,measure_number,beat_number,pid1263-02,pid52932-02,pid9048-02,pid9049-02,pid9050-02,pid9054-02,pid9055-02,pid9058-02,pid9059-02,pid9060-02,pid9061-02,pid9062-02,pid9063-02,pid9065-01,pid9067-02,pid9068-02,pid9072-02,pid9074f-02,pid9075-02,pid9088-02,pid9090-01,pid9093-02,pid9094-02,pid9097-10,pid9098-03,pid9101-02,pid9104-02,pid9112-04,pid9118-02,pid9137-02,pid9138-02,pid9139-02,pid9150-16,pid9153-02,pid915406-12,pid9166c-04,pid9170-02,pid9173-07,pid9174-02,pid9176-02,pid9186c-02,pid9192-02
202,68,1,0.88367773,0.7231158000000001,0.7126486999999999,0.43965677,0.87505458,0.75966969,0.75180436,0.50636613,0.80555556,0.64579507,0.54797419,0.74195062,0.59364445,0.75619602,0.61011044,0.53545615,0.50466241,0.74077172,0.67089062,0.69395175,0.56198154,0.90424863,0.68575892,0.63494708,0.59119086,0.78953824,0.73948833,0.40679790000000005,0.77398003,0.83371105,0.76907977,0.70435385,0.67485765,0.77434113,0.88186474,0.6551812,0.73005703,0.49445466,0.74938991,0.80113344,0.71104846,0.85124202
203,68,2,0.87214128,0.60301765,0.56836963,0.40707826,0.77184598,0.73137986,0.53472248,0.48511637,0.64312282,0.59971058,0.49645615,0.62249132,0.55037831,0.69532685,0.5133867,0.50947554,0.39489858,0.64317841,0.5795517,0.50504272,0.50252276,0.74494745,0.56854604,0.60752288,0.51718896,0.64357864,0.63465404,0.43201593,0.63729206,0.72131728,0.70257569,0.622555,0.59858941,0.74598879,0.84278062,0.62466134,0.70576639,0.4239594,0.64177221,0.67064841,0.49885593,0.77402413
204,69,0,0.84419259,0.49689446,0.44338831,0.35764438,0.68053245,0.70921684,0.36070709,0.50754938,0.50967078,0.54881728,0.45408865,0.52285741,0.51216633,0.65150468,0.47091394,0.50841781,0.3441067,0.56667719,0.46341303,0.39548509,0.44255817,0.65427109,0.47910012,0.59332809,0.49389206,0.54185426,0.53265221,0.45034352,0.52269184,0.65181303,0.6526679,0.58663339,0.53801058,0.72072943,0.77797398,0.58362857,0.69802859,0.39843995,0.57146464,0.59010083,0.43853886,0.72888573
205,69,1,0.83214825,0.43160478,0.44914659999999995,0.35181229,0.62924676,0.68438998,0.34846126,0.57398787,0.44286958,0.50926699,0.42640432,0.46711724,0.49152594,0.63062097,0.42806315,0.55417952,0.33540984,0.51149688,0.41653317,0.37128807,0.40989504,0.59112548,0.39454937,0.59554491,0.49539094,0.49410534,0.47597807,0.46707171,0.4527731,0.64892351,0.63630956,0.58820484,0.50103885,0.70030285,0.70121844,0.53297441,0.72069281,0.44238708,0.52343586,0.57114153,0.4452235,0.69198013
206,69,2,0.82516833,0.40260749,0.50210907,0.38242541,0.58438064,0.61976558,0.39379923,0.62866223,0.4290994000000001,0.45201759,0.40911351,0.41937482,0.47804612,0.61647422,0.4044993,0.63018951,0.34735759999999993,0.47446540000000004,0.41925882,0.39538494,0.35545018,0.56893919,0.35566588,0.65267449,0.51789557,0.50259019,0.46212309999999995,0.48597266,0.41896511,0.67174929,0.64249598,0.61517841,0.46799789,0.68631999,0.65524751,0.50032419,0.74315286,0.50703045,0.50021038,0.60278943,0.48097573,0.65562811
207,70,0,0.82412352,0.40753681,0.51986667,0.42856227,0.53500667,0.56920618,0.42464737,0.64417172,0.44273504,0.41754327,0.40006876,0.41491599,0.46998366,0.61000091,0.40133422,0.65086675,0.36538483,0.48339777,0.4213688,0.41776919,0.30361659,0.55602264,0.3185877,0.68530463,0.5336017,0.54897547,0.48241548,0.51459065,0.42831032,0.68097025,0.65980608,0.6406821999999999,0.43721432,0.67091952,0.63788334,0.48144031,0.74660283,0.5284488,0.49464594,0.63800692,0.50022881,0.65197303
208,70,1,0.82146796,0.40951439,0.49786794,0.45623442,0.47629837,0.5127170999999999,0.49198571,0.62500489,0.46134853,0.37897813,0.38187877,0.41466254,0.45586224,0.59250841,0.40782003,0.63970178,0.37864407,0.50471869,0.40011955,0.44046391,0.26853187,0.5386778,0.26724066,0.66878576,0.54208109,0.60366522,0.50959382,0.55402211,0.43954523,0.67207507,0.67509369,0.6395451999999999,0.39715412,0.62682518,0.63276238,0.46394581,0.71308878,0.50923769,0.48680944,0.65578862,0.50740378,0.65733144
209,70,2,0.77992222,0.39805903,0.47306477,0.47996155,0.42372641,0.43074054,0.57313611,0.60598474,0.45809592,0.34072466,0.33720512,0.40003755,0.42618486,0.5458769,0.39796902,0.60650066,0.37551542,0.52598438,0.36749552,0.44906707,0.24558675,0.5057845999999999,0.23878628,0.59264874,0.54279841,0.64069264,0.51054905,0.60104815,0.43497073,0.65516997,0.68246981,0.59897393,0.35557777,0.55354082,0.63323327,0.45995137,0.62098148,0.46189795,0.45675727,0.64934128,0.48710468,0.6466784999999999
210,71,0,0.73103378,0.38768769,0.44136544,0.50217902,0.38431220000000005,0.36600426,0.65616413,0.59304713,0.43725863,0.3257806,0.30829895,0.37200789,0.38449246,0.49934540000000005,0.37875621,0.58391362,0.36615727,0.53225756,0.3392887,0.43958256,0.24067399999999997,0.47423875,0.23066241,0.52761728,0.54117105,0.63859307,0.48250685,0.64870792,0.41574333,0.6403966,0.68110166,0.54408393,0.31988634,0.51313873,0.6141621,0.46822971,0.51769345,0.42044417,0.44077923,0.60876573,0.45328103,0.62073811
211,71,1,0.69902194,0.38621548,0.40881559,0.50853094,0.33989450000000004,0.31374001,0.70667705,0.56808136,0.40321304,0.30253799,0.27240559,0.34872806,0.33780643,0.45469588,0.35093766,0.5492875,0.36087802,0.51073937,0.31386729999999996,0.40015223,0.2464656,0.43924369,0.23635606,0.47308352,0.55268032,0.61341991,0.43889027,0.68442759,0.38151196,0.63151558,0.67295223,0.48145683,0.28703631,0.49199046,0.56993349,0.47246729,0.42511441,0.37315212,0.42646316,0.53400309,0.40191223,0.57321505
212,71,2,0.64480787,0.38947484,0.39667835,0.48494624,0.29427314,0.28353756,0.77290713,0.53627029,0.36547958,0.26475761,0.23335978,0.3272036,0.28564857,0.41294663,0.31715218,0.49974291,0.35429286,0.44328099,0.28327555,0.33892856,0.26531361,0.40000898,0.24053604,0.3673341,0.56513174,0.53696248,0.37608605,0.72793297,0.34696048,0.63151558,0.65451193,0.38990571,0.27891645,0.46175011,0.53376302,0.46075026,0.34707456,0.31970161,0.41047461,0.42743799,0.34760971,0.52910575
213,72,0,0.60221732,0.40123782,0.40660882,0.44976145,0.26809927,0.26877997,0.82718447,0.49978486,0.34085154,0.25437747,0.21550301,0.28088801,0.25545064,0.37506137,0.27908235,0.47460702,0.32842456,0.35295509999999997,0.25624626,0.27167566,0.28866338,0.36768167,0.22555201,0.29476545,0.5633545,0.43238817,0.29897832,0.76161065,0.35330077,0.60374646,0.65242996,0.31694398,0.26856167,0.42248856,0.50556242,0.44335996,0.31153277,0.290483,0.39947196,0.35297711,0.32027458,0.46380412
214,72,1,0.52944335,0.40378671,0.36255388,0.39683116,0.22612431,0.26114544,0.84897417,0.38206532,0.31193416,0.25602493,0.18998731,0.25925092,0.21689970000000003,0.31261024,0.1936402,0.41964889,0.26269519,0.25288408,0.23008966,0.23173455,0.32653642,0.32877032,0.18160672,0.25507723,0.54598889,0.33333333,0.21189468,0.77590456,0.38727399,0.52057365,0.66224496,0.25078573,0.24169764,0.37159611,0.45931485,0.3991548,0.30021826,0.18268956,0.37509993,0.30364319,0.29915829,0.43086586
215,72,2,0.41986882,0.35042115,0.27785759,0.30976999,0.19626863,0.25855088,0.82759663,0.29780951,0.28971193,0.25775589,0.17286576,0.30570731,0.20470311,0.29347213,0.16101104,0.3382327,0.16927479999999998,0.20773298,0.23390915,0.28000841,0.37759863,0.3115243,0.17579503,0.18428919,0.55803347,0.35628427,0.22919678,0.7552634,0.42363255,0.36924221,0.6671822,0.21223886,0.21968531,0.28659707,0.40799341,0.33896029,0.31221573,0.16689148,0.3390836,0.28895268,0.28978508,0.49699787
216,73,0,0.32600998,0.30818868,0.22753865,0.25539415,0.17358776,0.2657219,0.77622275,0.27320555,0.27184236,0.25555741,0.16240876,0.33484464,0.18087283,0.27888899,0.21069602,0.28721169,0.16567936,0.22139983,0.2545009,0.30889261,0.39002908,0.31553939,0.18627968,0.1382151,0.60649016,0.41005772,0.25649971,0.71477573,0.45102797,0.2415864,0.65486884,0.20109077,0.21025146,0.21174689,0.32558126,0.33188607,0.32529747,0.15466312,0.32859637,0.3060131,0.29729509,0.57449965
217,73,1,0.25950488,0.33678312,0.20906844,0.26467991,0.17403618,0.30968567,0.68799231,0.30265989,0.27735834,0.27973507,0.16476251,0.32996339,0.17190243,0.32701155,0.24634942,0.27158073,0.20861906,0.26595123,0.28485953,0.29920779,0.40699924,0.36140304,0.17696848,0.13709239,0.69780414,0.51659452,0.29259075,0.70960538,0.51755971,0.2368272,0.65588008,0.22777778,0.24519042,0.18300148,0.26548943,0.34237582,0.40308386,0.1442537,0.34038793,0.35017296,0.29857808,0.66244145
218,73,2,0.27040283,0.38356405,0.25321533,0.28231859,0.18861,0.33694726,0.61938084,0.35033249,0.28994144,0.33406801,0.1797842,0.330536,0.19644695,0.36780616,0.23904084,0.28829146,0.2640289,0.29902154,0.29622833,0.29982874,0.42561329999999997,0.41350939,0.22999583,0.17158181,0.73080094,0.57541847,0.30774151,0.72771167,0.55251391,0.29747167,0.66605199,0.30460344,0.29632417,0.20473613,0.28089352,0.36145652,0.44461733,0.14667212,0.34667817,0.38720836,0.28408107,0.66555713
219,74,0,0.28395635,0.40652604,0.2663755,0.28008259999999996,0.19111174,0.34371337,0.60307749,0.39012322,0.28019152,0.3576557,0.18701999,0.33200038,0.20622238,0.36861533,0.21552887,0.28581607,0.27314254,0.30293537,0.29503288,0.30078019,0.42939428,0.44434564,0.28741147,0.19189788,0.7103198000000001,0.59378788,0.30142869,0.73551749,0.54964323,0.30761331,0.64523229,0.33891662,0.30836356,0.22482763,0.30598034,0.37815214,0.44966556,0.15926834,0.35429377,0.41566203,0.2663071,0.65510291
220,74,1,0.29412874,0.42079396,0.26386989,0.27721285,0.19459294,0.33443261,0.59684008,0.44400548,0.26593859,0.34378583,0.19556754,0.32090491,0.20112584,0.35304119,0.1998221,0.28730718,0.27300917,0.30407165,0.29101016,0.29600288,0.44993677,0.47609809,0.30596445,0.20893164,0.67959273,0.61957431,0.30402027,0.73700623,0.53936866,0.29725921,0.61102849,0.36890368,0.29140508,0.23207037,0.31410324,0.3873683,0.42493135,0.17651747,0.36975638,0.43936851,0.25655798,0.66679205
221,74,2,0.30527339,0.40168461,0.25323832,0.27460657,0.20426948,0.34571124,0.58878916,0.50358889,0.27221431,0.32704403,0.21560351,0.3028912,0.19472792,0.32537503,0.23840338,0.29166299,0.27334815,0.30665983,0.28220562,0.29292818,0.46665402,0.49127818,0.30867935,0.20050057,0.67058874,0.6531241,0.31824902,0.73154416,0.52610981,0.29859773,0.58732972,0.38387872,0.26861783,0.24592435,0.31812349,0.39672340000000006,0.40989932,0.19361673,0.38062229,0.47867079,0.25825774,0.66339957
222,75,0,0.31987172,0.37815132,0.26750187,0.27348857,0.22037739,0.36933404,0.58422788,0.55746137,0.31149889,0.33540936,0.23373532,0.28313151,0.19132014,0.30505501,0.27104736,0.30803585,0.27426507,0.30811962,0.26989839,0.31869761,0.46652124,0.48339172,0.29815998,0.19703232,0.69537381,0.6473088,0.33300939,0.71236156,0.51300585,0.3020255,0.58003093,0.36946755,0.26483305,0.25752948,0.31278474,0.40971402,0.43963951,0.23274065,0.39040476,0.54028115,0.27245240000000004,0.63388928
223,75,1,0.33999884,0.37147147,0.31108557,0.29820551,0.24741269999999999,0.40344699,0.58855102,0.60896734,0.34986546,0.36739022,0.24348355,0.28958979,0.20191877,0.32214747,0.28304796,0.34203026,0.27752153,0.32296220000000003,0.29267782,0.3722896,0.46244309999999994,0.47311596,0.29665324,0.2211885,0.72574757,0.62733045,0.36073594,0.67067687,0.53256369,0.3234136,0.60400928,0.34996302,0.30052448,0.26392164,0.29660957,0.43379646,0.48047596,0.28624566,0.40970674,0.59770369,0.30121762,0.61892832
224,75,2,0.37649466,0.38006299,0.3592782,0.33638112,0.27338596,0.46136921,0.6125664000000001,0.61754352,0.3929408,0.40114098,0.2498519,0.30874871,0.20749955,0.37581598,0.30982877,0.38857793,0.28544040000000004,0.3490176,0.33225941,0.42677296,0.45637962,0.46622653,0.35055548,0.27020881,0.75448326,0.6268254,0.40702716,0.63901099,0.55569439,0.37242918,0.63053953,0.34987059,0.35264653,0.27692506,0.29601507,0.46154915,0.51230726,0.35221064,0.42786216,0.62489144,0.33401978,0.61808375
225,76,0,0.37643661,0.38833956,0.36807080000000003,0.33192338,0.27100223,0.48623868,0.61622092,0.58862703,0.39206236,0.39248622,0.24417645,0.28171407,0.17337328,0.40032729999999994,0.32065822,0.39488027,0.27428174,0.36470449,0.32554094,0.45878194,0.41370764,0.43641426,0.41753923,0.29331379,0.74004047,0.58136364,0.44271949,0.59349381,0.55810039,0.36853399,0.6082327,0.34566463,0.37134578,0.27488885,0.31347931,0.48274864,0.49223404,0.37509367,0.43135439999999997,0.60817693,0.35584702,0.57163236
226,76,1,0.33146622,0.39024390000000003,0.29354635,0.26477248,0.22912168,0.40891316,0.58030775,0.48996675,0.29377176,0.36769077,0.23201629,0.21333897,0.12328552,0.35864169,0.31332740000000003,0.33824005,0.22714087,0.37019648,0.23555888,0.33864813,0.35695498,0.35711848,0.45632551,0.28621997,0.61190754,0.4123088,0.36332752,0.5414483,0.51716732,0.31284703,0.48244007,0.28254761,0.32049281,0.21811972,0.33096121,0.45038787,0.32753644,0.32941617,0.41755375,0.53783028,0.36701806,0.35126331
227,76,2,0.31506849,0.37844429999999996,0.20279294,0.21525315,0.19880577,0.31836974,0.45562374,0.44885586,0.21827319,0.35149997,0.23240241,0.18064395,0.12182071,0.29795436,0.32682529,0.28641839,0.20468463,0.37374734,0.25085475,0.1886286,0.33478123,0.3209647,0.40342314,0.25845967,0.44487864,0.30450216,0.28253177,0.44185368,0.45404323,0.28524788,0.37205401,0.20242189,0.24944688,0.14460339,0.34343987,0.41590829999999995,0.28767866,0.24483275,0.39554845,0.44808273,0.36700989,0.16145493
228,77,0,0.31979916,0.36209624,0.1666341,0.20799687,0.19049811,0.27611614,0.30944312,0.45644436,0.21688826,0.35414371,0.24222998,0.21054163,0.16095878,0.30428221,0.34949225,0.29056853,0.21713254,0.37955496,0.43636581,0.24451411,0.37353313,0.32197072,0.36736564,0.22769594,0.28523709,0.33818903,0.25127502,0.35696539,0.42283743,0.28422096,0.35800964,0.19615456,0.23490302,0.14720021,0.33106127,0.40762996,0.35838203,0.16368962,0.38666007,0.39915359999999994,0.36437852,0.16654365
229,77,1,0.3479365,0.37366879,0.20378139,0.24902086,0.19897098,0.30994140000000003,0.23881663,0.5093585,0.27751662,0.38089831,0.25319475,0.24522670000000002,0.22631197,0.36071461,0.39596027,0.34525488,0.25425396,0.38875562,0.58185296,0.3577774,0.42708017,0.34186652,0.42072629,0.22214674,0.29084719,0.42746032,0.30490074,0.35786064,0.421051,0.32529745,0.40862529999999997,0.25137733,0.28395908,0.18070752,0.35414091,0.42342248,0.45939589999999997,0.16576742,0.3843775,0.41067197,0.36007191,0.21534422
230,77,2,0.39984328,0.43759613,0.28108729,0.30440789,0.22322135,0.37277571,0.25841729,0.59494426,0.34094650000000004,0.44134803,0.25588173,0.29538158,0.29531505,0.45457769,0.44173894,0.43021155,0.2965546,0.40153081,0.71069934,0.46345909,0.5231917,0.38428097,0.51853215,0.23760011,0.34814728,0.54613997,0.4010466,0.42469295,0.46575314,0.38194051,0.4709357,0.36965243,0.36341685,0.21219795,0.40706339,0.47590599,0.56411322,0.27377887,0.39259267,0.45871789,0.35106644,0.29618879
231,78,0,0.43159392,0.50312019,0.34917533,0.34359467,0.2509175,0.41521577,0.31210844,0.68130256,0.38167933,0.47533255,0.25003174,0.33132451,0.33088796,0.54553141,0.43588318,0.48375937,0.33117533,0.41436913,0.78003586,0.52899937,0.60217501,0.42112638,0.55940147,0.23972397,0.39867028,0.6220201999999999,0.47204087,0.47701005,0.50784275,0.40816572,0.52802332,0.44977815,0.40947429,0.23597526,0.43857202,0.54738914,0.65216504,0.34040466,0.41369336,0.50941341,0.34673531,0.34354862
232,78,1,0.41529777,0.53774995,0.40665479,0.36110518,0.27068361,0.44117208,0.36709104,0.73271074,0.40121083,0.48029721,0.23868084,0.34589318,0.34169239,0.59017183,0.40081536,0.50058029,0.34107808,0.42543991,0.79605499,0.56916082,0.65699292,0.44002515,0.58941119,0.23015589,0.43280194,0.66542569,0.51555777,0.50407894,0.52286738,0.41864731,0.56082922,0.48875023,0.44145955,0.24319222,0.45284007,0.58199606,0.70611843,0.38014169999999997,0.43671898,0.52295577,0.34418567,0.35716820000000005
233,78,2,0.39229742,0.54616568,0.42972243,0.36386812,0.27816523,0.45906766,0.43507968,0.74333073,0.40533397,0.47504313,0.23057231,0.35560875,0.32169359999999997,0.57365215,0.35871322,0.48013809,0.32393443,0.4472974,0.78272564,0.5390848000000001,0.68278958,0.43766279999999996,0.59198028,0.22772454,0.47017762,0.69631313,0.51292466,0.50139318,0.51974887,0.42218839,0.57430254,0.49660751,0.48348514,0.23834009999999997,0.45577138,0.59162904,0.71710202,0.39882145,0.44834224,0.49942592,0.33668383,0.35132718
234,79,0,0.35368296,0.49682854,0.42169989999999996,0.36146123,0.27733919,0.46825253,0.48402638,0.71944064,0.38806584,0.46211944,0.22638845,0.3664226,0.27770111,0.5258478,0.32099177,0.44722345,0.28679633,0.47609090000000004,0.78027496,0.48567308,0.67450683,0.42263541,0.5863144,0.23685641,0.50869886,0.72164502,0.46908381,0.46420488,0.52785494,0.42430595,0.57804414,0.47348863,0.50010669,0.22906115,0.43051975,0.59731388,0.6931775,0.37026364,0.43979047,0.46242732,0.34369535,0.34348474
235,79,1,0.31588112,0.42400205,0.37779438,0.35467493,0.25640481,0.44728290000000004,0.51613849,0.67969881,0.34567109999999995,0.44558914,0.21699459999999998,0.37183892,0.22608196,0.46829712,0.28158773,0.41080505,0.24294526,0.48239564,0.80382546,0.41212054,0.61690693,0.40264978,0.63951535,0.26084096,0.53305568,0.70996392,0.42373951,0.39431463,0.54711331,0.41966714,0.57368985,0.42949713,0.48347391,0.21944713,0.38755077,0.61499363,0.65308034,0.31650657,0.42972399,0.42968279,0.36379014,0.33533712
236,79,2,0.29983167,0.36486486,0.32079766,0.34820907,0.22012957,0.39099627,0.54146364,0.62781146,0.32192149,0.42755608,0.21318629,0.36313714,0.20289329,0.40089099,0.24926988,0.38978258,0.20811892,0.45563008,0.83729827,0.36958547,0.50438796,0.36752897,0.74184141,0.30318221,0.55803347,0.63826118,0.38789767,0.31406355,0.56688799,0.43004958,0.55146035,0.35937327,0.45006233,0.21520072,0.36196362,0.65851569,0.57972259,0.29225424,0.44094753,0.40215647,0.38100025,0.33273243
237,80,0,0.29305491,0.34106790000000003,0.24915809,0.32187567,0.18314629,0.33645711,0.53322953,0.51722081,0.33372903,0.41036344,0.21187983,0.35210739,0.21843714,0.32984817,0.23448225,0.38528720000000005,0.1758933,0.37407875,0.86240287,0.35842840000000004,0.39450556,0.31624899,0.79016803,0.3201659,0.56490691,0.53886724,0.37945012,0.26879784,0.58681757,0.44737252,0.49354589,0.3202995,0.38356487,0.20958825,0.38581435,0.72689591,0.473921,0.35172696,0.47065259,0.37783911,0.37154531,0.34096522
238,80,1,0.26012886,0.28217974,0.15243951,0.28555864,0.13256865,0.23130527,0.32920865,0.3463231,0.31726021,0.39498525,0.1945996,0.26835633,0.22037407,0.2644695,0.20782003,0.3513442,0.10717977,0.22482443,0.82904961,0.27347842,0.36355589,0.20952124,0.7603805,0.28825086,0.29624316,0.37533189,0.26880970000000004,0.23300776,0.4270402,0.48032578,0.30829219,0.25590682,0.27781584,0.19963271,0.36395315,0.69764965,0.24402591,0.30692826,0.40003997,0.28904836,0.31904061,0.25369766
239,80,2,0.17037671,0.11220245,0.13573933,0.25654063,0.13995587,0.35579648,0.18761678,0.1774692,0.24970719,0.36247008,0.15280334,0.16211396,0.15290237,0.22084735,0.20101549,0.22077273,0.14764657,0.19457114,0.64590556,0.11040893,0.37489884,0.13930657,0.67113595,0.18998856,0.22374014,0.20662338,0.10587258,0.12479253,0.21036544,0.47872521,0.13823092,0.19700499,0.12164059,0.16761389,0.28534934,0.48424221,0.20066183,0.076129164,0.23031935,0.19688673,0.15614938,0.13088006
240,81,0,0.12714912,0.1501648,0.19444859,0.22827031,0.19501776,0.38917954,0.26515845,0.17389986,0.23295347,0.31471587,0.14996297,0.16119403,0.17325222,0.14386762,0.19690905,0.26211253,0.23528758,0.23602146,0.27805738,0.11108997,0.36091932,0.19105362,0.58700875,0.16644737,0.2282689,0.21215729,0.16177423,0.18574029999999997,0.30360075,0.54673513,0.15911605,0.1891015,0.13534215,0.11791353,0.33271529,0.35073521,0.29758502,0.087015464,0.3313523,0.20839037,0.14917055,0.18775018
241,81,1,0.14564952,0.20124515,0.2595598,0.16231574,0.22344556,0.22933937,0.29563107,0.19512028,0.25058563,0.26804698,0.16469375,0.20039426,0.23730404,0.20936449,0.17227781,0.31201704,0.26599611,0.24448039,0.12792588,0.14250804,0.37130121,0.19549987,0.6207123999999999,0.19087529,0.26541974,0.24146465,0.18285572,0.20520455,0.37473797,0.64253541,0.17681875,0.22328527,0.19131636,0.11972421,0.33314498,0.33523214,0.41914384,0.18338443,0.3853873,0.22440568,0.22199886,0.32941803
242,81,2,0.17475911,0.21184355,0.35077294,0.17109592,0.27343317,0.28249334,0.36273127,0.23657344,0.30302311,0.24156509,0.18791918,0.22962546,0.27586103,0.33559414,0.19947372,0.37622301,0.28522367,0.24337568,0.16628213,0.16485222,0.42660597,0.28363424,0.66626857,0.22585097,0.31045041,0.31549784,0.27197442,0.18207879999999999,0.44890078,0.71543909,0.26258402,0.25980773,0.23544210000000002,0.17120304,0.3396433,0.40334607,0.50260508,0.27279106,0.40558337,0.24647825,0.26057857,0.39117104
243,82,0,0.21595658,0.21782026,0.42096431,0.21470484,0.32701998,0.34718699999999997,0.45103499,0.26021905,0.36008229999999997,0.23657261,0.20990691,0.26523045,0.29906785,0.41892899,0.20208287,0.40805054,0.31449291,0.26586444,0.21893604,0.1996755,0.51493424,0.37141831,0.69082766,0.25818078,0.33118851,0.35734488,0.34321788,0.17461499,0.48865666,0.73179887,0.33491761,0.28505269,0.25031165,0.20929184,0.37737359,0.46502258,0.54306837,0.35034403,0.42203475,0.2694561,0.29677208,0.42642299999999994
244,82,1,0.27159276,0.23609463,0.48783403,0.30749128,0.38452461,0.42189664,0.55275692,0.33803051,0.42817347,0.24617911,0.22698614,0.30824181,0.32886024,0.48798982,0.22267438,0.42913912,0.32458461,0.30344039,0.26775254,0.25457951,0.63018462,0.43227342,0.69538953,0.27165332,0.33254821,0.40833333,0.4014453,0.2221641,0.5230739000000001,0.74348442,0.43317471,0.30135885,0.25247919,0.23442876,0.42172582,0.49784647,0.61195522,0.41598883,0.47767913,0.32585559999999997,0.30782872,0.45709013
245,82,2,0.29465115,0.25179082,0.52368255,0.39955138,0.40727629,0.47279702,0.6610185000000001,0.47438881,0.46593859,0.27060166,0.24970909,0.37037454,0.35066279,0.47609783,0.27875621,0.4953871,0.33465963,0.39075199,0.31781231,0.28661853,0.63041224,0.46311866,0.69900014,0.28133581,0.35103798,0.43215729,0.43959631,0.28635088,0.53170661,0.77252125,0.48945333,0.3121002,0.25430981,0.24468716,0.43179116,0.51103392,0.67898331,0.45457456,0.53489081,0.39185251,0.30574487,0.46406671
246,83,0,0.29499942,0.29496814,0.53994598,0.45513067,0.39658489,0.47899840000000005,0.70777615,0.59679249,0.47254669,0.30107976,0.26711097,0.41105792,0.36012953,0.41961997,0.31765622,0.53591156,0.33679911,0.44274442,0.33769277,0.30066001,0.5766691999999999,0.4506602,0.70524927,0.27550772,0.36462426,0.43093074,0.44767838,0.34452235,0.52317717,0.77478754,0.50252811,0.31603808,0.26046428,0.24832786,0.41718759,0.50695843,0.70471027,0.46101914,0.53162999,0.44884816,0.29524393,0.44058907
247,83,1,0.28703274,0.39863034,0.51662548,0.45667592,0.40322866,0.44469899,0.69100568,0.70522198,0.44178538,0.3887683,0.2732413,0.47251478,0.35187337,0.33760342,0.36211548,0.48289261,0.33355376,0.45614298,0.33879857,0.30541729,0.47838265,0.42825833,0.70143036,0.27669479,0.35236556,0.39484127,0.48409336,0.40282458,0.52530436,0.81628895,0.5102314,0.31288593,0.29782909,0.25630517,0.39237742,0.50831307,0.68539041,0.43012467,0.50259814,0.51058365,0.24231429,0.40037615
248,83,2,0.26961922,0.4540687,0.55849664,0.41862849999999996,0.47792686,0.42063399,0.63233193,0.78804029,0.42145457,0.45167251,0.26185867,0.54362152,0.35833182,0.36837894,0.43520866,0.46217129,0.3539372,0.46723743,0.33802750000000004,0.30081024,0.49590288,0.43748316,0.68976531,0.30891733,0.34641286,0.39062771,0.51351441,0.41842616,0.54805299,0.91041076,0.51928499,0.30873544,0.36802147,0.29157162,0.42003649,0.55863147,0.64822925,0.3832073,0.45322296,0.58281445,0.22085478,0.42647977
249,84,0,0.24555955,0.42975169999999996,0.63985978,0.33177384,0.5391840999999999,0.3826585,0.53133358,0.76069822,0.38031814,0.44046864,0.28120702,0.5414625,0.32621512,0.41244659,0.44906234,0.49992655,0.38134482,0.4141403,0.32380753,0.25347782,0.5319866,0.44132758,0.64700736,0.31657609,0.33540679,0.36823954,0.49722568,0.37962842,0.54203282,0.94015581,0.47677116,0.29260492,0.39194304,0.32147046,0.48843369,0.58115086,0.60294304,0.33783636,0.38577649999999997,0.58257158,0.23048133,0.44002129
250,84,1,0.20159043,0.43791841,0.65388196,0.26833298,0.59574468,0.34816196,0.31939,0.62383141,0.36050965,0.39137307,0.37466942,0.45008918,0.30016343,0.39523593,0.41340894,0.49813427,0.31023062,0.37684053,0.33662881,0.18717638,0.57723824,0.40821881,0.52403138,0.33995995,0.28044067,0.2988456,0.44350029,0.28991178,0.48124245,0.86926346,0.45332223,0.25024034,0.39352658,0.28688704,0.58221791,0.55625796,0.51615856,0.33081954,0.31675222,0.48988003,0.23050584,0.43146913
251,84,2,0.19521999,0.53006665,0.67991495,0.28864203,0.63489928,0.36962706,0.4366917,0.6034911000000001,0.35052232,0.39275338,0.44800063,0.36651647,0.35254525,0.36720611,0.41309021,0.58857059,0.32760767,0.5060838,0.42297071,0.31569301,0.59115453,0.40977275,0.44613943,0.42483553,0.28953031,0.32224387,0.44798571,0.23025158,0.41413244,0.77372521,0.49997026,0.2436125,0.39878258,0.22016883,0.71222556,0.50311451,0.56794339,0.37805028,0.35905878,0.39754913,0.24060636,0.5076934000000001
252,85,0,0.26469991,0.63224932,0.70461468,0.30145268,0.62383026,0.41681939,0.61000183,0.6466458,0.36061254,0.44503256,0.52241087,0.33584906,0.42763755,0.46680607,0.43137647,0.71373586,0.46008336,0.69461059,0.51768679,0.5466664000000001,0.64131259,0.41752448,0.41805305,0.48947368,0.31765575,0.38113997,0.56565329,0.18603201,0.37482058,0.71494334,0.59343882,0.26268257,0.40402736,0.2850377,0.76855612,0.47316198,0.69771879,0.51815519,0.45766188,0.3828071,0.29048786,0.56207949
253,85,1,0.42014453,0.73397788,0.71901615,0.38503169,0.59364416,0.52566862,0.68456677,0.71688832,0.4503403,0.5617521,0.61028245,0.41841735,0.58877187,0.63585781,0.49914758,0.80755105,0.6068908000000001,0.82095794,0.64638374,0.75482488,0.73767071,0.46540016,0.42324677,0.59761156,0.37191525,0.52119048,0.73921422,0.18518705,0.45469378,0.66584986,0.68752602,0.32785173,0.41050752,0.45527418,0.83142033,0.50035892,0.87530803,0.60294979,0.61713721,0.44095091,0.43324344,0.65523776
