,measure_number,beat_number,pid1263b-18,pid51495-02,pid5667269b-34,pid5667271-03,pid5667285b-09,pid610003b-22,pid9048b-18,pid9049b-18,pid9050b-20,pid9053-21,pid9054b-20,pid9055b-18,pid9057f-03,pid9058b-18,pid9059b-22,pid9061b-15,pid9062b-21,pid9063b-24,pid9066b-18,pid9067-26,pid9068-23,pid9069-18,pid9072b-22,pid9073b-24,pid9074g-18,pid9075b-18,pid9085-19,pid9088-24,pid9098-04,pid9099b-24,pid9101c-14,pid9104b-18,pid9116-15,pid9118b-24,pid9121-08,pid9130-13,pid9139b-20,pid9153b-20,pid9166-11,pid9170b-20,pid9173-01,pid9174b-18,pid918712-15,pid918726-07,pid918904-14,pid9190-12,pid9192b-20
136,47,0,0.64061716,0.51139606,0.56735938,0.51148569,0.85627716,0.66782943,0.61378961,0.74805983,0.6157829,0.69273626,0.61137398,0.71469927,0.59299346,0.73712915,0.85583924,0.67194792,0.66360432,0.66103051,0.66611152,0.74198623,0.88945889,0.34037248,0.73507451,0.54481594,0.72191427,0.9552635,0.9790605,0.5752436,0.81696731,0.7917156,0.63519227,0.6876551,0.88717448,0.77222128,0.8524665000000001,0.6937582,0.5820306,0.78001231,0.63799986,0.74776348,0.77263158,0.56680557,0.64687968,0.57158825,0.81153126,0.72189794,0.93629029
137,47,1,0.77917068,0.62270528,0.62842442,0.62791754,0.93299794,0.70597944,0.71687633,0.78086638,0.65913628,0.75056163,0.7266746000000001,0.79607824,0.72308497,0.8217623,0.94148465,0.77140752,0.75912925,0.7727704000000001,0.73097398,0.80294256,0.88917779,0.33467883,0.85022621,0.60688843,0.76806492,1.0,0.99536737,0.68484953,0.79159079,0.86275009,0.70776599,0.7983515999999999,0.94635417,0.84286885,0.90563668,0.77696477,0.62091327,0.90542322,0.70631514,0.77918745,0.82166384,0.67825351,0.71614201,0.67468964,0.92549607,0.83154655,0.95011091
138,47,2,0.88383799,0.68830625,0.66681986,0.692192,0.97034359,0.73397087,0.83563788,0.75384507,0.69125848,0.74531975,0.84377406,0.83612714,0.82852288,0.89109966,0.98236423,0.86751822,0.82933206,0.8762790000000001,0.80380669,0.79652528,0.95151089,0.33924743,0.94568886,0.66626458,0.81278402,0.99974103,0.94005374,0.78096059,0.73229027,0.88980347,0.78786305,0.86530206,1.0,0.89759564,0.92275119,0.79923944,0.7058324,0.99929683,0.74936985,0.75279163,0.83517827,0.85191692,0.74468639,0.78921781,0.98285286,0.95334624,0.91788091
139,48,0,0.97579556,0.76165964,0.66964732,0.76109196,0.97431683,0.72631364,0.92503854,0.68878228,0.6777347,0.67543058,0.88682019,0.84260147,0.85450109,0.87396518,0.98489768,0.86113158,0.81972612,0.95788318,0.81478067,0.73449679,0.92958538,0.35860129,0.95886864,0.66928732,0.8619226000000001,0.95623462,0.8345965,0.83240493,0.66800484,0.82570403,0.88515783,0.89459288,0.971875,0.90660846,0.90559517,0.75362357,0.75602476,1.0,0.75488794,0.69087691,0.78560272,0.95347766,0.69259172,0.87161429,1.0,1.0,0.87385281
140,48,1,0.95901639,0.71734681,0.63165151,0.71784503,0.87844443,0.66104002,0.86935288,0.56864682,0.60131889,0.46222855,0.84258417,0.78917359,0.72955991,0.68333629,0.87702922,0.78673545,0.66577108,0.884476,0.76990335,0.59516356,0.73288826,0.34508552,0.84970225,0.57363835,0.79881814,0.75029134,0.63979431,0.80987324,0.65549603,0.67845036,0.90952921,0.89138665,0.73020833,0.78849523,0.81874604,0.59880234,0.69821541,0.78785269,0.63316302,0.54045857,0.70295416,0.95973348,0.55233925,0.89349119,0.93275927,0.88504884,0.72158671
141,48,2,0.87494696,0.62599231,0.56822859,0.62784659,0.75738909,0.59556221,0.72987985,0.38137435,0.52749192,0.35822226,0.75229229,0.69934474,0.54690196,0.54268076,0.74891775,0.65707033,0.50951927,0.71981571,0.75809665,0.43640632,0.63891778,0.29828202,0.64726983,0.5011353000000001,0.73803579,0.56076654,0.51914204,0.71612486,0.65796855,0.58739725,0.87357613,0.84797573,0.56839193,0.65181952,0.71137819,0.42311391,0.61127623,0.62736222,0.53839499,0.42720032,0.66005433,0.85656594,0.44736884,0.79783401,0.81789592,0.76826273,0.60889044
142,49,0,0.67530376,0.44613619,0.44768708,0.44932533,0.53430139,0.43530493,0.47994163,0.24333992,0.36693242,0.31705107,0.54232519,0.47857213,0.39441394,0.40543613,0.52378493,0.5542291,0.34526492,0.48339449999999995,0.72620074,0.24588355,0.51314125,0.20769289,0.34560624,0.33299747,0.54830628,0.36928007,0.37950523,0.51201173,0.65174738,0.5044535,0.7351679,0.71364913,0.44116536,0.46329886,0.50246495,0.27164962,0.44944095,0.37382438,0.39978881,0.33007241,0.55114431,0.58425546,0.31611834,0.5301566999999999,0.5814751,0.59481015,0.43184290000000003
143,49,1,0.44675988,0.33915282,0.30993106,0.33956214,0.38616225,0.34871018,0.29866905,0.18360378,0.28196443,0.21113524,0.45278225,0.32938875,0.27037908,0.30439687,0.37556572,0.44567264,0.27156642,0.36174275,0.64547212,0.17923775,0.46021785,0.14101102,0.21149099,0.24203162,0.40240533,0.27823385,0.22425646,0.32390273,0.60895689,0.39471119,0.55046465,0.5519337,0.33236979,0.34209188,0.32786375,0.22503715,0.30183605,0.25400369,0.27188501,0.24398229999999999,0.43494737,0.411524,0.25778304,0.41848251,0.38298016,0.43131249,0.28253447
144,49,2,0.34578592,0.23922414,0.28953941,0.24068162,0.40348445,0.31135992,0.29842193,0.16708057,0.24632604,0.17254006,0.3378036,0.23674328,0.45524183,0.19784153,0.38567493,0.46879555,0.24361529999999998,0.347418,0.51626766,0.19051495,0.36929726,0.16032687,0.15025745,0.2010615,0.35288390000000003,0.36880746,0.2365422,0.21398638,0.59417496,0.28925619999999996,0.39226262,0.39107871,0.22958333,0.34984743,0.24386877,0.31457295,0.3006652,0.19317922,0.22582601,0.2592679,0.28708998,0.3070603,0.23035108,0.47123231,0.22930738,0.28591863,0.27982689
145,50,0,0.29563163,0.34868829,0.38688181,0.35326835,0.5645295,0.34227811,0.36262753,0.28819670000000003,0.28005822,0.23805601,0.33581578,0.30248411,0.58277124,0.24719311,0.55892119,0.55480226,0.29378286,0.35913617,0.36318216,0.28298638,0.38004919,0.25420753,0.26453251,0.22798229,0.39740325,0.54230869,0.47048087,0.18770372,0.62361918,0.32472913,0.37129264,0.3483833,0.20964844,0.46909081,0.37606252,0.43717108,0.39815494,0.23604641,0.30341304,0.40138375,0.31602037,0.32753098,0.25376726,0.65289956,0.32619244,0.35606542,0.46237658
146,50,1,0.33568949,0.45661746,0.49413528,0.45606493,0.69584667,0.45017697,0.47843534,0.41613518,0.3844747,0.36058859,0.38684118,0.41704645,0.63376035,0.37763368,0.70019185,0.65776631,0.39996822,0.42000206,0.34239405,0.40942244,0.47916374,0.3495629,0.44995617,0.30526779,0.48328756,0.70341836,0.61119244,0.28603949,0.69879166,0.43376244,0.41376241,0.44354678,0.36836589,0.56957394,0.49559423,0.55609756,0.49895138,0.34419443,0.44477825,0.59047466,0.51610187,0.40054417,0.34115187,0.74799245,0.48772744,0.46123505,0.57579053
147,50,2,0.44698168,0.57631481,0.60283745,0.57927893,0.80961297,0.58662878,0.61346011,0.60083251,0.51767752,0.51065598,0.48983691,0.55827873,0.6331939,0.53330076,0.82183442,0.82232048,0.53722482,0.55089115,0.4274052,0.56913445,0.60062544,0.39575067,0.6227341,0.43710442,0.65826051,0.81367344,0.83024182,0.43281021,0.80429899,0.57596437,0.51700168,0.59496422,0.55975911,0.67278352,0.67166921,0.69374945,0.65259068,0.48351059,0.6201308000000001,0.78675784,0.64463837,0.51665185,0.44263511,0.77594626,0.62331711,0.59908686,0.7771628
148,51,0,0.53261331,0.70066361,0.67254471,0.70006669,0.89460896,0.68394364,0.68631512,0.73423169,0.62845661,0.65848435,0.62850143,0.68202445,0.61717647,0.66928406,0.91907713,0.91721936,0.67022014,0.68553006,0.53409665,0.72314134,0.7075895999999999,0.40025846,0.75971101,0.54464564,0.77022888,0.86598472,0.94098026,0.63538846,0.79886211,0.68593933,0.61991247,0.73973372,0.6624349,0.76772899,0.76773464,0.80330448,0.7481633000000001,0.63347104,0.79051707,0.90659694,0.71558574,0.63747282,0.51214201,0.7549591999999999,0.74851367,0.70181471,0.89753599
149,51,1,0.68613308,0.82279521,0.72425817,0.8252671,0.93372685,0.82580656,0.77089095,0.82376182,0.79026545,0.7889022,0.77770001,0.81463081,0.59365577,0.80651093,0.97541568,0.97838369,0.81251806,0.81731088,0.66529368,0.87361089,0.76198173,0.40202204,0.88418327,0.72004939,0.87307532,0.88482455,0.99212453,0.77835647,0.72351682,0.79941506,0.73696926,0.88379676,0.75794271,0.87359439,0.84701767,0.91476528,0.77547896,0.77443087,0.91382247,0.96106195,0.77168081,0.78467751,0.6002998,0.71621886,0.85383751,0.79512223,0.96617155
150,51,2,0.8056026999999999,0.92415033,0.7579978,0.92098356,0.92618054,0.94064797,0.89727809,0.83646113,0.92747389,0.86618242,0.92482677,0.92041076,0.58630937,0.91108545,0.97930195,1.0,0.92347027,0.91303403,0.79384387,0.96337455,0.84919185,0.42527556,0.97805387,0.89174921,0.97411569,0.88333549,0.98295191,0.91816849,0.56591383,0.92129927,0.84944847,0.96594511,0.87695313,0.93474883,0.90223246,0.96354576,0.82357407,0.88626176,0.9811295,0.94352373,0.78044143,0.92276627,0.70726627,0.70165596,0.91875702,0.86206149,1.0
151,52,0,0.93196721,0.99522451,0.77127585,0.99591368,0.88913503,1.0,1.0,0.79843375,1.0,0.8709001000000001,1.0,0.96660147,0.60484532,0.97592823,0.94237013,0.95070826,0.95543711,0.95082942,0.8629145,1.0,0.8867181999999999,0.50848347,1.0,1.0,1.0,0.8630065999999998,0.9169924999999999,0.98913512,0.51964055,1.0,0.91918239,0.96775654,0.94010417,0.94794315,0.91561063,0.91109363,0.82083349,0.89944625,0.97963077,0.85213194,0.73901528,0.99134468,0.73922682,0.7380849,0.952003,0.87227648,0.97785003
152,52,1,0.92495661,1.0,0.74837646,1.0,0.76310599,0.95150422,0.96235452,0.6967264,0.94795276,0.78867755,0.96353328,0.92279707,0.63898039,1.0,0.80689197,0.83394743,0.88913445,0.87794812,0.90227509,0.91571451,0.84968377,0.47424553,0.87260562,0.95874606,0.91161049,0.7482196,0.65471139,1.0,0.56491685,0.93204529,0.9098259,0.84649035,0.87578125,0.89324462,0.81335949,0.78086371,0.67890274,0.75049662,0.88071395,0.58144811,0.68074703,0.96130815,0.67405128,0.76537677,0.90438038,0.79020979,0.81007786
153,52,2,0.79719383,0.89052034,0.68852033,0.88914428,0.57860736,0.85276001,0.81803311,0.5458445,0.79821228,0.61575558,0.800028,0.78841076,0.61751634,0.95381062,0.60959022,0.74083354,0.7299791999999999,0.75492449,0.87418587,0.67440914,0.78938862,0.41154694,0.6803704,0.79581642,0.71636288,0.5247119,0.42608172,0.93093041,0.57819666,0.83034587,0.82001208,0.70634001,0.72792969,0.7687885,0.6839161,0.60515779,0.57635645,0.63492133,0.75018734,0.41876911,0.6611545,0.83669512,0.53445365,0.73335359,0.79887683,0.69951742,0.50843808
154,53,0,0.5597107,0.77254403,0.60839245,0.77633054,0.42133547,0.60662265,0.50654883,0.38079582,0.54417125,0.47505616,0.60506054,0.56683619,0.55081481,0.84244093,0.43003493,0.63842627,0.48103369,0.51152954,0.77341264,0.38451244,0.64084329,0.2581984,0.37932146,0.50205773,0.42857262,0.32222582,0.23405911,0.73919979,0.45374666,0.58309884,0.61997605,0.47772847,0.48020833,0.57287958,0.57549999,0.36924556,0.42018245,0.39732794,0.58918182,0.29629928,0.57932767,0.65860765,0.40746351,0.63369216,0.67100711,0.5480696999999999,0.32849811
155,53,1,0.36432015,0.57474882,0.49029873,0.5803147,0.28737423,0.34833583,0.33413747,0.24472273,0.27028245,0.32918227,0.43778959999999995,0.34829340000000003,0.42853159,0.48370048,0.29005559,0.53876197,0.27143641,0.34220485,0.62664684,0.25601033,0.4332045,0.17858609,0.24457141,0.20856867,0.2772035,0.18897449,0.14540906,0.37999483,0.28957688,0.43451576,0.42604347,0.3477493,0.26235026,0.41313499,0.43170284,0.24954104,0.27459759999999994,0.27497583,0.37007289,0.19936444,0.47261121,0.39945154,0.3031716,0.50557774,0.39767877,0.35976420000000003,0.17846114
156,53,2,0.25277724,0.35079695,0.36925767,0.35338186,0.38854905,0.29206371,0.3132377,0.20268802,0.22012854,0.2778044,0.35547001,0.22626895,0.32146405,0.24774383,0.37527056,0.38578564,0.19324551,0.27873238,0.51892937,0.20661293,0.32588897,0.17630559,0.2348478,0.16989754,0.31312526,0.23686391,0.21417585,0.12487712,0.32378003,0.39940842,0.27040573,0.24312109,0.20641276,0.35357688,0.33439196,0.30790279,0.25294322,0.20240837,0.20893794,0.16536605,0.36231579,0.25600677,0.18851282,0.38451689,0.27368027,0.25866902,0.23515724
157,54,0,0.24039537,0.38887683,0.37232491,0.39061281,0.45951006,0.30637422,0.3431046,0.23400593,0.23586765,0.32337127,0.36735494,0.27379951,0.33048366,0.25531178,0.44604732,0.32757717,0.21840874,0.28894148,0.46935316,0.24100798,0.38234013,0.20910679999999998,0.33731346,0.19195073,0.39550562,0.3004014,0.38623182,0.13315513,0.42884868,0.44067534,0.33772371,0.26651571,0.25569661,0.39907894,0.41095578,0.36919311,0.30163019,0.25610442,0.28890933,0.29547868,0.39352801,0.24799417,0.26061538,0.38955204,0.30114564,0.31511877,0.40482145
158,54,1,0.27528447,0.46142396,0.41803377,0.46237886,0.6165246999999999,0.38990607,0.41717171,0.40165091,0.31292745,0.43834806,0.42231399,0.38638631,0.41364706,0.35102150000000004,0.61329201,0.31409154,0.32895649,0.35002458,0.48101115,0.30839725,0.49444132,0.27616116,0.47871386,0.25148298,0.51641282,0.48317364,0.54219401,0.25238424,0.56697728,0.55053952,0.43051508,0.36459559999999996,0.46683594,0.48522348,0.52055505,0.46538159,0.37423605,0.38890744,0.40420328,0.44649236,0.52857725,0.31887567,0.43723866,0.43798290000000006,0.46750281,0.43006993,0.56775477
159,54,2,0.34594021,0.57406661,0.50202817,0.58085387,0.75397324,0.48945004,0.52242371,0.55875547,0.40159194,0.55396136,0.5055015,0.5833154,0.53728105,0.47900159999999997,0.76325758,0.32435929,0.47457676,0.44553052,0.55750186,0.44705744,0.65457484,0.35269479,0.64084117,0.33912809,0.64675822,0.66891104,0.72818493,0.39150642,0.66204953,0.67399685,0.55190574,0.48377864,0.66061198,0.61287224,0.65691067,0.57859079,0.49696993,0.54808825,0.54808229,0.59649236,0.63787436,0.46858698,0.60209862,0.53836053,0.60214901,0.55126279,0.77873951
160,55,0,0.40830279999999997,0.66605681,0.57208512,0.67271102,0.83366682,0.53893275,0.5985855,0.70340765,0.46271944,0.66803205,0.60500455,0.71514914,0.671878,0.57241073,0.84341795,0.30985835,0.61275784,0.53435996,0.62749442,0.53182032,0.73127196,0.42793615,0.77295124,0.41102092,0.68070745,0.78395701,0.82635968,0.52379926,0.67022479,0.76308909,0.61088447,0.5877819000000001,0.76601562,0.72756682,0.72491204,0.65510097,0.56131547,0.69239694,0.63848355,0.6989460999999999,0.69704584,0.59553523,0.68021302,0.64252539,0.73040809,0.64928047,0.86392501
161,55,1,0.53082932,0.74452679,0.667779,0.74687496,0.90275555,0.6037129,0.69975405,0.81762382,0.53658505,0.72654635,0.76748093,0.80656235,0.81496296,0.67274827,0.91442837,0.3450913,0.72625238,0.63054041,0.71866171,0.63647676,0.78088545,0.48062334,0.88954385,0.49459314,0.69739492,0.88993914,0.88257204,0.64508062,0.64861021,0.82938205,0.66851748,0.71374875,0.86126302,0.85449511,0.76371807,0.71897019,0.59242676,0.81821218,0.7020233,0.78049879,0.72903226,0.74588926,0.68768442,0.76203446,0.8652939000000001,0.76129862,0.89031578
162,55,2,0.65444552,0.78414165,0.72337896,0.78707133,0.92092099,0.70177648,0.79982819,0.85071257,0.63814222,0.72850082,0.90116889,0.86701222,0.89228758,0.78790194,0.92868211,0.45684107,0.80905125,0.74687611,0.80596283,0.68891063,0.8528460999999999,0.50844546,0.96456173,0.62163313,0.76041615,0.92017351,0.88064486,0.72760197,0.60119372,0.87513571,0.73398112,0.8012045999999999,0.93515625,0.96192858,0.77535262,0.75099222,0.66857091,0.88353696,0.72334628,0.81013677,0.72957555,0.90185639,0.61008284,0.84167462,0.94219393,0.88233254,0.86694794
163,56,0,0.80140791,0.78651389,0.70984114,0.7922218000000001,0.91210268,0.7283896,0.84113348,0.81000423,0.67542922,0.66244571,0.95359418,0.89111002,0.89228758,0.82685202,0.91226387,0.53267829,0.80133761,0.81061152,0.86130855,0.70919549,0.85516514,0.48113265,0.96498494,0.6689893,0.81657095,0.88877379,0.81761327,0.76691386,0.5488321999999999,0.86814526,0.82229027,0.83420886,0.92291667,1.0,0.76334444,0.71322668,0.75395324,0.86678386,0.70795013,0.79107804,0.70044143,0.98538879,0.50028402,0.87379547,0.97761138,0.93144252,0.81046931
164,56,1,0.8275892,0.7233937,0.60623439,0.73311199,0.8106563,0.70329091,0.75373336,0.62321857,0.65373965,0.45274075,0.89367957,0.85453301,0.75526797,0.65672411,0.79764364,0.57955457,0.66925233,0.73452916,0.93931599,0.58344029,0.71665495,0.32192322,0.84805981,0.65038458,0.77780275,0.69092322,0.6449458,0.7333706999999999,0.52507743,0.76087342,0.87514437,0.74026809,0.75904948,0.8834407,0.71677512,0.58651106,0.70405682,0.68772084,0.57067239,0.67814964,0.62434635,0.92592632,0.38777909,0.81730185,0.92796705,0.82102815,0.65693097
165,56,2,0.75409836,0.62890722,0.51069038,0.63271329,0.67556597,0.63258916,0.61837909,0.49574573,0.58062106,0.34096151,0.7733604000000001,0.74450856,0.56338126,0.4904157,0.65895563,0.54074347,0.54414399,0.56332956,0.92788104,0.47778995,0.61207309,0.23950589,0.58462562,0.56688332,0.67743654,0.5019811,0.50601316,0.63365526,0.55137118,0.71454368,0.86924226,0.62650122,0.5776237,0.7663587,0.65839483,0.45349244,0.61060717,0.53292608,0.50152599,0.55315366,0.59267233,0.82903602,0.35876134,0.69447218,0.82321228,0.73519043,0.56001261
166,57,0,0.58901639,0.47299057,0.36247377,0.47760326,0.54574949,0.40021781,0.44902738,0.35676591,0.3408766,0.30459787,0.55504305,0.58162347,0.34747712,0.34189021,0.53461974,0.41369852,0.35869879,0.38230957,0.84837175,0.34233839,0.50923401,0.14592170000000002,0.32954465,0.37893452,0.49062838,0.3875696,0.36868341,0.47157886,0.55293977,0.6284426,0.77890922,0.42943574,0.41934896,0.60005933,0.56879534,0.28610893,0.44393407,0.39661598,0.41510321,0.43041834,0.49510357,0.63187043,0.32520709999999997,0.52744379,0.62402097,0.62688551,0.43226697
167,57,1,0.39215043,0.36909266,0.21396743,0.37479249,0.43641379,0.29948271,0.27739271,0.2946804,0.24593965,0.21569567,0.4433821,0.41398533,0.21374292,0.30243382,0.42715712,0.282535,0.29817415,0.29182243,0.71302602,0.26241978,0.44887561,0.11687571,0.24778574,0.19884767,0.39960882,0.30098407,0.22705457,0.31292576,0.48790993,0.53224913,0.56569146,0.3027896,0.30078125,0.48790755,0.44295337,0.23140135,0.29555719,0.30234684,0.33022685,0.31168946,0.40493039,0.42163616,0.29885602,0.40330107,0.38193935,0.47217246,0.28879779
168,57,2,0.27209257,0.31192632,0.1597762,0.31782517,0.37551452,0.24297237,0.24018264,0.22048116,0.18893368,0.17242774,0.36835585,0.28268949,0.29121569,0.24055783,0.36404221,0.22243511,0.24423644,0.27872095,0.55320446,0.21688058,0.35084329,0.092831623,0.19198331,0.18191752,0.37275073,0.22675126,0.20624479,0.21511598,0.38514097,0.40547936,0.47948036,0.26324608,0.22851563,0.42912641,0.38056689,0.24300201,0.24612396,0.23224927,0.25950678,0.22248592,0.26500509,0.38004135,0.29116371,0.24962019,0.23459379,0.35839161,0.24500892
169,58,0,0.24884282,0.389435,0.2249975,0.39679905,0.32076092,0.35030969,0.29991645,0.18170594,0.27037261,0.23261195,0.39673829,0.24355990000000002,0.38355556,0.25858056,0.31327479,0.21564726,0.25299012,0.29945925,0.49317472,0.26641884,0.39358398,0.28651463,0.18016384,0.27245764,0.36841448,0.27183089,0.30403039,0.21725446,0.49437037,0.37594443,0.511587,0.31536093,0.30140625,0.40262474,0.45034302,0.26325728,0.25783249999999996,0.22677331,0.30381497,0.24173773,0.26095076,0.39637719,0.2816568,0.30293428,0.28238862,0.33488412,0.36833979
170,58,1,0.26381871,0.44348487,0.28468378,0.44814768,0.29965127,0.48543425,0.41404145,0.22812897,0.39117219,0.31150217,0.44078533,0.31554034,0.46254466,0.34095754,0.30679359,0.25843773,0.29860749999999997,0.36314893,0.50055019,0.34595398,0.50404076,0.42286583,0.23593604,0.35067976,0.42109030000000003,0.35899262,0.45843602,0.25604898,0.65663924,0.48220814,0.5802825,0.40498143,0.45110677,0.42473301,0.53458708,0.29807675,0.31670977,0.27368375,0.39177737,0.32159292,0.42265535,0.43138409999999994,0.29810651,0.38287829,0.33026582,0.38841529999999996,0.48440694
171,58,2,0.31292189,0.50621744,0.3305525,0.51057762,0.33465298,0.59221005,0.53303835,0.29055313,0.48945789,0.35887375,0.48065374,0.39828851,0.52032244,0.43779535,0.34801751,0.30884304,0.35320968,0.46697763,0.56612639,0.42109876,0.58562193,0.5027366,0.29095251,0.41092158,0.54257179,0.41307782,0.57821736,0.31424506,0.82114135,0.58258924,0.68404099,0.48113396,0.57846354,0.48584506,0.64899171,0.35056386,0.38542994,0.33035071,0.46304925,0.39120676,0.53079796,0.45520765,0.32471006,0.44423344,0.35100711,0.48263307,0.57902005
172,59,0,0.33580521,0.55249938,0.35207313,0.55481775,0.38297507,0.65266812,0.60910599,0.35862847,0.56150745,0.37961659,0.50237279,0.4448313,0.5479999999999999,0.50969977,0.39563656,0.36202407,0.38852776,0.55446948,0.66072862,0.46871967,0.5892059000000001,0.52280502,0.33717240000000004,0.45346692,0.60074074,0.43682507,0.64476976,0.37547642,0.90704135,0.64931425,0.73672555,0.5355312,0.64675781,0.5786574000000001,0.71682702,0.41327039,0.42486587,0.38955788,0.48632059,0.44753821,0.59822071,0.48469787,0.34098619,0.46386405,0.38786971,0.580723,0.62223261
173,59,1,0.33515911,0.56862441,0.37225497,0.57120561,0.44581809,0.6540294,0.64931687,0.46295329,0.56872013,0.39099895,0.51014209,0.45066015,0.54808715,0.55558714,0.45092975,0.42812577,0.40311724,0.5895554000000001,0.71826022,0.49697136,0.56655657,0.50976815,0.36908397,0.45893055,0.62428631,0.45293279999999997,0.67933846,0.41874623,0.91435256,0.67748654,0.75313914,0.57760167,0.67981771,0.63495225,0.75125323,0.44711076,0.43991971,0.43026281,0.47766197,0.5030008,0.61544312,0.53995051,0.37115582,0.45420609,0.45868963,0.66206727,0.65300552
174,59,2,0.35963356,0.56710494,0.41657508,0.56941784,0.5484935999999999,0.60532943,0.68272591,0.54894878,0.51770328,0.41190654,0.50945615,0.43505134,0.53281917,0.58720021,0.54427391,0.50085974,0.42053793,0.60801866,0.75705576,0.51187197,0.6057695,0.51602433,0.41572705,0.45885959,0.64932168,0.49543571,0.70059298,0.46992326,0.87097718,0.70880509,0.77891982,0.61142107,0.72473958,0.6549839,0.76323027,0.47141359,0.45609295,0.47969588,0.47262756,0.55362027,0.59729711,0.62989941,0.46870217,0.4104523,0.52969674,0.73663527,0.70797268
175,60,0,0.44809065,0.57031444,0.48328504,0.57180153,0.6591013000000001,0.57117819,0.72137167,0.63965712,0.49138986,0.44730418,0.50216281,0.44214181,0.52013943,0.6046366999999999,0.65288026,0.56495538,0.43638412,0.62805959,0.77326394,0.51288934,0.71841181,0.52666667,0.47829066,0.47288054,0.63764461,0.55335362,0.70009265,0.52812796,0.83282598,0.74728026,0.80625815,0.62929988,0.73795573,0.65543595,0.75943166,0.47812746,0.4638,0.55176233,0.50160774,0.57090105,0.52252632,0.6849271,0.57762525,0.37698585,0.60555597,0.77304514,0.73009004
176,60,1,0.52756991,0.58563322,0.5477770000000001,0.58688404,0.72724674,0.58513136,0.78118785,0.7160999,0.51101866,0.47164146,0.49765521,0.47897311,0.50417429,0.60572926,0.73316362,0.64213543,0.41139423,0.6667124,0.75619331,0.49267491,0.81749824,0.50913721,0.54296021,0.49517498,0.62648356,0.60589149,0.67717039,0.59718893,0.80537573,0.77204041,0.81523317,0.63586632,0.52009115,0.64400746,0.74967567,0.47664131,0.46161269,0.63562451,0.54831392,0.55552695,0.49871647,0.69480359,0.6675503,0.36387707,0.68273306,0.78029821,0.68948719
177,60,2,0.55306654,0.59515319,0.59702268,0.59524114,0.75753201,0.61730874,0.81422032,0.77451672,0.55241432,0.45044929999999994,0.4832855,0.53140342,0.47933769,0.59969799,0.77118998,0.71267502,0.34494713,0.71967852,0.72090706,0.45706683,0.89163739,0.5004485,0.57586933,0.50445605,0.64933833,0.65803444,0.62726767,0.63882038,0.78611403,0.77841048,0.80027126,0.65138122,0.43519531,0.6265609999999999,0.71742898,0.46685025,0.48335714,0.71851103,0.57654472,0.48062751,0.55810526,0.63074566,0.71734122,0.35379590000000005,0.73415949,0.78034156,0.6025075
178,61,0,0.52870781,0.58101278,0.60676391,0.58252813,0.73572204,0.64907773,0.80551208,0.83857768,0.5942350000000001,0.39019769,0.44609785,0.55362347,0.44679739,0.58020075,0.75638282,0.75729141,0.31422257,0.7688834,0.69463197,0.40829551,0.86858749,0.5340859,0.57744123,0.5221951,0.67473159,0.68936942,0.5365422,0.67661464,0.76229279,0.75948862,0.77102561,0.67097183,0.34244141,0.62396169,0.6702577,0.46157881,0.51575507,0.76810231,0.55321207,0.39370877,0.63587776,0.53318051,0.70936489,0.33743163,0.79049045,0.79210253,0.5267496
179,61,1,0.43322083,0.56006574,0.59319612,0.55908852,0.64856792,0.7005343,0.78214105,0.91103429,0.65048106,0.31602516,0.40608945,0.53079707,0.39639216,0.54311601,0.66066509,0.80001638,0.32694863,0.79299425,0.69296654,0.369784,0.81700632,0.59891296,0.56231674,0.60538416,0.6912526,0.67758643,0.36677476,0.70534621,0.7349223000000001,0.69422595,0.74351774,0.70299792,0.33698568,0.665254,0.6317319,0.47121252,0.52142921,0.79111365,0.49853532,0.27342719,0.69595925,0.49758444,0.66422091,0.32964016,0.87397978,0.81289372,0.45677656
180,61,2,0.40473481,0.52592409,0.56284344,0.52682359,0.5328149999999999,0.73858222,0.78043471,0.97961055,0.69038266,0.26835405,0.38728914,0.47020049,0.36741612,0.49461716,0.53464433,0.8271514000000001,0.35017623,0.7791268,0.72609665,0.33333855,0.79803233,0.66221969,0.54648691,0.71522436,0.71634623,0.62883594,0.23855277,0.72485125,0.68654871,0.6501562,0.73181948,0.74587447,0.43791016,0.69847997,0.59019626,0.48352129,0.50157615,0.78539158,0.46314463,0.22491553,0.73283531,0.51747667,0.63445365,0.33539153,0.91561213,0.84946252,0.38990257
181,62,0,0.46588235,0.45440027,0.5286642,0.46006612,0.42986794,0.7867546999999999,0.79377949,1.0,0.74411715,0.26183915,0.40343669,0.31329095,0.34214379,0.43059158,0.4360611,0.82461312,0.33960247,0.71973568,0.78144238,0.29899045,0.82789881,0.6618244000000001,0.55036627,0.79790253,0.74739076,0.53222193,0.22172705,0.70895921,0.5960227,0.6618881999999999,0.78054104,0.78115207,0.60205729,0.70059897,0.55552096,0.47834601,0.44735657,0.76325042,0.46608761,0.26395817,0.71123939,0.54862725,0.59981854,0.34572228,0.91553725,0.89094377,0.34947371
