,measure_number,beat_number,pid1263b-03,pid510262-04,pid52932-18,pid5667249-20,pid5667271-04,pid5667291-18,pid610003b-07,pid9048b-07,pid9049b-03,pid9050b-03,pid9052b-10,pid9054b-03,pid9055b-03,pid9056-11,pid9057f-13,pid9058b-03,pid9059b-07,pid9060b-01,pid9061-32,pid9062b-06,pid9063b-07,pid9064-14,pid9065-21,pid9066b-03,pid9069-03,pid9070b-15,pid9072b-07,pid9073b-07,pid9074g-03,pid9075b-03,pid9085-05,pid9088-19,pid9089-17,pid9090-16,pid9093b-09,pid9094b-03,pid9099b-07,pid9101b-14,pid9103-15,pid9104b-03,pid9111b-05,pid9113-18,pid9114b-12,pid9117-07,pid9118b-07,pid9119-08,pid9120-10,pid9121-11,pid9129-23,pid9130-09,pid9134-09,pid9137-16,pid9138b-03,pid9139b-03,pid9153b-03,pid9161-09,pid9166j-03,pid9170b-03,pid9174b-03,pid917509-09,pid917520-19,pid917525-03,pid9176-11,pid918713-09,pid918819-07,pid918904-11,pid9192b-03
575,193,1,0.64684151,0.56725634,0.86414542,0.81585241,0.60234437,0.58699483,0.81059255,0.9377813,0.72389893,0.85310136,0.58861725,0.54502429,0.94564364,0.65846742,0.64522181,0.84673662,0.71150049,0.56261113,0.46595678,0.96589695,0.58537505,0.64458411,0.84904993,0.68668052,0.30509716,0.48869332,0.61160332,0.95845972,0.70865134,0.65156897,0.66835454,0.63458398,0.61951058,0.61057904,0.81541372,0.89914913,0.93496544,0.79055877,0.6596953000000001,0.6920768,0.74477379,0.39107143,0.76890631,0.61802465,0.72739896,0.74320851,0.6566951999999999,0.66278653,0.81048768,0.62337265,0.62733836,0.67283772,0.6016517,0.79807888,0.71145304,0.90408622,0.57202089,0.47329998,0.73926574,0.69166241,0.9196244,0.53019858,0.73130377,0.43722991,0.74959185,0.68252128,0.53328097
576,193,2,0.6089419,0.53529512,0.8170571999999999,0.73351554,0.5913323,0.5396933,0.80625508,0.88137206,0.71088703,0.84281392,0.54225319,0.51526571,0.9166431,0.62670037,0.60637617,0.79046356,0.70463146,0.54043356,0.45809338,0.94054219,0.5547908,0.60463998,0.78519757,0.64755594,0.27700494,0.43985416,0.56504001,0.94397117,0.65708028,0.64541945,0.62105309,0.60883405,0.62181542,0.58076193,0.79195257,0.86412897,0.8887501,0.77384164,0.60786289,0.65393659,0.66886115,0.37056298,0.76575774,0.57074674,0.68189024,0.69185021,0.62949443,0.64858032,0.78497748,0.57542158,0.61758233,0.64503983,0.59636931,0.73411323,0.70159675,0.88522965,0.54504472,0.44804861,0.71938076,0.66045818,0.89903515,0.47647996,0.69834547,0.37135085,0.70838172,0.6766545,0.50631917
577,194,0,0.57785221,0.47963089,0.77516368,0.66330714,0.50391424,0.48835889,0.78779232,0.80020819,0.69325452,0.81002047,0.42558393,0.46660533,0.86623517,0.5694528,0.57730372,0.7168011999999999,0.71191181,0.51258677,0.4464369000000001,0.90160724,0.53074256,0.55105525,0.68039525,0.59975573,0.24807989,0.36003688,0.51718348,0.8945789000000001,0.60852498,0.65747982,0.58459851,0.57700211,0.63658352,0.55413979,0.74777161,0.80673533,0.8157715,0.75109643,0.53306813,0.61352517,0.57582683,0.34989776,0.76528248,0.51701306,0.63046874,0.65596492,0.58302374,0.62765777,0.75938386,0.50516383,0.6323707,0.61746721,0.60518344,0.61253555,0.68157207,0.86238348,0.49370832,0.42204908,0.69461908,0.62507239,0.86268091,0.43712064,0.68345467,0.29385979,0.6731381,0.66369035,0.42879686
578,194,1,0.55784531,0.431587,0.7226654,0.63648787,0.39583942,0.43943913,0.75818625,0.69751165,0.66373822,0.78245083,0.42701651,0.42128662,0.82601774,0.52405602,0.55521855,0.67171356,0.71824613,0.48774814,0.44178061,0.85968415,0.51424802,0.50865146,0.61508536,0.55212399,0.23550278,0.31421507,0.48778937,0.83841024,0.58924269,0.68236574,0.55954366,0.54189524,0.6610736999999999,0.54475981,0.69039691,0.77348858,0.75667416,0.72652537,0.45511638,0.58240868,0.5299454,0.35380998,0.73920276,0.49225676,0.59592932,0.62733733,0.52636892,0.59579285,0.74204805,0.45058978,0.64949408,0.60074825,0.6134267,0.45423129,0.64311221,0.843414,0.45752986,0.41222778,0.68035925,0.60892523,0.82963473,0.41306669,0.66962277,0.2771413,0.6536649,0.6336695999999999,0.39652267
579,194,2,0.54263428,0.38872257,0.5765765,0.63193258,0.28057284,0.37976786,0.68981409,0.54154853,0.57671921,0.67327579,0.51591405,0.36799647,0.68862915,0.47524845,0.51211539,0.58801891,0.669513,0.41976008,0.43874992,0.69154672,0.48174896,0.44140286,0.49750828,0.54584889,0.17722085,0.33158159,0.46132466,0.72333011,0.52372167,0.6592979999999999,0.50788065,0.45379323,0.65196813,0.51510207,0.61608644,0.70412897,0.6034724,0.64178365,0.35421075,0.52144637,0.49354134,0.36847056,0.66601319,0.45546257,0.55574326,0.6028425999999999,0.40127605,0.53898689,0.645999,0.35662735,0.63171314,0.56113123,0.60505404,0.30177623,0.55279431,0.7390317,0.38426304,0.41454849,0.61833294,0.50348322,0.71228463,0.31989509,0.60103905,0.30473341,0.58711605,0.55338771,0.45341664
580,195,0,0.52964871,0.37908658,0.50631461,0.61206013,0.25169095,0.37273575,0.63483956,0.49576683,0.52407665,0.60140607,0.54936936,0.35552775,0.58367633,0.45222904,0.4823914000000001,0.55375923,0.62365087,0.38621362,0.43720623,0.61530441,0.46424425,0.43059435,0.43478121,0.54535755,0.14961444,0.34563742,0.45515147,0.64006669,0.4770112,0.62727273,0.47601579999999993,0.41024677,0.62374087,0.49524171,0.56557349,0.63761755,0.53819635,0.56888705,0.31713077,0.48973956,0.48778471,0.37063113,0.61135864,0.45227147,0.52698934,0.57466862,0.34812631,0.50923498,0.57946394,0.3219135,0.60170697,0.55941749,0.59179479,0.27682318,0.47898824,0.67738091,0.34483793,0.41340958,0.58164343,0.45291262,0.64213473,0.29260959,0.5535406999999999,0.32430437,0.55300008,0.50330543,0.45325955
581,195,1,0.51509419,0.36675455,0.42977257,0.57436511,0.22119118,0.36650851,0.59407593,0.46619411,0.46985783,0.54759277,0.56793834,0.33875313,0.50746222,0.40459853,0.44911759999999995,0.52299354,0.58189372,0.35489587,0.43512696,0.54767052,0.45190351,0.43086592,0.38911573,0.54374316,0.13060611,0.34189925,0.44825664,0.57569108,0.43384719,0.5963847,0.44740676,0.36621411,0.59208005,0.47473628,0.51859233,0.58569637,0.50158215,0.49748601,0.28825222,0.46982901,0.48933697,0.37036532,0.55909226,0.45081847,0.50652026,0.53565848,0.30428848,0.49310442,0.50564422,0.29427698,0.57748463,0.56783329,0.57621404,0.26467399999999996,0.41188126,0.60601955,0.30187665,0.39717417,0.54644292,0.41729688,0.56743625,0.28026414,0.51367968,0.32100109,0.52566692,0.45713672,0.43659407
582,195,2,0.50036164,0.3486052,0.37175224,0.51852864,0.20072231,0.35337626,0.54333899,0.44594032,0.44221913,0.48041292,0.55650109,0.32413514,0.44974393,0.35013309,0.39338793,0.49723247,0.54601843,0.30913409,0.42336337,0.44571741,0.43320769,0.43739137,0.34533646,0.54862846,0.12366595,0.31500293,0.43235209999999996,0.49988168,0.38788645,0.55932608,0.39841158,0.31687001,0.53578678,0.4462093,0.48390515,0.5335871,0.46624199,0.41830443,0.22927634,0.45712227,0.49063183,0.36702563,0.50840611,0.44592606,0.48564618,0.49820070000000005,0.26976256,0.47936044,0.44059667,0.26991699,0.54385518,0.57664333,0.54837114,0.2575047,0.35791116,0.53602569,0.27322546,0.35916607,0.526684,0.37416113,0.47622329,0.26227051,0.47091992,0.30365304,0.49384835,0.39381842,0.40591931
583,196,0,0.47472432,0.30880252,0.32481909,0.39057624,0.18264373,0.33091587,0.48068829,0.41578269,0.41283418,0.39986651,0.45530987,0.31013543,0.38683089,0.25306636,0.29600422,0.4482357,0.50946035,0.27511874,0.39475773,0.35880677,0.40835281,0.43216170000000004,0.26903085,0.55700929,0.12119062,0.25819294,0.39519148,0.41289663,0.34085587,0.50782731,0.35673541,0.27899275,0.48646495,0.40778629,0.43968214,0.47170622,0.42915314,0.34463712,0.20219213,0.44513592,0.48215289,0.35806979,0.44028991,0.42258598,0.47677123,0.4412076,0.24089000000000002,0.46546552,0.36898738,0.25239843,0.51170187,0.57775364,0.49346933,0.24830695,0.2922848,0.47837706,0.24592876,0.31401477,0.49350035,0.30442003,0.36417988,0.23893779999999998,0.4128458,0.26118452,0.45263822,0.31239894,0.31562299
584,196,1,0.44628292,0.26023133,0.29395245,0.24751737,0.1646591,0.28275015,0.4019005,0.35388123,0.3807835,0.30782237,0.32493771,0.2849551,0.31118233,0.19876142,0.21587526,0.39008303,0.47898157,0.23509317,0.35833281,0.30163776,0.37243875,0.41269398,0.20093453,0.57194598,0.12702807,0.1973682,0.33538868,0.31281058,0.28885519,0.4405616,0.30797718,0.23878543,0.35975529,0.364051,0.40124453,0.42951187,0.39224748,0.2818699,0.18163352,0.42318429,0.45558502,0.32935523,0.36253193,0.4007265,0.48658343,0.39476337,0.22733000000000003,0.45210829,0.30253573,0.24124072,0.47304007,0.56055998,0.41758258,0.23117789,0.23897518,0.43789128,0.22342966,0.22783417,0.45938706,0.26955374,0.29278084,0.20729674,0.35129054,0.21151873,0.40059749,0.25121271,0.24523385
585,196,2,0.41108725,0.20016159,0.27562888,0.1478761,0.13211348,0.23890536,0.31811891,0.25273124,0.34060423,0.2172377,0.28135316,0.24104225,0.25188257,0.16609820000000003,0.16094317,0.32072186,0.44679993,0.20084643,0.31643249,0.27290067,0.3048398,0.38162632,0.10205125,0.57229694,0.14946021,0.15554438,0.26312518,0.23344089,0.21238312,0.34450684,0.25801667,0.15371984,0.25588542,0.32280489,0.35020182,0.37725929,0.3500458,0.21393706,0.18592467,0.3733979,0.3924571,0.27863277,0.28106101,0.35394519,0.49492612,0.30170354,0.21425456,0.4409584,0.22667241,0.21957187,0.40211761,0.52519913,0.30431573,0.21369466,0.17515605,0.39630145,0.20382567,0.17298547,0.42949657,0.22142735,0.22860096,0.15882353,0.29238253,0.14592725,0.32165278,0.18081849,0.16451267
586,197,0,0.37451179,0.19290696,0.28869745,0.13286642,0.11925389,0.21935101,0.26569835,0.1716665,0.31476588,0.16735784,0.27673622,0.22291329,0.22461013,0.18439602,0.14982195,0.26684732,0.42073873,0.1881744,0.29824838,0.26974722,0.26433472,0.34920857,0.10870334,0.56113654,0.17132943,0.14224289999999998,0.22184195,0.18279015,0.18790329,0.28854335,0.23072399999999998,0.13396019,0.20073983,0.32209152,0.29451732,0.31757277,0.32141727,0.19717405,0.20863309,0.33194593,0.32816693,0.2515199,0.23177687,0.30748575,0.49928838,0.24081952,0.20538685,0.42351665,0.18131013,0.21012669,0.35577981,0.48516373,0.24525803,0.20396029,0.13859776,0.35808649,0.20232642,0.14182035,0.40436461,0.19833929,0.22317367,0.13449794,0.26172071,0.1212809,0.27509888,0.19590756,0.1613638
587,197,1,0.34523584,0.1903555,0.29948312,0.13377178,0.11208299999999999,0.21656359,0.22811648,0.13663131,0.2901329,0.13787488,0.26602305,0.21583984,0.21204219,0.19872129,0.13546546,0.22262454,0.40666338,0.19209597,0.29022746,0.25509893,0.23919337,0.32420857,0.11850947,0.52146447,0.20048581,0.13576398,0.20765219,0.15881467,0.18530874,0.26185328,0.20820535,0.12979543,0.18298397,0.34416787,0.2466448,0.28088670000000004,0.30343909,0.19392605,0.22209903,0.29756771,0.2874415,0.23961287,0.19152855,0.26892588,0.50565243,0.19506577,0.20350509,0.40520706,0.16485014,0.21849716,0.33628117,0.45737388,0.20404171,0.19582506,0.12607055,0.32945663,0.20892312,0.12075768,0.39476877,0.19339976,0.23278773,0.12668602,0.25555923,0.11238924,0.22209879999999999,0.21511054,0.1501678
588,197,2,0.31775139,0.1721041,0.30634045,0.13300307,0.10436621,0.22756079,0.1972263,0.13820759,0.25383248,0.12722257,0.27233728,0.22058737,0.21363413,0.20009898,0.12137858,0.20866006,0.39506417,0.22184265,0.29535631,0.21446010000000001,0.21144365,0.26163873,0.13399565,0.39078249,0.24140191,0.14210041,0.19953558,0.1530924,0.19310926,0.25191295,0.18896007,0.12862123,0.19268709,0.36181225,0.20968718,0.25717868,0.27232909,0.19617396,0.23664833,0.27444546,0.22580343,0.23724782,0.17878572,0.24419717,0.51586962,0.19291870000000003,0.2122032,0.3735874,0.17091142,0.24238532,0.33424139,0.40664575,0.18034708,0.18934263,0.1304979,0.32005972,0.22644884,0.11873719,0.39506027,0.21313235,0.23827533,0.11833084,0.24001324,0.10571273,0.17377767,0.23809115,0.1231703
589,198,0,0.2936719,0.16066508,0.30564266,0.15028471,0.11423323,0.25109718,0.17475423,0.15134331,0.22486478,0.11948919,0.30731081,0.24266156,0.21804338,0.19786525,0.13119671,0.20639991,0.3643715,0.24792352,0.31289774,0.18473119,0.19638145,0.18939323,0.14359815,0.3252941,0.25657773,0.15789121,0.18667476,0.15154351,0.20156684,0.24644437,0.20626591,0.13565728,0.21043346,0.35499734,0.19673729999999998,0.24858934,0.21991839,0.21521239999999997,0.25042742,0.26912263,0.16124805,0.24669438,0.18540367,0.22894059,0.51754741,0.21527645,0.22027136,0.3459485,0.20194072,0.27114897,0.33582490000000004,0.34423526,0.18457908,0.20275825,0.13588329,0.31713651,0.24258905,0.14523231,0.39236587,0.24218191,0.23796520000000002,0.13395466,0.23039047,0.10928805,0.19055794,0.25482579,0.1200714
590,198,1,0.26763400000000004,0.18682599,0.29050655,0.18306002,0.15885558,0.29632297,0.17426912,0.16723506,0.2508654,0.12046810000000001,0.35089536,0.2832033,0.21435678,0.22485722,0.15602287,0.20994004,0.33318526,0.27572159,0.32737068,0.20459285,0.19147379999999997,0.20631595,0.15858063,0.38161552,0.25683991,0.17664907,0.16476851,0.15536194,0.20903041,0.24024570000000003,0.23599824,0.14528942,0.24282462,0.35432192,0.20456609,0.24653829,0.19201432,0.25322507,0.26094795,0.26112840000000004,0.21508579999999997,0.27626091,0.21543397,0.22780945,0.49872141,0.24381332,0.21125828,0.31872465,0.23547239,0.28690258,0.32137202,0.28976587,0.21323641,0.23615777,0.13862679999999997,0.31412548,0.26357856,0.17327138,0.38061924,0.25759666,0.26565300000000003,0.17074747,0.23534745,0.11862273,0.25160313,0.26565071,0.15600143
591,198,2,0.25399192,0.20450757,0.28697449999999997,0.20611548,0.19297733,0.31712277,0.18639691,0.17945871,0.29487714,0.1279701,0.3798583,0.31689239,0.21761398,0.25032436,0.16720026,0.21876153,0.33962652,0.28414322,0.33038246,0.23822542,0.19127026,0.23608783,0.17136611,0.42964034,0.24973782,0.19477831,0.1621892,0.16193396,0.21062253,0.25927694,0.26801229,0.15464636,0.27458978,0.36063596,0.21830642,0.24551724,0.20047464,0.28676943,0.26815912,0.24659069,0.25039782,0.3087241,0.25293174,0.23414567,0.48696528,0.27225442,0.20615409,0.30915008,0.2624145,0.29346439,0.31727905,0.28624185,0.23677881,0.25853501,0.14462186,0.31500370000000005,0.27399059,0.19999523,0.37334751,0.27334355,0.28956754,0.19847321,0.24438782,0.12822167,0.27973576,0.27312728,0.17572296
592,199,0,0.24907365,0.21471339,0.29017919,0.21068785,0.21007474,0.32986529,0.19871017,0.19151383,0.32815639,0.13588146,0.39058704,0.34197704,0.22555273,0.26656234,0.16807648,0.23386762,0.36143468,0.28774814,0.32791254,0.26340217,0.19102902,0.24324178,0.17975758,0.45182076,0.24071561,0.21068645,0.16736925,0.17042057,0.21327605,0.2840014,0.29823607,0.15933401,0.30188751,0.36870304,0.2334931,0.24570533,0.21765343,0.30723920000000005,0.27577656,0.24069757,0.27087363,0.32437977,0.27187667,0.24511679,0.48863149999999994,0.29743461,0.20609756,0.31331007,0.27560752,0.30052425,0.32436458,0.29076354,0.24661288,0.27665146,0.15339672,0.31750035,0.28023574,0.22725279999999998,0.36481525,0.28506217,0.30749483,0.20884226,0.2506552,0.13499922,0.29599428,0.27958074,0.18904677
593,199,1,0.25389178,0.22517435,0.30332529,0.21086437,0.22084673,0.34045582,0.21961277,0.20612670000000002,0.35517694,0.14918573,0.3944877,0.36943913,0.24046669,0.29265813,0.16421213,0.25387454,0.3990951,0.29154792,0.31788167,0.29646254,0.19171504,0.2499612,0.18894212,0.46889126,0.2332665,0.22304082,0.18369534,0.18337098,0.22005728,0.31128115,0.3323563,0.16793872,0.32898606,0.37684602,0.2495291,0.24847291,0.24166875,0.33748049999999996,0.28893779,0.24581028,0.28458658,0.34250273,0.29139785,0.25163693,0.50900802,0.33539640000000004,0.21420611,0.33307235,0.2858116,0.31135867,0.34370219,0.29708746,0.25691125,0.30089616,0.16539411,0.32274455,0.28781471,0.2518275,0.3526747,0.30447965,0.33435562,0.22107531,0.25909332,0.14256956,0.31777329,0.28775131,0.21048197
594,199,2,0.26617632,0.2394795,0.32044279999999997,0.20974263,0.22959375,0.35474879,0.23669154,0.22155249,0.37124092,0.15985583,0.39630956,0.38591933,0.25738105,0.31193237,0.15685415,0.26713561,0.43413129,0.29360614,0.30757356,0.3097757,0.1944968,0.25765053,0.19428994,0.50110902,0.22917952,0.23180789999999998,0.20092169,0.19561149,0.23416729999999997,0.34208494,0.35692848,0.18083662,0.34457934,0.38613493,0.26251261,0.25236005,0.26877342,0.37331865,0.30909014,0.26211892,0.2949532,0.35912623,0.30722985,0.25879161,0.53144418,0.35796583,0.23019706,0.35998491,0.28960685,0.32140673,0.36455621,0.30662161,0.26429441,0.32966998,0.17263754,0.32777548,0.29579693,0.27419585,0.34306311,0.32022654,0.36108718,0.23414200000000002,0.26749835,0.15087828,0.3304132,0.30111612,0.23024634
595,200,0,0.27977389,0.24755059999999998,0.34838043,0.20807425,0.22809069,0.36985512,0.25242912,0.23907009,0.37921496,0.16983181,0.39521177,0.39746062,0.27419068,0.32588312,0.15352902,0.27627998,0.46529286,0.29051882,0.29668578,0.30938152,0.19519035,0.26819522,0.19779442,0.52717803,0.23024368,0.23863884,0.21797656,0.20747553,0.24982731,0.36292734,0.36541466,0.20204568,0.34904676,0.39433862,0.27206525,0.2462069,0.2967108,0.39582531,0.33358443,0.28861296,0.30692668,0.36870229,0.31315868,0.26781313,0.56762667,0.37366059999999995,0.24857051,0.38041694,0.28969026,0.32557449,0.38634961,0.3144903,0.26429441,0.34195868,0.17411816,0.33054813,0.30566096,0.28399809,0.32558891,0.33940555,0.38595796,0.24758336,0.27614163,0.15758589,0.33817218,0.31608357,0.25104605
596,200,1,0.28410242,0.24743154,0.37528429,0.20178795,0.21237109,0.38753707,0.25299984,0.2544364,0.37433163,0.17182522,0.37791965,0.40072133,0.28646537,0.32494683,0.16322358,0.27218635,0.4836048,0.28112897,0.28397076,0.29497482,0.19054655,0.27890286,0.19810522,0.54780021,0.24311382,0.24355041,0.22909403,0.21136926,0.25889142,0.37265005,0.35917508,0.20994404,0.34194252,0.39940047,0.27380592,0.23166144,0.31624615,0.40551427,0.34820144,0.30258037,0.29815133,0.36893402,0.31022991,0.26697627,0.58375664,0.3732574,0.26084639,0.38552967,0.28934271,0.32047182,0.39120749,0.31325127,0.25323489,0.34671317,0.1690884,0.32497773,0.31037585,0.28515606,0.31223509,0.35264009999999996,0.39921606,0.25793368,0.27761747,0.16189958,0.32286459999999995,0.32529155,0.25862906
597,200,2,0.27495577,0.23538017,0.38942109,0.19605398,0.20072231,0.39781412,0.24051536,0.26263507,0.35730181,0.16599626,0.36483961,0.39263212,0.29285408,0.31162473,0.17460317,0.262869,0.48569431,0.27220192,0.26649865,0.27559636,0.18318884,0.27454221,0.19691562,0.55261532,0.25387107,0.24488308,0.23789654,0.20708831,0.26600118,0.36666901,0.34465994,0.20938446,0.32538177,0.39374668,0.26243693,0.20993283,0.32486468,0.40111937,0.34543377,0.30249032,0.28581903,0.36516494,0.31134082,0.25940776,0.57977622,0.36134267,0.26663705,0.37628526,0.28913418,0.31065094,0.38511501,0.30341138,0.23712133,0.34389053,0.1594934,0.31807746,0.31250582,0.27997141,0.30432522,0.36176972,0.39230703,0.25844886,0.26797485,0.16223379,0.29893125,0.32876154,0.25607283
598,201,0,0.26385072,0.22076033,0.39717436,0.18973352,0.19028433,0.39979666,0.22486338,0.26330921,0.34238912,0.15781792,0.36068203,0.37376711,0.29787078,0.29366129999999996,0.17878206,0.24958487,0.48116157,0.26504689,0.24762775,0.25075022,0.17669054,0.26810211,0.19423635,0.56122077,0.2612739,0.24354203,0.24630609,0.20083898,0.27255497,0.35538084,0.33250548,0.20976057,0.30348098,0.37773393,0.24746048,0.19380206,0.32647181,0.39558675,0.32572154,0.30765306,0.27613885,0.36438113,0.31517852,0.24848262,0.57300719,0.34024495,0.2698514,0.36070182,0.28907857,0.30013979999999996,0.37593602,0.29170488,0.21953874,0.33999463,0.15172739,0.31199267,0.30966241,0.26958304,0.30501064,0.37213422,0.38219331,0.25491757,0.25504302,0.15928805,0.27093327,0.32944122,0.25176723
599,201,1,0.25779746,0.20854737,0.39758787,0.18363512,0.18177738,0.40037279,0.21487579999999998,0.25676613,0.33166435,0.14985316,0.36449704,0.34995584,0.30364156,0.27609914,0.17546816,0.23188423,0.47390589,0.26453538,0.22762901,0.21868165,0.17433848,0.26922719,0.18896355,0.58174467,0.26681061,0.24231833,0.25481566,0.1930085,0.27792098,0.33948754,0.32342255,0.21529218,0.27991084,0.35177203,0.23212244,0.17484102,0.32356566,0.39409120000000003,0.3141515,0.32024973,0.25791732,0.36571701,0.32054892,0.23256391,0.57305347,0.30765082,0.27393797,0.34676917,0.28693766,0.29172564,0.36966907,0.27468823,0.19764043,0.34175476,0.14667586,0.30687393,0.30674663,0.2533238,0.31115576,0.38044626,0.37778256,0.25194829999999996,0.24728657,0.15383958,0.24651182,0.33082206,0.24986076
600,201,2,0.26087972,0.20185406,0.38986906,0.18255893,0.17577554,0.40117767,0.21303523,0.24782393,0.32737599,0.14739699,0.37562286,0.32808774,0.31120328,0.26634833,0.1691549,0.22075646,0.45562685,0.26837779,0.21671602,0.20174457,0.17675085,0.28140129999999997,0.18237255,0.61123902,0.26856107,0.24645042,0.26268219,0.1898677,0.2831438,0.32561601,0.32008776,0.22588753,0.26373897,0.33094786,0.22504205,0.16232871,0.3189358,0.39750436,0.3126788,0.34304181,0.23948518,0.36825245,0.32654904,0.22065477,0.59199519,0.28651278,0.28049588,0.34782568,0.28216927,0.29024902,0.37079632,0.25877384,0.1662049,0.35231554,0.14609522,0.30578243,0.30659153,0.23318084,0.31548097,0.38656958,0.38390765,0.25152679,0.25018531,0.14867869,0.22958849,0.33433498,0.25392359999999997
601,202,0,0.26585363,0.19335771,0.35840799,0.19932809,0.17418897,0.3980344,0.21302096,0.22936453,0.32477206,0.14544807,0.3784413,0.3130134,0.31838795,0.25931276,0.16796414,0.20787592,0.41326094,0.27024723,0.20483901,0.1844896,0.17903505,0.30027157,0.17331661,0.66690064,0.26312461,0.26775627,0.27250643,0.18475852,0.2978856,0.30645139,0.32529179,0.24553711,0.26373897,0.31612658,0.22692566,0.16695925,0.32284953,0.40160565,0.31912823,0.37105666,0.19771451,0.36917257,0.33097487,0.21225860000000002,0.62166321,0.26413991,0.29441124,0.36668239,0.26932381,0.29733508,0.3835315,0.24845925,0.13319379,0.38030588,0.15037741,0.30827907,0.31045856,0.21826066,0.3182384,0.38992506,0.4032736,0.24657175,0.25956982,0.14297373,0.22170327,0.33383416,0.26389147
602,202,1,0.26812359999999996,0.17733458,0.30924363,0.23400524,0.18504447,0.38951961,0.20411774,0.22872013,0.32408438,0.14136335,0.3600981,0.31331518,0.31829369,0.25417653,0.18735326,0.19798201,0.36201876,0.2714712,0.19557684,0.18918163,0.18173389,0.33905959,0.16457148,0.67505685,0.24669186,0.28420082,0.27730066,0.17831559,0.31980457,0.29192699,0.32946029,0.24899549999999998,0.27936071,0.3177658,0.24286916,0.19628303,0.339995,0.39062299,0.31731697,0.37270753,0.20912637,0.36977917,0.3301907,0.22175832,0.62326001,0.24585454,0.30828622,0.37915291,0.25647834,0.30363478,0.38492713,0.24490305,0.17724920000000002,0.39927019,0.15728698,0.30750122,0.31569043,0.22271146,0.31969590000000003,0.39720661,0.41242247,0.23252154,0.26756453,0.14321467,0.21267357,0.31597625,0.26527669
