,measure_number,beat_number,pid1263-14,pid52932-07,pid9048-14,pid9050-14,pid9054-14,pid9055-14,pid9058-14,pid9059-14,pid9062-14,pid9063-14,pid9064-09,pid9065-09,pid9066-14,pid9067-14,pid9068-09,pid9072-14,pid9074f-14,pid9075-14,pid9078-06,pid9081-02,pid9088-09,pid9090-07,pid9093-14,pid9094-14,pid9098-01,pid9099-14,pid9100b-10,pid9101-14,pid9103-08,pid9104-14,pid9105-14,pid9115-08,pid9118-14,pid9126-02,pid9128-10,pid9130-06,pid9138-14,pid9139-14,pid9153-14,pid9166e-07,pid9170-14,pid9173-19,pid9174-14,pid9185-01,pid9186c-14,pid9192-14
256,87,0,0.49885255,0.50340755,0.40200955,0.32709587,0.48184379,0.4781374,0.48193397,0.54549838,0.65380687,0.36440984,0.24700393,0.61734418,0.60668341,0.3140902,0.38827277,0.51649512,0.35400875,0.43086184,0.50482524,0.29946304,0.43695067,0.30440641,0.40988618,0.3031886,0.61627311,0.41330622,0.43450096,0.42226864,0.39890654,0.45780049,0.55747657,0.52006634,0.73422316,0.40950812,0.49957559,0.41652759,0.56515152,0.39593268,0.33170932,0.37582553,0.42083516,0.31358691,0.36515587,0.29286268,0.27750462,0.26042313
257,87,1,0.53372219,0.46448211,0.43219686,0.41032352,0.49968042,0.45079813,0.54507691,0.48491544,0.69307999,0.36993154,0.22017764,0.65235648,0.55228743,0.30255777,0.32339418,0.48808983,0.44394234,0.48698876,0.50082834,0.30595387,0.39818635,0.34105972,0.46380397,0.35902654,0.52292428,0.47102074,0.36323417,0.38518051,0.40406437,0.34142303,0.50108136,0.53791347,0.68185746,0.37726953,0.50783334,0.34763802,0.55775613,0.34316657,0.33404972,0.35995168,0.4426576,0.31085524,0.38323647,0.32529159999999996,0.26395946,0.26207319
258,87,2,0.53582584,0.35450284,0.49272555,0.52222012,0.48491496,0.41467502,0.56391692,0.41508456,0.71645501,0.33586098,0.30167342,0.67573134,0.55723529,0.32770922,0.36932151,0.40028071,0.50112569,0.52475484,0.49515159,0.33342934,0.35908321,0.37932447,0.47606058,0.40743693,0.54288123,0.55802359,0.3359501,0.35013401,0.42052128,0.30633864,0.45586654,0.51141142,0.67618085,0.39677111,0.46419217,0.24087508,0.51070707,0.30402893,0.34580639,0.35930833,0.45822729,0.32737235,0.5023519000000001,0.39005832,0.27793604,0.24478026
259,88,0,0.53950724,0.34460471,0.56934387,0.59848628,0.45818980000000004,0.41657113,0.51402959,0.37755308,0.78498063,0.32203415,0.41599408,0.74063706,0.62829413,0.32189814,0.43217668,0.34985964,0.49245222,0.53504744,0.51841468,0.36065793,0.44082711,0.40089221,0.43026997,0.43365845,0.60918794,0.57767385,0.46872361,0.34732776,0.42200674,0.42464939,0.46282267,0.51409783,0.72786855,0.43504501,0.39735413,0.25019584,0.48959596,0.28929928,0.33105364,0.39394457,0.44812783,0.38249027,0.60856734,0.4079415,0.40011641,0.24951805
260,88,1,0.52258239,0.35658523,0.57603504,0.54035239,0.4434135,0.40817532,0.41547957,0.35313422,0.84344709,0.3192056,0.43892,0.79648477,0.60436173,0.29782365,0.41687618,0.31386178,0.41071429,0.50889739,0.50035335,0.34811858,0.48033881,0.38528769,0.33729659,0.40000938,0.65669959,0.5542741,0.47036468,0.34140785,0.39459459,0.44441011,0.47799967,0.50240609,0.78391673,0.43372479,0.35858757,0.26221859,0.47311688,0.29079447,0.31470722,0.39679372,0.41662279,0.43980783,0.47965772,0.39753053,0.43849894,0.27863094
261,88,2,0.45697074,0.34932841,0.5337529999999999,0.39884245,0.36887119,0.34927242,0.27824042,0.33697733,0.82097778,0.30480704,0.3879964,0.78060827,0.51715765,0.27223843,0.34869985,0.28016308,0.27150956,0.41661484,0.44045785,0.30065628,0.47576482,0.34957209999999994,0.21971593,0.31320454,0.65079908,0.47525824,0.42087332,0.30915182,0.33610481,0.42483163,0.48097183,0.46416558,0.80985363,0.37264246,0.32195518,0.26833782,0.45002165,0.28080296,0.29512795,0.3861455,0.3461094,0.43394743,0.31177752,0.31735238,0.43955352,0.30356968
262,89,0,0.35609103,0.37324439,0.42307354,0.25872211,0.27253277,0.25680395,0.19664936,0.24334653,0.63592392,0.27813135,0.23102916,0.60384715,0.25313999,0.27351731,0.29649561,0.19512766,0.18953677,0.25893327,0.379427,0.22462814,0.33251619,0.33252913,0.1190951,0.17540092,0.52011072,0.32856446,0.24426104,0.2216065,0.29169246,0.36036764,0.42580343,0.37537376,0.73398386,0.28122014,0.34533395,0.26939364,0.44349928,0.25146488,0.29509152,0.35332117,0.24056604,0.32583975,0.28337436,0.15755422,0.41030609999999995,0.31865708
263,89,1,0.32040862,0.37298296,0.39486717,0.25143682,0.22247319,0.26426493,0.17857353,0.17968334,0.47358989,0.25927932,0.21673425,0.45334027,0.23790059,0.2991848,0.3134579,0.18722096,0.17372044,0.20706370000000002,0.3682241,0.20411669,0.19733931,0.33943008,0.1354247,0.13701585,0.41530259999999997,0.32008947,0.23209213,0.20770929,0.27811017,0.31154425,0.38631793,0.31716034,0.68612489,0.23520093,0.38471892,0.26392153,0.43582251,0.24183706,0.31381477,0.31773958,0.18970309,0.25384738,0.2936196,0.17269227,0.3417243,0.30074334
264,89,2,0.25804807,0.37136933,0.36861973,0.25541675,0.16789622,0.28209719,0.15318899,0.18545520000000001,0.36972231,0.22501316,0.21290468,0.36052069,0.25200579,0.32871887,0.43376959,0.19795482,0.16115970000000002,0.20603524,0.34454395,0.2248853,0.18515197,0.35305899,0.1827956,0.1349714,0.35034002,0.34730378,0.24011516,0.22227653,0.31731655,0.21793043,0.33031479999999996,0.26085078,0.68963454,0.24693205,0.42593491,0.29486961,0.44072872,0.20811444,0.30030052,0.2562793,0.15031447,0.12476773,0.35363481,0.34722982,0.24429227,0.28996079
265,90,0,0.19171926,0.46804291,0.4580151,0.32474839,0.18539703,0.31209983,0.13835603,0.25830874,0.26776251,0.22958699999999999,0.20668083,0.25814321,0.33030372,0.36365268,0.60662132,0.2076594,0.31165371,0.28186239,0.41033632,0.32689736,0.23789736,0.41603241,0.34049478,0.16337804,0.35667339,0.37555104,0.26976008,0.35805612,0.41757788,0.21423817,0.27262954,0.30152074,0.72921126,0.31139667,0.42953630000000004,0.33950933,0.49080808,0.19699143,0.27176942,0.25820937,0.22932573,0.088160089,0.49079217,0.51594678,0.19063206,0.31665578
266,90,1,0.27151463,0.52485351,0.53865032,0.43533634,0.22804138,0.27664697,0.15275791,0.35700612,0.26990153,0.28227639,0.23137671,0.26552159,0.4442719,0.38552090000000006,0.67162046,0.29488036,0.42342890000000005,0.33032767,0.50174357,0.38189973,0.41133034,0.42447196,0.45110526,0.24653475,0.43412045,0.34493697,0.49660269,0.48295759,0.48936112,0.27196736,0.35304236,0.41905719,0.74636072,0.36198008,0.35602901,0.40746796,0.54984848,0.23195668,0.28048447,0.38451742,0.33276291,0.3197173,0.53234017,0.60423501,0.19990413,0.36494854
267,90,2,0.40146299,0.52815289,0.59761627,0.47417771,0.28146463,0.24424552,0.16270207,0.42292911,0.29109899,0.30514557,0.24014288,0.28933635,0.49668113,0.37475881,0.65669881,0.3243684,0.43784419,0.32689947,0.52864442,0.39688728,0.42143498,0.38387655,0.49779889,0.30606771,0.48828441,0.34679951,0.59948177,0.53000158,0.49009009,0.28698994,0.43446697,0.45691226,0.68262852,0.36753759,0.34181743,0.40873948,0.57873016,0.24903015,0.28451871,0.4721584,0.43304812,0.38966886,0.50228746,0.62484053,0.21105937,0.38766541
268,91,0,0.38745458,0.41296313,0.50366474,0.48399935,0.24897628,0.20013229,0.1416185,0.46174163,0.2555836,0.26398857,0.13915170000000002,0.2504449,0.36828043,0.35906813,0.51189082,0.26694292,0.27184969,0.29581440000000003,0.48915046,0.37830971,0.2466567,0.29380918,0.42725049,0.32689675,0.43488364,0.36555509999999997,0.25651631,0.57155132,0.41029503,0.22455431,0.41778492,0.45664362,0.57997102,0.29281296,0.41059562,0.37181976,0.46409091,0.22122767,0.18801566,0.42310571,0.44523914,0.24234098,0.35564519,0.54248679,0.20316373,0.33377716
269,91,1,0.37341429,0.32133778,0.38283847,0.52006152,0.24925252,0.2286886,0.15366905,0.4811371,0.274353,0.28096743,0.20347557,0.27080042,0.25542361,0.37297883,0.36062511,0.26851357,0.2627875,0.32426054,0.45436009,0.40074475,0.19957149999999999,0.36013292,0.40301947,0.33459627,0.40935653,0.36344856,0.19305182,0.62064481,0.3980469,0.27962127,0.40953875,0.4615142,0.58619269,0.32651008,0.45992385,0.38732786,0.38680375,0.22220763,0.17674164,0.36494098,0.47959631,0.16692607,0.30316894,0.47449654,0.23760186,0.38156347
270,91,2,0.45639702,0.35062652,0.46411199,0.57244813,0.29690174,0.30559132,0.21648868,0.50946384,0.33499701,0.33137742,0.30920384,0.3309272,0.41442491,0.37970234,0.40868779,0.31355434,0.39233884,0.37906402,0.48484076,0.4608184,0.24164425,0.51676985,0.44696642,0.41090687,0.50132705,0.39186661,0.23776392,0.63942141,0.43165532,0.36222962,0.45358999,0.50724164,0.66956036,0.45577881,0.48450308,0.44568191,0.37894661,0.25341469,0.2506238,0.40584011,0.58255083,0.22761852,0.34574790000000005,0.39923911,0.29064576,0.44984480000000004
271,92,0,0.51855039,0.3877941,0.5563357,0.60844284,0.32706641,0.38280272,0.26770844,0.52274919,0.37274777,0.37707816,0.38040162,0.36383996,0.5027708,0.39397951,0.5784312,0.33786927,0.5000162,0.4089532,0.53368398,0.48632913,0.27209766,0.62158594,0.4795974,0.46885492,0.57228127,0.40114681,0.26108445,0.63935835,0.44602847,0.39228270000000004,0.51329885,0.53991076,0.74925885,0.56096917,0.48279333,0.47991099,0.37308802,0.28338923,0.33229214,0.48287226,0.66241773,0.31769237,0.42608606,0.35553353,0.31741423,0.51903284
272,92,1,0.56878307,0.43193906,0.65032025,0.61042605,0.32844221,0.45757121,0.30271382,0.5013674,0.38926252,0.41188596,0.38365836,0.37959649,0.55420568,0.41628898,0.66488721,0.33579067,0.5447036,0.37831459999999995,0.53830647,0.46939741,0.26539113,0.66339221,0.50398834,0.52000375,0.66805636,0.40421309,0.27787908,0.60631405,0.4460491,0.42426908,0.55193696,0.52007802,0.81531753,0.62142282,0.45985109,0.49583915,0.34656566,0.31004001,0.38929059,0.53837165,0.65169665,0.33751290000000006,0.47620398,0.32066703,0.31355886,0.55460709
273,92,2,0.57128514,0.47360498,0.64470759,0.55356035,0.26488463,0.50266337,0.32753013,0.43501979,0.35952826,0.38142631,0.29230868,0.34880326,0.52862906,0.41158477,0.67216291,0.29943189,0.49578879,0.26929762,0.49143274,0.40957064,0.23843548,0.62266023,0.43814317,0.53635,0.70674002,0.37827572,0.27440499,0.47510642,0.40995805,0.40761429,0.53472372,0.4260185,0.8003749,0.58370216,0.42135131,0.46536789,0.25746753,0.31051483,0.37869047,0.51795491,0.49501975,0.30346224,0.46383236,0.25150355,0.29496679,0.51767685
274,93,0,0.47966469,0.40283061,0.44334515,0.38833275,0.189844,0.43437693,0.29174096,0.29469593,0.30389455,0.29596028,0.19449057,0.29653476,0.39856132,0.35493232,0.57354916,0.20344874,0.36782475,0.16987164,0.39339875,0.23856646,0.18804185,0.48744538,0.29878657,0.46053643,0.58418481,0.31320049,0.24254319,0.26451206,0.32362974,0.29880358,0.47559665,0.34662913,0.67761662,0.43118493,0.36678469,0.37372705,0.21936508,0.24516083,0.27207905,0.38299437,0.27471113,0.22883348,0.36551671,0.18003918,0.24746285,0.38988727
275,93,1,0.34930197,0.34839989,0.26856030000000003,0.32098432,0.15973892,0.34203193,0.26252572,0.20972292,0.25675909999999996,0.27239901,0.16339062,0.25610366,0.29335465,0.31571311,0.44250043,0.15783986,0.25034823,0.14880013,0.35537611,0.20077355,0.17831589,0.35234887,0.18201486,0.35520959999999996,0.40965269,0.29667344,0.22165067,0.19203058,0.2392614,0.22307266,0.44778479,0.30567885,0.54412996,0.27697028,0.33084348,0.27314011,0.22665224,0.21462054,0.20523632,0.28920867,0.21175223,0.21104582,0.3029112,0.15671132,0.21617476,0.33216795
276,93,2,0.26121948,0.22846839999999996,0.17009663,0.21935458,0.16704041,0.24187318,0.1723817,0.15779057,0.22808471,0.22794704,0.13960868,0.22766991,0.24724062,0.33356518,0.28943516,0.13788932,0.20626822,0.13912142,0.33604041,0.17599317,0.14802192,0.22416242,0.13912144,0.26501923,0.2119286,0.27485157,0.13215931,0.16861107,0.17967815,0.18132478,0.43336664,0.18948561,0.47332527,0.19662526,0.35125139,0.17349545,0.22627706,0.17793785,0.17015754,0.20880217,0.15188679,0.18900977,0.24941686,0.1577023,0.18495515,0.24999183
277,94,0,0.19908204,0.24775083,0.17351925,0.15992553,0.18626368,0.21810565,0.15815617,0.16028787,0.22681286,0.20236967,0.18567935,0.22912959,0.26804445,0.33475432,0.30656105,0.15925678,0.22436832,0.16375668,0.35834193,0.18994178,0.15295466,0.18691733,0.12840749,0.13763481,0.24524713,0.23623424,0.1637524,0.22000631,0.24041675,0.24811029,0.42656228,0.22952486,0.538573,0.25336971,0.36888248,0.17343869,0.27808802,0.19769862,0.18947273,0.2113756,0.17947929999999998,0.13173986,0.26486849,0.17962912,0.15185921,0.12554321
278,94,1,0.35312679,0.33074011,0.23651311,0.1714066,0.23003467,0.30010583,0.21736063,0.25520691,0.32630605,0.21680584,0.23371951,0.31469077,0.35106189,0.33387929,0.37791459,0.21539901,0.25671364,0.22693933,0.42502636,0.24608595,0.27117090000000005,0.20839403,0.1863042,0.19617368,0.40729476,0.25529077,0.22455854,0.32515371,0.34570525,0.38627684,0.43267103,0.35589142,0.64575052,0.31505558,0.37386623,0.26066324,0.43417027,0.25317223,0.22436026,0.26813545,0.26674711,0.26826014,0.29122259999999994,0.21767359,0.21468191,0.18510864
279,94,2,0.48517881,0.39477148,0.30039839,0.18133618,0.26955368,0.33278949,0.24135397,0.32593739,0.34956545,0.23288197,0.21133423,0.33674592,0.41436401,0.33788797,0.36683313,0.27047855,0.28322805,0.24152914,0.45046746,0.25466497,0.33168909,0.22483613,0.27481893,0.20410766,0.51100935,0.28674258,0.26182342,0.33442377,0.41545286,0.41072023,0.41882201,0.40248318,0.6373885,0.3046321,0.36709997,0.30291884,0.48991342,0.26808373,0.23871232,0.29706025,0.30899517,0.29953943,0.28669923,0.22775424,0.23904677,0.21932691
280,95,0,0.60159686,0.37963581,0.32415865,0.16684655,0.24102481,0.26983861,0.25854806,0.32485067,0.31507140000000006,0.21202136,0.14392096,0.30449301,0.37750628,0.31263182,0.26551576,0.29607004,0.23900227,0.20432911,0.38990002,0.22620199,0.28672646,0.21849964,0.31859656,0.23182969,0.5565048,0.29884506,0.23090211,0.25915970000000005,0.38315797,0.34514698,0.37660465,0.35132452,0.5561213,0.2582734,0.34452151,0.32797475,0.47753247,0.23668472,0.18630362,0.32707483,0.29972941,0.23369332,0.23794734,0.20099781,0.22111895,0.21995589
281,95,1,0.60419456,0.29796268,0.21986221,0.18345431,0.20541111,0.1208484,0.38275693,0.27610651,0.30551327,0.21038893,0.16236725,0.28615705,0.25631423,0.28982125,0.29252626,0.24479348,0.20327988,0.19063223,0.27415225,0.21058695,0.19310414,0.33912054,0.25920421,0.32732814,0.49509620000000004,0.29504677,0.17069098,0.20298755,0.30075648,0.20269392,0.32977095,0.2064217,0.46806078,0.26801790000000003,0.34011979999999997,0.33640998,0.44475469,0.19429403,0.15011383,0.35242834,0.33997367,0.20590804,0.20627086,0.16760069,0.16169965,0.26810979
282,95,2,0.48870084,0.26989092,0.42908239,0.22079814,0.27859387,0.17350736,0.45638287,0.23664628,0.36159020000000003,0.18653427,0.26044281,0.33704585,0.42260029,0.22694638,0.39436025,0.22628659,0.50075316,0.19441123,0.33283131,0.13106137,0.2148281,0.6052531,0.18984103,0.38097158,0.38171069,0.27908906,0.1781382,0.2562904,0.29504848,0.37500198,0.33930717,0.21434078,0.388349,0.34134688,0.30838628,0.27766992,0.37287879,0.18933363,0.14954922,0.3846881,0.37482083,0.24416739,0.21078134,0.12381538,0.21676368,0.32623754
283,96,0,0.34958883,0.30800505,0.56883763,0.24826637,0.23782364,0.19448805,0.33029294,0.15419935,0.27545141,0.19419243,0.25038939,0.26072264,0.35786709,0.1584773,0.45303082,0.14907098,0.31023648,0.19457865,0.39071098,0.20259428,0.24825112,0.58117261,0.22820995,0.21249179,0.23903906,0.270183,0.16924184,0.38737191,0.47161818,0.31702718,0.45481679999999997,0.24313212,0.38281863,0.32285118,0.34826842,0.25525924,0.25132035,0.2584256,0.14917585,0.40176989,0.33468627,0.20535218,0.23930049,0.15054902,0.19322057,0.28778794
284,96,1,0.29345955,0.30558009999999997,0.4926155,0.23229271,0.28030008,0.21437517,0.28708729,0.1618208,0.28778448,0.22730761,0.2183948,0.26754114,0.20954556,0.21097898,0.44256931,0.24256115,0.20238095,0.20180179999999998,0.39911026,0.26507499,0.28527155,0.43464129999999995,0.22571724,0.21484573,0.27527367,0.25626678,0.22510557,0.39971622,0.45206657,0.24876793,0.52350538,0.26489208,0.38557052,0.28046572,0.41942329,0.23842285,0.26033911,0.27356947,0.18363537,0.37199165,0.31051631,0.23028667,0.23531838,0.22974759,0.21253167,0.29754125
285,96,2,0.22528208,0.32506986,0.46007307,0.18967378,0.29461055,0.19548461,0.18562751,0.18596617,0.27444935,0.21762582,0.22274570000000005,0.25896303,0.38410596,0.2357864,0.40452902,0.29077663,0.21120019,0.20142709,0.37167649,0.30838151,0.24099651,0.28411326,0.21270812,0.21729344,0.27969336,0.23958520000000003,0.27464491,0.36472489,0.38465029999999995,0.23170113,0.58624964,0.25670435,0.4493425999999999,0.25798421,0.43660571,0.25790448,0.24290765,0.27747919,0.1732447,0.355632,0.34186778,0.20039705,0.25220047,0.29216785,0.23176745,0.30836465
286,97,0,0.19297826,0.27945551,0.37990007,0.16251585,0.25589319,0.14974866,0.12650142,0.22163368,0.27277282,0.16072369,0.18181760000000002,0.26484173,0.22817995,0.23322863,0.25782676,0.26483759,0.18543894,0.14062824,0.25948539,0.29805378,0.21045341,0.23571559,0.17758442,0.17335647,0.26100081,0.23257422,0.28314779,0.25440643,0.19524104,0.20980905,0.52131736,0.21888432,0.35234841,0.23545239999999998,0.43606005,0.19697331,0.27142136,0.22009618,0.16360987,0.23091265,0.32872605,0.14199158,0.21576865,0.23871196,0.19791139,0.28731416
287,97,1,0.12592593,0.14823763,0.20112033,0.079842692,0.095645109,0.1262457,0.10161654,0.097884131,0.20226235,0.08667719900000001,0.089850035,0.21287317,0.10809926,0.11239997,0.18091097,0.18073787,0.08877551,0.10075739,0.21192813,0.19062069,0.13416044,0.16388383,0.086310789,0.1220951,0.10421693,0.18608377,0.15881958,0.13051395,0.10256516,0.12875366,0.38509113,0.19648197,0.15426543,0.17322587,0.20201775,0.11276296,0.17721501,0.10802756,0.09774155400000001,0.09972821400000001,0.23018137,0.12469626,0.16871786,0.10580007,0.13232213,0.1256494
288,97,2,0.0814767,0.09487965400000001,0.09968855199999999,0.050188878,0.061948868,0.059262722000000004,0.04739982400000001,0.045751709,0.15515002,0.058937787,0.037307072999999996,0.15036492,0.048398417,0.041804652000000005,0.10287584,0.080818072,0.055877065,0.05698716400000001,0.07263227400000001,0.13008414,0.073303438,0.10476147,0.034889474,0.04520397599999999,0.07256376099999999,0.10580724,0.12418426,0.06510878099999999,0.043942645,0.05480786,0.098379855,0.077235563,0.060673215999999995,0.10103983,0.17468594,0.047049942000000004,0.097077922,0.036968601000000004,0.05928695,0.073527828,0.073753108,0.08248233099999999,0.085456912,0.068652041,0.071238787,0.1032511
