,,pid1263b-17,pid5667269b-35,pid5667285b-08,pid9048b-21,pid9049b-17,pid9050b-19,pid9054b-19,pid9055b-17,pid9058b-17,pid9059b-21,pid9061b-14,pid9062b-20,pid9063b-23,pid9066b-17,pid9069-17,pid9072b-21,pid9073b-23,pid9074g-17,pid9075b-17,pid9085-18,pid9088-23,pid9094b-25,pid9098-19,pid9099b-23,pid9100b-06,pid9104b-17,pid9114-35,pid9118b-23,pid9137-21,pid9139b-19,pid9153b-19,pid9155b-14,pid9161-04,pid9166b-15,pid9170b-19,pid9174b-17,pid9176-05,pid9192b-19
76,2,0.79362216,0.52377993,0.62648192,0.57778264,0.62332615,0.57286158,0.82454473,0.508823,0.92425458,0.70233899,0.52571273,0.52287317,0.61459599,0.70077021,0.62359785,0.42155186,0.55599966,0.50539817,0.46765987,0.39921912,0.54341116,0.48368198,0.63696407,0.50890807,0.51297955,0.44334347,0.42489145,0.61949924,0.97078893,0.34151585,0.57812985,0.57211677,0.60966317,0.67325988,0.32443067,0.6302488,0.79875776,0.44210767
77,0,0.60777903,0.37636587,0.52596807,0.61304843,0.52562976,0.39712857,0.73496965,0.48076346,0.55266747,0.59009989,0.48251285,0.48005171,0.53561609,0.57290685,0.51148192,0.38510468,0.38746943,0.40785188,0.34861436,0.36403236,0.50786587,0.36688212,0.64431072,0.5314506,0.60574489,0.45786546,0.3924311,0.54072633,0.85777812,0.28569591,0.47323288,0.36544657,0.40537709,0.51332634,0.35470022,0.52555807,0.74162267,0.39473845
77,1,0.50551619,0.30885513,0.41776473,0.60345039,0.53123136,0.30535647,0.6033782,0.30397335,0.27977671,0.46952814,0.49985979,0.47020354,0.55290193,0.49379304,0.51230405,0.36385648,0.30118054,0.3800803,0.30017044,0.36723116,0.51562206,0.22505582,0.61958146,0.6040476,0.58479065,0.34807535,0.40184652,0.51611926,0.78540213,0.29468075,0.45114115,0.20954398,0.34830721,0.45099685,0.4277757,0.34711378,0.58555901,0.39497449
77,2,0.43927364,0.25751228,0.33613507,0.58844908,0.56179151,0.30922797,0.5128266,0.30598403,0.28534563,0.3813368,0.54274809,0.41727099,0.59441141,0.6277365,0.55222602,0.31299345,0.31123198,0.36941037,0.30857269,0.42521404,0.63330461,0.24533435,0.64928749,0.74062683,0.52605648,0.24096269,0.4193656,0.64312761,0.78164533,0.35821773,0.55942832,0.35835287,0.36854273,0.44733298,0.49533338,0.32854755,0.52735248,0.48464174
78,0,0.41555806,0.26360497,0.36707653,0.63276994,0.59478787,0.32088037,0.50794933,0.38568113,0.31799037,0.42246406,0.5711871,0.43713165,0.61805955,0.69126495,0.57172717,0.3489292,0.32187368,0.43564577,0.36158071,0.51355725,0.70670636,0.31654131,0.68752512,0.82917959,0.5783739,0.41207446,0.47904383,0.71655268,0.79092233,0.44447405,0.63371741,0.44007411,0.41380206,0.4766964,0.54662884,0.43727997,0.56281832,0.55431356
78,1,0.39828475,0.29342388,0.41621398,0.67440231,0.62048392,0.33600273,0.57888625,0.46184703,0.38249097,0.48308292,0.62721608,0.48091712,0.65166144,0.74463574,0.56313663,0.4360716,0.32398179,0.52621013,0.43111546,0.6402766,0.73965841,0.42456223,0.72601004,0.87974524,0.64010711,0.53824075,0.532017,0.73759452,0.85494135,0.5097198,0.66470936,0.43913635,0.45386614,0.50044596,0.63744493,0.58702921,0.67908385,0.61391152
78,2,0.38990981,0.34821977,0.44135621,0.71922235,0.61768313,0.33301008,0.65785168,0.56103075,0.44239872,0.51867132,0.69991432,0.5057402,0.64804868,0.75592606,0.53305232,0.54441426,0.31341597,0.59456465,0.45678934,0.7479349,0.72575995,0.52656599,0.71679838,0.88678455,0.68486855,0.61553067,0.57388363,0.72624637,0.91543357,0.56061553,0.65305414,0.3587915,0.46797125,0.47110003,0.69961174,0.69524044,0.76998447,0.62176959
79,0,0.38781607,0.39057704,0.40273445,0.7371311,0.56485747,0.31441776,0.66122988,0.62757337,0.489524,0.47319906,0.7600405,0.5034726,0.58873116,0.7026187,0.49626559,0.6218715,0.29416477,0.60196297,0.43115334,0.81700066,0.63733939,0.58401105,0.665073,0.80116484,0.69232717,0.59745606,0.55573838,0.65878666,0.90699992,0.59444189,0.56813649,0.19943281,0.45243744,0.36622071,0.70334503,0.68681286,0.76931677,0.57839031
79,1,0.43057658,0.39280233,0.31294733,0.712234,0.48146337,0.28854459,0.60005278,0.66395574,0.50369033,0.35732965,0.78610375,0.47273404,0.52222009,0.65520116,0.45157807,0.613393,0.27878405,0.57202766,0.35532479,0.78884185,0.47956753,0.55947232,0.58673275,0.64970251,0.65451801,0.51610176,0.44481009,0.57592422,0.87947558,0.62283877,0.50369303,0.16028889,0.41805351,0.33531829,0.65208691,0.63293343,0.6928028,0.50500267
79,2,0.50068449,0.38684009,0.22565608,0.69418513,0.41287703,0.28360482,0.52250198,0.65303203,0.48506485,0.25689109,0.78625954,0.3973227,0.51568728,0.64994563,0.42676792,0.53171648,0.28454338,0.50972563,0.29287924,0.64838649,0.3843701,0.51276883,0.54267344,0.54992877,0.55989289,0.44161537,0.35892865,0.54916171,0.84474431,0.65626091,0.42162641,0.25904106,0.38544463,0.38443512,0.54591951,0.63415282,0.56912267,0.39715221
80,0,0.51201482,0.3861418,0.24534777,0.71816271,0.35441664,0.28417304,0.47001847,0.60473561,0.44573472,0.28229514,0.72270603,0.38056219,0.52102649,0.56834904,0.41773845,0.44872942,0.28422295,0.43172727,0.25888517,0.46102173,0.39144469,0.46598308,0.5487115,0.55503226,0.40511198,0.44559074,0.28710636,0.53258223,0.76046155,0.65795131,0.35664377,0.31011117,0.36263746,0.42733473,0.42982902,0.68009637,0.52218944,0.3489454
80,1,0.46513931,0.36434929,0.26319508,0.7438217,0.32435366,0.26874006,0.43576669,0.56120081,0.40506752,0.30503533,0.62167004,0.41091734,0.50935695,0.34980065,0.38747997,0.36701295,0.2651657,0.34840509,0.19701408,0.26551886,0.35547634,0.4571395,0.53604806,0.57011648,0.32537488,0.4704591,0.25857672,0.49473954,0.68800123,0.64409738,0.32013443,0.32138698,0.33428868,0.44886324,0.32651385,0.72732815,0.51068323,0.29958121
80,2,0.35458206,0.35916974,0.25589099,0.76139767,0.33262347,0.30892492,0.48306149,0.5620511,0.44116861,0.29037603,0.53036298,0.51677147,0.47547797,0.33974266,0.34371908,0.40057536,0.30525339,0.32137705,0.18623193,0.14959074,0.1738875,0.48796568,0.46905235,0.53678036,0.31760467,0.5108952,0.25736551,0.44673712,0.69306141,0.57970602,0.31839131,0.34467972,0.3441943,0.4516177,0.32020458,0.7178287,0.52348602,0.23816341
81,0,0.35190047,0.37177716,0.27316021,0.76873632,0.40443321,0.36327752,0.53892848,0.56010043,0.5348108,0.30407699,0.50203303,0.56791841,0.42658311,0.39664734,0.30364384,0.45216557,0.37503162,0.35447245,0.31620479,0.23692727,0.21339705,0.50340816,0.47288539,0.49002765,0.40925998,0.52353334,0.28987614,0.49609106,0.72445756,0.51311897,0.33607357,0.33908342,0.40100442,0.43429521,0.36240573,0.61149572,0.5393323,0.28084977
81,1,0.40967144,0.36008287,0.35680859,0.78810754,0.53079218,0.38772634,0.5891792,0.549987,0.61593127,0.39329976,0.48445241,0.60000438,0.37711277,0.45596231,0.32127081,0.49542912,0.42470697,0.39905569,0.49012057,0.35523568,0.37202288,0.50039958,0.54207582,0.54827788,0.53153846,0.52744938,0.34092509,0.62532477,0.77305835,0.4868994,0.39720807,0.33964305,0.44803879,0.45746765,0.46593743,0.50269446,0.54843168,0.39423589
81,2,0.4729425,0.36736495,0.48809873,0.85404151,0.66220583,0.43004773,0.64280813,0.55223776,0.65923252,0.56131731,0.51039882,0.67805578,0.37077179,0.60552736,0.40907127,0.57893559,0.47826124,0.45665849,0.63112809,0.48931226,0.48143999,0.49172053,0.63926183,0.69279309,0.72847128,0.60152785,0.41665524,0.75189039,0.88123898,0.5735232,0.54489992,0.34871814,0.51258983,0.55529906,0.55570074,0.47542531,0.63437112,0.51420087
82,0,0.48017394,0.38029466,0.63953019,0.94675541,0.71044912,0.46165619,0.64433888,0.56893344,0.58768552,0.73036628,0.55449447,0.74311505,0.39358868,0.68286517,0.44305023,0.64809014,0.47835399,0.50466949,0.72362856,0.59349892,0.54036352,0.47778822,0.70033281,0.84128048,0.84733204,0.71113254,0.46885141,0.80395903,0.91942038,0.68708314,0.65619322,0.30906753,0.53316304,0.62882127,0.6251176,0.56354607,0.76420807,0.59019264
82,1,0.45551619,0.37687999,0.76942558,1,0.7364352,0.49394651,0.59746635,0.58782986,0.39294692,0.85389426,0.56469855,0.80107574,0.41513737,0.7266129,0.47025012,0.69633211,0.47128763,0.5613949,0.79496244,0.66034434,0.54378721,0.46679398,0.71927131,0.8765608,0.92044791,0.82288808,0.52164176,0.79357793,0.90508319,0.75745521,0.70094542,0.27259321,0.50423413,0.65181007,0.68641828,0.6971482,0.87686335,0.6197137
82,2,0.42435175,0.36965163,0.83578638,0.99807339,0.76115346,0.52496401,0.5160095,0.59509233,0.32620003,0.92942419,0.57846238,0.82827597,0.43081399,0.75583545,0.48122344,0.74391881,0.47810102,0.61074429,0.85386024,0.71923041,0.52272015,0.47241744,0.75967275,0.87086231,0.97945472,0.89772306,0.56945016,0.75027089,0.89158936,0.79927423,0.74237388,0.20356198,0.48864837,0.60038475,0.74748003,0.78720621,0.93718944,0.62218838
83,0,0.39841359,0.37622007,0.80408332,0.84230668,0.79690089,0.47056595,0.44820797,0.56114079,0.32452199,0.88832941,0.587389,0.82807879,0.43648358,0.76542225,0.48866439,0.79233658,0.40909014,0.63111012,0.88788587,0.75426663,0.47037762,0.50350217,0.80724567,0.82342244,0.98704966,0.92486835,0.55194479,0.66641811,0.86835851,0.80673404,0.7255558,0.10521818,0.50746385,0.45556139,0.74173075,0.86327072,0.9109472,0.60466002
83,1,0.4039781,0.35272406,0.69838502,0.76765041,0.84123301,0.35989848,0.50945368,0.45137347,0.40664527,0.77328839,0.52175573,0.75379576,0.43049428,0.69565966,0.50096147,0.78112514,0.3452652,0.53345974,0.87917429,0.74795371,0.44629427,0.5098484,0.78030108,0.79949719,0.92847128,0.88415041,0.50998675,0.64788125,0.77052825,0.74398714,0.70197208,0.2470695,0.48966144,0.41113151,0.67189577,0.85662307,0.82631988,0.57771263
83,2,0.44328394,0.33676335,0.65470729,0.79225852,0.90628107,0.2613304,0.60965954,0.38713162,0.526073,0.734492,0.47549463,0.74381614,0.41389049,0.68008336,0.5085557,0.72788876,0.26057003,0.42960071,0.85733224,0.72902437,0.47096521,0.53803032,0.71865308,0.82220732,0.90934761,0.86034265,0.4988345,0.71121649,0.78432876,0.69906293,0.78705961,0.32318687,0.49838947,0.49442113,0.5997536,0.82579408,0.75206522,0.58529658
84,0,0.49398454,0.31264579,0.68989723,0.82147298,0.8549884,0.2168043,0.65394563,0.34566753,0.60032758,0.78036222,0.4140053,0.82953574,0.38579832,0.71486046,0.48741726,0.61642161,0.2202125,0.3851067,0.789786,0.68471164,0.49472736,0.56775179,0.67995178,0.86516383,0.90663096,0.87406364,0.51469446,0.7210966,0.80947635,0.66435462,0.88499889,0.37676019,0.48334055,0.56657048,0.51631449,0.76515882,0.7698913,0.61835833
84,1,0.35686101,0.16437231,0.54409983,0.51517646,0.59052038,0.16009546,0.35082608,0.23578017,0.56208718,0.67299602,0.29411902,0.74650001,0.25369269,0.46746104,0.32185606,0.16148314,0.15675015,0.2220983,0.40761947,0.30828864,0.33479317,0.34976495,0.53247262,0.74052627,0.54627069,0.70337462,0.51341469,0.42995957,0.35471134,0.37200735,0.51500111,0.40231415,0.29785263,0.37254285,0.40089599,0.19966565,0.5555823,0.5093048
84,2,0.021759543,0.075555556,0.22798679,0.068073386,0.098268147,0.13092659,0.033515439,0.13630634,0.18222356,0.23371234,0.075244586,0.12260369,0.11504359,0.43307358,0.13251585,0.078211603,0.13632684,0.060015615,0.39088441,0.13324866,0.040339235,0.006015396,0.053197803,0.053089751,0.31123661,0.15922272,0.040468029,0.092542148,0.042764701,0.12689022,0.13348105,0.12911593,0.038154819,0.075236971,0.19548271,0.068614416,0.36535714,0.071659941
