,,pid1263b-05,pid52932-20,pid5667269b-32,pid5667271-07,pid610003b-09,pid9048b-09,pid9050b-05,pid9054b-05,pid9055b-05,pid9056-06,pid9058b-05,pid9059b-09,pid9060b-03,pid9061b-02,pid9062b-08,pid9063b-09,pid9064-16,pid9066b-05,pid9069-05,pid9072b-09,pid9073b-09,pid9074g-05,pid9075b-05,pid9076-15,pid9077-03,pid9089-12,pid9093b-11,pid9094b-05,pid9099b-09,pid9101b-16,pid9103-16,pid9104b-05,pid9111b-07,pid9116-16,pid9118b-09,pid9124-14,pid9137-17,pid9138b-05,pid9139b-05,pid9153b-05,pid9166k-06,pid9170b-05,pid9174b-05,pid917518-07,pid9176-01,pid9185-03,pid918812-14,pid9192b-05
76,1,0.39233181,0.54733911,0.57289656,0.22594235,0.24190974,0.29901326,0.16888911,0.31520408,0.30465446,0.2369317,0.340205,0.27540448,0.30245287,0.38251851,0.3702945,0.26953293,0.23285981,0.74644883,0.46277714,0.29976107,0.19539543,0.21428932,0.22281459,0.27952478,0.27455614,0.41152732,0.23052459,0.46513686,0.3738951,0.29759143,0.56237853,0.20226128,0.29401079,0.57442583,0.53472022,0.15132296,0.38355107,0.32439821,0.35936557,0.28374754,0.39774644,0.42942763,0.33082355,0.32260565,0.24401481,0.18296672,0.14731472,0.40317109
76,2,0.29981946,0.41864398,0.51813396,0.17344789,0.16585395,0.1706668,0.11959196,0.23619989,0.26641224,0.18761195,0.28584401,0.23441196,0.21833467,0.29378551,0.30455517,0.25809771,0.18711485,0.7057971,0.36093272,0.26351545,0.13838978,0.15884978,0.15071838,0.23272019,0.22755181,0.35273179,0.15485229,0.35945588,0.31461538,0.2267499,0.56524026,0.1847569,0.17279867,0.43569306,0.34499087,0.15121595,0.36146823,0.30773787,0.28334987,0.21083965,0.32057855,0.38870042,0.24364501,0.22397834,0.22378875,0.12587988,0.14752806,0.29778365
77,0,0.20793425,0.31449694,0.47739105,0.17027439,0.20183527,0.14961627,0.14975595,0.21412457,0.26112283,0.17443085,0.30253434,0.19215701,0.22154451,0.2449475,0.25852992,0.29533822,0.14564492,0.56140067,0.32734136,0.24762663,0.15234824,0.1685837,0.13274564,0.23545723,0.23002197,0.33121896,0.14503079,0.27037956,0.23548951,0.21594573,0.60888829,0.18654731,0.25060289,0.35203323,0.32574993,0.12351167,0.38351395,0.31705521,0.22718451,0.19000281,0.22808382,0.37511308,0.22634904,0.17438386,0.16847115,0.13535769,0.10680827,0.29117722
77,1,0.26843406,0.32487721,0.51641806,0.23064024,0.31827585,0.246666,0.23889106,0.3008066,0.29054936,0.22406509,0.34542399,0.21172459,0.26534682,0.2923739,0.25473028,0.33737473,0.18084567,0.44962643,0.27788609,0.24737177,0.3032834,0.2069131,0.16187569,0.27623794,0.27130218,0.39371896,0.17882922,0.27996362,0.23645455,0.26604404,0.61862352,0.19518725,0.35268126,0.29523102,0.43397269,0.12558366,0.41395487,0.33067051,0.24240921,0.20057568,0.28166842,0.39192763,0.24643229,0.21537373,0.14658603,0.22563122,0.12150079,0.39492797
77,2,0.33413151,0.31446656,0.53994345,0.28317627,0.44141029,0.34843018,0.33720226,0.38198193,0.30007923,0.29481097,0.36827272,0.23563085,0.28842711,0.34871751,0.25817749,0.36383321,0.22469655,0.29521109,0.26096139,0.2649331,0.36700979,0.25755305,0.20311563,0.30487528,0.29907963,0.49352235,0.25266973,0.30486232,0.23583916,0.33322847,0.61936347,0.17932545,0.49816754,0.26005134,0.37503605,0.15183852,0.43765588,0.33943352,0.26606573,0.25216231,0.33914075,0.43970077,0.31413706,0.25753185,0.15685108,0.25926741,0.14759299,0.49995738
78,0,0.38140441,0.33459922,0.50712684,0.31581208,0.46460975,0.40853184,0.35965443,0.45670447,0.30870521,0.35048882,0.3505386,0.27717478,0.34396244,0.42720778,0.28583229,0.37105404,0.26928105,0.30030606,0.31941896,0.30655464,0.36076008,0.27055406,0.22305668,0.32069992,0.3176771,0.58471647,0.29613376,0.34456297,0.25048252,0.3937967,0.61878399,0.18384253,0.57926384,0.26754256,0.26737814,0.1876751,0.43444923,0.34900904,0.32017166,0.27542123,0.35571956,0.49947808,0.36207819,0.29646604,0.19142045,0.28308148,0.18509415,0.57113631
78,1,0.42719498,0.39328574,0.42456859,0.32186807,0.46898366,0.3977873,0.36336392,0.48794954,0.33704931,0.38680522,0.35216692,0.30766887,0.40917825,0.4830952,0.32020529,0.37576056,0.33438042,0.36702674,0.46941896,0.34880535,0.38913653,0.26570394,0.25882322,0.31611029,0.31375809,0.65415977,0.34213111,0.38660382,0.30170629,0.42941408,0.60247838,0.23405607,0.60951134,0.31013915,0.45302134,0.21135214,0.39858967,0.34818893,0.38280643,0.29238276,0.35096205,0.55246173,0.37435707,0.32356047,0.26180184,0.31907039,0.21070402,0.57816043
78,2,0.45434246,0.48910831,0.37365701,0.3171286,0.4479416,0.38267717,0.3365287,0.49242525,0.36783726,0.4029261,0.38278151,0.31526518,0.45065871,0.50216044,0.36858741,0.39645669,0.35588235,0.50621118,0.60724388,0.37655304,0.40006204,0.26940889,0.29502658,0.30780355,0.30581319,0.67006416,0.40312573,0.39823038,0.33595105,0.42951239,0.58943568,0.30118265,0.64812788,0.36376655,0.56844294,0.22468872,0.3764326,0.3554484,0.43485293,0.28725779,0.36477333,0.60347077,0.36272484,0.33725371,0.35580673,0.35866488,0.2293201,0.57821158
79,0,0.44821361,0.54486809,0.38180755,0.28923226,0.39932618,0.3895445,0.29075556,0.47355207,0.39880374,0.40758871,0.39975366,0.30658783,0.43795036,0.5163109,0.42909535,0.40631711,0.36232493,0.62012782,0.64094037,0.39802485,0.37342034,0.28867464,0.32600389,0.29454863,0.29245294,0.66688742,0.45455608,0.41307368,0.35302797,0.40807118,0.60342338,0.33676084,0.66673013,0.41207782,0.63088886,0.23763619,0.38652019,0.38895892,0.45212628,0.26336703,0.39865577,0.60937717,0.31187008,0.34438678,0.41816379,0.39383129,0.24466191,0.57123007
79,1,0.4204485,0.54089827,0.42554353,0.27452882,0.37800337,0.38474036,0.26860601,0.43037783,0.40501936,0.40679565,0.38873116,0.30066749,0.40640512,0.51604407,0.43255358,0.395034,0.35951047,0.68096138,0.5465883,0.3841749,0.3392652,0.31616706,0.32499342,0.29615021,0.29355739,0.64788907,0.48273443,0.40749194,0.35437762,0.39605781,0.60854061,0.33865528,0.66967317,0.39600784,0.5931521,0.23810311,0.39593973,0.40726707,0.43225438,0.25276608,0.40965999,0.53309847,0.27461721,0.33866909,0.44026704,0.41393458,0.24231518,0.51576166
79,2,0.3913721,0.46949213,0.43441552,0.28208149,0.37535834,0.36334097,0.26398868,0.38750076,0.3888052,0.39678676,0.36106008,0.2866865,0.38851445,0.48102083,0.40745391,0.37223515,0.34422436,0.61058601,0.40806575,0.33692259,0.32400855,0.35730886,0.3054734,0.31848877,0.31759397,0.60820571,0.50236963,0.38059208,0.34353147,0.38443767,0.59860925,0.31737845,0.64217833,0.35129019,0.49576964,0.22464008,0.39722387,0.44332903,0.40195592,0.23778433,0.39736426,0.45707203,0.26687231,0.3185617,0.41982947,0.395285,0.2268528,0.43816384
80,0,0.37970353,0.37582662,0.43977771,0.30045732,0.40996542,0.34845011,0.29533385,0.38266117,0.38222133,0.37846448,0.34800217,0.28789088,0.4106558,0.4528146,0.4109672,0.34587509,0.31195145,0.48543523,0.35872515,0.31870022,0.35019071,0.39560458,0.29135835,0.3685324,0.36204501,0.57034354,0.50627485,0.35005375,0.35817483,0.40178923,0.58969421,0.31979851,0.57885927,0.30619427,0.38957793,0.19920233,0.39875297,0.49683347,0.39887216,0.22975288,0.39602662,0.44947808,0.30359001,0.29628631,0.40539361,0.38517598,0.19974956,0.41564232
80,1,0.38965222,0.36244873,0.46211368,0.33592018,0.45708839,0.34710455,0.34481648,0.41349384,0.3813286,0.36399809,0.36402447,0.31745629,0.46469903,0.48193321,0.43775193,0.34731568,0.28363345,0.48636241,0.41235665,0.35282733,0.40300308,0.42543786,0.29708963,0.45495835,0.45430794,0.5756726,0.5080053,0.3740511,0.42500699,0.45092411,0.57209593,0.35833881,0.53885451,0.28776682,0.40317037,0.19048638,0.40805374,0.59065988,0.4280816,0.22224796,0.41709937,0.52600905,0.35853278,0.2901867,0.44269945,0.41036725,0.1919488,0.42668997
80,2,0.41625808,0.44094385,0.5009067,0.38278825,0.50703372,0.36561348,0.4010738,0.46806356,0.38224365,0.35379777,0.41986765,0.3391134,0.53268069,0.51989155,0.48514284,0.41605225,0.28976924,0.57164461,0.49723815,0.38642083,0.49126878,0.45423543,0.33254566,0.52932458,0.52840093,0.61600786,0.50463013,0.46051435,0.49932168,0.4882324,0.55189445,0.42819755,0.52751864,0.33911781,0.55297568,0.19673152,0.4554038,0.66677804,0.45839084,0.2494173,0.46388376,0.64494607,0.40823547,0.29898227,0.50462688,0.50692425,0.19831184,0.46123093
81,0,0.42647282,0.52059345,0.5538364,0.41516075,0.5520584,0.42080136,0.45434401,0.522233,0.39298986,0.35843303,0.49493758,0.32919539,0.56141641,0.55583577,0.4809357,0.48503042,0.36726691,0.62659105,0.52047974,0.39092068,0.55937227,0.48836309,0.38212726,0.61533221,0.61423906,0.66181705,0.48747369,0.50795502,0.47372028,0.49692293,0.60515289,0.46599321,0.56245439,0.4379492,0.64251034,0.22030156,0.52525238,0.68502544,0.45670879,0.31232098,0.51061545,0.68442937,0.4247956,0.32514435,0.54131139,0.61734889,0.22235414,0.56589379
81,1,0.44602813,0.49845562,0.56809983,0.41448171,0.5801194,0.48132164,0.48897891,0.53641215,0.421267,0.37581185,0.52793203,0.31861714,0.57084213,0.56449475,0.40846715,0.53309771,0.41946779,0.64553965,0.46561544,0.37586811,0.5764441,0.52177501,0.40657334,0.63677436,0.63533044,0.70576366,0.47274924,0.52653601,0.41685315,0.50720606,0.65083356,0.44251533,0.6104712,0.49155634,0.63885684,0.25832685,0.57563094,0.67873035,0.42403821,0.36978377,0.5199262,0.66858907,0.43983202,0.36051762,0.543876,0.67670237,0.26457657,0.58227773
81,2,0.46298936,0.41951491,0.52207273,0.40780211,0.59458581,0.52622346,0.50862944,0.50987931,0.46290159,0.39052437,0.51635631,0.3116738,0.58963534,0.5476502,0.34761779,0.5501879,0.46404562,0.61926366,0.39472477,0.36115005,0.57330775,0.54848434,0.4106626,0.62065091,0.61898937,0.73451987,0.45535116,0.51254445,0.36763636,0.5138026,0.68214318,0.37271134,0.65391084,0.52264253,0.60631189,0.29782101,0.58239311,0.65162123,0.39641378,0.40091266,0.50413811,0.66089074,0.46701353,0.38913976,0.50549937,0.67020849,0.30576013,0.61941011
82,0,0.46535538,0.38575118,0.45390465,0.38761086,0.58676892,0.54467258,0.50492971,0.46860331,0.49666901,0.40520954,0.50336103,0.32802728,0.61592547,0.54983646,0.34669266,0.52911596,0.50256769,0.56860203,0.48412653,0.35929436,0.55933781,0.53989559,0.40176307,0.55642009,0.56184312,0.71036838,0.44392392,0.47090879,0.3463007,0.52269957,0.6595168,0.32016535,0.68625258,0.53019454,0.58675848,0.31855058,0.55177405,0.6460855,0.42369318,0.41946083,0.48431075,0.66818024,0.5,0.40536047,0.46952872,0.61409717,0.32735368,0.67639587
82,1,0.46030977,0.42785964,0.41951838,0.37775776,0.54477347,0.5451211,0.46787388,0.46999818,0.47556716,0.42608874,0.51103294,0.36927374,0.60403232,0.57416078,0.39726646,0.48903006,0.49670535,0.57592943,0.64746751,0.37767601,0.51455586,0.50185248,0.38891637,0.4903606,0.4960513,0.67158526,0.43414919,0.41167618,0.36062937,0.54360991,0.59516805,0.30488392,0.70537046,0.50323561,0.63760696,0.3139786,0.50173694,0.66588959,0.50241525,0.41204718,0.46479309,0.70352296,0.50828007,0.40424839,0.48217992,0.53128347,0.32315184,0.70163669
82,2,0.45993919,0.48951339,0.41188457,0.38159645,0.49407453,0.51547892,0.40015619,0.47213294,0.44547108,0.44089697,0.51300572,0.38406733,0.566475,0.58590119,0.45301659,0.47323729,0.45427504,0.65247997,0.75522745,0.39679038,0.47698865,0.46003705,0.37147519,0.43352815,0.43274152,0.64846854,0.42494349,0.36674109,0.37053846,0.54027723,0.54930908,0.31104358,0.7157306,0.48388273,0.66837323,0.29261673,0.46231443,0.66323183,0.5502674,0.39531031,0.45218108,0.7223556,0.47571726,0.39337467,0.50362879,0.44601186,0.30102031,0.68831302
83,0,0.45889396,0.55816497,0.41725651,0.38856707,0.45782723,0.45555666,0.34631004,0.46093759,0.4240791,0.44572366,0.50305833,0.36632809,0.53252784,0.54960406,0.47682768,0.45789191,0.33159264,0.73777118,0.75214067,0.40160083,0.42303892,0.45076625,0.350971,0.36456428,0.36294757,0.62833195,0.41149739,0.36529397,0.37030769,0.51344868,0.52377641,0.31758651,0.71937173,0.46880573,0.67735074,0.25955253,0.45079424,0.63593287,0.56454326,0.34993682,0.43622167,0.70203549,0.44068678,0.37457033,0.5144689,0.34942617,0.26720156,0.6479584
83,1,0.44007032,0.5567573,0.40847226,0.38686253,0.46567367,0.38901625,0.33761226,0.43037176,0.44589513,0.43058727,0.47373805,0.34076036,0.50286775,0.47850749,0.47117778,0.43096815,0.26545952,0.77851292,0.60588685,0.37410003,0.39959101,0.49658134,0.32805116,0.33225764,0.33283059,0.60620861,0.36130642,0.40831886,0.34823776,0.46371412,0.51064456,0.30719996,0.70958274,0.4278033,0.61067445,0.24180934,0.44374258,0.60010631,0.52950056,0.27033839,0.41555746,0.59883438,0.3809499,0.3498798,0.50261088,0.27636764,0.24672108,0.5299122
83,2,0.36860509,0.44505545,0.35199376,0.3768847,0.46987026,0.35100169,0.33896915,0.36457638,0.48323346,0.37607165,0.40802054,0.28326199,0.46630031,0.36363402,0.45070376,0.40009843,0.29709217,0.72061392,0.33610474,0.29808856,0.38107164,0.54158808,0.27712226,0.31609834,0.31577697,0.596637,0.29310157,0.4326966,0.30684615,0.40875934,0.51430864,0.2778088,0.66617484,0.34065793,0.49841361,0.24715953,0.43035184,0.5623282,0.44369447,0.19901011,0.38915393,0.50353166,0.34828304,0.3188987,0.47566924,0.19987567,0.24976347,0.37061632
84,0,0.34124857,0.33689807,0.30400702,0.35254989,0.4678163,0.35497857,0.34374268,0.30252896,0.50631047,0.29920011,0.3559246,0.28333454,0.46462625,0.28023756,0.46018635,0.3599141,0.31423903,0.59414889,0.2946292,0.25983594,0.3828064,0.56259683,0.23906636,0.34497472,0.3439582,0.6102856,0.2788526,0.41925081,0.30584615,0.39571372,0.52762771,0.26581253,0.60395843,0.28921238,0.44964426,0.25417315,0.43317251,0.58913357,0.38548046,0.17289385,0.37169215,0.50529749,0.3677791,0.29419694,0.50161941,0.1873948,0.25715611,0.33336459
84,1,0.32464842,0.38011039,0.28368919,0.33648836,0.45835919,0.37038772,0.35761421,0.28629389,0.47356968,0.23661721,0.341468,0.33349779,0.48363054,0.27494405,0.50620058,0.3200519,0.26367214,0.46135566,0.33191896,0.2681029,0.41991407,0.58665376,0.2435556,0.38772754,0.38894365,0.63664114,0.31263544,0.38727363,0.33362238,0.43131144,0.53529464,0.27921047,0.57869269,0.24941908,0.50734304,0.26670233,0.45475802,0.66385451,0.38688217,0.19387812,0.3697417,0.59074461,0.38689609,0.28205387,0.5758411,0.26923298,0.27216399,0.35546842
84,2,0.36143101,0.52804699,0.29993175,0.35325665,0.44949316,0.37838134,0.35923467,0.29536054,0.38404026,0.19186436,0.36919127,0.40912719,0.49755441,0.28831985,0.53155356,0.34070329,0.20695612,0.38935998,0.41204128,0.29393915,0.45347181,0.64006399,0.27805905,0.4521974,0.443786,0.66140315,0.35242809,0.40380385,0.38318182,0.49305938,0.60319158,0.33778471,0.57486118,0.26704269,0.6069128,0.29166342,0.4878266,0.74673096,0.40452213,0.23902696,0.38280838,0.6690762,0.4186413,0.2608344,0.64285809,0.4074694,0.29935071,0.42043304
85,0,0.427271,0.63929313,0.36204543,0.38249723,0.54334013,0.38725207,0.44415267,0.33965068,0.33341145,0.18402953,0.41387625,0.42852064,0.5255186,0.29029093,0.51632195,0.36875447,0.29910631,0.39509407,0.44131307,0.31398535,0.56024539,0.71189795,0.30884164,0.58975462,0.58218633,0.65501863,0.41332138,0.5137931,0.38287413,0.54693276,0.65253633,0.4315703,0.60018245,0.31234801,0.74072205,0.30381323,0.52472536,0.84068646,0.40618261,0.28711036,0.42523063,0.75734168,0.41831426,0.24632113,0.70381387,0.59556236,0.31382061,0.52021141
85,1,0.44990498,0.55296977,0.39143024,0.39681264,0.61698732,0.38613575,0.51555057,0.36754806,0.35253814,0.20557872,0.43942842,0.38697671,0.55256569,0.27374763,0.45467962,0.42304044,0.36013072,0.41258439,0.42996942,0.32265849,0.61149534,0.78109633,0.31231514,0.64191378,0.63077014,0.62168874,0.44188167,0.59380633,0.32703497,0.58487023,0.66820005,0.44002957,0.65591782,0.31892732,0.74269301,0.32670233,0.54430671,0.82177842,0.40119037,0.30384021,0.44274512,0.72667884,0.42727813,0.24551235,0.69806332,0.72176741,0.34031166,0.55421533
85,2,0.43644052,0.39800496,0.38494687,0.39638304,0.64603836,0.37389614,0.5430984,0.36961004,0.38324797,0.24673549,0.43471045,0.30356961,0.58037703,0.25391634,0.41878676,0.45401754,0.40703615,0.43903142,0.41667622,0.31358713,0.61543587,0.78909566,0.28785853,0.62190589,0.61265958,0.578125,0.44581807,0.60467212,0.28674825,0.6160932,0.6406615,0.39735545,0.69409805,0.33694947,0.65087492,0.35924125,0.53471645,0.79056876,0.3939554,0.30155855,0.44378624,0.69347599,0.44858778,0.2510503,0.63240796,0.80193191,0.37478898,0.5336459
86,0,0.41549791,0.36543622,0.35423613,0.3747367,0.62572037,0.369999,0.52780164,0.3657408,0.40615759,0.29657483,0.4341468,0.27729812,0.61643497,0.31457222,0.42060398,0.43435934,0.43768841,0.47310289,0.44413226,0.3136827,0.58563485,0.73016167,0.28201674,0.53369907,0.53172614,0.53900041,0.44056435,0.5743736,0.30946853,0.65331302,0.55170723,0.35437473,0.71026495,0.39365036,0.57836987,0.35356031,0.50512173,0.80241476,0.41686794,0.32186184,0.44203347,0.71537926,0.48801843,0.25482465,0.57399696,0.83533856,0.36845376,0.50871196
86,1,0.40906499,0.39939237,0.32898508,0.3472561,0.56385022,0.3879996,0.46511128,0.3925708,0.39383795,0.35113147,0.44370799,0.30125517,0.63053352,0.40502668,0.4632591,0.3938529,0.44247699,0.52970564,0.52635703,0.33071838,0.52457378,0.66431458,0.28707963,0.47053199,0.46611246,0.50733651,0.4436589,0.50497809,0.34493706,0.68875344,0.47491308,0.34792488,0.71928447,0.45397865,0.58434285,0.34007782,0.47131087,0.81221049,0.4634909,0.34693204,0.43747364,0.78465553,0.52511521,0.25755431,0.56337498,0.80169281,0.35570912,0.4860029
86,2,0.40324971,0.44042736,0.31574534,0.34508038,0.49063156,0.3857271,0.38170636,0.42096549,0.37553703,0.38215629,0.44932362,0.31450337,0.60935294,0.46568256,0.49745589,0.37587688,0.41789382,0.6384373,0.60281919,0.33869863,0.450301,0.64290165,0.30205779,0.42110988,0.41590167,0.50036217,0.45963832,0.43874142,0.36518182,0.68310067,0.43418026,0.36971638,0.72083135,0.50689678,0.63063648,0.30118677,0.44842637,0.82716987,0.48224144,0.34885566,0.43195177,0.83717815,0.52637134,0.26226101,0.55379073,0.74421385,0.31463686,0.46691672
87,0,0.38951919,0.47566965,0.32597251,0.34951497,0.42830334,0.35761985,0.31465248,0.44544848,0.36264828,0.39041499,0.45163041,0.32526301,0.52666861,0.47409193,0.52735743,0.36267001,0.37989196,0.71686921,0.58814029,0.33664384,0.38594274,0.64212698,0.31336772,0.38063992,0.37914613,0.50617757,0.46013719,0.43476391,0.35855245,0.62051711,0.44296158,0.38503066,0.70134856,0.54741962,0.67390155,0.24353113,0.44022417,0.82162655,0.46238032,0.31998736,0.41935952,0.82025052,0.50149398,0.26475478,0.52605592,0.65017215,0.25042204,0.44631319
87,1,0.37072406,0.46001317,0.3512918,0.34922395,0.38765257,0.31069471,0.26634127,0.4276548,0.35578543,0.37776714,0.42622437,0.33502866,0.40304971,0.41753314,0.50276438,0.34391553,0.33386021,0.78553425,0.48000765,0.31965594,0.32283673,0.69996632,0.29053208,0.3610145,0.35835164,0.50683982,0.42012628,0.51865542,0.33070629,0.54715887,0.49501649,0.36145423,0.67356021,0.51179411,0.63507115,0.20698444,0.44092191,0.77773559,0.41663073,0.26106431,0.38955588,0.68464683,0.43908875,0.25479095,0.48507502,0.49215761,0.20819961,0.40702412
87,2,0.36431015,0.38467771,0.34558838,0.33684867,0.37079233,0.27923851,0.2453729,0.36791801,0.33949315,0.34764477,0.39248883,0.33465864,0.36692627,0.33024617,0.43960219,0.32081246,0.30426837,0.73724008,0.37910933,0.29962568,0.28024907,0.74663186,0.25396558,0.36007028,0.35946797,0.48440604,0.38388027,0.56228397,0.30947552,0.5098604,0.52844789,0.32478647,0.64985721,0.4382937,0.54624555,0.19473735,0.44542013,0.75066444,0.37024498,0.2053075,0.3702952,0.55541058,0.4156905,0.23545865,0.43244762,0.36990245,0.19383174,0.3807689
88,0,0.37139871,0.31518558,0.32552403,0.31664357,0.35566096,0.27422506,0.22906091,0.29637334,0.34462634,0.30062214,0.38151852,0.34756584,0.41501565,0.3139697,0.41535056,0.28971904,0.29692544,0.63373841,0.30683295,0.28744027,0.25380267,0.77249916,0.22752487,0.38681918,0.38849237,0.46282078,0.38658508,0.56813032,0.33137063,0.5194652,0.51465633,0.31044131,0.59811201,0.34291408,0.40919142,0.18945525,0.44642221,0.79983294,0.35263737,0.16807779,0.35780179,0.53885699,0.41372083,0.21623868,0.40571089,0.28368401,0.191114,0.38113545
88,1,0.39289244,0.3086536,0.31087062,0.30072062,0.33566806,0.28531845,0.21676103,0.26608042,0.36282682,0.25931497,0.38354348,0.36994123,0.46109615,0.28820795,0.43213507,0.28391195,0.29018941,0.60518499,0.30877294,0.2955798,0.23643215,0.79671607,0.22776696,0.42575926,0.4278487,0.45721233,0.41723439,0.57554784,0.37424476,0.56695832,0.47839886,0.34697219,0.57936697,0.30599162,0.36224882,0.19390078,0.44484115,0.92193788,0.36462736,0.16038332,0.36004217,0.60422756,0.41360934,0.2051066,0.4123141,0.31746366,0.1964289,0.39064018
88,2,0.42926644,0.35269634,0.30662962,0.29932095,0.30377989,0.3120303,0.19871144,0.29011462,0.39329115,0.21755657,0.44433427,0.3799971,0.51456438,0.42909279,0.47035177,0.31423586,0.29553155,0.62619498,0.36759365,0.31244823,0.22200267,0.84742337,0.26008631,0.53202577,0.52477881,0.46187914,0.47736379,0.5880344,0.41792308,0.63128195,0.42884015,0.43042597,0.59551007,0.29849365,0.42125757,0.2095428,0.46373219,1,0.37980894,0.1770219,0.37857802,0.73735212,0.39721272,0.19521017,0.42487937,0.51701415,0.21272609,0.43122496
89,0,0.44337704,0.39960504,0.32385688,0.29413803,0.29689393,0.34630719,0.20394377,0.34405968,0.41141352,0.20151774,0.51254645,0.34531669,0.5204964,0.48757962,0.49129937,0.36217788,0.32781779,0.6410658,0.41597859,0.30640331,0.24008547,0.87883126,0.27216989,0.64015681,0.63360846,0.46231374,0.50410009,0.58263458,0.36735664,0.63837987,0.45162699,0.47560775,0.64841345,0.32265604,0.49736804,0.21507782,0.50305077,0.99954438,0.35516044,0.20544089,0.40821692,0.78479471,0.38008027,0.18958235,0.40251173,0.66390589,0.21821723,0.48885006
89,1,0.44959141,0.36526406,0.33614117,0.29560698,0.31214351,0.36698894,0.22010933,0.38028989,0.40661511,0.21371436,0.51942508,0.30629761,0.52404105,0.469487,0.48615608,0.3764048,0.34537148,0.63152399,0.3820432,0.30355209,0.25521575,0.90291344,0.26264933,0.65905315,0.65477109,0.47725579,0.506345,0.55606549,0.30433566,0.63630554,0.4654988,0.46484341,0.69054419,0.32901243,0.46595279,0.21874514,0.5151351,0.96294328,0.33344475,0.23395816,0.42235108,0.75667189,0.3843541,0.18863876,0.3614383,0.73414308,0.2213431,0.48930185
89,2,0.4413436,0.30364069,0.33014527,0.29715909,0.34209593,0.36094887,0.25625732,0.38343138,0.37684265,0.23276133,0.48113857,0.23569615,0.54905015,0.42725082,0.44742175,0.36977452,0.35618914,0.57511927,0.34394113,0.3047547,0.26498093,0.92329067,0.25146571,0.63799347,0.63173208,0.48110513,0.46928054,0.50947656,0.26294406,0.62934526,0.46741553,0.40718901,0.73099318,0.35321535,0.4156932,0.21873541,0.50518112,0.91669831,0.33744501,0.25617102,0.41909594,0.73039318,0.42970864,0.18762778,0.29913411,0.71995027,0.21936741,0.46828915
90,0,0.42323261,0.2888045,0.3070001,0.28790188,0.38154978,0.33703778,0.28725107,0.36629874,0.35041791,0.25265605,0.46642103,0.24826961,0.56808356,0.42098468,0.4198881,0.35510916,0.35881019,0.53719507,0.36696292,0.31592864,0.27954827,0.91385989,0.25349718,0.5352648,0.53692774,0.46492136,0.42626082,0.43905565,0.28364336,0.58767204,0.46463404,0.36250548,0.70886879,0.40249257,0.38888088,0.2083463,0.47551217,0.89536032,0.37173294,0.27785734,0.41163679,0.74167537,0.48001338,0.18785244,0.21891731,0.62340283,0.20887673,0.45091638
90,1,0.40798176,0.31762621,0.28832992,0.2831347,0.40421728,0.32202731,0.30172784,0.37121718,0.34033009,0.2753538,0.46645234,0.28165856,0.53492248,0.44629024,0.41532853,0.35315855,0.38382019,0.53251418,0.42595566,0.34378783,0.30653463,0.90139778,0.26321246,0.46968339,0.47155157,0.46253104,0.41201964,0.41522368,0.32433566,0.54208612,0.44342516,0.35759965,0.66822148,0.43607133,0.55436977,0.19037938,0.44237678,0.91882451,0.42418917,0.29136479,0.40291249,0.78575157,0.48406422,0.19551347,0.16268094,0.53477429,0.18963918,0.43682551
90,2,0.38754276,0.39832903,0.28054012,0.28348115,0.39427254,0.3074554,0.29239555,0.37970768,0.32303349,0.29027142,0.46558599,0.3012987,0.49479584,0.46782579,0.40887464,0.36412849,0.36937442,0.63979656,0.50428135,0.35624403,0.31879279,0.90720781,0.27147519,0.38643671,0.37988243,0.46432119,0.41523112,0.3505499,0.34626573,0.48753441,0.43000802,0.37320412,0.64079803,0.4624696,0.67330064,0.17564202,0.42634353,0.93089832,0.45234193,0.28673126,0.40184502,0.78384656,0.43422774,0.20381479,0.24985789,0.46271041,0.17590205,0.41370727
91,0,0.33691562,0.42370753,0.27515843,0.28280211,0.34899666,0.26279278,0.24748145,0.38650009,0.29491257,0.27916866,0.45461567,0.32322426,0.44864983,0.41810983,0.40300447,0.36590909,0.2998266,0.74022864,0.53754778,0.34037114,0.29964156,0.92329067,0.27728014,0.31456847,0.30792708,0.44363618,0.4327851,0.3255437,0.32456643,0.4027035,0.43794241,0.36492006,0.62676503,0.48645636,0.69472887,0.15932879,0.43329127,0.92892399,0.43174761,0.24214406,0.39564444,0.71588379,0.34905604,0.20337669,0.33443056,0.37675976,0.15932659,0.38312164
91,1,0.29406119,0.38047496,0.25216925,0.30338137,0.32888554,0.1880295,0.2209879,0.36517072,0.33044313,0.22256102,0.3939919,0.38008416,0.39435912,0.34878637,0.42232208,0.32012348,0.19912632,0.88639842,0.48138379,0.31173941,0.25451496,0.93448973,0.25968633,0.26321011,0.25782317,0.40786424,0.47804973,0.35811627,0.27757343,0.33576484,0.43518766,0.29652869,0.6311915,0.45739665,0.52558648,0.12263619,0.4174139,0.90006834,0.37822393,0.18672423,0.35166711,0.59017919,0.28300877,0.18917796,0.76059224,0.27569816,0.12150079,0.37077828
