,,pid1263-15,pid52932-08,pid6100021-11,pid9048-15,pid9049-15,pid9050-15,pid9054-15,pid9055-15,pid9058-15,pid9059-15,pid9060-15,pid9061-15,pid9062-15,pid9063-15,pid9065-10,pid9066-15,pid9067-15,pid9068-10,pid9070-23,pid9072-15,pid9074f-15,pid9075-15,pid9078-07,pid9081-03,pid9088-10,pid9089-08,pid9091-22,pid9093-15,pid9094-15,pid9098-02,pid9099-15,pid9100b-11,pid9101-15,pid9104-15,pid9105-15,pid9111-15,pid9116-06,pid9118-15,pid9126-03,pid9128-11,pid9137-09,pid9138-15,pid9139-15,pid9153-15,pid915410b-22,pid9161-13,pid9166e-08,pid9170-15,pid9173-20,pid9174-15,pid917509-04,pid917813-03,pid9179-07,pid9186c-15,pid918904-03,pid9192-15
96,2,0.5601041,0.38505286,0.25025912,0.36976174,0.41118421,0.31037728,0.41640238,0.36339971,0.53949306,0.41242254,0.4843421,0.58331565,0.40405876,0.57337908,0.70790746,0.54885973,0.56186518,0.39447311,0.74694822,0.48759865,0.30444525,0.49194342,0.52922482,0.45567044,0.48847935,0.64323377,0.55684616,0.45767766,0.58186573,0.64360672,0.59280433,0.27727985,0.55241104,0.47988514,0.69352212,0.63724613,0.56661959,0.44129983,0.68951218,0.49577801,0.5974454,0.34937191,0.55912382,0.58880744,0.63301819,0.34966471,0.63060123,0.52661667,0.43800837,0.40880603,0.33245848,0.4369127,0.34507416,0.32897772,0.41515824,0.37752058
97,0,0.51940143,0.38226666,0.25805686,0.32412982,0.44923469,0.3316638,0.42082733,0.41427289,0.58332776,0.40374648,0.47216222,0.60941645,0.39742945,0.61954393,0.66302266,0.48682751,0.57154355,0.37722723,0.74878152,0.56013025,0.32007652,0.55388821,0.56413618,0.45203016,0.50169476,0.61952696,0.5818244,0.43518854,0.56002257,0.58193581,0.53477777,0.27457291,0.54737836,0.49562096,0.63493169,0.72027539,0.54786118,0.4416999,0.69826291,0.506887,0.6003075,0.32438531,0.45205756,0.61492079,0.66140825,0.28176725,0.66682208,0.48274472,0.39074469,0.35857355,0.32639259,0.43370749,0.28318989,0.32025492,0.48310727,0.35771477
97,1,0.50257645,0.38538064,0.35070955,0.29299931,0.55230263,0.3948932,0.4412974,0.50102824,0.68125314,0.45362676,0.51846342,0.65659151,0.43342675,0.70208735,0.65276382,0.46531654,0.61081736,0.42563879,0.74341576,0.62746288,0.38525232,0.64360394,0.60759147,0.48238018,0.58587701,0.63791994,0.63941052,0.46153009,0.56018534,0.667081,0.51723782,0.32021127,0.57357298,0.52551328,0.56392835,0.79421687,0.54470003,0.51198266,0.72585385,0.62063234,0.57965781,0.36724415,0.39972505,0.61527548,0.6917342,0.36069943,0.75998508,0.50273343,0.41700229,0.37036452,0.33163082,0.47354736,0.28277788,0.35962889,0.57564324,0.36392739
97,2,0.53480807,0.3840613,0.42900664,0.29927444,0.64666353,0.46466978,0.4738828,0.56588869,0.75354693,0.51527465,0.55464303,0.69529178,0.48860649,0.76731718,0.69902342,0.50953597,0.66157279,0.49975754,0.73702155,0.68171533,0.44812352,0.74203909,0.64413429,0.51815832,0.66961474,0.68108797,0.69114538,0.5146211,0.58147509,0.74403464,0.53775145,0.3738054,0.61891794,0.56166547,0.53417172,0.82870912,0.57997041,0.57569657,0.76738719,0.72298214,0.55174643,0.44154313,0.42822839,0.62106093,0.73180263,0.46429845,0.83737917,0.54980648,0.50553581,0.43601451,0.3487939,0.52510105,0.32874016,0.39785832,0.65978627,0.40078098
98,0,0.58641509,0.38627387,0.54274229,0.32742426,0.75295381,0.53153286,0.51999373,0.64182308,0.83762757,0.60314789,0.6007744,0.74376658,0.55139157,0.81599828,0.7705319,0.58952188,0.72583718,0.58384209,0.74033044,0.73348419,0.53798506,0.84358344,0.70363071,0.56071082,0.76077051,0.76167194,0.75854993,0.57499094,0.6328548,0.81054508,0.57737139,0.43490963,0.68138707,0.61382627,0.53246178,0.82987952,0.65593893,0.65043169,0.83878622,0.77800172,0.52496255,0.52835625,0.49773623,0.64190904,0.8034756,0.56765979,0.92100001,0.60370908,0.62840559,0.55649991,0.41164171,0.5892825,0.38976378,0.44396948,0.73762433,0.45341589
98,1,0.63824333,0.4061952,0.6050758,0.39158741,0.82532223,0.60326541,0.54641178,0.68392362,0.8757738,0.67690141,0.62917601,0.77526525,0.58816196,0.81042247,0.81494264,0.68138593,0.76692442,0.65545539,0.74283447,0.77167614,0.60320641,0.89449228,0.74661449,0.59522886,0.81417855,0.8266842,0.8192389,0.636938,0.70006619,0.85359144,0.62793989,0.48579681,0.73442266,0.6666906,0.54355379,0.80371773,0.74562819,0.70758966,0.88201746,0.81812016,0.5179847,0.58550336,0.56848135,0.66763616,0.86807131,0.67412783,0.95976958,0.66132882,0.75336018,0.63757672,0.4793248,0.67192287,0.44408533,0.47756872,0.76680641,0.49641877
98,2,0.6659987,0.43238548,0.63888216,0.44408275,0.84042696,0.63069809,0.55210279,0.71983842,0.85711896,0.72211268,0.61705047,0.78859416,0.60131426,0.75680892,0.84317815,0.71150832,0.78323502,0.70046627,0.71850966,0.80550803,0.63871379,0.8933306,0.76953037,0.60787291,0.8296166,0.84377611,0.84697177,0.68343002,0.75777206,0.88192562,0.66453844,0.51303128,0.77196805,0.70562096,0.55466389,0.74974182,0.81530804,0.76543162,0.91464768,0.84873436,0.54290783,0.62493302,0.63152782,0.70270355,0.89584009,0.76175197,0.96381023,0.69483954,0.82484403,0.70607216,0.5224612,0.70784955,0.46646219,0.50261857,0.75006987,0.52026314
99,0,0.67651269,0.44518561,0.63786507,0.50855966,0.80290011,0.65520092,0.54614854,0.72728905,0.78430651,0.75105634,0.55239454,0.77897878,0.58070158,0.64040317,0.83952783,0.70987937,0.77300651,0.71401927,0.6371624,0.82736354,0.64714884,0.86059861,0.75597888,0.60264943,0.79909242,0.77638084,0.85536625,0.71515591,0.77615374,0.86860927,0.66740081,0.51002723,0.7936093,0.7327351,0.55396725,0.64592083,0.84436373,0.79329436,0.92112366,0.88862356,0.59835212,0.64904447,0.66943452,0.7257823,0.87350981,0.80688397,0.94449797,0.74192066,0.87380558,0.74354659,0.55085216,0.70308679,0.47332906,0.50556663,0.68106042,0.52727081
99,1,0.67888094,0.43830206,0.61209861,0.52693401,0.76322503,0.66682216,0.5534942,0.70235025,0.72247783,0.76,0.49315943,0.75736074,0.55614612,0.55146901,0.80603963,0.68282117,0.76380696,0.70904569,0.5321946,0.82835697,0.62607943,0.84173842,0.72648057,0.58785137,0.74237822,0.69734445,0.85816441,0.72888869,0.75015463,0.82296485,0.64295142,0.48890815,0.79745824,0.72957645,0.52864381,0.60012392,0.82546408,0.76637371,0.89919241,0.88084822,0.64285264,0.65440257,0.66695078,0.72139198,0.82728255,0.7952381,0.91853417,0.78992904,0.88336097,0.74969314,0.56404029,0.66748191,0.47610328,0.48674239,0.62507193,0.52250053
99,2,0.68335719,0.42171597,0.5618734,0.52324738,0.72542965,0.66878632,0.58459417,0.65645504,0.67217668,0.77056338,0.42673052,0.72486737,0.51309432,0.47272857,0.76842704,0.6328696,0.76191204,0.68573205,0.44458728,0.81466968,0.58266533,0.83306,0.67465108,0.55993538,0.65781626,0.59193065,0.8608382,0.73663887,0.69052812,0.74217015,0.60185259,0.44932739,0.78482208,0.70916009,0.47447752,0.5542926,0.77744149,0.68967698,0.84894099,0.8304136,0.68941102,0.65297375,0.6377234,0.70649484,0.75416892,0.73910534,0.8768947,0.85437833,0.85501066,0.72909615,0.59280152,0.61071493,0.4827321,0.44792335,0.55666256,0.51101808
100,0,0.67551074,0.40177006,0.52317528,0.50186293,0.70898228,0.66788608,0.60383579,0.62824384,0.64800067,0.76309859,0.39827457,0.691313,0.48660611,0.44539996,0.7303309,0.56989522,0.76734212,0.66403482,0.42761805,0.79507699,0.54234833,0.8296433,0.63064881,0.53260097,0.58272828,0.538313,0.86090039,0.74391769,0.61001335,0.69803362,0.57648088,0.41790872,0.76557734,0.69590093,0.42352303,0.55320482,0.72020447,0.59287364,0.80158471,0.8009361,0.68070646,0.65267607,0.61240033,0.67160873,0.6982532,0.67830405,0.84556409,0.87929366,0.80597015,0.69369537,0.60116526,0.55165667,0.47930782,0.39986994,0.52615701,0.5103145
100,1,0.65581002,0.34415308,0.46734635,0.47182077,0.69387755,0.66333579,0.6021686,0.59656439,0.63461603,0.74,0.41250594,0.64057029,0.45873599,0.4754164,0.68920072,0.5328696,0.7820023,0.62111284,0.46887855,0.76411502,0.50294225,0.82335657,0.56415504,0.50342488,0.4937118,0.53219113,0.85692078,0.75290972,0.51796391,0.66512481,0.5513954,0.38525213,0.7328976,0.67019383,0.38767755,0.60318761,0.63851224,0.46482636,0.72189207,0.76143853,0.63428211,0.65660535,0.56876547,0.63174903,0.64505673,0.6038282,0.82625183,0.88316401,0.71014767,0.62412126,0.57544242,0.45606673,0.45903681,0.34008497,0.51594739,0.52632097
100,2,0.66197788,0.3004589,0.43536591,0.4439749,0.70703545,0.65584745,0.57693513,0.59891464,0.6640957,0.73746479,0.47922016,0.61582228,0.47325087,0.55440703,0.69122025,0.58979484,0.81277953,0.58782095,0.54099222,0.73613334,0.50849882,0.84221676,0.51688042,0.48440495,0.48062604,0.54876262,0.86239274,0.76170232,0.45289018,0.66156903,0.54293552,0.37260048,0.70387073,0.62355348,0.41129105,0.68203098,0.57511434,0.4333243,0.65614184,0.73484574,0.61770874,0.66910758,0.5255522,0.62877749,0.59357104,0.5548765,0.82187963,0.85478149,0.64187791,0.57642738,0.51839913,0.40294262,0.45500824,0.30215902,0.54555693,0.55067192
101,0,0.69643461,0.27557978,0.45117935,0.42438474,0.75510204,0.65322858,0.54272015,0.63551493,0.72702861,0.75478873,0.54593438,0.62053714,0.51796482,0.64056044,0.71992036,0.65246104,0.85121795,0.57518185,0.64478626,0.72101109,0.56210603,0.88957223,0.5071954,0.49981691,0.54930543,0.60543435,0.88142022,0.76601704,0.4381653,0.69073867,0.55894092,0.39669885,0.69810458,0.56791098,0.46657921,0.76991394,0.55996772,0.50901442,0.65601123,0.729936,0.60985571,0.6881586,0.50537073,0.65997478,0.58518819,0.57501061,0.83154612,0.8217223,0.62929795,0.56755626,0.49545331,0.40659836,0.48262223,0.29580335,0.59280723,0.58247379
101,1,0.7375797,0.28397115,0.49426067,0.41873713,0.8271348,0.65486537,0.48908179,0.6799086,0.78170487,0.78338028,0.63818355,0.64499337,0.57285466,0.72764315,0.74478999,0.70845294,0.88425685,0.58564501,0.76474468,0.71195982,0.65203134,0.9467678,0.5356375,0.52274637,0.62005927,0.67606174,0.92650168,0.7674583,0.46628037,0.74061131,0.60530333,0.46043575,0.7104793,0.50788227,0.52761241,0.82285714,0.59638822,0.6231755,0.69946015,0.74564906,0.60734842,0.71500863,0.51893502,0.72457634,0.61742301,0.65724472,0.8676012,0.77830995,0.66967543,0.59190069,0.51170161,0.45260407,0.54082586,0.32586491,0.65135224,0.62738338
101,2,0.77234873,0.31044825,0.5596939,0.42190411,0.8913131,0.66306572,0.42274522,0.70909907,0.80274385,0.82316901,0.67857483,0.68103448,0.62523193,0.76545857,0.77499763,0.74673769,0.88570352,0.61271371,0.82987167,0.71278768,0.73608125,0.98879322,0.57407582,0.54342488,0.66922578,0.74445677,0.96293993,0.76709572,0.52958538,0.73780948,0.6451141,0.52003796,0.73050109,0.46810481,0.57929069,0.86478485,0.65469465,0.71115155,0.74087377,0.77678861,0.60027596,0.74465678,0.54621941,0.77994798,0.66742301,0.80033953,0.90202965,0.74799226,0.74239912,0.63013762,0.54847808,0.51992637,0.60757187,0.37071014,0.70009042,0.68364877
102,0,0.79203643,0.36164058,0.63273115,0.42936562,0.9431391,0.68116049,0.3869696,0.71898972,0.79979923,0.88183099,0.71360641,0.74442971,0.66592578,0.77110587,0.80582156,0.77254557,0.85922553,0.65750699,0.86190977,0.72934489,0.8097832,1,0.62814032,0.57317178,0.71000185,0.79496556,0.99110807,0.76722263,0.62385928,0.70949567,0.69230341,0.56787984,0.7637618,0.44430725,0.63136705,0.88475043,0.73412698,0.78999058,0.80777771,0.81565575,0.5948908,0.77490028,0.58117496,0.84338299,0.71952098,0.89890502,0.92254375,0.74224319,0.83890073,0.68021201,0.62428533,0.61467961,0.67651529,0.43463106,0.74320592,0.74241891
102,1,0.79722837,0.39608293,0.6603865,0.43958231,0.95904941,0.71050004,0.37670323,0.70956422,0.78249122,0.9234507,0.735412,0.80112732,0.67519327,0.74744442,0.82636769,0.77096945,0.82788798,0.69679826,0.863676,0.75445665,0.82179814,0.98578652,0.67053942,0.59371029,0.72421745,0.81656327,1,0.77175489,0.70914852,0.71182883,0.7264292,0.59997524,0.80152505,0.43292175,0.64919931,0.88302926,0.80965833,0.83312039,0.86760704,0.83973636,0.59340061,0.80026195,0.626652,0.88941436,0.75627589,0.95866225,0.92701955,0.74215449,0.92410961,0.7147759,0.69091206,0.68399712,0.72832815,0.48135784,0.76553226,0.78132695
102,2,0.79055303,0.43658117,0.66014433,0.45811354,0.94790548,0.7439234,0.38279536,0.67941897,0.75611511,0.96802817,0.74709599,0.8515252,0.66812911,0.70173708,0.84881009,0.74165713,0.78231812,0.73385141,0.84374441,0.77410453,0.78486063,0.94936449,0.70383817,0.60677437,0.71582701,0.84103702,0.99539858,0.77635062,0.78533372,0.74396332,0.74955077,0.61464884,0.83936093,0.44109835,0.63639736,0.86836489,0.86857681,0.86022171,0.92598881,0.83710001,0.61166128,0.81967018,0.68887361,0.93181997,0.77563479,1,0.90478559,0.7421303,0.98854932,0.75231542,0.76799347,0.73170198,0.76914485,0.53004422,0.76332922,0.80968128
103,0,0.76477554,0.45683029,0.62842059,0.4758996,0.88513695,0.77816515,0.38269508,0.61726783,0.71732474,1,0.73296651,0.86611406,0.64089679,0.64519265,0.84806106,0.69384521,0.7329788,0.76114392,0.76355974,0.78183123,0.71799053,0.90084734,0.71456054,0.60334949,0.68006112,0.83025871,0.97742818,0.77959572,0.82734898,0.77392766,0.75867854,0.61761987,0.86252723,0.46302225,0.59919479,0.80963855,0.90529997,0.86836502,0.96191689,0.82093801,0.64383032,0.81580044,0.74282834,0.95136754,0.75294435,0.99838723,0.84354376,0.74152556,1,0.77899386,0.82235775,0.73861442,0.78134041,0.55328189,0.73912043,0.82565257
103,1,0.73112557,0.4484553,0.58095607,0.48908717,0.81706498,0.80222604,0.37702288,0.55644687,0.66490714,0.99507042,0.68609469,0.84383289,0.60669695,0.59193652,0.82389305,0.64284582,0.68172418,0.76866646,0.66252683,0.77581544,0.6207597,0.85581522,0.69911354,0.59060851,0.62574551,0.78135229,0.93831613,0.78352973,0.81939516,0.77383597,0.74441441,0.60648675,0.86194626,0.48035176,0.56063512,0.76771084,0.90301318,0.85618233,0.9470167,0.82934378,0.67070094,0.79180806,0.74216845,0.93844092,0.70271025,0.95348442,0.77009708,0.73851798,0.95909342,0.79707086,0.83128778,0.70012615,0.75766343,0.54665742,0.71048089,0.83902061
103,2,0.71345478,0.42081455,0.50850002,0.49510736,0.74489796,0.80778296,0.38081479,0.42910886,0.63095198,0.96704225,0.58462061,0.80026525,0.55238693,0.52960183,0.79244335,0.59808928,0.6580682,0.7464097,0.57643981,0.75197307,0.54628348,0.81836818,0.66559789,0.56260635,0.54598074,0.70079571,0.88944161,0.77848985,0.78469351,0.75823739,0.71003419,0.58277626,0.83761801,0.47580761,0.46731204,0.70361446,0.85256928,0.84105721,0.8919872,0.8515522,0.69040448,0.74674049,0.68893777,0.90415386,0.63225284,0.87089381,0.70002797,0.74308176,0.86859354,0.81447833,0.79643888,0.62200396,0.72041751,0.50744819,0.67385121,0.85203687
104,0,0.71440468,0.38491355,0.43333656,0.49099912,0.70153061,0.78785498,0.39631463,0.37468582,0.62488707,0.91746479,0.48311935,0.74263926,0.50737341,0.47956966,0.76396132,0.55526988,0.67291176,0.69872552,0.54111519,0.71400188,0.48148114,0.80258303,0.63143154,0.52664513,0.49264679,0.64550721,0.84771795,0.76298949,0.71997786,0.74986246,0.6618987,0.54638937,0.79716776,0.44822685,0.40607075,0.63126334,0.77912295,0.81367197,0.81345915,0.85186742,0.67775763,0.69059951,0.61022821,0.84298889,0.576094,0.78753077,0.65419244,0.75198355,0.76238648,0.82566487,0.73668391,0.54332827,0.69593481,0.45513743,0.6427127,0.85541406
104,1,0.7090566,0.33061542,0.33426164,0.46451613,0.64246778,0.72779278,0.42490128,0.3041211,0.60156433,0.80112676,0.36394267,0.6310809,0.42291264,0.41599114,0.70617237,0.46758827,0.69141274,0.59952129,0.54898498,0.63116066,0.4272454,0.77449774,0.57130328,0.47119009,0.39681422,0.61485681,0.79585872,0.71833756,0.60121315,0.72465614,0.58152183,0.48054799,0.73093682,0.38869347,0.36113272,0.54522547,0.64978477,0.75141637,0.66023422,0.81229344,0.61611606,0.61064476,0.50852351,0.71467644,0.50059427,0.70940497,0.62601146,0.75876472,0.58428492,0.80040915,0.61608494,0.41734675,0.65781908,0.38284054,0.60579531,0.82445648
104,2,0.68405986,0.28146357,0.25778079,0.41894303,0.59601907,0.59089942,0.4498151,0.21739024,0.54681278,0.65424648,0.28477006,0.48372679,0.33486664,0.35309886,0.6217787,0.39668046,0.64164553,0.47817843,0.58975362,0.48980076,0.40140281,0.72235889,0.49205017,0.38771136,0.25305612,0.60220223,0.75208307,0.60108774,0.47926907,0.5989404,0.51563966,0.33760007,0.63413217,0.32615219,0.36215507,0.41892599,0.55148641,0.61770361,0.48511069,0.7482281,0.52862099,0.52101566,0.37735313,0.53744778,0.41951198,0.62407266,0.62264425,0.74885502,0.38411119,0.6876883,0.51593793,0.32594032,0.61042849,0.3338767,0.55483765,0.72686977
105,0,0.58551724,0.24850447,0.29345668,0.33811158,0.5078276,0.35157542,0.45017236,0.21699853,0.40158943,0.4905,0.27890089,0.42214191,0.23334944,0.28836943,0.53819095,0.41809457,0.35549171,0.36186509,0.61415668,0.2977427,0.39566406,0.56229329,0.38851377,0.33577814,0.2095388,0.60050399,0.72895162,0.38342096,0.38312879,0.51972491,0.43575574,0.24435091,0.59684822,0.29622398,0.38366054,0.30736661,0.44950901,0.45812846,0.37743529,0.61010603,0.45369392,0.46790498,0.30594813,0.33836999,0.34624527,0.48826925,0.59385199,0.70334623,0.30193477,0.42488376,0.4142336,0.29368226,0.53435268,0.29018469,0.52677353,0.55262084
105,1,0.52904359,0.2430386,0.33664939,0.28959702,0.44602578,0.27038219,0.4327985,0.27222948,0.35300318,0.39922535,0.29399497,0.39135942,0.20960572,0.24856673,0.49454821,0.4972616,0.25260552,0.33293752,0.60321275,0.27138915,0.38839497,0.51867569,0.34502075,0.38199246,0.27146694,0.59393018,0.72074369,0.3384971,0.37322178,0.49428426,0.41250696,0.21256086,0.61332607,0.30760948,0.4109744,0.3595043,0.41986817,0.42511647,0.35793117,0.56448562,0.39473311,0.46892302,0.34194849,0.27804051,0.31867459,0.42177235,0.5833152,0.63144654,0.37524283,0.34583411,0.41349306,0.31731586,0.48561619,0.27752536,0.52047678,0.47466404
105,2,0.43997398,0.24941408,0.36126314,0.2377586,0.37317401,0.24952942,0.39581949,0.32641586,0.29927221,0.32423239,0.29343115,0.37470159,0.20358523,0.21757095,0.4354698,0.55341199,0.26711289,0.32530308,0.53730326,0.28582151,0.3656677,0.40176985,0.30966616,0.42886376,0.31267827,0.566238,0.71464992,0.32097534,0.37788774,0.4684972,0.39330524,0.19918297,0.62745824,0.32460158,0.42602913,0.39837522,0.43799435,0.41280473,0.34807027,0.54522877,0.36213041,0.48037149,0.38210063,0.2605817,0.28255898,0.36188779,0.54121986,0.57822932,0.45610045,0.26088897,0.43095018,0.35110573,0.43797839,0.27584323,0.52740649,0.47139239
106,0,0.39046194,0.24203065,0.36326827,0.22050201,0.33156552,0.2580162,0.36111564,0.37572221,0.29386816,0.28714085,0.29597174,0.38174403,0.20659065,0.20129387,0.38155874,0.60795104,0.32384853,0.33036991,0.46807369,0.30336663,0.3451084,0.33098948,0.28394945,0.47270867,0.34097055,0.51664681,0.70544708,0.31694162,0.36921775,0.45527254,0.38915481,0.19593959,0.63750182,0.337229,0.42599294,0.42868847,0.48212941,0.42794275,0.35513398,0.56026364,0.32761176,0.49086146,0.41850426,0.25927327,0.26253377,0.31951447,0.48942695,0.54702467,0.51873964,0.24132416,0.4298067,0.36641094,0.41012635,0.27458597,0.5287053,0.50487582
106,1,0.38223813,0.22501844,0.35245314,0.23042455,0.31185553,0.2770685,0.31988092,0.41198792,0.30269366,0.26824648,0.305645,0.40972149,0.21449555,0.19555365,0.3361809,0.63326583,0.36422262,0.33778054,0.40133697,0.32823555,0.32511386,0.300123,0.26440966,0.51700592,0.36797555,0.46448087,0.68617087,0.3169235,0.3583233,0.4632705,0.39268506,0.19876207,0.63430646,0.34475233,0.404397,0.45253701,0.52691687,0.45580549,0.37019744,0.58321712,0.30242056,0.48950408,0.45728164,0.25706629,0.26415451,0.29372719,0.43936427,0.5253185,0.56696675,0.24257951,0.39124421,0.35909945,0.39657572,0.26734588,0.5189067,0.53720538
106,2,0.39763175,0.21407851,0.33879498,0.25399549,0.30686762,0.2853916,0.29488562,0.42105435,0.3127656,0.27183099,0.31770939,0.43582891,0.22562814,0.20086497,0.31762587,0.63426081,0.37380931,0.33574137,0.3646709,0.34207186,0.31681545,0.31100178,0.25679932,0.5364028,0.37524542,0.43522741,0.66335033,0.30397027,0.35657628,0.47214468,0.39855291,0.20517455,0.62054466,0.3309117,0.37622365,0.45731497,0.53506188,0.48597829,0.37433336,0.58984621,0.2860995,0.47764482,0.47289891,0.2405612,0.26983612,0.28355827,0.40473896,0.49879858,0.58030483,0.25957783,0.33654234,0.3434467,0.38119392,0.25708836,0.50407727,0.53731091
107,0,0.40624593,0.20962878,0.31187097,0.27551721,0.29967777,0.26998118,0.27711062,0.40493716,0.30772126,0.27017606,0.32878201,0.43607427,0.23532083,0.21010079,0.31086565,0.6058202,0.37247471,0.32354367,0.35065283,0.33687841,0.30634906,0.33159765,0.2512731,0.53938611,0.35832562,0.40938412,0.62510882,0.27758339,0.35433011,0.45869587,0.39329729,0.21072873,0.58869281,0.29984207,0.35770379,0.43542169,0.51089588,0.49599288,0.37222186,0.56632916,0.27837262,0.44644282,0.46278985,0.22497832,0.26733297,0.27238774,0.39255483,0.46286083,0.56467662,0.26850474,0.2829186,0.32630075,0.34414942,0.25335125,0.48792437,0.50918877
107,1,0.39755368,0.20599033,0.27905265,0.28184136,0.28574114,0.25037237,0.24989032,0.35989065,0.28940104,0.25980282,0.33186604,0.40809682,0.23296289,0.21443992,0.28893524,0.5419565,0.35947513,0.30625427,0.33826686,0.30068988,0.27880306,0.32944513,0.24024896,0.5161874,0.31677162,0.38402016,0.56869792,0.23735497,0.34224204,0.40888436,0.37291882,0.20890484,0.53826434,0.26723618,0.33361983,0.38767642,0.44667743,0.47878999,0.35726725,0.51267552,0.27157613,0.41067453,0.42285767,0.20939544,0.25901315,0.24409643,0.38073333,0.43411547,0.52394377,0.26404129,0.25381977,0.30736555,0.31244278,0.25172982,0.45607891,0.4442834
107,2,0.35086532,0.18824879,0.23882889,0.26368271,0.26328545,0.214813,0.20687559,0.29806594,0.25479337,0.23690845,0.30957815,0.35456233,0.20765365,0.19710487,0.24356689,0.45560447,0.32957405,0.27689773,0.3099848,0.2404051,0.23071598,0.30129151,0.21069408,0.43831987,0.26095573,0.3556706,0.49518717,0.19496012,0.30945018,0.34925115,0.32526835,0.19391764,0.45546115,0.23338119,0.30605266,0.33009294,0.35649718,0.43852517,0.31970657,0.42731875,0.24616416,0.34583557,0.34629273,0.18497675,0.24104988,0.20811476,0.35041805,0.37645541,0.45533444,0.25254789,0.22664852,0.27675514,0.26745102,0.23411948,0.40780929,0.34053331
108,0,0.28366949,0.15269196,0.19299656,0.21315815,0.2229189,0.16614289,0.16357882,0.20553289,0.21273214,0.20648592,0.26222403,0.26287135,0.1686896,0.19192222,0.17560444,0.33621555,0.29338712,0.21995648,0.27347523,0.15599095,0.17978685,0.26467815,0.17119955,0.36082929,0.19571217,0.31250257,0.39623803,0.15436911,0.2236835,0.29833928,0.26220084,0.15435339,0.35447349,0.17633884,0.27490274,0.25714286,0.26931665,0.38623253,0.23150264,0.32564715,0.19259639,0.28319343,0.26663001,0.14035627,0.17881325,0.16012223,0.29788953,0.28709079,0.34730317,0.25306863,0.17307923,0.25415133,0.22189159,0.19483222,0.3442499,0.22116372
108,1,0.22680547,0.11831517,0.15373178,0.17381116,0.19577068,0.12118831,0.13226575,0.12831728,0.16241425,0.18720423,0.21298825,0.18962202,0.14475261,0.1517621,0.13637053,0.23945584,0.2766792,0.16222568,0.23854185,0.11663447,0.14638368,0.24546262,0.15847793,0.27386107,0.13830339,0.23105578,0.31174605,0.13682016,0.16448018,0.28705043,0.22677109,0.11109185,0.2534931,0.13173726,0.25258301,0.22892255,0.22106538,0.3358886,0.17934652,0.24784602,0.13786959,0.22531404,0.19301622,0.10821313,0.12505853,0.14499618,0.21582279,0.21337687,0.24053542,0.27275432,0.12884291,0.23291198,0.19869072,0.16235151,0.29840526,0.13062689
108,2,0.21962264,0.10880111,0.1446893,0.15855476,0.19254834,0.084393158,0.12382952,0.092908438,0.13749373,0.18516901,0.17807214,0.15350133,0.13954387,0.12429051,0.12485067,0.22532359,0.28586856,0.13208579,0.23320962,0.11914013,0.14134633,0.26880552,0.1567616,0.22771136,0.088244119,0.1637153,0.26229947,0.13246918,0.14047766,0.30182374,0.22815457,0.099521334,0.19927378,0.10806892,0.24205193,0.22808262,0.1927428,0.31455599,0.17330591,0.22570446,0.1406213,0.20325653,0.16588764,0.10416962,0.10169278,0.15209235,0.17081611,0.17633446,0.17484798,0.29356519,0.14179145,0.22906315,0.2069859,0.15468655,0.26597616,0.087574756
109,0,0.23087833,0.12369909,0.15191069,0.16432003,0.20252417,0.078645552,0.13282983,0.13971764,0.12460264,0.1956831,0.17327627,0.14093501,0.1493622,0.12679963,0.17260832,0.25569252,0.30423709,0.13706559,0.23244947,0.14140405,0.16719803,0.28583436,0.17869672,0.16623586,0.12731061,0.25765233,0.25878622,0.1588198,0.21113969,0.34532858,0.26678858,0.10688289,0.19300654,0.16613065,0.23936488,0.24028916,0.22435432,0.31644018,0.19640175,0.2427739,0.21909643,0.20863249,0.20408762,0.11420352,0.11255177,0.21512605,0.17912535,0.15237865,0.17217089,0.31288823,0.23465287,0.23011868,0.22569127,0.17144715,0.26344431,0.16517977
109,1,0.26919974,0.15923134,0.17638882,0.19951956,0.2308942,0.096186267,0.16233783,0.2212502,0.12959679,0.22264085,0.18827525,0.14285146,0.16877658,0.1484595,0.2337916,0.33362684,0.33093921,0.16947467,0.2452267,0.20634141,0.21198761,0.33157715,0.21272161,0.20609585,0.18639563,0.33964693,0.28653774,0.21065083,0.30997103,0.39926643,0.33587501,0.12985888,0.21619463,0.21925341,0.25560481,0.26734596,0.26786387,0.33232671,0.25879971,0.28439201,0.30695419,0.22945764,0.27520851,0.14088437,0.16794525,0.28217469,0.22808981,0.18409934,0.1994709,0.33335503,0.3475633,0.238254,0.25896356,0.21060435,0.27537197,0.31654119
109,2,0.30486662,0.20254036,0.20264445,0.23436611,0.25771348,0.11813569,0.1945409,0.2929982,0.14734817,0.25485915,0.22298757,0.1602321,0.19654039,0.17013368,0.30312885,0.40466673,0.35267989,0.20433323,0.26587373,0.26985485,0.25523775,0.36891486,0.24061675,0.24002154,0.2491943,0.39664736,0.33511379,0.26360587,0.39192899,0.4570759,0.39283613,0.15497235,0.24933188,0.25907394,0.28958654,0.29363855,0.32440812,0.36579039,0.33147217,0.33492215,0.39808405,0.25251533,0.33123453,0.18187121,0.21188547,0.32181479,0.28643065,0.23464764,0.23417042,0.34728473,0.42037571,0.25358494,0.28348288,0.26086881,0.30075627,0.42969816
