,measure_number,beat_number,pid0198-03,pid1263-23,pid50848-10,pid52932-11,pid54293-10,pid59359-07,pid9048-23,pid9049-23,pid9049b-23,pid9050-23,pid9054-23,pid9055-23,pid9056-12,pid9058-23,pid9059-23,pid9060-23,pid9061-23,pid9062-23,pid9063-23,pid9066-23,pid9067-22,pid9070b-06,pid9072-23,pid9073-25,pid9074f-23,pid9075-23,pid9080-07,pid9093-24,pid9094-23,pid9099-23,pid9101b-05,pid9103-12,pid9104-23,pid9105b-06,pid9111-23,pid9118-23,pid9133-12,pid9137-13,pid9138-23,pid9139-23,pid9153-23,pid9161-02,pid9166g-02,pid9170-24,pid9174-23,pid917509-01,pid9176-07,pid918810-14,pid918904-08,pid9192-23
131,45,1,0.30596738,0.52720843,0.43370588,0.46555128,0.25848174,0.37310345,0.41238892,0.47502751,0.31487811,0.35854357,0.37148915,0.39363775,0.48900589,0.43343097,0.29317401,0.42046601,0.36263779,0.40754963,0.46333058,0.55415086,0.45420624,0.29649594,0.41376984,0.35587597,0.35666742,0.40710639,0.56423644,0.59126015,0.56565704,0.48881952,0.42097605,0.35188202,0.57148201,0.50194708,0.55851888,0.34925391,0.48455752,0.52543818,0.40328724,0.43533015,0.41128272,0.49860552,0.31307055,0.37360897,0.39180563,0.4122929,0.45587849,0.49649694,0.38129952,0.48228601
132,45,2,0.31881394,0.51012803,0.44335294,0.49114104,0.27510215,0.37929598,0.40329326,0.46927098,0.32028352,0.30704186,0.35218298,0.4144446,0.45653859999999996,0.44329233,0.30305524,0.44164064,0.37365316,0.40995886,0.41657017,0.55303926,0.45683093,0.35933796,0.39433271,0.30165899,0.35584855,0.41259005,0.57029072,0.56175139,0.58808015,0.49369096,0.48277451,0.36454494,0.5824419,0.46482688,0.53528558,0.36873541,0.49019354,0.5184115,0.44094052,0.46721016,0.42308286,0.51368273,0.34277969,0.41763184,0.3800789,0.3889106,0.46862487,0.51739688,0.38411692,0.51956394
133,46,0,0.3367828,0.48648594,0.47489706,0.51856282,0.29029913,0.39081897,0.39804346,0.47132737,0.33339295,0.28169299999999997,0.34509177,0.47984941,0.42349904,0.47290243,0.3208858,0.46343983,0.38856544,0.41709188,0.37757789,0.57918835,0.45790772,0.45070454,0.38038296,0.28050899,0.36615581,0.40517591,0.57082394,0.54027339,0.59140727,0.49440565,0.5395661999999999,0.37880337,0.60405922,0.45383528,0.51512239,0.39490114,0.51269451,0.517922,0.48006783,0.51307089,0.42550004,0.53067852,0.36137446,0.45452483,0.39083737,0.37688340000000004,0.48049780000000003,0.54280639,0.39903152,0.56717075
134,46,1,0.36244626,0.47007674,0.50484559,0.54159277,0.30261851,0.41101293,0.40184452,0.46732462,0.35524642,0.27296923,0.34576613,0.54157226,0.38875536,0.50189416,0.33574699,0.48441028,0.40305077,0.42507706,0.34888337,0.62086458,0.46437598,0.52901663,0.37881514,0.27820724,0.38249568,0.39627195,0.56831336,0.52483554,0.60716682,0.49263123,0.5863624,0.39323596,0.62129099,0.46314674,0.51250864,0.42245984,0.53569119,0.52318017,0.50910514,0.56001261,0.42316781,0.55055686,0.3839915,0.48502315,0.41632598,0.37732885,0.48413852,0.56539372,0.41663438,0.6137645
135,46,2,0.39828021,0.46355513,0.55246324,0.55935252,0.3139548,0.44593391,0.41869913,0.44608666,0.39291203,0.28818963,0.35338571,0.61883808,0.35987435,0.54864935,0.35629651,0.50311074,0.41920509,0.44028995,0.33272677,0.67565946,0.47750692,0.61204801,0.39268136,0.29913142,0.40709939,0.3883542,0.56893545,0.51561726,0.63068966,0.48551713,0.63158608,0.41852247,0.64204871,0.48355186,0.53153091,0.44954754,0.56601578,0.54174167,0.53518132,0.5947302,0.42027956,0.58613945,0.40030771,0.51361532,0.45506545,0.38884026,0.48721496,0.58789224,0.44304162,0.66180443
136,47,0,0.43308377,0.46662058,0.59635294,0.56244772,0.32111294,0.49142241,0.44771862,0.41092159999999994,0.43288288,0.31363090000000005,0.3716282,0.68927881,0.35360472,0.59235175,0.36895392,0.50960245,0.43184288,0.45642865,0.3553212,0.73427437,0.49158005,0.66804593,0.42153184,0.32600539,0.43048606,0.38617192,0.58296582,0.5174968,0.6734576,0.47940524,0.66053321,0.45305618,0.66877587,0.51340975,0.5694648,0.47331817,0.59249321,0.56715617,0.55043047,0.61607062,0.42040312,0.62408985,0.40862334,0.53213216,0.49280079,0.38922319,0.49959805,0.59751332,0.4683395,0.69428131
137,47,1,0.4620682,0.48772816,0.62751471,0.56043165,0.32118463,0.54622126,0.49851393,0.29361073,0.47295972,0.35311894,0.40894049,0.748273,0.36842038,0.62456551,0.3661348,0.50001201,0.42885422,0.4577753,0.39825613,0.79659462,0.49240259999999997,0.68937598,0.45162886,0.36024494,0.45055969,0.38080716,0.60500561,0.53902606,0.72355079,0.47933131,0.66158156,0.46016854,0.67462592,0.53500039,0.59621076,0.48335956,0.62665417,0.59196273,0.55263501,0.61744888,0.42369295,0.69568554,0.41454319,0.53657983,0.47392864,0.36621601,0.52438742,0.59579633,0.49701238,0.71653208
138,47,2,0.47630838,0.50511911,0.62297059,0.57745525,0.30774902,0.55105603,0.55308789,0.2872077,0.49401828,0.37519638,0.45256535,0.75303951,0.3783526,0.62026297,0.3476245,0.48551525,0.41585934,0.43942725,0.43731045,0.82351125,0.47981007,0.66389324,0.46423569,0.37827673,0.46084441,0.37052529,0.63120008,0.56607433,0.75073625,0.48343876,0.64136466,0.45452809,0.65852436,0.54222344,0.61546812,0.47705613,0.64301263,0.61651666,0.53810984,0.61091794,0.42125261,0.71562939,0.40740714,0.51819915,0.42905684,0.34306033,0.55847569,0.5859779,0.50656219,0.71678168
139,48,0,0.46845812,0.51670974,0.59574265,0.60230049,0.28619267,0.53298132,0.58674483,0.30868638,0.49293853,0.38080584,0.48324527,0.72747997,0.38670787,0.59386188,0.3351889,0.47010569,0.40218909999999997,0.40509832,0.46657017,0.82714601,0.45932102,0.60078282,0.45585684,0.38711891,0.46438284,0.36069105,0.64249769,0.58742418,0.76285182,0.48554177,0.61436963,0.43230899,0.62687838,0.53247232,0.62608906,0.45283454,0.63551231,0.62776725,0.50843334,0.5960454000000001,0.41178469,0.71325222,0.39350136,0.48493238,0.37729066,0.33791028,0.5835355999999999,0.57432406,0.50270001,0.69788577
140,48,1,0.43924388,0.52590611,0.51772059,0.62361553,0.25465177,0.49283764,0.60336047,0.32938102,0.47060148,0.36022549,0.51240962,0.68111357,0.39545738,0.53157586,0.33202633,0.44915926,0.38150908,0.3588705,0.49423077,0.8071019,0.40616167,0.53339298,0.42884405,0.38175106,0.46149049999999997,0.34760439,0.64407514,0.61053396,0.75444548,0.47526493,0.58206959,0.40766854,0.57752308,0.49060218,0.62863366,0.39959113,0.59292426,0.63428075,0.47132794,0.56010269,0.39280253,0.69711745,0.36897209,0.43465553,0.33854223,0.33522194,0.59295045,0.55999605,0.4918002,0.65729702
141,48,2,0.38726464,0.53152612,0.44420588,0.62070437,0.21618826,0.45765086,0.58310806,0.32151994,0.41335453,0.33472877,0.51357759,0.61312517,0.39499955,0.45476795,0.32313251,0.42321043,0.35760751,0.32334221,0.48568376,0.77073666,0.35612802,0.36544397,0.38866542,0.36245983,0.44827586,0.33048891,0.63412169,0.61501068,0.71739049,0.45019305,0.53265251,0.36416292,0.51942853,0.44577216,0.59367999,0.35824306,0.5329109000000001,0.62832781,0.42875685,0.53776236,0.36835277,0.67791296,0.35431167,0.37314605,0.30926125,0.3129728,0.5629435,0.53425104,0.45209837,0.59748201
142,49,0,0.32260934,0.52054657,0.36302206,0.58102727,0.17081238,0.4102227,0.52002091,0.27229711,0.35240461,0.29183994,0.49395161,0.54616607,0.36443987,0.36438847,0.29858329,0.37832092,0.32737153,0.29504161,0.44612628,0.71668284,0.27192103,0.2799001,0.31485575,0.32727352,0.41117872,0.30235714,0.60035104,0.58902179,0.66415657,0.38578822,0.49558066,0.27391573,0.45861191,0.39297323,0.52802517,0.31177408,0.45646364,0.61851413,0.38402035,0.50596343,0.34196463,0.64671034,0.32995824,0.32072252,0.27973821,0.27346827,0.50705728,0.49926978,0.4017374,0.52220672
143,49,1,0.22598221,0.48085592,0.25430147,0.45009202,0.12048008,0.35039511,0.40439848,0.21165749999999997,0.24046105,0.22593106,0.44338849,0.44770655,0.29645314,0.25618694,0.26410275,0.31819001,0.28595715,0.26225921,0.3741453,0.6676576999999999,0.24005833,0.22740625,0.20596929,0.25829931,0.3463902,0.25545919,0.53834191,0.52869714,0.59747437,0.2960322,0.4246995,0.23519101,0.39578159999999996,0.27278009,0.40296639,0.26629721,0.37258071,0.59388915,0.32277589,0.4196649,0.32475095,0.58989237,0.28641659,0.23564945,0.24368836,0.27197562,0.36332225,0.42911979,0.33552269,0.42872559
144,49,2,0.15381764,0.40418946,0.15872059,0.27451899,0.062255379000000007,0.31554598,0.28474348,0.14801926,0.14374006,0.15718510000000002,0.34986096,0.26940453,0.26855137,0.16048949,0.22156554,0.25996877,0.26690731,0.22866672,0.33227874,0.64506396,0.29542361,0.22257511,0.14170147,0.20280552,0.27405905,0.22047982,0.44838312,0.40993592,0.51315937,0.22217202,0.32597379,0.29383708,0.30646291,0.16544712,0.20799336,0.21893633,0.2465839,0.55864519,0.241521,0.28606432,0.34048961,0.47456247,0.23969522,0.16164564,0.20892057,0.39409190000000005,0.20606014,0.31504835,0.24970946,0.36634855
145,50,0,0.24915493,0.31614273,0.16413971,0.32742178,0.061331681,0.32319684,0.21667538,0.20603164,0.24255432,0.20562795,0.32734983,0.31589527,0.30469396,0.16600924,0.23800801,0.23916647,0.30275578,0.25592577,0.32653708,0.64010587,0.37431392,0.26805338,0.24226692,0.24726831,0.23001277,0.27087501,0.37535409,0.37653994,0.45271202,0.29716586,0.32808857,0.35498876,0.25353391,0.23041533,0.17534228,0.24560313,0.19456658,0.5356703,0.25474824,0.22398883,0.37563518,0.39349555,0.22956261,0.21363348,0.24364354,0.46235542,0.17674113,0.264851,0.24366379,0.38862135
146,50,1,0.37991105,0.2894953,0.21368382,0.52384976,0.14782235,0.32577586,0.34436562,0.25683631,0.38739401,0.29239442,0.39689238,0.40227273,0.34864497,0.2158693,0.29305953,0.26133197,0.37016768,0.32739266,0.33923353,0.69815615,0.48828236,0.30849176,0.37283299999999997,0.32165378,0.21338742,0.33815486,0.3734656,0.42251175,0.47260951,0.42692023,0.43164031,0.40385393,0.35943967,0.35485593,0.39258056,0.32499223,0.18185051,0.5402336999999999,0.3408492,0.31687235,0.42653487,0.40416472,0.26906733,0.34558864,0.36195984,0.53657393,0.18001082,0.31968620000000003,0.27383342,0.49508883
147,50,2,0.42452187,0.29986376,0.25257353,0.62820813,0.17963974,0.34005029,0.45237846,0.29123109,0.43101484,0.33387857,0.48541435,0.47663028,0.38266377,0.2560828,0.34607184,0.32336056,0.43914765,0.41243122,0.35792666,0.76580503,0.558992,0.35534929,0.42282979,0.35286198,0.23124484,0.38442331,0.41150202,0.47620675,0.52084809,0.4769572,0.51786715,0.4505,0.43317415,0.44939939,0.43108837,0.35621875,0.1752985,0.5767171999999999,0.43978607,0.39400054,0.46593559,0.4226205,0.32236061,0.45820096,0.45242962,0.60279775,0.19830718,0.36562068,0.32385396,0.57137718
148,51,0,0.43010378,0.31484042,0.30235294,0.70070269,0.20468812,0.36780172,0.50759465,0.34676754,0.44089163,0.36784031,0.56792964,0.51808511,0.41622474,0.30421793,0.38278477,0.36006486,0.48655488,0.47242007,0.39326578,0.81595942,0.6004710999999999,0.41717737,0.43622052,0.38102145,0.27099391,0.42643212,0.48299803,0.46231525,0.57032619,0.50750021,0.60601898,0.48679213,0.46249602,0.52294104,0.43321809,0.36757293,0.20076296,0.62961472,0.55209366,0.45148185,0.50386902,0.44111371,0.37925855,0.53766906,0.48505469,0.65546264,0.22277962,0.41621275,0.36425427,0.61825723
149,51,1,0.4179911,0.34480375,0.35604412,0.74525682,0.23423211,0.42825431,0.51164215,0.45204952,0.43357181,0.42340819,0.63071468,0.55604449,0.44542368,0.35720888,0.41301517,0.38474658,0.52633132,0.54605422,0.43879239,0.81405382,0.64545726,0.51153359,0.39373514,0.45253192,0.33887011,0.48793453,0.62287961,0.45065357,0.64979497,0.54477121,0.68024401,0.51223034,0.52302611,0.60489911,0.37523856,0.36257228,0.37209578,0.73377546,0.66162275,0.50503558,0.53554715,0.47641554,0.40956114,0.60474721,0.47651963,0.70039075,0.25369869,0.43962897,0.43330986,0.66271473
150,51,2,0.43363973,0.38875198,0.39744118,0.77350678,0.27846105,0.48160920000000007,0.49746845,0.53956671,0.45686937,0.47373625,0.67489572,0.60284609,0.47553826,0.3979366,0.4323984,0.39782008,0.56078249,0.60145606,0.4807072,0.74362594,0.67908472,0.58986058,0.38815781,0.51626857,0.41791751,0.53888228,0.72646886,0.51777018,0.71644921,0.57837016,0.72384094,0.52668539,0.58280802,0.66422234,0.45295257,0.36935673,0.48371697,0.81043739,0.72221498,0.55313035,0.58868639,0.50882546,0.42241922,0.6440501000000001,0.45800609999999997,0.71728665,0.29406354,0.44882574,0.48848976,0.68140508
151,52,0,0.49026686,0.45075234,0.44798529,0.81726619,0.32708318,0.53219828,0.52535285,0.63074966,0.52532459,0.55580815,0.7211485,0.68112738,0.52176567,0.44711319,0.4586577,0.41215470000000004,0.58749418,0.65452231,0.51772815,0.7179356,0.70436701,0.66476553,0.43823813,0.61023191,0.48414094,0.61056166,0.82234862,0.61072191,0.7682013000000001,0.619075,0.75701762,0.54820787,0.64421363,0.69221167,0.5956161,0.40007215,0.55608,0.87841465,0.75789199,0.60502657,0.65630551,0.53671502,0.44171002,0.69370064,0.49027255,0.74525633,0.34686558,0.46387409,0.54520162,0.71045368
152,52,1,0.56094885,0.50295526,0.50108824,0.85753723,0.38812711,0.5677658,0.58836532,0.69016506,0.60514706,0.64670548,0.75681313,0.76257253,0.57604314,0.49756558,0.50206783,0.44380255,0.60621022,0.67825694,0.54150813,0.70986326,0.71292904,0.73366883,0.51873032,0.70493355,0.54391856,0.69732811,0.9011541999999999,0.68989321,0.80150047,0.66046989,0.78615454,0.58764045,0.7169532,0.67980686,0.67322639,0.44890617,0.62721454,0.92089057,0.78176363,0.67359697,0.72321415,0.54993917,0.47972013,0.75251883,0.54864623,0.77728978,0.39751874,0.47930728,0.59728825,0.75091763
153,52,2,0.64892513,0.55908517,0.54719118,0.87610842,0.48028182,0.59928879,0.66972594,0.72874828,0.68865925,0.70319749,0.78691602,0.8360735,0.63982043,0.54042179,0.54180738,0.48246457,0.64115821,0.68772554,0.54766336,0.71631231,0.70864428,0.78289719,0.60767847,0.75486841,0.57544136,0.78575925,0.93965718,0.74782572,0.80215284,0.70036146,0.79117036,0.65629213,0.77107609,0.62789511,0.71698244,0.51964685,0.67993232,0.94623401,0.80250457,0.76570579,0.80315082,0.54401497,0.51897575,0.81038395,0.63749328,0.77828228,0.45348226,0.47937636,0.63508834,0.79239466
154,53,0,0.71104522,0.5876960999999999,0.58011029,0.87828342,0.5601786,0.62016523,0.73229034,0.7585281999999999,0.75351086,0.7188892,0.80812013,0.88049185,0.70038025,0.57130118,0.58028048,0.51854432,0.68455209,0.7107131999999999,0.54807692,0.7411116,0.71246542,0.8053381,0.67756859,0.75657083,0.58020434,0.84045604,0.94022373,0.7623835999999999,0.76923579,0.73314713,0.77676457,0.71825843,0.82226998,0.53221324,0.72209929,0.58253079,0.72860899,0.95499763,0.81144013,0.83048374,0.85543285,0.52773046,0.5443842,0.83552691,0.69715797,0.74902313,0.51108449,0.48762581,0.65604273,0.80436059
155,53,1,0.77175686,0.59467853,0.63748529,0.88062573,0.62490912,0.63946121,0.78067359,0.79862448,0.8081611,0.70045282,0.82911568,0.90038685,0.77541236,0.62668099,0.63510303,0.57225558,0.74167831,0.75979211,0.55951199,0.78497574,0.75383235,0.79303661,0.73610486,0.71678972,0.5853729999999999,0.882283,0.9187726999999999,0.76324648,0.70594595,0.75776719,0.75784004,0.77196629,0.88013372,0.44008008,0.71297193,0.66300219,0.78679038,0.96028738,0.82891991,0.89077561,0.87489381,0.5183154000000001,0.58656312,0.83693383,0.75750403,0.69425602,0.57373425,0.52654431,0.68632975,0.78938482
156,53,2,0.84077094,0.59406744,0.69748529,0.89785846,0.66651647,0.65690374,0.79097902,0.85220083,0.86281134,0.66130672,0.85629867,0.88850511,0.80618824,0.68560828,0.70222524,0.64094403,0.83457538,0.84747136,0.60156465,0.84105867,0.85261347,0.76343846,0.77735655,0.66109615,0.60596499,0.91186962,0.89693287,0.76454507,0.68859273,0.78303623,0.77656575,0.83089888,0.91037886,0.42856246,0.69672245,0.74978705,0.89355145,0.9558661,0.87633707,0.92748401,0.87504827,0.53331774,0.63647886,0.82309159,0.81029227,0.62051422,0.65871531,0.63083679,0.7302341999999999,0.76758185
157,54,0,0.89970348,0.59780409,0.74757353,0.90070269,0.6994296,0.65966236,0.76954671,0.91348006,0.91176471,0.6121523,0.89258899,0.86481072,0.78316992,0.73553342,0.77439897,0.7068220000000001,0.90141282,0.90172644,0.66569479,0.85728275,0.92193225,0.74576903,0.76726852,0.6131850999999999,0.64765232,0.92180178,0.8970995,0.77975224,0.74590867,0.82006079,0.81919566,0.87207865,0.92104425,0.52835047,0.70294565,0.79770912,0.95658218,0.9482078000000002,0.92310201,0.91640393,0.85450614,0.61447824,0.66859111,0.82336389,0.83309127,0.58047046,0.73506222,0.77509374,0.77314081,0.74570548
158,54,1,0.97197924,0.60790207,0.77154412,0.86665551,0.70107833,0.64836207,0.76678366,0.9542641,0.97390037,0.5802144,0.92832314,0.82985631,0.73569621,0.76150491,0.83972524,0.7859116,0.9705790999999999,0.9335725,0.7653019,0.83500662,0.98160473,0.74919854,0.73501253,0.58215061,0.7268049,0.92327062,0.90028772,0.78774883,0.79498602,0.87020455,0.86232264,0.90005618,0.94484241,0.6467614,0.71165814,0.79073426,0.97688478,0.96636665,0.98539003,0.87323665,0.82755425,0.73730463,0.69355997,0.86066987,0.84420836,0.56570022,0.79601144,0.89849023,0.81945178,0.72745559
159,54,2,1.0,0.62639498,0.77382353,0.81166137,0.68936314,0.65081178,0.78649839,0.92297111,1.0,0.56480917,0.95328142,0.78302017,0.67114316,0.76215583,0.8867344000000001,0.83185203,0.98975314,0.90593471,0.82809484,0.80756065,1.0,0.74994408,0.70725439,0.55940241,0.79047404,0.91851437,0.88495762,0.76121316,0.808863,0.91883677,0.88328061,0.90162921,0.95144858,0.70838502,0.7178121999999999,0.76387706,0.98737015,0.96952471,1.0,0.82866408,0.81705151,0.82893776,0.71452121,0.91236271,0.86837906,0.55850266,0.82863106,0.97002171,0.85108881,0.73075173
160,55,0,0.9864344,0.63919777,0.76404412,0.74421114,0.67244575,0.65869971,0.77805989,0.85997249,0.98834128,0.58129563,0.96739433,0.75497375,0.63009169,0.75213175,0.91607041,0.8407998999999999,0.97298556,0.84755552,0.85242625,0.81926775,0.98437149,0.74127339,0.69401786,0.57345609,0.84569153,0.90361614,0.86922761,0.72202478,0.79751165,0.95276431,0.86255761,0.88898876,0.94627507,0.71289158,0.7166366999999999,0.72663774,1.0,0.97386705,0.97899817,0.81792631,0.81975442,0.88006551,0.72474174,0.94190796,0.88827327,0.55571272,0.84316302,1.0,0.85326055,0.71323594
161,55,1,0.93884359,0.64923564,0.73280882,0.69576711,0.65383867,0.66456897,0.75677694,0.77861073,0.9536300999999999,0.61309491,0.9817158000000001,0.73811826,0.60674272,0.72056239,0.92694619,0.82644727,0.93463748,0.78423162,0.85001379,0.86176445,0.9404023000000001,0.71444121,0.69260425,0.60083384,0.90616783,0.87193117,0.84658794,0.69834259,0.76524697,0.96574386,0.82687754,0.87050562,0.9575771999999999,0.67845647,0.69513207,0.68207282,0.99283374,0.98949945,0.93705974,0.81839474,0.81813267,0.90181563,0.72019928,0.9476264000000001,0.89734624,0.55604877,0.83651542,0.97251826,0.81246698,0.67380708
162,55,2,0.87716827,0.66120695,0.66074265,0.64991635,0.6492509,0.65851293,0.72322455,0.68622421,0.90732644,0.64070788,0.97205228,0.73908538,0.5792479,0.64909197,0.90912994,0.78873409,0.88969104,0.72362206,0.80514199,0.92439347,0.86928887,0.66901513,0.68643578,0.63093894,0.93704455,0.82289991,0.80220842,0.68537377,0.72339236,0.95678962,0.7839041999999999,0.83747191,0.98384273,0.62521002,0.6558429,0.64031387,0.95390965,1.0,0.87014088,0.83376272,0.80670322,0.88471689,0.68974284,0.95166561,0.89137529,0.54878087,0.79717091,0.90560489,0.75400599,0.63061959
163,56,0,0.81163825,0.67682475,0.60895588,0.63332776,0.66759173,0.64362787,0.65966694,0.59107978,0.86022787,0.65839571,0.92964405,0.74088146,0.54393194,0.59986982,0.86949056,0.75474417,0.84521037,0.68441153,0.73759305,0.97203352,0.79518433,0.60651607,0.68405834,0.64925736,0.93569228,0.76764356,0.72168098,0.68258864,0.69144455,0.92351926,0.75264347,0.8,0.99554282,0.60140535,0.62418753,0.62476074,0.8897474,0.9872888000000001,0.79643882,0.85903973,0.78029191,0.85267197,0.6566928000000001,0.97453935,0.86368119,0.54731166,0.73408827,0.83869153,0.68721019,0.59657172
164,56,1,0.70795404,0.70084751,0.58979412,0.63520997,0.68918905,0.61192529,0.58273467,0.44507565,0.75616057,0.65505037,0.84308954,0.72582205,0.50080755,0.58036842,0.79872639,0.72333654,0.81749728,0.64502215,0.6684380999999999,0.99391266,0.69311299,0.53852233,0.68984129,0.64623469,0.90158516,0.69073232,0.62393495,0.67674498,0.66097856,0.87332621,0.72813376,0.73741573,0.94484241,0.58845882,0.55180473,0.62799763,0.82770809,0.94078636,0.715497,0.87849743,0.75093057,0.80618624,0.63478643,1.0,0.81583289,0.56091747,0.64310891,0.80524965,0.61419264,0.55796506
165,56,2,0.62567828,0.73623049,0.55910294,0.63342814,0.69111427,0.556875,0.52592039,0.3473315,0.67097244,0.61175492,0.69876251,0.67998066,0.45034527,0.5527436,0.70996709,0.70958443,0.7777519,0.58293969,0.57052661,0.97097486,0.54209228,0.46481026,0.67814689,0.60810388,0.81669296,0.60198643,0.55980404,0.65405382,0.62910531,0.80216052,0.69203796,0.64106742,0.86771729,0.55778441,0.47350297,0.63486226,0.73726238,0.8547292,0.65213932,0.88029006,0.70870337,0.72392139,0.60018316,0.99891077,0.74596557,0.56694279,0.55595579,0.7946418000000001,0.56728884,0.54447218
166,57,0,0.53767235,0.76796698,0.51619118,0.59844404,0.66464245,0.50089799,0.46936749,0.27792297,0.57916004,0.55634415,0.57881674,0.60395828,0.39786095,0.51197032,0.61488266,0.7119265,0.7351343000000001,0.51725916,0.486311,0.93277459,0.43740372,0.40818609,0.62631883,0.55621471,0.68302907,0.51496818,0.48034304,0.60301581,0.59121156,0.71392426,0.62940804,0.54398876,0.76013212,0.52341996,0.43738072,0.6214536999999999,0.6590047,0.78454129,0.61464258,0.852743,0.64777203,0.6462424,0.55652429,0.96627939,0.67509414,0.57303063,0.48074515,0.77254786,0.52877267,0.52814565
