,measure_number,beat_number,pid52932-15,pid5667229-06,pid5667249-19,pid5667291-09,pid9048b-01,pid9049-26,pid9050-26,pid9054-26,pid9058-26,pid9059b-01,pid9060-26,pid9061-26,pid9062-26,pid9063b-01,pid9064-07,pid9066-26,pid9070b-01,pid9072b-01,pid9074f-26,pid9075-26,pid9090-13,pid9099b-01,pid9101b-08,pid9104-26,pid9111-26,pid9113-09,pid9114b-10,pid9118b-01,pid9119-06,pid9124-12,pid9129-21,pid9138-26,pid9174-26,pid917520g-09,pid9192-26
292,98,1,0.68337991,0.90048773,0.8384045,0.82127294,0.91640845,0.77578288,0.81000997,0.81562122,0.65949747,0.68578146,0.89944435,0.61776963,0.9329653,0.6539387,0.67849449,0.62467551,0.72787629,0.79039119,0.84820527,0.79442044,0.77845575,0.94783058,0.74555346,0.8172564999999999,0.7652762,0.81685727,0.79016963,0.69555274,0.81069821,0.81540082,0.85731301,0.6905441,0.73690415,0.79173391,0.69632427
293,98,2,0.69392902,0.90907767,0.82367681,0.83526668,0.92786625,0.77258177,0.80849578,0.82092045,0.69723866,0.70491803,0.92577008,0.65444241,0.92209954,0.67475467,0.7016220999999999,0.63116535,0.74357542,0.78383655,0.86039464,0.79658109,0.77771442,0.98527893,0.76968682,0.83299405,0.75007481,0.82658896,0.78348256,0.7021242,0.80619672,0.81484532,0.86406225,0.72692535,0.74729242,0.79867499,0.68965721
294,99,0,0.70420567,0.91344544,0.81810279,0.84784877,0.93471211,0.77529576,0.82726448,0.81337481,0.7429037,0.71889491,0.94249339,0.68955937,0.89107957,0.72368598,0.73102268,0.64637415,0.76662618,0.77142459,0.86308842,0.81107016,0.78010949,1.0,0.78593848,0.84505168,0.72092884,0.83406642,0.76111678,0.71312483,0.80241356,0.81517096,0.85405749,0.76255315,0.76578501,0.81198154,0.69307924
295,99,1,0.70825765,0.91912353,0.81943237,0.85275885,0.93298263,0.77738344,0.85794723,0.79327228,0.78723952,0.7209196,0.93806981,0.71122965,0.85419734,0.75608281,0.74483589,0.6557420999999999,0.78476237,0.76054668,0.85359283,0.82778343,0.78261861,0.97759556,0.77868452,0.85225493,0.69788737,0.83434132,0.73470853,0.71704782,0.80001916,0.81623408,0.83674766,0.7776223000000001,0.77595226,0.81488211,0.69732728
296,99,2,0.69674445,0.92436485,0.81902327,0.85171546,0.92411905,0.77446068,0.88064194,0.75876966,0.81642226,0.71229835,0.91611372,0.71495249,0.79677532,0.79567146,0.74610316,0.66455982,0.79925512,0.74959905,0.82214291,0.85275801,0.77942518,0.92000258,0.75015694,0.85366427,0.67478604,0.82719375,0.70561789,0.70301907,0.79585289,0.81727804,0.80832142,0.78192778,0.77897296,0.78706139,0.69278424
297,100,0,0.6792441,0.92793186,0.81442086,0.84570061,0.90848166,0.77028532,0.88691631,0.73544151,0.82166195,0.70433022,0.89680099,0.70478413,0.76281108,0.82033876,0.73558484,0.67267918,0.80500364,0.74144062,0.79837026,0.86534062,0.77041515,0.86905992,0.70949292,0.85413404,0.64737567,0.82224544,0.67108693,0.67440116,0.79039364,0.8124126,0.78249166,0.78338087,0.77934134,0.74199519,0.68299015
298,100,1,0.64791812,0.93113489,0.80813091,0.83250476,0.89118686,0.7697286,0.88497597,0.71781579,0.80240974,0.70295866,0.87549226,0.69233761,0.69435682,0.83909128,0.72291218,0.68625847,0.80843656,0.73077191,0.76718971,0.87671581,0.75114051,0.80204029,0.65902211,0.8592233,0.62511221,0.80872004,0.62752654,0.65779626,0.78718514,0.79656163,0.75601874,0.78865508,0.78243572,0.70082277,0.66251696
299,100,2,0.61395836,0.93157167,0.8052672,0.8216412000000001,0.87526122,0.79018789,0.8759271000000001,0.71355337,0.77856959,0.71458429,0.85876895,0.67844641,0.64544339,0.85172738,0.71004942,0.70423251,0.7974415,0.72861028,0.74456192,0.88764616,0.72639142,0.73928202,0.60398968,0.86071093,0.60075408,0.79799868,0.58502399,0.66839013,0.79484724,0.76372953,0.72970462,0.80022604,0.79083475,0.65204338,0.64121777
300,101,0,0.58391784,0.92851423,0.81631296,0.83950163,0.86877567,0.82679193,0.8750476,0.74471517,0.75925735,0.73816211,0.84528241,0.67483469,0.6334122,0.86651432,0.70054492,0.71987867,0.7691523,0.7404644,0.75062294,0.90226233,0.70500684,0.70428719,0.59622655,0.85202004,0.59262074,0.81124918,0.56647399,0.69430534,0.81716311,0.72887654,0.72280451,0.8164792,0.79967583,0.63486564,0.63484571
301,101,1,0.57538075,0.91672126,0.83947839,0.89566071,0.86935217,0.86694502,0.87359688,0.80611716,0.75426636,0.77349618,0.8453903,0.67127855,0.63712758,0.86611104,0.6897098,0.71755079,0.73345478,0.75775748,0.77702202,0.92228012,0.67786268,0.70770919,0.63341703,0.84317256,0.61703274,0.85787332,0.58067929,0.72212781,0.84120295,0.67918782,0.72948229,0.83440073,0.80704339,0.65915375,0.63189569
302,101,2,0.57790275,0.8899323,0.8665303,0.94868962,0.87504504,0.88844816,0.85583462,0.84580381,0.75851985,0.799164,0.86205966,0.65183086,0.64528566,0.84816508,0.67177797,0.68953866,0.69459153,0.76305697,0.82335511,0.92323335,0.6479813,0.72204287,0.70921392,0.8445036,0.64911126,0.90301298,0.6132079,0.7351261,0.85619194,0.64678671,0.74059076,0.84387277,0.81374788,0.6840739,0.62416662
303,102,0,0.58048763,0.84225086,0.89772437,0.99914074,0.88513367,0.8782880999999999,0.78500317,0.8593398999999999,0.77447903,0.81477369,0.89189189,0.59532144,0.64497897,0.83001748,0.63496388,0.64426495,0.65023885,0.75315529,0.86477204,0.89692425,0.61108577,0.74057335,0.75936388,0.83268086,0.67209288,0.95013196,0.64800332,0.73339058,0.86591323,0.56469687,0.74521995,0.84376514,0.83032491,0.6994796999999999,0.60617146
304,102,1,0.58824927,0.77200262,0.85042189,1.0,0.90437414,0.83124565,0.62876961,0.82570128,0.81532459,0.80948338,0.91514269,0.52324276,0.61480897,0.82645517,0.60029147,0.6188276,0.5976763,0.72616972,0.90282174,0.8418912000000001,0.58223084,0.74567407,0.7471576999999999,0.77884435,0.6702376,0.95623488,0.64668102,0.71752689,0.86284839,0.50351499,0.71352231,0.82595124,0.84749134,0.69024751,0.58605817
305,102,2,0.60442224,0.6973210999999999,0.76706725,0.96059658,0.91633638,0.76068198,0.48962735,0.75485283,0.83873596,0.78081118,0.89189189,0.47141746,0.56316158,0.8432584999999999,0.57135978,0.61645034,0.56812404,0.70176417,0.93056771,0.77268683,0.55472172,0.73043647,0.69889098,0.73326026,0.66251721,0.92720475,0.62223733,0.70352526,0.83780289,0.48746289,0.5984437,0.7878478,0.83931334,0.6371229,0.57175645
306,103,0,0.60610591,0.51963311,0.65282536,0.90278034,0.9151834000000001,0.64806541,0.39358056,0.65117217,0.83314467,0.74495461,0.83821546,0.41075179,0.48604977,0.87659632,0.57033963,0.62911258,0.53320379,0.66117426,0.9476059000000001,0.66414591,0.51754106,0.70409349,0.64011299,0.63305669,0.6033874,0.87810644,0.57081869,0.69767694,0.77368068,0.45370175,0.4801334,0.72245843,0.82583069,0.56298319,0.56339017
307,103,1,0.58018024,0.41305234,0.53582204,0.8177745,0.88571017,0.53422408,0.34489074,0.5755256,0.78814853,0.70988178,0.76695258,0.37662944,0.42567473,0.89978492,0.61276137,0.64834227,0.49221116,0.62200683,0.94753855,0.56977631,0.46667427,0.66819473,0.57774988,0.54685249,0.50729547,0.8082252,0.52079791,0.69357317,0.70735562,0.40326597,0.42231221,0.65044938,0.81396891,0.53598637,0.55080536
308,103,2,0.54140003,0.33694402,0.45285605,0.74234334,0.86012827,0.47441893,0.35210808,0.53559703,0.72982592,0.68983084,0.70043696,0.35697616,0.38132667,0.89884393,0.66284375,0.68086907,0.45209295,0.58051042,0.93002896,0.53715684,0.43294366,0.63942407,0.51920206,0.50422017,0.45608355,0.73861887,0.48407571,0.68113532,0.6323628000000001,0.36096159,0.38634270000000004,0.59942952,0.80254918,0.52817625,0.5334886999999999
309,104,0,0.48707559,0.26284487,0.36960879999999996,0.64242313,0.78280608,0.42409186,0.38435942,0.50098497,0.65817683,0.65737052,0.61714409,0.3511752,0.3478619,0.88224224,0.69579268,0.69020175,0.38936119,0.51497106,0.88356118,0.50575114,0.39385835,0.60730243,0.42395201,0.45360163,0.43914058,0.6473499,0.43261929,0.64468951,0.5427641,0.21946174,0.3554788,0.53126312,0.77197377,0.52591899,0.50476724
310,104,1,0.42862931,0.23287472,0.33238558,0.57113484,0.69739137,0.3948643,0.41414453,0.50214273,0.57206929,0.62171641,0.56913201,0.35274768,0.3462408,0.84655196,0.68635154,0.66893341,0.33262894,0.42828952,0.80867398,0.48033172,0.35935789,0.58726111,0.38004464,0.43495929,0.42660243,0.57548933,0.39903283,0.56378017,0.46042525,0.17003161,0.339495,0.46513643,0.74603993,0.52761193,0.49850729
311,104,2,0.38773229,0.22033923,0.30463309,0.49880317,0.61258197,0.37885177,0.41476108,0.5090087000000001,0.47350141,0.59491215,0.54291417,0.35121965,0.36091833,0.79748622,0.65416297,0.6292184000000001,0.29384665,0.33197824,0.72361775,0.4524911,0.32783987,0.57252066,0.36159587,0.42640150000000004,0.42161709,0.50371674,0.38883222,0.45820302,0.35510009,0.16340389,0.33636652,0.43237716,0.7228763000000001,0.53248761,0.50581745
312,105,0,0.35057287,0.22470700000000002,0.29616466,0.42192353,0.48649564,0.37553932,0.40443377,0.51191752,0.33549438,0.56293514,0.52110374,0.33952325,0.38923063,0.7343729,0.58136485,0.59505502,0.26626184,0.27203821,0.56102094,0.41521988,0.29722856,0.55965263,0.36339541,0.44018165,0.43622599,0.42062349,0.3871699,0.34170659,0.32082655,0.19504837,0.34275052,0.40154997,0.69395859,0.55282553,0.52129919
313,105,1,0.32254436,0.24335008,0.29894145,0.35836862,0.3950926,0.3913222,0.39712576,0.51646795,0.30337021,0.53602639,0.51445757,0.323315,0.42159131,0.68389568,0.52547839,0.58376834,0.25525059,0.28250471,0.44324197,0.39519573,0.28017792,0.56339747,0.38285555,0.44699342,0.47008199,0.34698702,0.38426083,0.32266112,0.34157648,0.23096447,0.36082261,0.38379527,0.67097915,0.58691015,0.53485161
314,105,2,0.31228168,0.27591905,0.30525697,0.30535813,0.33325647,0.42068198,0.40320065,0.52591441,0.30277849,0.5298217,0.52018665,0.31358559999999996,0.45943743,0.64136309,0.49024205,0.59331264,0.26882843,0.30925319,0.42033807,0.38440519,0.26990192,0.57338585,0.41062984,0.43692452,0.49407505,0.29552452,0.37520873,0.3424478,0.40163299,0.27891964,0.38279339,0.38081912,0.65392323,0.62712324,0.54351879
315,106,0,0.32149644,0.30402562,0.30946561,0.27119008,0.31245947,0.44414057,0.42485266,0.53867289,0.33533145,0.53477892,0.53297189,0.32178141,0.48443743,0.62103777,0.46699404,0.60184819,0.2962918,0.34088278,0.45990976,0.39432511,0.26786040000000005,0.57728564,0.43373788,0.43729251,0.51168233,0.26114471,0.36601685,0.38344029999999996,0.47138205,0.32199023,0.40027791,0.39275604,0.65034996,0.6674379,0.54998525
316,106,1,0.34392902,0.33409769,0.30900026,0.26904806,0.31932694,0.4698469,0.47104905,0.55820517,0.37992453,0.54358304,0.55348762,0.3488248,0.50261129,0.61826858,0.45911165,0.61564616,0.33111489,0.38244892,0.5573574,0.43348373,0.27274179,0.5724109000000001,0.46138662,0.4637958,0.53341313,0.25843963,0.36256375,0.4497695,0.56709127,0.35877789,0.42424964,0.42193100000000006,0.65464525,0.72449014,0.55842233
317,106,2,0.37336873,0.36321613,0.30500639,0.29899957,0.33436622,0.50152401,0.52108079,0.5775589,0.42251951,0.56428058,0.56977936,0.38861477,0.51173326,0.63392257,0.47004816,0.63099605,0.37490082,0.42310159999999997,0.6531753,0.49626335,0.28539005,0.56336519,0.47628514,0.49890385,0.56231971,0.28860238,0.36563905,0.50331736,0.63973757,0.3793219,0.44520407,0.45169259,0.66109924,0.74615984,0.56864712
318,107,0,0.40608495,0.38356264,0.3,0.34792856,0.35007566,0.54270007,0.58649016,0.59622142,0.46112683,0.58659787,0.58364352,0.43157749,0.5139327,0.66248152,0.48610442,0.65392918,0.42526111,0.46875392,0.7523739,0.57700178,0.30556569,0.55455191,0.48359489,0.53825556,0.60422527,0.34679459,0.37461181,0.56091476,0.68417776,0.38177378,0.45593140000000004,0.48528604,0.6659470999999999,0.76424049,0.57926131
319,107,1,0.44027525,0.39072578,0.2929123,0.41279691,0.36474742,0.56966597,0.63792728,0.61413513,0.48203413,0.59998041,0.58526191,0.48189698,0.50668594,0.68234978,0.5045875,0.68494639,0.48243867,0.4970295,0.87595124,0.64546263,0.31844206,0.54784995,0.47767315,0.58311932,0.63516668,0.40694414,0.38002947,0.60006327,0.7106599,0.36230246,0.45214388,0.51720037,0.67162013,0.77837094,0.58963951
320,107,2,0.44891016,0.38785761,0.2873843,0.46123489,0.37454061,0.57384134,0.66472935,0.61943436,0.48603893,0.59900072,0.58240276,0.51065178,0.49010691,0.68530716,0.52948296,0.68970796,0.51458182,0.50864654,0.93689811,0.686515,0.3337078,0.54486054,0.45909884,0.6135295999999999,0.61535699,0.45683967,0.38308965,0.61199494,0.71271909,0.33735274,0.43494521,0.53418008,0.6724674,0.77367583,0.58817039
321,108,0,0.46506218,0.38014122,0.29383278,0.48326275,0.38508323,0.54224078,0.66244446,0.61350153,0.47483921,0.57744106,0.58051465,0.51611935,0.47299334,0.66765694,0.5488658000000001,0.66750141,0.52848352,0.49955373,0.96565425,0.6996060000000001,0.34369868,0.54739799,0.43797168,0.6154321999999999,0.56115866,0.48044315,0.38467641,0.60236825,0.69255818,0.29005842,0.41517389,0.54846348,0.67184116,0.72277462,0.57299546
322,108,1,0.48217829,0.35885565,0.30381999,0.48207819,0.39509981,0.49610299,0.64264213,0.60491907,0.45525255,0.54996408,0.57965151,0.4936156,0.45554679,0.6258973000000001,0.55294006,0.64942156,0.51819286,0.48456872,0.93050037,0.67520336,0.34997719,0.55457128,0.42016461,0.59833229,0.50746304,0.47931603,0.38648986,0.57645304,0.65008141,0.1994445,0.40324758,0.55540606,0.66948353,0.6595262,0.55128916
323,108,2,0.49471846,0.33101842,0.30778829,0.46875345,0.40925993,0.44768267,0.60991024,0.59593341,0.42792213,0.51427732,0.57787128,0.45770962,0.43529618,0.574795,0.54378406,0.64195119,0.48932879999999995,0.45989122,0.8721126,0.63021098,0.36240306,0.57106792,0.41584013,0.55616192,0.44039739,0.46485045,0.39007896,0.54027841,0.60741308,0.14888421,0.40589963,0.5534686,0.66738378,0.58838866,0.52338781
324,109,0,0.50357692,0.29959962,0.30437228,0.44446081,0.43421489,0.38597773,0.58433222,0.58303093,0.37910985,0.45963033,0.57663052,0.41875313,0.42130214,0.51851727,0.52455962,0.63504515,0.45393895,0.45098668,0.73715402,0.54223437,0.38933052,0.60343492,0.42645602,0.49740056,0.40289066,0.44002089,0.39249688,0.48539275,0.57738722,0.21043961,0.42108147,0.54410419,0.66817947,0.53095268,0.50313883
325,109,1,0.50901216,0.28078183,0.29529532,0.42192966,0.46412769,0.35369520000000004,0.58378819,0.57704049,0.34996999,0.41796094,0.57312402,0.39398789,0.41429197,0.47009679,0.49947408,0.62477427,0.41790138,0.44867164,0.61084248,0.45971657,0.41974795,0.62582645,0.44150101,0.47658941,0.40461428,0.4155927,0.39691715,0.45974871,0.57140121,0.23774543,0.44455296,0.53731231,0.66812053,0.52651716,0.49318544
326,109,2,0.51131061,0.26207323,0.28120685,0.41061806,0.49642574,0.33800278,0.59966452,0.58562295,0.32774205,0.39116975,0.57398716,0.38246374,0.41585174,0.44203522,0.47295020000000004,0.61611879,0.38846247,0.44968273,0.54265607,0.41653533,0.44457687,0.63414902,0.45537421,0.47604134,0.43189299,0.40332087,0.40673996,0.44610865,0.58844938,0.26268557,0.46611879,0.53588074,0.65803433,0.5348013,0.49766358
327,110,0,0.51604723,0.25414574,0.26413705,0.40954398,0.52938676,0.33388309,0.64207997,0.60463107,0.30508533,0.36816015,0.58218698,0.37942990000000004,0.42703295,0.44979164,0.44953111,0.61357223,0.37739454,0.45160728,0.50460637,0.38185689,0.48826984,0.6307593,0.47547604,0.49065925,0.46741277,0.40091819,0.42188976,0.45144174,0.61579351,0.29410976,0.49437828,0.54109036,0.62749576,0.55667415,0.51411883
328,110,1,0.52974011,0.2582296,0.24432115,0.42574112,0.55935,0.34555324,0.70495058,0.63815448,0.29296801,0.36564561,0.59686033,0.38763683,0.44399755,0.4817583,0.44435433,0.62418877,0.38238199,0.4535388,0.49508384,0.37609304,0.52275319,0.62394112,0.50565669,0.52251801,0.50955772,0.41860567,0.43632173,0.4666275,0.65228426,0.32509338,0.52293155,0.55637479,0.58572902,0.60264325,0.54288749
329,110,2,0.56165293,0.27682172,0.22284326,0.46862456,0.59635368,0.37105776,0.78411461,0.67789874,0.28831147,0.38514793,0.61687436,0.41242429,0.45829828,0.5350047,0.4695856,0.65656744,0.41189377,0.45390837,0.54070308,0.39551983,0.56654881,0.62312758,0.53776243,0.56321641,0.55327668,0.46066637,0.4557029,0.49840007,0.68987645,0.36572167,0.55412101,0.57370432,0.50164297,0.66195276,0.58311405
330,111,0,0.60139025,0.31552741,0.23419074,0.52880992,0.64016718,0.41889353,0.85973343,0.70658372,0.29283938,0.4184116,0.63990937,0.45403123,0.47845251,0.59959672,0.50333925,0.68542607,0.47434216,0.4467192,0.64413765,0.44504321,0.62596943,0.62966167,0.55873614,0.60616192,0.59642708,0.52084341,0.47417734,0.54663292,0.718322,0.39804616,0.58264253,0.59517787,0.37528918,0.71037098,0.63584872
331,111,1,0.65241721,0.36173109,0.31566351,0.59316271,0.67214816,0.44022269,0.92147974,0.72490064,0.31766572,0.45287049,0.67589146,0.5176585,0.49675779999999997,0.65144509,0.53149157,0.70887415,0.5642701,0.42895893,0.7105529,0.48800839,0.68196852,0.63568569,0.57672456,0.64432352,0.63043869,0.58434132,0.48868488,0.60084064,0.7332631,0.41223063,0.61151342,0.62176417,0.35333382,0.73188267,0.67915511
332,111,2,0.68912254,0.41559292,0.38215802,0.65512797,0.69201557,0.46077244,0.96463868,0.73549911,0.34991853,0.48928222,0.71554189,0.57631828,0.51296004,0.69048259,0.56595489,0.71430587,0.63177071,0.43666411,0.76456327,0.53284825,0.70181341,0.63201188,0.58843552,0.6733871,0.64719612,0.64982406,0.50655484,0.61429992,0.74178719,0.41757494,0.64287756,0.64695119,0.40876004,0.73687121,0.72830255
333,112,0,0.70993433,0.45677368,0.42936845,0.70613147,0.69903437,0.48583855,0.98494877,0.74102874,0.3942715,0.52527595,0.74952797,0.62399289,0.53264108,0.71024331,0.5990052,0.71670429,0.6749494,0.45916603,0.79513772,0.56968734,0.70466469,0.62653022,0.59976983,0.6963279,0.65748998,0.70150649,0.52030677,0.61560155,0.74102098,0.42746863,0.6670081,0.66788655,0.45281073,0.73710822,0.76317187
334,112,1,0.72320805,0.50420761,0.48137049,0.74461425,0.69878936,0.50517049,0.99555717,0.75191521,0.45132493,0.5723728,0.7701354,0.66255487,0.54925517,0.72785321,0.63241034,0.72545147,0.70939195,0.5003626,0.81264732,0.60929715,0.69941834,0.62518079,0.6172979000000001,0.71329471,0.67101562,0.7405982,0.52997847,0.61315195,0.74111675,0.4466622,0.69565666,0.69366557,0.49238193,0.73815785,0.78972211
335,112,2,0.72628196,0.57167504,0.57120941,0.77069907,0.70102328,0.55850383,0.99510382,0.76994413,0.52773347,0.63182026,0.78626531,0.69489359,0.56876972,0.74048931,0.66417438,0.74026524,0.74398024,0.55954954,0.82524076,0.66300203,0.69605383,0.63592459,0.64228918,0.73545255,0.69070561,0.76775896,0.53798783,0.61345024,0.74806053,0.49230917,0.7280848000000001,0.71992896,0.5323952,0.73620532,0.80860228
336,113,0,0.72544362,0.62419742,0.63416006,0.78592033,0.70835916,0.62059847,0.98857557,0.78238581,0.61202298,0.68578146,0.79834925,0.71650831,0.58602348,0.74640409,0.68787226,0.74336907,0.7728605,0.61383446,0.83163849,0.71237926,0.7026688,0.64662965,0.66912185,0.76126683,0.71428571,0.78502309,0.54444822,0.62444183,0.75797337,0.56233119,0.75724948,0.74328615,0.57705739,0.73722109,0.81739336
337,113,1,0.72551348,0.67183519,0.68391716,0.79463573,0.71945665,0.66751566,0.98150331,0.78797304,0.66946231,0.72444648,0.80228732,0.71817525,0.5957238,0.75722543,0.70789507,0.73342269,0.79778965,0.65556795,0.83682403,0.74720386,0.71418796,0.64921229,0.68804492,0.77799875,0.73882339,0.79425995,0.54788621,0.64062189,0.7715736,0.62491141,0.7817691,0.75727894,0.59111471,0.74713046,0.82010738
338,113,2,0.72991477,0.72441581,0.71935566,0.79874793,0.73380414,0.69589422,0.9748844000000001,0.79914751,0.72894263,0.76043368,0.78977181,0.71817525,0.6012443000000001,0.77779271,0.73729565,0.71769187,0.81847624,0.69011924,0.85089905,0.77904169,0.72462363,0.64611312,0.70251796,0.79071406,0.76449817,0.79827359,0.55491329,0.66265931,0.77952303,0.67306771,0.80006352,0.76282224,0.58692257,0.77595567,0.82299841
339,114,0,0.73592287,0.74878067,0.75285093,0.79795004,0.74987389,0.72018093,0.97524708,0.81660043,0.78405797,0.78394618,0.76608944,0.72706562,0.6026551,0.8120043,0.78272716,0.70943849,0.83636952,0.72142807,0.88174288,0.80490595,0.7368271,0.64307206,0.71332915,0.80582524,0.78053743,0.79838355,0.56594507,0.69464883,0.7877119,0.70750886,0.81546768,0.76303751,0.57719001,0.8112705,0.82748245
340,114,1,0.74849797,0.78335881,0.78624393,0.79623151,0.76745694,0.74098817,0.9830447,0.84159899,0.8317983,0.80373588,0.74386362,0.74295716,0.60218191,0.86328808,0.83158028,0.70668736,0.85191482,0.75594449,0.91649269,0.83159634,0.75479015,0.64701705,0.7301388000000001,0.82414657,0.80022742,0.79876842,0.57588122,0.7382446,0.79954027,0.74124126,0.8296014000000002,0.76454443,0.57109703,0.85060325,0.83226149
341,114,2,0.77036468,0.8097838,0.82418819,0.79432885,0.78662535,0.76367432,0.99338109,0.86855596,0.88362919,0.82241526,0.73792955,0.76157137,0.60165615,0.91759645,0.89361298,0.72136005,0.86600275,0.78767171,0.9625564,0.85809609,0.78033759,0.66554752,0.7560159000000001,0.85108049,0.82691962,0.79959314,0.58472175,0.78995752,0.81673211,0.79768221,0.84405272,0.76917281,0.58468283,0.8952969999999999,0.82789545
342,115,0,0.79223138,0.82332387,0.84254666,0.7898484,0.80521727,0.7782880999999999,1.0,0.8902713,0.91784581,0.83273464,0.7519016,0.78757571,0.60342622,0.95006049,0.93961475,0.75458521,0.87069873,0.8089394,0.99905718,0.88040163,0.80537181,0.68975981,0.78161401,0.88114626,0.8604344999999999,0.79739389,0.59004874,0.83160987,0.83310986,0.81928934,0.85604256,0.7755772,0.61682016,0.93784635,0.80789427
343,115,1,0.79970658,0.82201354,0.84648428,0.78438593,0.81977373,0.78462074,0.99945598,0.90438339,0.93173827,0.83018745,0.77768787,0.79979997,0.61034876,0.95698347,0.97421113,0.80311795,0.8598494000000001,0.81507566,1.0,0.88573971,0.81991332,0.70118802,0.79688917,0.88881929,0.87743132,0.79310534,0.59269334,0.8487299999999999,0.83722823,0.77349871,0.86779419,0.78262742,0.6411846999999999,0.96520434,0.78482506
344,115,2,0.79258069,0.81764577,0.85231399,0.78315841,0.8273402,0.78385525,0.99392511,0.91175624,0.93293886,0.82182744,0.80126234,0.7916875,0.6186558000000001,0.95066541,0.9930934000000001,0.8261851,0.84365638,0.81082212,0.98356792,0.88294357,0.81865876,0.70241477,0.79591267,0.88247729,0.87479801,0.79134594,0.5963579999999999,0.84204104,0.83339718,0.73799444,0.87065269,0.78499543,0.67187063,0.98608399,0.75803882
345,116,0,0.78021517,0.817209,0.87062132,0.78487694,0.82618722,0.7796103,0.98585547,0.91509706,0.92624989,0.81503494,0.8208448,0.7759071,0.62939012,0.94979164,0.99727538,0.83690745,0.82892074,0.80468587,0.97413967,0.87811388,0.80548586,0.7025439,0.78656623,0.87746633,0.86641929,0.79217066,0.60168499,0.83010033,0.82717173,0.73174983,0.86850881,0.7823045,0.70837692,0.99560963,0.74281669
346,116,1,0.76715104,0.8228143,0.89619023,0.79126005,0.8186928000000001,0.77787056,0.97434038,0.91613386,0.9169025,0.81699432,0.83686681,0.76396066,0.63852086,0.95899987,0.99733874,0.84424379,0.81483281,0.80322153,0.9675398999999999,0.87569903,0.78757984,0.71184143,0.77533654,0.8738646999999999,0.85397091,0.79799868,0.60670974,0.81769864,0.82367589,0.73593526,0.86588852,0.77896776,0.76313269,0.99523718,0.73414361
347,116,2,0.76149225,0.83511684,0.91904884,0.79752041,0.81617064,0.78322895,0.96309729,0.91826508,0.9112425999999999,0.83234276,0.85154016,0.75695949,0.65299685,0.9737868000000001,0.999303,0.84452596,0.80224273,0.80845129,0.95689945,0.88040163,0.78187728,0.74780475,0.77150031,0.87660507,0.83781196,0.8029470000000001,0.60300729,0.80774654,0.82219136,0.74901829,0.86787359,0.7825736,0.81382156,0.99102739,0.72653254
348,117,0,0.76603325,0.85360705,0.93331629,0.79610876,0.82726814,0.79123173,0.9446005999999999,0.92396751,0.91012778,0.85814121,0.85375196,0.758682,0.67933754,0.99233768,1.0,0.83810666,0.79065663,0.81598215,0.95050172,0.88942552,0.78016651,0.80313791,0.77980052,0.88466959,0.82817643,0.80195733,0.58279497,0.79677303,0.82176037,0.77442774,0.87224075,0.7966201999999999,0.86355264,0.98674988,0.71903947
349,117,1,0.77867822,0.87901288,0.92564561,0.79408335,0.85421921,0.79659012,0.91767159,0.92863314,0.91544464,0.8831559000000001,0.84220748,0.77318442,0.71152296,1.0,0.99733874,0.82202314,0.78588778,0.82755735,0.94861607,0.8948906999999999,0.7886063,0.84271694,0.79751691,0.88772314,0.8201568000000001,0.8020673,0.57085647,0.79061737,0.82334068,0.79518245,0.87930761,0.81965449,0.89530686,0.97954923,0.72647354
350,117,2,0.79635322,0.90543787,0.91040655,0.80298288,0.88643078,0.80473208,0.89857648,0.93594839,0.92770774,0.90562341,0.83174192,0.78763127,0.74656502,0.99825245,0.9936003000000001,0.79698081,0.78783904,0.84882505,0.94706714,0.90410524,0.81261405,0.87532283,0.81307107,0.88748826,0.81824167,0.81317352,0.56141146,0.79478442,0.82755483,0.81947132,0.88264253,0.83967494,0.92838724,0.9701815999999999,0.75479379
351,118,0,0.81165293,0.92662153,0.89445155,0.82072055,0.91482309,0.81600557,0.89241998,0.95409251,0.94674556,0.92946248,0.83924044,0.79807746,0.77893445,0.99637048,0.98872133,0.76735327,0.79780585,0.87950631,0.9469998,0.92558465,0.8598312,0.90418388,0.83043872,0.89657062,0.82273027,0.832362,0.56122256,0.82358311,0.83526482,0.84568528,0.88867715,0.85092299,0.95255286,0.96974143,0.79220013
352,118,1,0.83058544,0.95661353,0.88345692,0.83919475,0.93197377,0.83743911,0.90651011,0.97788146,0.97633136,0.95428124,0.86383989,0.80996833,0.80778128,0.99327867,0.98333545,0.72587472,0.8132135,0.91855519,0.94827935,0.95742247,0.91132527,0.92645919,0.8516425999999999,0.92460069,0.83464001,0.85517924,0.56382939,0.89170207,0.85968777,0.87968585,0.90503414,0.85420591,0.9812127,0.9792445,0.83426751
353,118,2,0.84895906,0.98558637,0.8763999,0.84846253,0.93622541,0.86917189,0.92646659,1.0,0.9935683000000001,0.97328718,0.89280898,0.81974774,0.82698913,0.97425729,0.97769611,0.71190745,0.84155129,0.97259605,0.94646104,0.98474835,0.95192746,0.93246384,0.86761526,0.96969934,0.85175654,0.86897955,0.56552949,0.9506462999999999,0.87855569,0.91119625,0.9367953000000001,0.84930843,0.99513741,0.99615137,0.87291286
