,measure_number,beat_number,pid1263-05,pid51495-03,pid9048-05,pid9049-05,pid9050-05,pid9053-22,pid9054-05,pid9055-05,pid9058-05,pid9059-05,pid9060-05,pid9062-05,pid9063-05,pid9065-02,pid9066-05,pid9067-05,pid9068-03,pid9072-05,pid9074f-05,pid9093-06,pid9094-05,pid9097-08,pid9098-05,pid9099-05,pid9100b-01,pid9101-05,pid9103-02,pid9104-05,pid9105-05,pid9118-05,pid9138-05,pid9139-05,pid9153-05,pid9166c-08,pid9170-06,pid9173-10,pid9174-05,pid9186c-05,pid918719b-01,pid918904-01,pid9192-05
263,88,2,0.19826596,0.27717883,0.14767383,0.1903108,0.18398231,0.34578431,0.24778229,0.32184803,0.15820834,0.20118867,0.25923205,0.14872972,0.23795929,0.30401829,0.18865659,0.30462468,0.22035148,0.16199556,0.23688415,0.44435999,0.32899926,0.18853023,0.42990371,0.28420498,0.32219906,0.27881969,0.39269375,0.23698185,0.33297540000000003,0.40417695,0.36234349,0.25096571,0.26712134,0.2767073,0.34021151,0.30423462,0.26579343,0.29205773,0.20428931,0.17630262,0.32161208
264,89,0,0.18287893,0.28075939,0.12777576,0.16994553,0.1986099,0.30232542,0.17803468,0.27772811,0.09655291,0.16674753,0.2376739,0.13793235,0.22323006,0.31611325,0.17093137,0.27379349,0.20281395,0.11684826,0.25032655,0.41272617,0.31605592,0.15007532,0.33651034,0.25303059,0.34188938,0.32207405,0.34643906,0.23009233,0.31402349,0.36323389,0.27466336,0.179234,0.26919788,0.24886509999999998,0.35177841,0.30473123,0.28400634,0.2915689,0.18551078,0.16045149,0.27650339
265,89,1,0.18284759,0.27861499,0.1537459,0.21609099999999998,0.24259537,0.27103669,0.17545928,0.25749846,0.11214394,0.13342835,0.23449082,0.16169268,0.23880425,0.3768367,0.324936,0.22358271,0.30418432,0.15792474,0.27853655,0.41404453,0.28468727,0.13071874,0.38446862,0.22232148,0.40553115,0.46062562,0.33203824,0.22655842,0.30545154,0.33023624,0.27482873,0.16091841,0.29818132,0.32281786,0.39670343,0.33218576,0.31980644,0.30015363,0.19704077,0.21140329,0.31139893
266,89,2,0.20908806,0.26717490000000005,0.23582818,0.31216277,0.31845036,0.30360649,0.28844503,0.37255703,0.21808174,0.16964037,0.32028937,0.18062443,0.27265395,0.45930382,0.55596733,0.23318442,0.41370888,0.23630448,0.29762222,0.4182552,0.2792936,0.12255218,0.49804743,0.24770767,0.47864959,0.49209108,0.35227040000000004,0.2379879,0.31590492,0.33681216,0.3267777,0.20220733,0.34304425,0.42716291,0.4483827,0.36511644,0.33305523,0.30878492,0.24705651,0.27404515,0.39268069
267,90,0,0.22542568,0.25790872,0.28349472,0.35241269,0.35457705,0.38313723,0.35723116,0.42383631,0.28524838,0.20064285,0.35692265,0.18937863,0.28396492,0.50724254,0.69950018,0.27924243,0.46024897,0.26786219,0.30805276,0.4361539000000001,0.29140545,0.12667312,0.53048324,0.27823686,0.52178218,0.52047808,0.37160806,0.25067176,0.36149963,0.34776808,0.36853886,0.23291946,0.35126221,0.52003254,0.47321023,0.38464533,0.32603871,0.31257914,0.29067370000000003,0.30479561,0.42123094
268,90,1,0.2301264,0.2486327,0.3350273,0.36487664,0.39165153,0.40845227,0.39441996,0.46700062,0.34728912,0.26082843,0.38613801,0.21296296,0.29108309,0.48017324,0.72820919,0.32454540000000004,0.49463884,0.28932103,0.31246592,0.47229434,0.29151582,0.15177534,0.54771755,0.34088343,0.50318618,0.52925238,0.39005121,0.27884749999999997,0.41238987,0.3973413,0.39235176,0.28533044,0.33831433,0.56181233,0.48362044,0.35184216,0.31995662,0.31139665,0.30386432,0.33347773,0.42987719
269,90,2,0.21991016,0.2450423,0.32884601,0.34567126,0.41536214,0.33037666,0.38468494,0.47015259,0.34387643,0.26508581,0.3546355,0.21872513,0.28758162,0.44918191,0.62775814,0.32099037,0.48090904,0.27523709,0.29029865,0.48308334,0.25654893,0.18217667,0.54164586,0.37234320000000004,0.46921015,0.50512129,0.42404916,0.29803884,0.43292034,0.45073964,0.41068391,0.30728551,0.32051439,0.56635194,0.46883133,0.3241863,0.33061071,0.29369181,0.27957658,0.32757169,0.41583851
270,91,0,0.20370835,0.22744442,0.31291591,0.28736943,0.42652239,0.24696094,0.31319178,0.42773582,0.29124123,0.22014070000000002,0.2807123,0.19530150000000002,0.27849187,0.36093199,0.39029623,0.29066256,0.41791935,0.23609766,0.26214571,0.45458398,0.21883002,0.21837207,0.52956491,0.37305044,0.39673193,0.43147255,0.45996586,0.30438077,0.39222651,0.52047743,0.42898653,0.27205361,0.30481813,0.54742407,0.4399967000000001,0.36867324,0.32381946,0.27383613,0.22235164,0.30937767,0.36267645
271,91,1,0.17935861,0.17665749,0.29582818,0.22181352,0.40950162,0.19496623,0.21780461,0.35801479999999997,0.2411449,0.15730487,0.22404007,0.17224518,0.26468442,0.25007218,0.29534926,0.24598879999999998,0.36165594,0.19873386,0.20362057,0.38422008,0.21814570000000003,0.24205401,0.41294579,0.345009,0.28264721,0.3712938,0.49436668,0.30350207,0.33225037,0.5961064,0.37814198,0.20224675,0.29278637,0.48505666,0.39769488,0.42170995,0.28415652,0.25740223,0.16350543,0.28197682,0.30263975
272,91,2,0.16902747,0.16988983,0.29591554,0.18005767,0.32930258,0.21782357,0.32514737,0.29861282,0.33798679,0.16159258,0.22756260000000003,0.15398684,0.24471899,0.26337825,0.28829696,0.24657396,0.39996339,0.19188862,0.18350136,0.37706329,0.25367182,0.24127932,0.26396220000000004,0.30276692,0.27965458,0.38867925,0.58839194,0.29370264,0.36837372,0.71551185,0.3251949,0.17394561,0.2785627,0.42732779,0.34469368,0.40030199,0.28858668,0.23395717,0.16537856,0.25844417,0.25989554
273,92,0,0.17340437,0.29356679,0.33037495,0.18494713,0.27735566,0.24519251,0.42800893,0.28747688,0.55564194,0.18109042,0.25329438,0.12926232,0.23475227,0.36820661,0.45209679,0.30923677,0.44269575,0.24774516,0.17575931,0.41651981,0.27915379,0.21081881,0.34855563,0.29799615,0.37107124,0.45473826,0.69368385,0.25146132,0.42256791,0.77489581,0.24886605,0.16980029,0.26744707,0.37030238,0.29383236,0.31462989,0.3188887,0.17998138,0.20165276,0.24005491,0.24340062
274,92,1,0.1495247,0.28604171,0.36682927,0.17440564,0.26624279,0.20952447,0.37821782,0.25487824,0.50643319,0.1540057,0.27469672,0.1025329,0.16686724,0.40675329,0.40329757,0.36410369,0.41133427,0.2637157,0.16366749,0.39172664,0.20841795,0.15170002,0.39895685,0.30927477,0.39331497,0.40345439,0.65409355,0.18938555,0.41626285,0.76468366,0.19406449,0.14934963,0.21633415,0.28001583,0.19649688,0.14811087,0.33139496,0.11876629,0.20909806,0.23817572,0.25428429999999996
275,92,2,0.14812493,0.20110171,0.33992719,0.19955143,0.27040518,0.26809162,0.25942311,0.30735974,0.41653365,0.13225787,0.30087924,0.081458525,0.13092434,0.39140199,0.23920517,0.41172214,0.3172237,0.19552563,0.15172151,0.29213695,0.15236203,0.10511082,0.46050285,0.33520690000000003,0.37960992,0.28659384,0.64263571,0.17984082,0.27263216,0.71364651,0.23310300000000003,0.14654448,0.1234392,0.24037944,0.15541785,0.098281994,0.33583347,0.11071229,0.24241303,0.28356315,0.32100508
276,93,0,0.23684320000000003,0.37407043,0.31178740000000005,0.34635694,0.34227944,0.50655852,0.38239570000000006,0.46034217,0.43537223,0.22071078,0.44402337,0.20207377,0.22170657,0.36466153,0.31805437,0.47175486,0.35916104,0.44239809999999996,0.33453174,0.33415618,0.20988227,0.20065634,0.51851819,0.47640052,0.3735651,0.32429423,0.65894162,0.32140083,0.24899963,0.66021274,0.42326955,0.16894626,0.1415513,0.3021423,0.16259346,0.33632642,0.41364926,0.19616387,0.34968519,0.37089079,0.42424478
277,93,1,0.3605035,0.48636632,0.43724791,0.49634732,0.46758549999999993,0.66719348,0.51699765,0.59380395,0.5217834,0.36310267,0.54903728,0.36925314,0.38980924,0.52447867,0.57822138,0.54956899,0.49090434,0.58197135,0.47289963,0.49324006,0.29116998,0.27529051,0.63489658,0.52375458,0.52230328,0.48448007,0.74148173,0.44979306,0.44363069,0.64717897,0.58317387,0.23958744,0.27967562,0.47879134,0.25981328,0.5082075,0.53164525,0.31636872,0.4353219,0.47590604,0.54325946
278,93,2,0.49152826,0.55473146,0.54379323,0.59903877,0.56715899,0.76864165,0.65048933,0.72078453,0.60535985,0.49281946,0.686867,0.47228344,0.53424658,0.64477061,0.79257589,0.64059649,0.58632774,0.68270783,0.63206518,0.60343714,0.32698308,0.37915322,0.69311698,0.54073454,0.61745701,0.58908356,0.81058382,0.50697867,0.59015235,0.67997592,0.7237184,0.3203784,0.43729642,0.62786199,0.39628620000000003,0.63462855,0.60786751,0.44241155,0.52457894,0.56021965,0.68172643
279,94,0,0.58146871,0.60112139,0.62381507,0.68330663,0.66632967,0.82942282,0.72088365,0.8182799,0.65429338,0.58270362,0.76777963,0.53804714,0.65791832,0.7214068,0.86925515,0.67841188,0.65641508,0.70096852,0.74047302,0.65981704,0.368234,0.53621691,0.67960949,0.56612073,0.67733939,0.66260462,0.84581769,0.55896848,0.69747614,0.69571326,0.77893929,0.42132440000000004,0.56963898,0.72177583,0.52959888,0.69552379,0.66407475,0.59376164,0.58181174,0.63306894,0.80230096
280,94,1,0.64545075,0.65215424,0.67350564,0.7525793000000001,0.75745992,0.86110144,0.76907228,0.88717633,0.70737581,0.67396446,0.82081247,0.59174319,0.76731532,0.78561116,0.90399854,0.7057194999999999,0.71201423,0.73234463,0.81675227,0.70074662,0.45880059,0.67532817,0.65592011,0.60375333,0.73234572,0.72088239,0.81017412,0.62344476,0.76380323,0.69253745,0.79978738,0.53596111,0.6742670999999999,0.80332392,0.66104846,0.76813637,0.74013015,0.76336127,0.62446875,0.68974985,0.87535291
281,94,2,0.69262509,0.73037576,0.69194758,0.79910285,0.84764237,0.91116062,0.82779145,0.93272195,0.77707445,0.72793984,0.85420145,0.71456994,0.87421585,0.81055502,0.90253566,0.75303593,0.77221612,0.7694209,0.86278613,0.72052196,0.61362031,0.80089305,0.66226819,0.66542589,0.7674384,0.75237622,0.76975077,0.65666985,0.82112702,0.70346977,0.8216395000000001,0.6356195,0.76031488,0.87292393,0.76750527,0.8348433000000001,0.81622727,0.84343575,0.65016528,0.74026846,0.92151327
282,95,0,0.72320067,0.77704112,0.69475792,0.8296059000000001,0.8890292999999999,0.95014969,0.85823842,0.949291,0.81347186,0.74298017,0.86449638,0.82369146,0.93688388,0.79408887,0.88047056,0.78512553,0.82070192,0.80251211,0.86836599,0.72348154,0.68445916,0.89498601,0.6839515,0.72343197,0.77845604,0.76152646,0.75022192,0.69086278,0.8231094000000001,0.71492155,0.84431845,0.67954277,0.80659609,0.92442046,0.81038543,0.91416683,0.84423494,0.87141527,0.67002991,0.77797437,0.94304065
283,95,1,0.71711062,0.78836317,0.69905351,0.83819289,0.86501856,0.94353547,0.8131975,0.89341862,0.83266823,0.7147189,0.84579855,0.96456994,1.0,0.67808791,0.78605388,0.7817278,0.84130969,0.85285513,0.80210513,0.72112733,0.72789551,0.92462879,0.76938302,0.75531981,0.71694335,0.71222868,0.74175487,0.71556829,0.76240822,0.69021168,0.83398299,0.72145579,0.80313518,0.87270409,0.75680588,0.88745722,0.80235274,0.84283054,0.65430505,0.70292862,0.92864201
284,95,2,0.59824506,0.63779264,0.65515107,0.80833066,0.66460785,0.74650143,0.66451096,0.65194975,0.69698638,0.65382983,0.75041736,0.72332415,0.95826399,0.5100015999999999,0.58782153,0.68338262,0.78252001,0.78601695,0.62263014,0.63751261,0.62169978,0.84403917,0.76669936,0.67715119,0.56361944,0.56379628,0.63795152,0.49337791,0.63591226,0.53244867,0.66524923,0.63300486,0.66885858,0.67026831,0.56929814,0.6366821,0.6598031,0.57453445,0.50650874,0.5319219000000001,0.81147657
285,96,0,0.47433406,0.52828054,0.53656352,0.7650753,0.54151331,0.50937826,0.55173124,0.60316739,0.48233109,0.59096367,0.65854201,0.5063667000000001,0.90667008,0.29948669,0.50158479,0.51188574,0.68183482,0.67075262,0.48144696,0.49413466,0.47922737,0.78599096,0.68112518,0.57045722,0.3333507,0.45705065,0.42022533,0.38708055,0.5465859000000001,0.30138248,0.52342901,0.53416765,0.51072883,0.52577025,0.45557070000000005,0.48339709,0.46611881,0.5198324000000001,0.36996694,0.44840757,0.71908526
286,96,1,0.34354957,0.34794413,0.46083,0.67785966,0.35960035,0.33528511,0.3919533,0.60507861,0.26480666,0.51662927,0.50819699,0.26891644,0.7265395,0.19629451,0.46851152,0.33176869999999997,0.49726973,0.53526029,0.38258829,0.35865339,0.26712288,0.70029051,0.54616619,0.39923072,0.1934043,0.33626046,0.28085353,0.25402101,0.47788179,0.22764247,0.32096622,0.46501774,0.40206976,0.41288458,0.35541785,0.35853298,0.30976139,0.47188082,0.19098851,0.32697987,0.61420102
287,96,2,0.27124203,0.25133779,0.4395122,0.61806472,0.28805782,0.25312957,0.28752933,0.6261791,0.21107059,0.44413852,0.42481358,0.22314815,0.55348867,0.23104748,0.48735219,0.25723904,0.36007113,0.47470743,0.31975144,0.30490348,0.30500368,0.59398537,0.48771398,0.27903716,0.21797811,0.28397645,0.22425401,0.22885705,0.47622981,0.28883275,0.29520435,0.42990409,0.34480863,0.39457225,0.29522452,0.33219247,0.31549308,0.46913408,0.14618291,0.26837096,0.51686194
288,97,0,0.24792646,0.23485147,0.45723335,0.606248,0.29718822,0.24629952,0.27126424,0.63182799,0.21960919,0.39748924,0.39023929,0.23749617,0.49599283,0.28993423,0.52556382,0.27610269,0.31126105,0.46873487,0.30030436,0.3163382,0.36847682,0.53964924,0.50581312,0.24847075,0.27194968,0.27991914,0.24093547,0.23849093,0.50547907,0.33220783,0.32354122,0.41742215,0.34493757,0.40541016,0.27655224,0.34565465,0.33337227,0.4777933,0.16118369,0.25551556,0.48447205
289,97,1,0.25155124,0.24391108,0.47273389,0.62446652,0.33826712,0.25836524,0.28077033,0.60839242,0.26044448,0.39764085,0.35752922,0.27728803,0.44655614,0.35443535,0.6096550000000001,0.34604543,0.33364716,0.48891243,0.31526219,0.35821618,0.41974246,0.48930493,0.5324893,0.26988647,0.32948708,0.31371826,0.28900649,0.28241961,0.55562592,0.38099005,0.39623789,0.43161871,0.37812839,0.43158161,0.29565828,0.40871754,0.34818955,0.50819367,0.21093971,0.25921904,0.5007764
290,97,2,0.27578606,0.26167618,0.43547870000000005,0.64543416,0.36412606,0.2710715,0.28780404,0.55573366,0.28768405,0.42201468,0.33678353,0.2998393,0.42321726,0.3903112,0.67383884,0.40554961,0.37064177,0.49173729,0.34068861,0.3934284,0.43500368,0.49270497,0.5351908000000001,0.32142192,0.3674384,0.32189672,0.32510755,0.31542821,0.55897577,0.40758887,0.44282424,0.43516621,0.39387894,0.44423316,0.32010575,0.46629085,0.32556316,0.51112663,0.24825279,0.26472239,0.54855308
291,98,0,0.28168808,0.27044068,0.37467783,0.66478693,0.36933102,0.27275639,0.28725462,0.45039303,0.31105683,0.44116077,0.34086811,0.30746097,0.41663679,0.41011389,0.72028526,0.42675392,0.36779120000000004,0.48723769,0.3457295,0.39989911,0.43101545,0.51133527,0.51685984,0.36718159,0.39632249,0.32532983,0.34803687,0.33356256,0.53902349,0.42352691,0.4592901,0.41248850000000004,0.37497964,0.44956418,0.31260379,0.51592511,0.29616219,0.4939013,0.27661735,0.26899329,0.57520469
292,98,1,0.27897211,0.28335629,0.30441209,0.72419096,0.35733354,0.27786674,0.31352372,0.41790228,0.36081602,0.46956153,0.3756483,0.32172482,0.43711433,0.44051171,0.77971474,0.43331026,0.35351744,0.49890537,0.36558240000000003,0.40269725,0.41800589,0.53177319,0.50280849,0.42168249,0.42531080000000004,0.34236062,0.37297371,0.34995224,0.52344897,0.49168270000000003,0.46247342,0.37853107,0.34258279,0.48525451,0.30969554,0.56874706,0.28209578,0.43942737,0.3409649,0.29257474,0.60357143
293,98,2,0.27516975,0.30847924,0.29239898,0.78282602,0.36240423,0.29306552,0.38734619,0.45339858,0.44801156,0.50394202,0.43412354,0.35065044,0.4760594,0.48978986,0.81073997,0.45658466,0.37020242,0.52360775,0.41089341,0.41201318,0.42612215,0.54443727,0.53121434,0.47351573,0.48423286,0.3778692,0.41262547,0.37679083,0.53608664,0.5972988,0.45069691,0.37600184,0.33498914,0.53838882,0.3730863,0.61709952,0.32575505,0.40550279,0.42516134,0.34515558,0.64357002
294,99,0,0.27412514,0.34294708,0.31346924,0.79756488,0.39832557,0.32338648,0.48555486,0.53428637,0.4848562,0.54104555,0.5102059,0.39761249,0.51638715,0.53344562,0.8010484,0.49521802,0.40057011,0.54817393,0.45204489,0.45035986,0.47094923,0.55390575,0.57486626,0.53865004,0.53524157,0.42959285,0.45057699,0.40799109,0.55132159,0.7298796999999999,0.44366879,0.41684404,0.39195847,0.57916836,0.47259057,0.65007718,0.39997497,0.40527002,0.48327562,0.41328249,0.67326369
295,99,1,0.29562311,0.37395239,0.38591190000000003,0.77141942,0.46969434,0.38656966,0.60888228,0.68094174,0.50738269,0.59616108,0.63656093,0.47743343,0.56398669,0.57020372,0.72796538,0.54556723,0.44139861,0.56930993,0.48567624,0.52843882,0.55002943,0.58123521,0.67594508,0.59723928,0.59151344,0.5393531,0.50932059,0.44736708,0.54821035,0.85208316,0.43404205,0.49474445,0.46313111,0.62892819,0.61242616,0.68612845,0.48676790000000003,0.44777467,0.54473477,0.5090359999999999,0.70095285
296,99,2,0.33837877,0.39523903,0.44621041,0.72963794,0.5328884,0.44257467,0.67693012,0.74984587,0.48816568,0.62696343,0.72877017,0.525176,0.59346435,0.58118383,0.65110325,0.54238344,0.47187091,0.58222357,0.50324012,0.58712585,0.59887417,0.65386271,0.7398627,0.63614368,0.61758356,0.59191375,0.5421986999999999,0.47516714,0.54039097,0.86790314,0.40507323,0.56286296,0.47624864,0.67707223,0.70772917,0.71572378,0.56340731,0.48463687,0.5843145000000001,0.55865772,0.71569735
297,100,0,0.40359344,0.41636829,0.52289043,0.65485421,0.6547982,0.54088282,0.68505695,0.84979963,0.38498005,0.62265753,0.79933222,0.55596113,0.63116758,0.56983478,0.53880288,0.48961807,0.50579005,0.57117635,0.48670978,0.6621578,0.6318543000000001,0.77200344,0.75028531,0.67913642,0.61666791,0.62355653,0.57184022,0.50933461,0.51809838,0.82487043,0.3647236,0.66167389,0.48298046,0.67825934,0.76110216,0.74840615,0.66587686,0.53147114,0.5851094,0.63300793,0.73588368
298,100,1,0.43061736,0.43008066,0.54994539,0.51254726,0.72104099,0.53213117,0.59314371,0.87130086,0.28769093,0.52137182,0.81213133,0.49298286,0.65542184,0.49934232,0.42503962,0.41085384,0.51358858,0.53853914,0.42191998,0.65786642,0.55061074,0.81595653,0.69952746,0.69532849,0.54427901,0.59870194,0.53148515,0.47903852,0.47772577,0.71335136,0.38550083,0.71757982,0.46940147,0.60660387,0.67976205,0.71720019,0.68211246,0.55554004,0.50551708,0.59660769,0.70172219
299,100,2,0.43022041,0.42345072,0.5390971999999999,0.41743672,0.69378406,0.48780895,0.48326561,0.85334464,0.30443787,0.39675541,0.76633278,0.39378635,0.63916912,0.37060475,0.38449348,0.34738564,0.49928344,0.52628128,0.36521463,0.63312033,0.44751288,0.79987088,0.66011947,0.68540232,0.42001787,0.5420698,0.47888016,0.4290226,0.48951909,0.68075511,0.40381526,0.72158718,0.44958605,0.56748409,0.50022721,0.67908194,0.63196229,0.54511173,0.48518023,0.52551556,0.62480943
300,101,0,0.40020892,0.42820185,0.51222424,0.34100609,0.64083406,0.40320267,0.41056487,0.81843403,0.33055594,0.22573837,0.71235392,0.32027854,0.63128921,0.29856432,0.49713519,0.32381552,0.47842983,0.52966102,0.33296557,0.61152889,0.3607947,0.76581666,0.63011769,0.66437124,0.32942008,0.46884664,0.42084671,0.38382681,0.54690712,0.65929188,0.41477085,0.70043358,0.44862242,0.56575838,0.37040112,0.64171532,0.57475388,0.52723464,0.48218952,0.44645516,0.5698546
301,101,1,0.35131098,0.46290576,0.46655988,0.34574816,0.62581155,0.29470166,0.36627940000000003,0.75702836,0.3615935,0.15564922,0.66032276,0.25861647,0.64223531,0.32470324,0.58840059,0.33628012,0.45893614,0.54933414,0.32998542,0.57772247,0.31281825,0.70836023,0.6180189,0.64700043,0.32390382,0.39192793,0.35373848,0.32934097,0.60878304,0.65974051,0.35927238,0.68217054,0.49341069,0.58020159,0.30001239,0.60810684,0.51899716,0.47579143,0.43826539,0.33081147,0.5648786
302,101,2,0.29366970000000003,0.50057053,0.41288679,0.49059276,0.65509833,0.23841120000000002,0.36152349,0.69189273,0.37079262,0.25072473,0.62749026,0.29844659,0.62717962,0.38217036,0.65945386,0.39523059999999993,0.43515351,0.55841404,0.32963667,0.52640075,0.34504783,0.63557134,0.61945435,0.64234754,0.37899203,0.36257625,0.30932742,0.29790513,0.62643172,0.69958561,0.36269785,0.66009723,0.53553882,0.58946767,0.26939315,0.57865244,0.48343901,0.44976723,0.38872973,0.26344112,0.59693676
303,102,0,0.26450434,0.51648633,0.37464143,0.56439603,0.66481321,0.20089118,0.35274996,0.60393804,0.37101968,0.32101401,0.60255982,0.3379247,0.59420689,0.43014918,0.68529806,0.42974895,0.39451331,0.56749395,0.32100691,0.49825789,0.38545254,0.57886809,0.61758203,0.62448043,0.42796844,0.36213647,0.30097644,0.28033109999999994,0.61676762,0.72842756,0.37694897,0.61971489,0.52877307,0.59073172,0.24917586,0.562526,0.46374103,0.42532588,0.35286479,0.24480781,0.62143563
304,102,1,0.23941293,0.52423765,0.34436112,0.64133291,0.63949135,0.14311773,0.35727694,0.52704223,0.36826751,0.37817939,0.59476906,0.38899602,0.55720138,0.46988290000000005,0.76990126,0.46132889,0.33991318,0.59967716,0.28411008,0.46946929,0.47735099,0.52283731,0.60891583,0.60214033,0.48384575,0.37358491,0.30329123,0.28211398,0.60314794,0.77887442,0.34617293,0.5645316,0.5002918,0.60208624,0.25580617,0.53683645,0.45106791,0.39967877,0.31467023,0.23898719,0.64775551
305,102,2,0.28233574,0.53008066,0.36206043,0.68612624,0.59710923,0.09740305,0.46785898,0.49205456,0.35915096,0.41129238,0.63489149,0.45650444,0.57596979,0.49022297,0.84523955,0.50020764,0.35227784,0.63448345,0.25265995,0.50558283,0.59594555,0.51673122,0.633898,0.60673739,0.51602769,0.40085828,0.30879481,0.32709328,0.619163,0.83498814,0.31297543,0.54239916,0.50490635,0.62620223,0.32797538,0.54215824,0.47050726,0.40166201,0.36115221,0.28460037,0.65818041
306,103,0,0.37909746,0.53870746,0.40359665,0.75040051,0.63137983,0.1816821,0.58410118,0.52821363,0.35903399,0.54569107,0.67846411,0.51999541,0.64959672,0.52117421,0.88540778,0.56480211,0.40265181,0.65420702,0.33587597,0.55630591,0.66890361,0.55600387,0.66257133,0.6049817,0.54395146,0.4394524,0.31811540000000005,0.37849093,0.6633627,0.86491624,0.43941649,0.54037577,0.60553746,0.66316761,0.42999959,0.58504127,0.48689304,0.41201117,0.45539902,0.35657108,0.66040373
307,103,1,0.50820015,0.56934881,0.46397525,0.86587632,0.7328568,0.57127341,0.73845361,0.6941045,0.36711848,0.71957062,0.74240401,0.65088766,0.76654718,0.58639718,0.93880288,0.65267728,0.49502066,0.68099274,0.53382157,0.65925876,0.73331862,0.63707768,0.70470756,0.60897078,0.60972233,0.57709604,0.33682485,0.45402738,0.72645925,0.87224774,0.63188046,0.55645776,0.76798317,0.73353705,0.57367704,0.64875512,0.5237694,0.45678771,0.65044861,0.57353874,0.69425466
308,103,2,0.60112817,0.64556364,0.51633782,0.92124319,0.84132375,0.71008842,0.85760888,0.79986128,0.39965598,0.80514282,0.80272677,0.7439547,0.87459992,0.65089028,0.97001097,0.717234,0.60604634,0.72553471,0.64834189,0.76444474,0.75746873,0.73638907,0.70117689,0.65432099,0.66701407,0.65879557,0.34869921,0.52899713,0.76135279,0.87608467,0.74161351,0.59858757,0.88463626,0.81869044,0.67538315,0.72485068,0.58064408,0.48649907,0.71686605,0.65826724,0.74442405
309,104,0,0.69397263,0.75016722,0.55646159,0.90381288,0.95624358,0.80881431,0.91907514,0.90651973,0.50601349,0.830675,0.78263773,0.85085706,0.98406094,0.71686718,1.0,0.80840622,0.73780009,0.8000908,0.81916175,0.88134795,0.76674025,0.88395739,0.70841655,0.72144674,0.71350406,0.71464037,0.44546944,0.61381726,0.78916116,0.90856286,0.84727144,0.66581264,0.94761129,0.91484661,0.73862932,0.83262868,0.66418321,0.50493482,0.73620337,0.73136059,0.8209344999999999
310,104,1,0.67637104,0.77944127,0.42219876,0.76347325,0.80285917,0.72512706,0.78938934,0.90351418,0.60037842,0.72139002,0.67979967,0.78787879,0.86922289,0.65951235,0.83822992,0.83275656,0.76389979,0.78087167,0.80311965,0.87825385,0.71096394,0.78335485,0.6980831000000001,0.70699175,0.65228169,0.60600794,0.68651417,0.59125756,0.6811674,0.84401969,0.76098512,0.57086454,0.82675081,0.87634237,0.59053166,0.78256493,0.67223427,0.54269088,0.6225484,0.57832825,0.78267928
311,104,2,0.4475504,0.13682864,0.22015289,0.3446844,0.32190979999999997,0.2511453,0.33964975,0.45101726,0.29592679,0.35396931,0.38164162,0.24716866,0.44713865,0.42066891,0.4352432,0.43741899,0.31847377,0.38290959999999996,0.24548855,0.44909531,0.29202355,0.34752529,0.40357525,0.41610522,0.40536738,0.18853029,0.22902697,0.3058389,0.43523311,0.50908468,0.32210017,0.28737354,0.22100977,0.5115139,0.24237204,0.4507684,0.26957283,0.23178771,0.20225091,0.27639414,0.32230378
