,measure_number,beat_number,pid1263b-11,pid51495-01,pid52932-23,pid5667249-23,pid5667271-02,pid5667291-11,pid58917-05,pid610003b-15,pid9048b-15,pid9049b-11,pid9050b-11,pid9054b-11,pid9055b-11,pid9056-05,pid9058b-11,pid9059b-15,pid9060b-09,pid9061b-08,pid9062b-14,pid9063b-15,pid9064-20,pid9065-26,pid9066b-11,pid9068-19,pid9069-11,pid9070b-23,pid9072b-15,pid9073b-15,pid9074g-11,pid9075b-11,pid9088-21,pid9089-06,pid9090-20,pid9093b-17,pid9094b-11,pid9097-23,pid9099b-15,pid9101c-05,pid9103-19,pid9104b-11,pid9111b-13,pid9112-10,pid9113-11,pid9114-33,pid9116-18,pid9118b-15,pid9119-13,pid9127-07,pid9130-10,pid9138b-11,pid9139b-11,pid9153b-11,pid9158-13,pid9166l-09,pid9170b-11,pid9174b-11,pid9176-04,pid9185-04,pid9190-10,pid9192b-11
99,34,0,0.77481149,0.81172429,0.9437966999999998,0.94078424,0.87720077,1.0,0.68945831,0.85962469,0.44100746,0.85142363,0.7265313,0.39130804,0.51575214,0.84860884,0.61960366,0.26401443,0.7481116999999999,0.81857953,0.8249447,0.59918304,0.71763764,0.68042322,0.89497746,0.95006691,0.84223514,0.94671392,0.66453299,0.89775109,1.0,0.51731499,0.99522198,0.38423115,0.83534168,0.92177756,0.64745763,0.44463500000000006,0.69827418,0.83538828,0.95669291,0.74541447,0.93548101,0.72754741,1.0,1.0,0.77045376,0.83042675,0.68227971,0.7750309,1.0,0.42800854,0.71655085,0.56107746,0.90820088,0.64658932,0.85156578,0.69250427,0.64292112,0.93838099,0.76741692,0.98037165
100,34,1,0.74303991,0.87630112,0.9481169,1.0,0.95131691,0.98349594,0.65285259,0.91745754,0.50090704,0.84600912,0.8053475,0.38915625,0.61538373,0.84342121,0.7377055,0.23727559999999998,0.8404823,0.86996922,0.9176669,0.54687804,0.72980021,0.66482866,0.91098892,1.0,0.95937346,0.99046991,0.66233076,1.0,0.98864139,0.51203525,1.0,0.37595049,0.83067714,0.84370751,0.76795803,0.52925291,0.70578671,0.88232749,1.0,0.8736278000000001,0.91515797,0.82102218,0.98080441,0.93749589,0.74526398,0.89801356,0.72136333,0.84356544,0.98488591,0.49944764,0.66522196,0.5750424,0.97084773,0.66246426,0.78687894,0.69230631,0.68556725,1.0,0.78792942,1.0
101,34,2,0.65113107,0.89178505,0.75362643,0.82223038,0.94402243,0.68854746,0.75580381,0.75043432,0.56159077,0.59758699,0.64079912,0.38894802,0.61362776,0.79750701,0.71868835,0.25016689,0.76162428,0.83513555,0.91346049,0.48264929,0.72794723,0.65308996,0.88391691,0.7966544,0.82153343,0.81140726,0.63871465,0.7653321,0.77206016,0.43958736,0.93570575,0.36687739,0.71613154,0.78059502,0.90260963,0.56370327,0.67989421,0.84209388,0.94931102,0.94018498,0.83751331,0.76695596,0.69874977,0.73821886,0.7397343000000001,0.91838547,0.73019032,0.87158357,0.88486208,0.54986007,0.49405402,0.55102173,0.80744068,0.49042315,0.63238279,0.66220642,0.77273727,0.9728145,0.67057797,0.91287909
102,35,0,0.5443616,0.83169633,0.59716391,0.59834832,0.86172441,0.51809064,0.83502769,0.5614151,0.68424564,0.34493169,0.44341937,0.39266543,0.59723864,0.80121873,0.67162534,0.29334235,0.64730788,0.73775692,0.8305471999999999,0.42266096,0.7174470000000001,0.67064537,0.8648716999999999,0.60599699,0.4502165,0.71207797,0.64963153,0.46786848,0.57058471,0.39009241,0.87603026,0.41437094,0.63225531,0.77605852,1.0,0.58072147,0.77392432,0.76905328,0.86163058,0.93594952,0.7863595999999999,0.70382514,0.51011035,0.61184358,0.77575052,0.85421043,0.76514108,0.81012224,0.81026674,0.58718515,0.38954557,0.55264518,0.58358673,0.34933707,0.68676522,0.68435166,0.82950974,0.80583953,0.58820375,0.86059046
103,35,1,0.57908159,0.81964751,0.59063787,0.57542057,0.83359364,0.71543722,0.82074577,0.53129262,0.79756095,0.43194671,0.4192656,0.40606972,0.66211796,0.86265198,0.73747445,0.35745602,0.69022937,0.65715836,0.75332705,0.42127991,0.79762086,0.7767279,0.8790292,0.4669371,0.41090381,0.69958068,0.7123479,0.43612625,0.66267662,0.51469303,0.8234123,0.48171133,0.74080697,0.83227833,0.9787463,0.62225508,0.89741795,0.76292451,0.84325787,0.932492,0.81050763,0.69816779,0.65951438,0.67551758,0.83074534,0.8261409,0.83182815,0.74749348,0.80997421,0.69667845,0.49728968,0.66386399,0.62582354,0.55137277,0.83739503,0.78841897,0.79321182,0.79927303,0.66671239,0.92518703
104,35,2,0.71362366,0.88539815,0.60327319,0.64238086,0.88957121,0.90431294,0.81321599,0.58381312,0.89513477,0.5634701,0.47946081,0.40077125,0.74990531,0.95578092,0.86103261,0.41861074,0.82315848,0.63563789,0.70836204,0.41839136,0.93495501,0.87317734,0.99971559,0.50209936,0.43447315,0.81953617,0.78029135,0.50413248,0.75053996,0.70198438,0.86074059,0.53517941,0.8768560999999999,0.92266845,0.91077033,0.60079506,0.98832985,0.8270243,0.85285433,0.95678105,0.89865105,0.77647059,0.82910896,0.83384818,0.85044859,0.87527315,0.90667891,0.71425628,0.85420052,0.81654146,0.59501636,0.82723528,0.76937342,0.70456929,0.97419524,0.86072168,0.71215431,0.86137886,0.77765447,0.95881265
105,36,0,0.90909091,0.98089106,0.65610165,0.72557656,0.98324578,0.96626242,0.7986306,0.61517035,0.99186592,0.76504304,0.52180494,0.43633349,0.8573642,1.0,1.0,0.46811006,0.95772989,0.6051201,0.78072307,0.39790897,1.0,0.93413434,0.99914676,0.59478086,0.43913446,0.89095517,0.85658955,0.54812242,0.80621406,0.88588008,0.93887119,0.5362924,0.90593174,0.94366296,0.85804861,0.58205533,1.0,0.91974908,0.8570374,0.97934134,1.0,0.94136933,0.91922775,0.91712126,0.79732574,0.94183079,0.97545793,0.72551847,0.8927279,0.93511563,0.72470569,0.96058477,0.94598019,0.77605069,1.0,0.9299919,0.60318982,0.93313428,0.8636324000000001,0.94570027
106,36,1,1.0,1.0,0.77165947,0.77408699,1.0,0.93079238,0.7475533000000001,0.63876007,1.0,0.83465506,0.55410131,0.49575814,0.91026156,0.92734393,0.99120235,0.50307623,1.0,0.55739773,0.92343257,0.36380082,0.97704743,0.90070801,0.86684153,0.60562061,0.51540632,0.90717178,0.86401028,0.57607654,0.75483359,1.0,0.92308381,0.50774642,0.72097489,0.83852628,0.80758676,0.58797556,0.95338115,0.95731487,0.81555938,1.0,0.99396521,1.0,0.92127796,0.92757148,0.70252761,0.91395864,1.0,0.77825848,0.8717632,0.99381352,0.82126227,1.0,0.94693619,0.79859356,0.86206263,0.92828219,0.59557668,0.90567834,0.87062784,0.88810232
107,36,2,0.91739388,0.98006249,0.87077001,0.79702698,0.98519807,0.7640558000000001,0.80198771,0.5941076,0.82863429,0.58022774,0.50250542,0.34480179,0.89821074,0.76154431,0.8431796,0.44129003,0.79966738,0.46033749,0.91812017,0.25353044,0.77870978,0.82506448,0.55815742,0.49375209,0.50109107,0.86874234,0.83502999,0.52789423,0.65942387,0.85486066,0.80469839,0.42127148,0.55226619,0.59645051,0.81211551,0.50601222,0.80064011,0.93042036,0.73069226,0.97527876,0.79591764,0.91661845,0.75892947,0.72303648,0.71260352,0.8206003000000001,0.93560896,0.82110974,0.80980086,0.94704669,0.78996824,0.90735805,0.7082815,0.78596425,0.61762596,0.82244218,0.68965273,0.81499151,0.86783465,0.86630199
108,37,0,0.62229942,0.89000708,0.89755527,0.85660978,0.92034644,0.73296252,0.82928078,0.57086247,0.55627728,0.35236981,0.47143566,0.32630727,0.87156121,0.66626724,0.67254066,0.3992332,0.67467951,0.37522257,0.62512238,0.31975297,0.63754003,0.8100358,0.57784519,0.47902308,0.41116658,0.81625988,0.88260497,0.52192011,0.56389706,0.73056809,0.68983675,0.60541359,0.6628546999999999,0.42427439,0.79998206,0.4438925,0.67672454,0.86891629,0.72726378,0.94952027,0.6078186,0.88505304,0.68081044,0.52026947,0.82669082,0.70460025,0.89208633,0.84363412,0.78566166,0.79952865,0.63537264,0.74754866,0.44242109999999996,0.68401356,0.73470959,0.78535049,0.87979258,0.70236588,0.87262298,0.87145041
109,37,1,0.5018130999999999,0.87469576,0.85531893,0.94047838,0.92297316,0.74315674,0.8196457,0.56118537,0.55528247,0.60712528,0.47886056,0.45323153,0.85835122,0.6724924,0.61875944,0.47019396,0.66732728,0.35497565,0.46284948,0.39020619,0.63338417,0.86370216,0.55796781,0.57079291,0.51826252,0.76931002,0.95518423,0.54327125,0.51748679,0.75829214,0.7205654,0.77108005,0.77246366,0.48770338,0.76099005,0.45072607,0.72211874,0.7827529000000001,0.73063484,0.82729709,0.63892439,0.86615236,0.72920142,0.54268814,0.89052795,0.72297021,0.91744477,0.72689191,0.7593989000000001,0.75357195,0.5280106,0.60978919,0.51184059,0.67466302,0.9046536000000001,0.85498965,0.91876179,0.66387564,0.87895754,0.87450728
110,37,2,0.47882742,0.90664756,0.81945616,0.88505536,0.96290643,0.71850096,0.81175556,0.66680067,0.61424575,0.72731648,0.59583214,0.48934907,0.82206103,0.67142565,0.64630765,0.52714479,0.69110942,0.40890063,0.60642927,0.38662712,0.65829648,0.88132337,0.56303459,0.73743727,0.58875344,0.69313112,0.97780634,0.66023837,0.53807021,0.75062684,0.75695799,0.70553824,0.9414600000000001,0.61549913,0.70695902,0.46817136,0.74564428,0.7046074000000001,0.71180282,0.73724609,0.67705005,0.81864352,0.70105124,0.67328294,0.86018806,0.68937418,0.93565998,0.65418212,0.73353702,0.75835911,0.55541228,0.54841289,0.67234508,0.7163927,0.84612491,0.87097993,0.8186675,0.72310388,0.8847185,0.82640174
111,38,0,0.51464882,0.87010409,0.76,0.78503701,0.92943348,0.72044315,0.75356574,0.72807937,0.57906441,0.71007755,0.64407443,0.46386704,0.78528882,0.63040683,0.67944548,0.52886784,0.64523595,0.44019669,0.69204409,0.39184011,0.60023639,0.79245407,0.61326002,0.7446554,0.55831781,0.60512461,0.9227078000000002,0.70288076,0.55380052,0.672584,0.72418873,0.56169531,0.93220866,0.69413185,0.66921352,0.44239438,0.69528975,0.61026029,0.6757873999999999,0.68616129,0.65507632,0.76849887,0.64145444,0.64809727,0.81088682,0.57527738,0.87800398,0.61501854,0.7094845000000001,0.81293269,0.5623611999999999,0.52590259,0.69955079,0.66407604,0.73054584,0.76193647,0.66992458,0.71773818,0.86167467,0.72535596
112,38,1,0.55977294,0.80067667,0.73165947,0.7124243,0.85302783,0.7402389,0.72105682,0.7637151999999999,0.55070632,0.69202918,0.66707989,0.51113682,0.77681881,0.63867781,0.73156492,0.54703654,0.67342527,0.52593658,0.75044421,0.42999416,0.55554369,0.7201795,0.65269877,0.74115089,0.49829199,0.48832178,0.80481577,0.73341019,0.61034635,0.64191561,0.70888911,0.5204167000000001,0.96229495,0.70762414,0.68588467,0.48765359,0.67600416,0.55688947,0.64825295,0.70889446,0.63282748,0.75634844,0.59450061,0.45227736,0.77335231,0.54582623,0.77697842,0.68160967,0.72321177,0.90963323,0.58930917,0.54955173,0.66136835,0.62640893,0.68511197,0.67342752,0.64582024,0.73382447,0.86439304,0.65457324
113,38,2,0.63667712,0.79068202,0.81414994,0.70025081,0.84516541,0.72988055,0.80853122,0.76971672,0.56638929,0.66905853,0.69025498,0.62109363,0.80992988,0.73870412,0.81565805,0.65162833,0.64985102,0.68174475,0.7658556,0.47043377,0.58614458,0.74810496,0.67751654,0.67270826,0.53533115,0.3908882,0.71217652,0.74998503,0.6751802,0.69424028,0.73646227,0.49873564,0.96797015,0.68668824,0.75739396,0.49636638,0.71497669,0.59873819,0.6543143,0.79439882,0.59209265,0.84063002,0.56944584,0.35485376,0.81330228,0.61142519,0.70166845,0.77132262,0.80990921,0.95941965,0.66432648,0.6142960999999999,0.58844736,0.56783282,0.73030091,0.69973904,0.70704745,0.7581973000000001,0.8980111,0.6440029
114,39,0,0.74325172,0.81186239,0.94200762,0.79317306,0.86646315,0.73886204,0.9346787,0.83933725,0.67144178,0.74641494,0.80686118,0.69652938,0.85971698,0.86728431,0.82447347,0.75813261,0.66171436,0.86187989,0.80242593,0.66769111,0.64898582,0.83786914,0.71739772,0.75480094,0.60113791,0.50602199,0.78846615,0.8853835999999999,0.76848214,0.7936814999999999,0.77462672,0.77620871,0.98266345,0.58056689,0.79302305,0.62105263,0.81745583,0.68948014,0.68794291,0.9039674999999999,0.61978168,0.92806172,0.61280175,0.53269142,0.84189096,0.7199390999999999,0.78335629,0.8588106,0.88972675,0.84622183,0.74554051,0.65602132,0.66782999,0.64552951,0.87806158,0.81496446,0.92897549,0.7997923000000001,0.90826111,0.69157751
115,39,1,0.76764382,0.82643144,1.0,0.89398666,0.87952577,0.6142791999999999,1.0,0.75333458,0.76991679,0.79445642,0.74799697,0.74430819,0.89928958,0.94883972,0.80798009,0.83952188,0.69159448,0.95784347,0.78685136,0.72851585,0.70943267,0.95291362,0.8004677,0.77459016,0.62283358,0.61494318,0.89185947,0.84325028,0.79319004,0.87549251,0.86084014,0.84424361,0.90997435,0.47625076,0.79245808,0.66890072,0.90721512,0.69594059,0.70296096,0.90094217,0.62083777,0.95891996,0.53994895,0.54460072,0.84818841,0.81105581,0.88019797,0.85764318,0.91701879,0.76785977,0.8057048000000001,0.68038931,0.73585579,0.79502776,0.96457313,0.93368127,0.9605594000000001,0.88367464,0.88592805,0.68397555
116,39,2,0.73608405,0.80954929,0.95325032,0.89111152,0.86108547,0.61600255,0.96077688,0.8072047,0.84114556,0.8574507,0.78530417,0.70394879,0.88786999,0.88772796,0.7763352,0.81870095,0.73134225,1.0,0.94205316,0.72516047,0.72912917,1.0,0.73754898,0.8171461999999999,0.47399148,0.55312638,1.0,0.89519075,0.82684951,0.86968981,0.83802508,0.81758526,0.86216279,0.40833216,0.74812124,0.72968001,0.91653889,0.63362175,0.70317421,0.80474544,0.56536209,0.93018322,0.49295492,0.6977325,0.81322464,0.80810929,0.91366906,0.77200934,0.84568463,0.75386655,0.82962008,0.68398352,0.86496199,1.0,0.93124563,0.99325115,0.87303583,0.93780764,0.82688447,0.69535838
117,40,0,0.70560027,0.77849511,0.89362135,0.8377684000000001,0.82798523,0.63366463,0.86844701,0.93184396,0.85865431,0.78823246,0.90230185,0.5970307,0.84810228,0.7964840999999999,0.72527326,0.7540009,0.70951424,0.97086188,1.0,0.67779615,0.65783133,0.90012897,0.68716555,0.81594179,0.39589165,0.53132566,0.91885176,0.98134395,0.78846704,0.77405258,0.76373681,0.64317514,0.87747804,0.47504337,0.69584791,0.69373809,0.81501683,0.51400245,0.65932579,0.75313337,0.50126908,0.83587271,0.46727704,0.71114032,0.75466701,0.69203874,0.89581101,0.79439637,0.73869423,0.84710561,0.7768823,0.65397787,0.89505874,0.9657662,0.71025192,0.89172141,0.73561439,0.89597464,0.78115843,0.60206741
118,40,1,0.67361688,0.73202603,0.93864295,0.7800208000000001,0.78114795,0.55319595,0.84462484,0.83683901,0.8239059999999999,0.76263659,0.81318997,0.57075428,0.82957845,0.76245032,0.68032525,0.74895805,0.67453399,0.87650201,0.94334046,0.64105232,0.59804789,0.78321577,0.48719083,0.73383239,0.39859932,0.48036802,0.71410454,0.89623885,0.78501913,0.7074289,0.63848298,0.43676431,0.88198709,0.57005205,0.68226168,0.68315921,0.70761853,0.49607758,0.60385499,0.69497796,0.43793042,0.77422051,0.39702719999999997,0.36676964,0.68844893,0.62285883,0.77575386,0.66225793,0.62417387,0.94211224,0.74447788,0.60796382,0.8836328000000001,0.85690472,0.51557908,0.76347521,0.63848209,0.80254005,0.74749049,0.49341163
119,40,2,0.67409133,0.6151456,0.97895807,0.7575702,0.65927162,0.50299079,0.81310219,0.8267599,0.67237808,0.81123593,0.78103714,0.60350918,0.87509612,0.77431611,0.66582245,0.77118629,0.59132423,0.84539462,0.85756246,0.55838358,0.50947079,0.71148076,0.49342687,0.5961441999999999,0.4382776,0.47644265,0.55797772,0.93031682,0.78193552,0.69555842,0.56079036,0.42473511,0.85407759,0.65184977,0.6834544,0.67093764,0.62070988,0.52760112,0.57314633,0.57104331,0.42310969,0.69765349,0.40993146,0.26875452,0.72425811,0.51751702,0.73809888,0.63004395,0.60337169,1.0,0.7110944,0.65243518,0.83733011,0.76990164,0.35705038,0.66510393,0.6447203,0.65168381,0.76740445,0.50180999
120,41,0,0.5119207,0.57872296,0.86980432,0.7222732,0.60320531,0.80837968,0.85141492,1.0,0.73585899,0.8299953000000001,1.0,0.58675767,0.99683236,0.89027063,0.74371279,0.75176364,0.57833137,0.96145184,0.92542699,0.65242171,0.72222053,0.73065484,0.47420259,0.76386751,0.52070742,0.52209435,0.63193659,0.98805175,0.9057873,0.74167204,0.56174597,0.66677945,0.82609034,0.65531955,0.48153529,0.61638084,0.74489302,0.45621891,0.55891568,0.57130262,0.5358005,0.69694632,0.78512995,0.3629839,0.55175983,0.59258998,0.77840706,0.73320972,0.57229842,0.97120342,0.686212,0.81899685,0.97289795,0.81036177,0.46052309,0.73584091,0.65134349,0.62739753,0.76148139,0.68578554
121,41,1,0.42853512,0.47734374,0.6816061,0.49382761,0.49827843,0.51082338,0.53267961,0.98058838,0.56761818,0.6667724,0.97204896,0.40160419999999997,1.0,0.73629296,0.5656536,0.59986468,0.41439263,0.84978126,0.73124343,0.56807041,0.73385695,0.5482971,0.36223823,0.76379224,0.40417462,0.3246206,0.58227078,0.82793316,0.77360847,0.60749337,0.47759307,0.47536284,0.44493509,0.47076476,0.35794996,0.59932979,0.58758272,0.3164107,0.59216699,0.3903276,0.52772453,0.5504468000000001,0.51488412,0.38598751,0.3069617,0.67128618,0.76881474,0.48882022,0.49639212,0.75320371,0.62061513,0.67948469,0.88819396,0.74771204,0.54523268,0.54672006,0.54915933,0.50441913,0.60896565,0.58517416
122,41,2,0.37019402,0.39674786,0.55545616,0.26152811,0.42064816,0.44301997,0.33047568,0.75426783,0.3370083,0.65353693,0.65761933,0.30345519,0.70509922,0.55339607,0.4303919,0.56810104,0.42575012,0.59871703,0.51417848,0.42428516,0.33631996,0.50581671,0.43281507,0.50466711,0.32694307,0.18248318,0.35518423,0.60739953,0.61329985,0.45793395,0.40959586,0.38625234,0.42829822,0.32101327,0.38141871,0.59724686,0.42689691,0.30178095,0.31396818,0.36922811,0.40868832,0.46682739,0.44363932,0.32649359,0.21231884,0.62683453,0.59013215,0.44489768,0.40474333,0.78008543,0.46643742,0.54082869,0.72827689,0.65367674,0.45341148,0.48152614,0.54114551,0.40222201,0.53685392,0.45659239
123,42,0,0.21624163,0.37372046,0.33010419,0.28385025,0.39317407,0.27642017,0.19759502,0.56812015,0.21424810000000002,0.69954387,0.41661665,0.3938223,0.49973029,0.52605506,0.36548476,0.60653135,0.46200541,0.61033218,0.24282917,0.3331453,0.315289,0.61959783,0.52760924,0.38583975,0.37753202,0.18058747,0.27115681,0.46703001,0.57638762,0.38542876,0.45504678,0.38511263,0.42213325,0.38732592,0.43787104,0.70701097,0.3475008,0.36703439,0.26044127,0.41507477,0.37108626,0.5088396,0.27527085,0.17931646,0.18930297,0.65094247,0.46007449,0.44255597,0.30685389,0.73499779,0.379755,0.53869639,0.65529832,0.50571299,0.45232680000000003,0.56310627,0.49128693,0.36099482,0.28037908,0.3378811
124,42,1,0.36654240000000005,0.49610744,0.56932147,0.51060133,0.51875976,0.42586851,0.29904787,0.82541027,0.41583278,0.95618075,0.73724457,0.68761376,0.68845761,0.62039689,0.48996712,0.82726207,0.55778532,0.83948681,0.31219857,0.50698308,0.68726552,0.88886403,0.67686344,0.5380813,0.56220224,0.24244547,0.41624679,0.77629215,0.72074475,0.68806505,0.6267170999999999,0.61510996,0.57034129,0.60986074,0.54245359,0.90564426,0.55829414,0.60136996,0.48149606,0.72188607,0.62712993,0.5750884,0.43218227,0.32965495,0.44986197,0.7789401,0.70911781,0.58608708,0.41602202,0.81315363,0.58573919,0.57414587,0.83667358,0.5180663,0.57858642,0.84297669,0.67306725,0.48559591,0.47468047,0.56005148
125,42,2,0.43790562,0.55711105,0.77312325,0.55618768,0.58309669,0.40765934,0.46800319,0.96663269,0.63025643,1.0,0.90248454,0.82993984,0.78109972,0.69359364,0.55395006,0.99368516,0.54504885,0.9098263000000001,0.43124705,0.55507683,0.75298917,0.94362268,0.72718367,0.63854132,0.72821579,0.25081135,0.51921165,0.94740073,0.82418226,0.82455763,0.71487159,0.74720862,0.62906787,0.75689267,0.63815801,1.0,0.74641611,0.6937846999999999,0.56359908,0.85761086,0.72615371,0.63019608,0.40753955,0.37068682,0.58197032,0.88883563,0.85948263,0.67381541,0.54516891,0.82361172,0.6618071999999999,0.54373637,0.96619443,0.59802612,0.61808957,0.88503554,0.89802011,0.52394552,0.53616809,0.69033867
126,43,0,0.46738965,0.54728902,0.7865413,0.40721845,0.57731081,0.34865506,0.51268872,0.94779537,0.68010252,0.92829875,0.88394185,0.77209625,0.78144403,0.68066109,0.62987648,1.0,0.56766683,0.88606535,0.42461109,0.55059327,0.7886991,0.89872085,0.73510513,0.62991803,0.77589142,0.23442989,0.56366752,0.95334491,0.86316324,0.74618526,0.75574358,0.74705725,0.66301796,0.69839874,0.6349026999999999,0.95479335,0.72415638,0.6256255000000001,0.56095801,0.84131731,0.72748491,0.65920926,0.33420434,0.33593165,0.59003623,0.8992683000000001,0.87575897,0.71782722,0.59902706,0.78973339,0.6592521,0.53385833,1.0,0.65013303,0.62281316,0.83662377,0.92708988,0.50521966,0.53129247,0.69517336
127,43,1,0.4532407,0.51122888,0.60974841,0.23002997,0.54422831,0.32939728,0.41375844,0.77586182,0.6538276999999999,0.79109833,0.66732782,0.51621934,0.67424912,0.63882394,0.66179685,0.84488949,0.62951285,0.83818969,0.34071871,0.52004474,0.7226323,0.7598963000000001,0.66285341,0.53333891,0.64664283,0.20828139,0.54352185,0.74389112,0.79174582,0.5875206000000001,0.66246267,0.68370581,0.60042758,0.54619731,0.57210116,0.83941126,0.60212409,0.43504218,0.46437008,0.62866281,0.65840433,0.66782385,0.32303873,0.34229379,0.43951001,0.83289394,0.80407164,0.63486472,0.60720709,0.74672264,0.63102658,0.58601082,0.98925363,0.65900886,0.58265395,0.70082786,0.85001571,0.42713573,0.52616747,0.636232
128,43,2,0.38791833,0.54188604,0.45816518,0.20715116,0.55212622,0.33602626,0.339978,0.65432382,0.66206711,0.74977303,0.52270533,0.43971927,0.6594094,0.5803133,0.61253888,0.71594046,0.58858707,0.81431081,0.30712188,0.47485898,0.50854049,0.66715797,0.60906754,0.48968719,0.59068423,0.17347853,0.48734362,0.54749356,0.75547113,0.52907801,0.54648616,0.60018698,0.45966726,0.39377315,0.49724688,0.78172022,0.62041144,0.38803086,0.35684875,0.49500389,0.61237132,0.63843137,0.3372495,0.4203812,0.41753796,0.73931003,0.7638655,0.46032825,0.58887517,0.72428193,0.65944313,0.66012438,0.89807648,0.57110054,0.55406753,0.60545307,0.77205374,0.33999719,0.56033419,0.56093637
129,44,0,0.3751758,0.64167717,0.43279288,0.22537469,0.67442851,0.38704295,0.31482816,0.6618329000000001,0.75713634,0.77553297,0.57214813,0.56018818,0.74126316,0.62388941,0.6124589,0.70700947,0.57648812,0.84048913,0.38706168,0.47098813,0.54242794,0.71109912,0.61527198,0.62627133,0.65200105,0.21452489,0.51734362,0.5703869,0.81299279,0.57440361,0.46254231,0.53566913,0.39163492,0.36274441,0.46035333,0.82797819,0.75299215,0.46232605,0.35022146,0.61548103,0.64526979,0.59935069,0.38681635,0.48143279999999994,0.44216701,0.66468822,0.82131741,0.49752781,0.58849596,0.73729563,0.78325811,0.76426783,0.85486063,0.5904088000000001,0.54925647,0.66809142,0.80593966,0.30809507,0.60698298,0.52404473
130,44,1,0.40977718,0.66943433,0.36929098,0.20182908,0.7013879,0.46207714,0.23954935,0.64408678,0.81495266,0.59650409,0.58451862,0.51920407,0.77854036,0.63047989,0.6383009,0.62109157,0.71464209,0.90181951,0.4656054,0.48520716,0.63566418,0.74336737,0.56847006,0.72505018,0.73777834,0.23518200000000003,0.59962296,0.61293945,0.78704884,0.51804571,0.40030858,0.47376903,0.41271865,0.30549304,0.41987266,0.72908864,0.67629231,0.43266277,0.31473097,0.63063359,0.62852325,0.57202186,0.46087516,0.43668091,0.39401311,0.5940420999999999,0.89111689,0.56539624,0.55397733,0.70249669,0.82115481,0.75112673,0.8084081999999999,0.67291876,0.48159552,0.72088545,0.80193275,0.24318739999999997,0.5493734,0.3891481
131,44,2,0.26284843,0.49060089,0.3151817,0.11797272,0.51634602,0.38565697,0.17129391,0.46796077,0.62277776,0.26284989,0.38208889,0.38758291,0.64477626,0.40637421,0.48249356,0.48460081,0.46217171,0.69029398,0.32882475,0.38887376,0.3374104,0.68446334,0.46840897,0.6127551,0.68371625,0.17471487,0.54395887,0.41687129,0.41708085,0.35191633,0.31839538,0.35246194,0.32170567,0.13569653,0.35003139,0.53895788,0.45508434,0.28663927,0.21494423,0.35101565,0.5029464,0.45392478,0.38556009,0.22860335,0.16023119,0.51538819,0.74401755,0.50111248,0.44545927,0.34888791,0.54107267,0.60869881,0.65036858,0.51336343,0.39120014,0.6282281999999999,0.63977844,0.16819741,0.34053245,0.22191296
132,45,0,0.13201728,0.41955084,0.18909276,0.13333945,0.44519381,0.41582019,0.17797587,0.40355209999999997,0.56681062,0.25700878,0.3154866,0.4075428,0.36465781,0.29800386,0.32841020000000004,0.45698692,0.40603562,0.61037935,0.26639954,0.29647928,0.28602257,0.63770595,0.47628829,0.40432419,0.61436781,0.20614871,0.42068552,0.34807151,0.34493481,0.38090837,0.22094366,0.33403971,0.25135660000000004,0.1598795,0.36219173,0.59833103,0.45878914,0.18773524,0.26386155,0.2667992,0.40057685,0.19148184,0.40172057,0.21914558,0.10730676,0.51184954,0.61936834,0.46173603,0.42970595,0.14607453,0.25395802,0.49147888,0.49023267,0.37787444,0.40019244,0.6076397,0.61886392,0.21550428,0.21729534,0.23293379
133,45,1,0.27259171,0.47282111,0.15326048,0.22341102,0.50337214,0.57618309,0.23173507,0.44454335,0.68610653,0.44188972,0.37913981,0.4962903,0.34099229999999997,0.31403437,0.35073314,0.51965719,0.54194443,0.6446588000000001,0.31800051,0.29657654,0.40820497,0.59835764,0.47580373,0.36011208,0.53241783,0.47034339,0.50634961,0.41745523,0.45521611,0.54147145,0.26328887,0.36323569,0.35794916,0.19566746,0.36618241,0.6160523,0.55124471,0.22270531,0.35772638,0.39523727,0.37956159,0.27318547,0.56904384,0.36211633,0.10772947,0.52276156,0.6286035,0.49648400000000004,0.45914321,0.22087199999999999,0.29620078,0.50485421,0.53525685,0.41824625,0.39518020000000004,0.61365068,0.69398177,0.41597161,0.21135981,0.28589011
134,45,2,0.28091163,0.56907355,0.17639644,0.21629657,0.60499787,0.30438588,0.26701312,0.4446295,0.74041174,0.63506197,0.37741733,0.53169829,0.30993561,0.30079495,0.33846974,0.60369869,0.64750191,0.6664269,0.3795373,0.32321533,0.49661431,0.56075959,0.49461720000000003,0.39063232,0.49104868,0.60284769,0.49023993,0.42694795,0.51057795,0.63507415,0.32176986,0.37672514,0.45741273,0.19263141,0.30144382,0.53269597,0.58371325,0.26843320000000004,0.38051181,0.28709482,0.39830493,0.33987142,0.30999377,0.21461715,0.18337647,0.49938673,0.67523853,0.35459415,0.4425773,0.23962292,0.33322588,0.57249818,0.62059433,0.45245797,0.36400455,0.57665797,0.76385135,0.52065687,0.24843195,0.28389509999999996
