,measure_number,beat_number,pid1263-17,pid52932-10,pid5667229-07,pid9048-17,pid9050-17,pid9054-17,pid9055-17,pid9056-13,pid9058-17,pid9059-17,pid9060-17,pid9062-17,pid9063-17,pid9064-10,pid9065-12,pid9066-17,pid9067-17,pid9068-11,pid9072-17,pid9075-17,pid9078-09,pid9081-05,pid9088-12,pid9093-17,pid9094-17,pid9097-18,pid9099-17,pid9100b-13,pid9101-17,pid9103-09,pid9104-17,pid9105-17,pid9111-17,pid9116-07,pid9118-17,pid9126-05,pid9128-13,pid9130-02,pid9137-10,pid9138-17,pid9139-17,pid9153-17,pid9162-06,pid9166e-10,pid9170-17,pid9173-22,pid9174-17,pid917509-07,pid9186c-17,pid918722-06,pid918904-04,pid918919-19,pid9192-17,pid9193-02
286,97,0,0.23539933,0.26364087,0.17091667,0.31157353,0.12648729,0.26857827,0.36636616,0.24859657,0.23696341,0.20661878,0.2985511,0.15305213,0.21131776,0.29397517,0.28816953,0.45894656,0.31223511,0.34657476,0.27075439,0.20362636,0.35118592,0.2944486,0.3048764,0.24962027,0.14101009,0.38323285,0.18770347,0.30927662,0.32618261,0.41042162,0.37409383,0.23647481,0.29800124,0.37016432,0.33900925,0.29785117,0.5676557,0.22287772,0.24616567,0.40036370000000004,0.21137708,0.11439212,0.49510027,0.26315789,0.27401518,0.29321273,0.30266999,0.32297109,0.17098199,0.23888314,0.17139516,0.46241754,0.19725303,0.23178911
287,97,1,0.23517575,0.27122326,0.14324623,0.26421414,0.10136771,0.24742879,0.34609917,0.22217047,0.22758571,0.18685312,0.28869987,0.15923929999999997,0.18876157,0.26197933,0.26834807,0.33629473,0.28403244,0.31191941,0.25544967,0.19304739,0.32516090000000003,0.28277811,0.27483338,0.23042759999999998,0.11884652,0.37884956,0.18449539,0.29101944,0.24967362,0.43305374,0.33871104,0.20967699,0.26180925,0.37339529,0.33201436,0.29562340000000004,0.56265285,0.22301529,0.22496857,0.38987089,0.19605169,0.09538366,0.44049681,0.25432879,0.22907996,0.28622446,0.27994838,0.31129852,0.15978501,0.21192895,0.18771599,0.4067585,0.16210046,0.22280185
288,97,2,0.23610732,0.27940861,0.13000255,0.2185339,0.09326606900000001,0.24595412,0.33448336,0.21078371,0.22415010000000002,0.18071558,0.285511,0.17254638,0.18407228,0.26456052,0.25944704,0.29514535,0.27062004,0.27222340000000006,0.25356654,0.19100913,0.32165039,0.27361658,0.23846284,0.22555721,0.11458399,0.37797007,0.18772382,0.28363762,0.19016037,0.45640588,0.31344851,0.20522398,0.23843973,0.36847806,0.32725739,0.29479069,0.54966555,0.22639799,0.20666294,0.38368794,0.19281039,0.10121033,0.37506077,0.25747946,0.20619029,0.27431156,0.25628337,0.30073906,0.14962231,0.19958027,0.20390855,0.36216531,0.15613539,0.24459151
289,98,0,0.24461558,0.28782523,0.1380543,0.19089104,0.1067713,0.2620179,0.33692788,0.20099037,0.22648372,0.19766355,0.3023868,0.19667323,0.19108859,0.3081534,0.29963599,0.33003934,0.30143891,0.23421704,0.26487103,0.21341753,0.33640128,0.27380666,0.22288872,0.23306918,0.14704538,0.37973615,0.199844,0.31646107,0.23628012,0.51177999,0.30279472,0.24730825,0.22175807,0.36016986,0.32455458,0.31130433,0.54136841,0.24790807,0.197786,0.39296236,0.21100994,0.13719451,0.32972501,0.27301616,0.22093967,0.26846901,0.25200249,0.2866297,0.14381174,0.20521929999999997,0.21816193,0.30415211,0.17818366,0.28714754
290,98,1,0.25616694,0.2982985,0.16343519,0.18936535,0.12103139,0.27094782,0.35140429999999995,0.19388129999999998,0.22945837,0.22397127,0.32586675,0.2096694,0.19429705,0.34438192,0.33189461,0.38546484,0.34054243,0.22709791,0.28007875,0.23548206,0.35434763,0.27554266,0.23333333,0.24266964,0.19011188,0.38416909,0.21429056,0.35153459,0.29309372,0.5646823000000001,0.31522696,0.28085205,0.23896535,0.34647055,0.32559246,0.32805589,0.5291293,0.26537995,0.21746752,0.41391162,0.23305920000000002,0.16765459,0.29348982,0.29214589,0.24564848,0.26340369,0.27967248,0.27474654,0.14260314,0.21406412,0.22606202,0.27317294,0.21522795,0.30913742
291,98,2,0.2647994,0.31197654,0.18465401,0.19554031,0.13025411,0.27399798,0.37631761,0.18727478,0.23067559999999998,0.2470498,0.3624903,0.22181573,0.19692375,0.36728852,0.36060842,0.43267773,0.38084939,0.22849063,0.29490984,0.26186695,0.37364418,0.27953419,0.25430693,0.25451544,0.21272455,0.3887226,0.22983587,0.37871312,0.36312354,0.61163895,0.33816904,0.30887944,0.29436337,0.323823,0.32749524,0.35479999,0.51531564,0.27899976,0.23753318,0.45533733,0.25605253,0.19134921,0.2713461,0.30380067,0.27624656,0.26292797,0.31430224,0.26973255,0.14403254,0.23150435,0.23268694,0.25435261,0.2590998,0.32661142
292,99,0,0.27384176,0.32152474,0.19966806,0.20574163,0.13553812,0.2721515,0.39349861,0.18374476,0.23030827,0.26837076,0.38747089,0.23426262,0.19893345,0.38298367,0.37753509999999996,0.47372158,0.41263626,0.23594203,0.30855398,0.28088033,0.39582114,0.28481823,0.26887708,0.265123,0.22982194,0.3923257,0.25070537,0.39476956,0.41466677,0.64940618,0.36222053,0.34022332,0.33359845,0.29840606,0.33019806,0.37927305,0.50061977,0.29009468,0.25336639,0.49188943,0.27384299,0.20562495,0.26011851,0.31487767,0.29999346,0.26696147,0.33685475,0.26992309,0.14867519,0.24795304,0.23856485,0.24425042,0.28974415,0.34251709999999996
293,99,1,0.28021364,0.32777732,0.20746447,0.22012278,0.14061286,0.26633476,0.40906727,0.18380605,0.22937914,0.28003906,0.40485123,0.24173489,0.20029088,0.394911,0.38850754,0.54246378,0.43868492,0.24550725,0.31759302,0.28910216,0.41498267,0.29087522,0.28062938,0.27180122,0.23751182,0.39360238,0.26363266,0.40379947,0.45395278,0.67534145,0.38622967,0.38285259,0.39037969,0.26861345,0.33263059999999994,0.40263223,0.48341132,0.30203124,0.26632211,0.52458023,0.28627323,0.2180464,0.26030842,0.3293491,0.32095275,0.27368174,0.35280349,0.27165793,0.15386984,0.26269846,0.24150758,0.24421162,0.31400304,0.35218286
294,99,2,0.28692088,0.32970183,0.21009448,0.23257199999999997,0.14338565,0.25753718,0.43040915,0.19272914,0.22871651,0.28093876,0.41899741,0.24872007,0.20005289,0.39590189,0.39534581,0.57240718,0.45572512,0.25604807,0.31645743,0.28897086,0.4303749,0.29897234,0.28785118,0.27535909,0.23151592,0.39108447,0.27208356,0.40770749,0.47783867,0.69403207,0.40352304,0.42630599,0.42541670000000004,0.24077789,0.3346415,0.42360142,0.46047415,0.31964069,0.27037296,0.56205371,0.29176981,0.22904803,0.26750228,0.35226144,0.33433451,0.28160134,0.36110716,0.26849911,0.15553748,0.27518097,0.23673131,0.25159746,0.33666739,0.35430732
295,100,0,0.29120606,0.33402990000000005,0.20672398,0.24351359,0.14398356,0.25115326,0.43732663,0.21519623,0.22783779999999998,0.26919375,0.41785899,0.24896881,0.19645659,0.38005383,0.39778124,0.5623429,0.45913491,0.26565571,0.30142091,0.28281856,0.43695711,0.30736090000000005,0.28905762,0.27464091,0.22165931,0.38304844,0.27445062,0.40651337,0.48555887,0.69385392,0.41195799,0.45225309,0.42034027,0.21381623,0.33490097,0.43419957,0.43735832,0.34315772,0.26403129,0.58963448,0.28370327,0.23752037,0.28072774,0.37563420000000003,0.33621908,0.29033166,0.35630117,0.25661596,0.15291110000000002,0.29362492,0.22428129,0.2650498,0.34334276,0.34600968
296,100,1,0.29413737,0.35007021,0.19879139,0.25559267,0.14458146,0.24677338,0.43257628,0.24854754,0.22770095,0.25868322,0.41194696,0.24429475,0.18638167,0.33687687,0.38794418,0.53080687,0.44321967,0.27686815,0.27424675,0.27917344,0.43378415,0.31975367,0.27970978,0.27194156,0.20785534,0.37053692,0.27325692,0.39659528,0.46842614,0.67232037,0.40542005,0.45007311,0.3956636,0.19244877,0.33193868,0.43255578,0.41384047,0.37191066,0.24754854,0.61186882,0.26042672,0.24459617,0.29890611,0.3934188,0.32810496,0.30101843,0.34444642,0.23784358,0.14826264,0.31289616,0.21074474,0.28373432,0.33410162,0.33468661
297,100,2,0.29960253,0.38894854,0.18565835,0.27330505,0.14667414,0.23814595,0.41562933,0.30578776,0.23035148,0.26754778,0.40913972,0.23968287,0.17426179,0.28247599,0.36516727,0.47667658,0.41397052,0.29469777,0.23073499,0.28908966,0.42169989999999996,0.34196688,0.24525437,0.26740135,0.19461078,0.35323782,0.27325014,0.37518997,0.41637521,0.63643112,0.37818428,0.43438123,0.32500173,0.17674318,0.32191662,0.41351156,0.38721817,0.41194465,0.22095963,0.63847972,0.22626191,0.2536504,0.31999392,0.41171797,0.30543123,0.31847236,0.32052332,0.23658006,0.14500872,0.33720421,0.20252773,0.3062217,0.29847068,0.33201713
298,101,0,0.31358837,0.44390022,0.18049196,0.30670759,0.16095665,0.22850391,0.39399272,0.36251318,0.23933305,0.31279816,0.42347348,0.24736242,0.16810048,0.24339103,0.31333853,0.4128274,0.38039592,0.31886886,0.20216275,0.32901088,0.42023718,0.36813361,0.21199696,0.26318309,0.18298928,0.34148521,0.28691671,0.32944834,0.34349263,0.58271971,0.32418699,0.4143028,0.27453489,0.17133362,0.31927867,0.39594891,0.36196942,0.4677187,0.2018578,0.65442202,0.19952377,0.27459074,0.35165603,0.43801571,0.27771234,0.34686097,0.31459594,0.27588973,0.1540674,0.36494312,0.22954803,0.33729789,0.26839893,0.35858962
299,101,1,0.33797044,0.50387379,0.20551536,0.35059132,0.20026906,0.23641291,0.38771671,0.45844875,0.27111783,0.38564653,0.44293661,0.27675407,0.18526223,0.26306196,0.27328826,0.33070133,0.36907648,0.34776953,0.23336567,0.39531074,0.45784014,0.40164983,0.19567198,0.26059931,0.18846517,0.34158451,0.34458085,0.30382907,0.29550326,0.49746140000000005,0.27278963,0.39647747,0.26851788,0.19262724,0.34577711,0.39254237,0.36114306,0.54319819,0.22502444,0.66496939,0.23900684,0.31844984,0.40597083,0.47213144,0.26966366,0.37991290000000005,0.33144357,0.34030946,0.19555491,0.39057729,0.30860937,0.39337731,0.29225919,0.43246759999999995
300,101,2,0.41449509,0.58652845,0.32166142,0.42376095,0.27842302,0.30528107,0.40506241,0.56681293,0.33527082,0.50687683,0.51294955,0.32807545,0.31204055,0.33375742,0.35790432,0.40756020000000004,0.38638702,0.40340049,0.40934147,0.5021258,0.57124533,0.47292725,0.3046908,0.26210996,0.22607942,0.402525,0.44636462,0.38506859,0.39655089,0.4791345,0.28985434,0.38277283,0.40470987,0.30445566,0.43473231,0.40832063,0.44831321,0.61028567,0.34795362,0.66830333,0.41164562,0.41562573,0.49077028,0.53086576,0.38873839,0.42467672,0.44806871,0.4825463,0.35326554,0.42320092,0.43855731,0.48101151,0.42612887,0.5553195
301,102,0,0.49566513,0.64385892,0.40325985,0.47069604,0.35258595,0.41849634,0.44518031,0.63649401,0.41291415,0.5857651,0.56168823,0.35785055,0.41278096,0.37260383,0.45552955,0.46754293,0.42047615,0.46554966,0.52333942,0.57817306,0.64474099,0.52845395,0.43767822,0.27037312,0.2535613,0.45986949,0.51776994,0.47062074,0.45599162,0.52517072,0.35684282,0.36146484,0.484501,0.39892916,0.51051937,0.42084374,0.56220617,0.67081007,0.41429669,0.66933382,0.50731129,0.52632477,0.59204649,0.60262707,0.50248659,0.49076717,0.5253026,0.55134826,0.44726903,0.48081392,0.49044745,0.58099858,0.48757701,0.60705189
302,102,1,0.54984474,0.70061948,0.47484892,0.51228672,0.42403587,0.4772183,0.48477809,0.68954232,0.4582469,0.65706514,0.59675938,0.38409162,0.51017188,0.37350908,0.52444098,0.54528447,0.45454783,0.5073807,0.59147455,0.61916969,0.70071785,0.57053613,0.52985742,0.28805514,0.25873779,0.51458259,0.58561449,0.53089904,0.48773471,0.5815098000000001,0.4641853,0.34556693,0.57846324,0.50774817,0.5620243,0.43243682,0.67230231,0.7203933000000001,0.47556921,0.68163909,0.59751185,0.62695322,0.65378304,0.64633926,0.63453082,0.54653266,0.60898896,0.57658868,0.51491575,0.53416875,0.5614276,0.64100375,0.56267304,0.63691675
303,102,2,0.5812073,0.73200628,0.50468976,0.53845807,0.4559715999999999,0.49485127,0.5082611,0.72541858,0.48975079,0.7112568,0.62610608,0.40646699,0.55133539,0.36994312,0.54866528,0.64167706,0.48950031,0.52908448,0.63518603,0.66168563,0.73073721,0.60703017,0.57172024,0.30048704,0.26248818,0.54415207,0.61568774,0.5498569000000001,0.51849464,0.6376633,0.51128049,0.34201117,0.62087281,0.57092744,0.5837766,0.44413804,0.71006935,0.77335114,0.51018997,0.69109535,0.64697059,0.67920708,0.70785476,0.69796876,0.69094359,0.57411725,0.69512282,0.60091656,0.58251017,0.56512562,0.60534219,0.6954469,0.60773357,0.6606974
304,103,0,0.61337722,0.75819774,0.52078475,0.5552767,0.47901345,0.50407739,0.52938627,0.75048415,0.51092625,0.76649463,0.64825356,0.42508032,0.58306743,0.36180806,0.56859074,0.67148614,0.51218279,0.54812301,0.66988131,0.69463549,0.75648094,0.62618954,0.61296718,0.31269605,0.26699496,0.56572807,0.64234943,0.56390013,0.55074543,0.67481443,0.54432588,0.34449023,0.65460959,0.60549572,0.60471804,0.45576355,0.723481,0.82447196,0.54540439,0.70534036,0.68325431,0.71572659,0.74238833,0.72789564,0.7370763000000001,0.59277722,0.73656995,0.61988949,0.62010459,0.59495103,0.64206595,0.731212,0.64775676,0.68106334
305,103,1,0.66525897,0.78884943,0.53672653,0.56156902,0.52283259,0.51249055,0.55892857,0.77616258,0.53918899,0.83533268,0.70291074,0.46004767,0.62684883,0.33868738,0.58877622,0.7072436,0.54683003,0.56960764,0.71005478,0.73777667,0.78247221,0.64799726,0.67280857,0.34328876,0.28399779,0.59816299,0.66376153,0.57521958,0.59991135,0.70920428,0.61578591,0.36042137,0.696867,0.63105422,0.63452474,0.47339108,0.73747334,0.88492353,0.59848443,0.71891859,0.72967104,0.75763054,0.78228502,0.76815022,0.79636173,0.62077722,0.81015486,0.62165442,0.66513655,0.63063447,0.69920773,0.77034019,0.71677901,0.71661198
306,103,2,0.68895789,0.80052862,0.51533748,0.5471337,0.54492526,0.50385682,0.56328883,0.78024416,0.54797609,0.86009206,0.72309185,0.47165509,0.64403702,0.3123922,0.58450338,0.69876235,0.5677335,0.56890774,0.71656015,0.74865575,0.78351861,0.65145659,0.69947693,0.36246492,0.29788843,0.59812753,0.66133342,0.56666338,0.62691595,0.72602435,0.6364414,0.37108866,0.71111418,0.63253123,0.65190927,0.48075571,0.73805403,0.92223031,0.62669367,0.71146269,0.7383354999999999,0.77525797,0.78866606,0.7850501,0.81376783,0.63359464,0.83791385,0.60371436,0.68105752,0.63890748,0.72132347,0.77557884,0.74871349,0.72692286
307,104,0,0.69567756,0.79265714,0.48903736,0.51722488,0.54258595,0.48299723,0.55377947,0.76801167,0.54425238,0.8503278000000001,0.73201811,0.47055653,0.63702071,0.25911677,0.56794072,0.67257028,0.5744397,0.55676211,0.69721525,0.72658497,0.77506863,0.64385367,0.71075677,0.37652303,0.30020485,0.58167246,0.64576099,0.54848515,0.6206866,0.7236639,0.63846545,0.3760335,0.70156996,0.61441319,0.65260119,0.47981486,0.72883003,0.93801084,0.64242911,0.69291386,0.72276885,0.76434169,0.77286539,0.78560982,0.803298,0.63283752,0.84190993,0.5835481,0.68558977,0.63179025,0.72167057,0.76012159,0.74835109,0.71414271
308,104,1,0.67767979,0.74862476,0.44030981,0.47617586,0.5114274999999999,0.45678724,0.53189147,0.73429265,0.52086574,0.79983261,0.71338939,0.45337341,0.58886734,0.23236895,0.54087363,0.61091816,0.56974797,0.53324143,0.65778361,0.68494435,0.73638553,0.62283158,0.70174639,0.37889219,0.29699023,0.51534151,0.59999322,0.52047765,0.5924732,0.6821927,0.62977642,0.35910541,0.65445052,0.57250908,0.63673024,0.47153100000000003,0.67965025,0.91923606,0.6452228,0.63617627,0.67959342,0.715424,0.73312823,0.76677801,0.75552938,0.61445896,0.82160021,0.55295274,0.66862289,0.60254882,0.69054554,0.71834174,0.7144959,0.68355486
309,104,2,0.6571606,0.71689105,0.40834965,0.43979417,0.48734679,0.44081800000000004,0.51383495,0.69924987,0.49695333,0.76419305,0.69230272,0.44186962,0.56142794,0.22597712,0.51277518,0.49975055,0.55695474,0.51441499,0.62166172,0.64055271,0.71096809,0.60732162,0.68186957,0.37625062,0.29364954,0.46478474,0.57261937,0.49205566,0.56815215,0.65933046,0.61529472,0.34215738,0.5620029000000001,0.53347283,0.62224312,0.46398252,0.63855543,0.88662297,0.64212879,0.6082318,0.62715562,0.6751959,0.69067153,0.74732328,0.70717184,0.5878793999999999,0.79732111,0.53944505,0.64439279,0.57358112,0.65748132,0.67889018,0.68419946,0.64826205
310,105,0,0.63166066,0.69257454,0.38627968,0.40575968,0.4609417,0.42574363,0.49918516,0.65733091,0.47570585,0.73127354,0.66196636,0.43179604,0.53578669,0.22798948,0.48237129,0.47407656,0.53582454,0.49622481,0.59409952,0.61057271,0.6837954,0.5937504,0.66232178,0.37250289,0.29301922,0.44442868,0.54308871,0.4661206,0.55479088,0.62233521,0.60353997,0.32286322,0.50859672,0.49545203,0.61285893,0.45670441,0.61455739,0.84308489,0.63737254,0.57969934,0.59009567,0.63354799,0.6547326,0.724104,0.6618898,0.56761139,0.76922392,0.53600546,0.62608948,0.55131091,0.62457557,0.64282758,0.65693991,0.63008731
311,105,1,0.57733201,0.63295614,0.34528896,0.36678704,0.39331091,0.39520418,0.44586512,0.56971784,0.43280035,0.66988422,0.59230918,0.41271634,0.49940943,0.25132424,0.41985613,0.42376475,0.49164559,0.46103924,0.53477517,0.54545455,0.63118277,0.57052346,0.59492112,0.35993066,0.29436653,0.4018512,0.49211883,0.40856607,0.53715851,0.53518409,0.56787771,0.29225043,0.44444291,0.41829651,0.59543115,0.44156419999999996,0.56466292,0.76446549,0.62363459,0.52760502,0.51382537,0.55084956,0.58863567,0.68203485,0.55283994,0.52083082,0.71227305,0.53036973,0.58541546,0.50294422,0.5260243,0.57226103,0.59467275,0.58697514
312,105,2,0.51978636,0.5606426,0.28357307,0.33246366,0.30717489,0.37003403,0.40564320000000004,0.47461574,0.39536877,0.6066676,0.52649418,0.38637164,0.47213751,0.27194935,0.37098284,0.41120599,0.45521059999999997,0.42035348,0.46584684,0.4916031,0.57683739,0.54414131,0.51413144,0.34268615,0.28967066,0.32638485,0.44103364,0.36429488,0.50999275,0.46066657,0.52859079,0.27466436,0.38830486,0.34157179,0.56953814,0.41595562,0.51072597,0.64800518,0.60757787,0.47453476,0.4505098,0.45186593,0.53079611,0.62933105,0.43925533,0.46215075,0.61491634,0.50273262,0.52938408,0.43489872,0.43064212,0.51342,0.51184315,0.56677604
313,106,0,0.46255124,0.46888577,0.23767979999999997,0.30786314,0.20573991,0.34432821,0.39492892,0.40271615,0.35303947,0.47597991,0.4695925,0.34295782,0.41898634,0.27535017,0.34042295,0.41052479999999997,0.4296939,0.38971368,0.41336453,0.41588721,0.51674243,0.5183674,0.42521724,0.33277199999999996,0.27446423,0.25434428,0.39180005,0.33544853,0.44889999,0.39513064,0.48666159,0.25599495,0.34962307,0.30248015,0.5358501999999999,0.38645384,0.47558320000000004,0.48604030000000004,0.58682079,0.40100018,0.39125372,0.36680891,0.47276664,0.5685023,0.35099463,0.39427136,0.52839979,0.46992108,0.47722836,0.37482207,0.32696748,0.45750226,0.42959339,0.52413103
314,106,1,0.41325301,0.42226811,0.20794961,0.29339171,0.17040359,0.32971389,0.39467753,0.35762263,0.32475511,0.38895243,0.42855109999999996,0.31107887,0.36256501,0.27669582,0.32872248,0.41744220000000004,0.41347345,0.37330505,0.37080005,0.37065149,0.48109726,0.50484686,0.31449422,0.32772825,0.25043334,0.19647493,0.35351329,0.32509622,0.38994278,0.32154097,0.45725779,0.23919314,0.32431012,0.26343775,0.50568673,0.36307303,0.43789434,0.39897224,0.5555315,0.34384434,0.35448748,0.32907906,0.43866606,0.51329782,0.29140819,0.33653601,0.46501424,0.42345143,0.44485183,0.33334753,0.27033125,0.42284957,0.36328912,0.38726433
315,106,2,0.37488511,0.38503345,0.19728488,0.2825404,0.14786996,0.31529493,0.39980929,0.32188121,0.29987035,0.34347887,0.39513583,0.29494248,0.33748788,0.28049422,0.32732709,0.43162237,0.40973228,0.35876988,0.35450240000000005,0.34167188,0.46508619,0.48991979,0.28385219,0.32360079,0.23972581,0.17334563,0.33221649,0.32404026,0.36194697,0.30197447,0.43897358,0.2356839,0.32738087,0.23500523,0.48608588,0.34282841,0.41684441,0.33561544,0.52899846,0.32275565,0.32649058,0.29652417,0.41174415,0.4552767,0.25376914,0.32100503,0.41410644,0.37164689,0.42174317,0.30700164,0.23796876,0.39525288,0.33204320000000004,0.33725599
316,107,0,0.34175879,0.35482779,0.19536982,0.27197797,0.12911809,0.30119738,0.40772365,0.29457259999999996,0.27736963,0.30751151,0.36663648,0.28307597,0.32262671,0.29018289,0.33146993,0.44947712,0.41233976,0.3380205,0.34198813,0.30730899,0.45594986,0.47875616,0.24962457,0.31887898,0.23206744,0.16402582,0.3130019,0.32727721,0.34678056,0.2962886,0.4197832,0.23668085,0.34228508,0.20670811,0.46739318,0.33057565,0.40615752,0.29604273,0.50408577,0.30764381,0.29924894,0.26809683,0.38691127,0.42384220000000006,0.23525717,0.31087437,0.3760502,0.32312151,0.40771063,0.28322891,0.21995775,0.36852929999999995,0.31417699,0.30848117
317,107,1,0.29436095,0.31400017,0.20812835,0.26124402,0.10781764,0.28546761,0.42871879,0.26100066,0.25125324,0.29696609999999996,0.31366106,0.27586278,0.30624945,0.30661203,0.35815566,0.48830471,0.42582192,0.30599505,0.32748802,0.26988246,0.45784014,0.46429793,0.19832954,0.31528809999999996,0.22676489,0.16882758,0.28968394,0.35146551,0.34632122,0.29404691,0.38888889,0.24370597,0.36361436,0.17951874,0.44676527,0.31651689,0.40326525,0.24506757,0.47055455,0.29301085,0.25637771,0.22897044,0.35810544,0.36750925,0.21765476,0.30581575,0.32666429,0.26160989,0.3930215,0.26570959,0.21935411,0.33629543,0.30290643,0.30005005
318,107,2,0.25584399,0.32562979999999997,0.21274151,0.26262526,0.10754111,0.28677842,0.44359397,0.24886623,0.23504754,0.30136002,0.30260026,0.27562442,0.29773468,0.315897,0.38742416,0.49430106,0.44721374,0.28522446,0.31838051,0.24833062,0.47508889,0.45732859,0.17376192,0.32400528,0.23038922,0.17804809,0.29289202,0.37897957,0.35855428,0.29823337,0.37596545,0.24602552,0.37095235,0.18172811,0.43942441,0.30777882,0.4092843,0.22567775,0.4519486,0.29157423,0.24526916,0.21084646,0.34876177,0.33287894,0.21624133,0.31510888,0.32096832,0.23896672,0.3903312,0.27392785,0.22960085,0.32781012,0.30937159999999997,0.3049886
