,measure_number,beat_number,pid1263-03,pid52932-03,pid9048-03,pid9049-03,pid9050-03,pid9054-03,pid9055-03,pid9058-03,pid9059-03,pid9060-03,pid9061-03,pid9062-03,pid9063-03,pid9066-03,pid9067-03,pid9072-03,pid9074f-03,pid9075-03,pid9088-03,pid9091-20,pid9093-03,pid9094-03,pid9097-06,pid9099-03,pid9101-03,pid9104-03,pid9105-03,pid9111-03,pid9112-05,pid9114-27,pid9118-03,pid9137-03,pid9138-03,pid9139-03,pid9150-17,pid9153-03,pid9166c-05,pid9170-03,pid9173-08,pid9174-03,pid9186c-03,pid9192-03
52,18,1,0.19599535,0.38926262,0.24067748,0.20733464,0.21919411,0.31830443,0.32213138,0.24314104,0.2697078,0.20864395,0.32612489,0.27137192,0.26759416,0.42389332,0.19087687,0.19474526,0.19509537,0.21378931,0.24803898,0.21700151,0.32915202,0.2992885,0.20265942,0.30609514,0.34197469,0.38917526,0.42278424,0.18632132,0.30714524,0.19352987,0.42692594,0.37013077,0.29542745,0.23932719,0.36391564,0.30496355,0.33970721,0.24180089,0.21633055,0.21206609,0.26936059,0.24745103
53,18,2,0.18619973,0.41337185,0.24773451,0.21879462,0.23183709,0.35391925,0.27295367,0.24500997,0.28923341,0.22122685,0.33059842,0.26964081,0.26842105,0.46752299,0.20707535,0.19951422,0.20493869,0.22868558,0.23871326,0.23050749,0.37102821,0.27871791,0.19859165,0.30886309,0.3716308,0.40682791,0.39951388,0.20128615,0.34304382,0.18185029,0.47967994,0.38195604,0.2912555,0.24047926,0.38361903,0.30106668,0.33865832,0.26676374,0.21796021,0.23073139,0.26708801,0.22745520000000002
54,19,0,0.18184613,0.43558261,0.2505139,0.21228757,0.23822357,0.360536,0.27275632,0.24567032,0.29148848,0.22078665,0.34056782,0.25851445,0.24718131,0.50327406,0.20218561,0.20427725,0.20560286,0.22787186,0.22047381,0.22362095,0.40554204,0.24974888,0.17201172,0.28376752,0.37914492,0.38521015,0.36831579999999997,0.21497904,0.33291259,0.14896988,0.46829178,0.38388982,0.26557401,0.22642396,0.39251733,0.29362672,0.35909297,0.27685587,0.21234467,0.23961389,0.21990856,0.21475899
55,19,1,0.20394649,0.45641766,0.27412420000000004,0.21039864,0.23671577,0.34598441,0.30249977,0.23739098,0.27299416,0.21956323,0.3569903,0.24722794,0.23564703,0.5018271,0.19147414,0.20587085,0.20254314,0.22474892,0.19986529999999997,0.22110092,0.39809859,0.22510463,0.13665285,0.24065553,0.37536999,0.32295797,0.38568909,0.21199459999999998,0.29876557,0.11919455,0.3809546,0.39601419,0.24424035,0.21240553,0.41963598,0.29331046,0.37348325,0.26972363,0.19598696,0.23818452,0.19817791,0.22941381
56,19,2,0.21698239,0.43167561,0.29663434,0.22434139999999997,0.23525997,0.31583027,0.31741378,0.22869424,0.25236851,0.21712211,0.35505633,0.23330283,0.24693385,0.47843041,0.19317406,0.20351896,0.19944936,0.22342937,0.19278979,0.23506561,0.3704695,0.23515625,0.1133829,0.2263061,0.36297276,0.26199841,0.40652883,0.20333262,0.24276579,0.10119689999999999,0.34176591,0.39275876,0.25166585,0.21284793,0.44335516,0.29445755,0.36989134,0.25216642,0.18002988,0.22354743,0.19929402,0.23949160000000003
57,20,0,0.19778166,0.39303205,0.36486682,0.2315181,0.24880416,0.25971711,0.26172352,0.24215674,0.22933654,0.20059456,0.33905711,0.20440021,0.25072429,0.40706928,0.19536624,0.18136848,0.19250681,0.20183271,0.20301085,0.24018116,0.35287916,0.28058733,0.08317129,0.25517485,0.31966826,0.21374306,0.39378090000000004,0.17993321,0.1998165,0.08006475,0.49704131,0.38523929,0.28170982,0.22691244,0.43485169,0.29035163,0.33348928,0.20313819,0.13959394,0.21406163,0.20358368,0.23073344
58,20,1,0.18381522,0.45763516,0.41146497,0.26038916,0.31563258,0.25914784,0.28716286,0.28410167,0.26754211,0.22289046,0.33479195,0.23218179999999997,0.25473201,0.36437155,0.21959832,0.20261848,0.22043029,0.23946925,0.23048094,0.28074556,0.40399207,0.33309152,0.12629397,0.31644485,0.2887181,0.22447264,0.36307509,0.1624174,0.22291481,0.12262827,0.59225902,0.43043962,0.31473864,0.24318894,0.43391757,0.32695111,0.35520676,0.19930461,0.12906906,0.18909412,0.23117729999999997,0.2211835
59,20,2,0.22911266,0.65654148,0.48488709,0.37338429,0.42335355,0.34705728,0.37187294,0.35308373,0.39767618,0.29527784,0.36830761,0.32219934,0.32232617,0.36147762,0.30153584,0.28179502,0.31012716,0.34048823,0.33153474,0.40210777,0.47846265,0.40612444,0.24952102,0.44573128,0.34283263,0.28357653,0.38484811,0.14286932,0.26546931,0.23205631,0.67944734,0.48364636,0.39277968,0.31324424,0.44898883,0.37017581,0.40519167,0.24131352,0.28262375,0.26274364,0.26439857,0.30454924
60,21,0,0.34962612,0.85039208,0.61312247,0.50821277,0.60538995,0.62979506,0.51150268,0.45835410000000004,0.57480234,0.47703522,0.51238523,0.47088386,0.42865162,0.53041692,0.42904962,0.43550948,0.45477975,0.49515431,0.49095159,0.54849611,0.60066685,0.57611607,0.33962682,0.63459578,0.48226925,0.40901665,0.53154678,0.43144319,0.45473754,0.31409301,0.80164682,0.61286171,0.46450415,0.49519816,0.56483051,0.54566895,0.51567311,0.39551263,0.5099613000000001,0.47087433,0.41647953,0.50238228
61,21,1,0.50678797,0.98342275,0.74623625,0.63232042,0.74681976,0.77833246,0.6980171,0.5665399999999999,0.72444139,0.63206037,0.69876929,0.61815755,0.64721149,0.71011649,0.62549226,0.63755924,0.58367393,0.69061652,0.68254496,0.67634421,0.692917,0.70975167,0.41800829,0.76398131,0.67231715,0.60854084,0.72636556,0.63552192,0.59636343,0.47135779,0.84630629,0.68451586,0.55446996,0.67187097,0.67792758,0.73933319,0.69614398,0.59343834,0.7167108,0.63684797,0.57591609,0.77281567
62,21,2,0.60565803,0.989751,0.77663578,0.74553036,0.88240901,0.89266947,0.81667137,0.65692749,0.83128223,0.8860621999999999,0.87979423,0.80195226,0.88218252,0.81477621,0.803623,0.76795024,0.7291099,0.84084745,0.83123366,0.7943909,0.73686582,0.75516183,0.43223477,0.84836472,0.82162008,0.74520222,0.90633397,0.80871172,0.65296931,0.63896792,0.85950875,0.67300362,0.65754763,0.79502304,0.79026387,0.90206904,0.86764262,0.77450223,0.81924357,0.75280304,0.64756942,0.90457008
63,22,0,0.65144566,0.9360985000000001,0.77504343,0.79209047,0.94766031,0.92884043,0.82302415,0.68053825,0.89357167,0.97873314,0.96737644,0.84290399,1.0,0.88614347,0.87765818,0.82405213,0.7890554,0.8927497999999999,0.89913636,0.83933341,0.74654411,0.75439453,0.36527023,0.88390202,0.91213269,0.82379064,0.98539577,0.86300007,0.67510009,0.72137742,0.84291031,0.63777129,0.72804104,0.8397788,0.84738059,0.96119211,0.95827045,0.84707281,0.83723773,0.75483572,0.67249378,0.93596333
64,22,1,0.66791293,0.87742468,0.73320787,0.80725251,0.94636049,0.89056752,0.80970773,0.66265886,0.90773462,1.0,0.97258579,0.83321894,0.97187349,0.91128142,0.87234182,0.81486967,0.79688919,0.90799795,0.92813565,0.85628847,0.72287105,0.72907366,0.34076351,0.88156591,0.93858583,0.85955591,0.96314073,0.8707454,0.68616548,0.72711665,0.78850949,0.62442265,0.78368344,0.81030415,0.85693374,0.92543954,0.96340175,0.87465082,0.84640456,0.74609244,0.67269549,0.89713849
65,22,2,0.66667498,0.85754574,0.6914446999999999,0.81249605,0.9177643,0.79344018,0.80413495,0.59820583,0.91096597,0.97347359,0.91775737,0.78433615,0.87059392,0.90349479,0.80552638,0.79472749,0.81760899,0.91349608,0.96038349,0.87655325,0.7159863000000001,0.73074777,0.43456534,0.85813394,0.95960535,0.87930214,0.93044531,0.87571946,0.67493327,0.70636711,0.77239486,0.67717724,0.81543723,0.74149309,0.84594569,0.83211835,0.92853909,0.89991085,0.89054118,0.79289029,0.68762187,0.87102375
66,23,0,0.67750083,0.87549869,0.73016792,0.80434645,0.8839688,0.72578385,0.83261911,0.5076003,0.9215538000000001,0.90452778,0.86019405,0.77106688,0.81729841,0.87050889,0.76122342,0.81830569,0.87744096,0.91906752,0.97567546,0.88491464,0.75875462,0.77692522,0.54586074,0.83647175,0.98956174,0.8887391,0.97534511,0.90677183,0.63372998,0.67134308,0.79392445,0.77448525,0.81455789,0.7261659,0.82074345,0.74849914,0.89948687,0.91976226,0.9590548000000001,0.86411732,0.70463256,0.87921934
67,23,1,0.72621303,0.90074288,0.79299363,0.77869733,0.87244367,0.69083903,0.87214548,0.50740718,0.9423857,0.85296135,0.81174709,0.79608023,0.81071946,0.82930717,0.75669467,0.88732227,0.93074478,0.92727806,0.96577133,0.86888863,0.85515004,0.87004743,0.65695596,0.82493275,0.99478087,0.90031721,1.0,0.91508562,0.64640792,0.66555479,0.81912914,0.8491931,0.80478749,0.75796313,0.80134823,0.71698113,0.8762450999999999,0.9473997,0.99925307,0.91814554,0.75949708,0.89713849
68,23,2,0.76123297,0.91009768,0.83316445,0.73883379,0.86993068,0.67932212,0.87312283,0.54693496,0.96748023,0.83255202,0.78316077,0.82772821,0.82122163,0.80177805,0.77244684,0.94739336,0.95543824,0.93658823,0.94366532,0.83526884,0.92313238,0.93436105,0.72426365,0.82875549,0.97697862,0.91284695,0.9675302,0.92943935,0.68610988,0.6881193,0.82769818,0.89976349,0.77361993,0.7904424,0.79393297,0.71242496,0.86854814,0.94424963,0.98723433,0.93252274,0.83755799,0.90345881
69,24,0,0.77016451,0.89524006,0.8459033000000001,0.69638006,0.85730503,0.69285339,0.85110422,0.59846125,0.98150567,0.81265721,0.75079768,0.8321513,0.80758088,0.77142857,0.78688632,0.96054502,0.9145663,0.93328935,0.89303542,0.78991987,0.97215464,0.95361328,0.72340578,0.82910944,0.93565454,0.91173672,0.84656329,0.94656434,0.71546931,0.69106249,0.8293636000000001,0.91096272,0.73536883,0.81315207,0.77431626,0.70760077,0.85239964,0.8889153000000001,0.94085693,0.89805086,0.87628589,0.8938046999999999
70,24,1,0.74432536,0.82728023,0.80370585,0.66043338,0.82266898,0.69355404,0.78510478,0.6237852,0.97607425,0.76503544,0.68574591,0.77594753,0.66350797,0.7695279,0.78334208,0.90053318,0.7525545,0.90154681,0.71987164,0.74120311,0.96314319,0.88657924,0.61964541,0.82387088,0.84714378,0.85844568,0.64387833,0.89980814,0.74721975,0.63877171,0.80713621,0.86540067,0.7013189999999999,0.7895023,0.72646379,0.67200901,0.79233323,0.79251114,0.87845454,0.79381845,0.81644591,0.85275733
71,24,2,0.72207544,0.77830513,0.73465547,0.69903342,0.82604853,0.62944474,0.70047928,0.59846125,0.96431763,0.75720329,0.67109461,0.66064974,0.5882605,0.79227468,0.75492255,0.85349526,0.65003406,0.89406935,0.67029554,0.77586808,0.8799225,0.82784598,0.61420503,0.82719807,0.80331737,0.82529738,0.55157631,0.88367796,0.71179938,0.58599039,0.78053591,0.82185587,0.72193454,0.73738249,0.69665832,0.62569683,0.74409146,0.77337296,0.87112107,0.74584184,0.70940631,0.83032366
72,25,0,0.71683283,0.76420415,0.70375651,0.73877061,0.82354419,0.52369066,0.68252044,0.53755918,0.95180474,0.77155271,0.70287165,0.63900709,0.67654515,0.82697731,0.7469151999999999,0.84567536,0.65275886,0.91210322,0.73350765,0.82040413,0.8373254000000001,0.80203683,0.69916357,0.82443721,0.82891256,0.80452022,0.59478391,0.8954735999999999,0.64240436,0.58736388,0.77929847,0.82623817,0.75515388,0.73173272,0.68723998,0.61352916,0.7375566,0.79631501,0.90663407,0.77049378,0.64091306,0.85484095
73,25,1,0.74577933,0.80719494,0.72232195,0.78368817,0.84406412,0.5036784000000001,0.70240579,0.49266135,0.95421107,0.80299566,0.75418376,0.67859376,0.81180589,0.84684243,0.76260173,0.90870853,0.71304496,0.94018034,0.80960304,0.87068865,0.85749302,0.82205636,0.79139262,0.8253575000000001,0.90112247,0.82275971,0.68832687,0.90009238,0.63239546,0.65029922,0.80033495,0.8779911,0.7902296,0.8043318,0.6950886,0.66434391,0.76041352,0.8371470999999999,0.95688192,0.83775756,0.66365226,0.88088623
74,25,2,0.7854769,0.85685789,0.77793862,0.8190031,0.8982669,0.53433176,0.70800677,0.48668079,0.95764868,0.8482735,0.80901218,0.74842523,0.91211975,0.83445739,0.79600945,0.97399289,0.81238647,0.95161645,0.87021631,0.92486355,0.89096152,0.84626116,0.84443809,0.8352683000000001,0.95989133,0.85662173,0.81041167,0.93519505,0.68727758,0.72539978,0.82433011,0.95026433,0.81035662,0.87694931,0.72473998,0.73911878,0.79346514,0.86377415,1.0,0.88884351,0.74974787,0.89574941
75,26,0,0.7681788,0.88416563,0.81629994,0.83264894,0.92564991,0.58609214,0.6917489,0.52232744,0.93544173,0.86828264,0.81747737,0.80362999,0.92044906,0.79245861,0.81661854,0.99306872,0.81306767,0.94289275,0.88780604,0.94541865,0.90871407,0.85344587,0.86638547,0.82967578,1.0,0.89413164,0.77324472,0.98138279,0.74382785,0.72127931,0.83208039,1.0,0.80161212,0.90284793,0.71879815,0.76645583,0.8030486,0.84725111,0.99117268,0.88629107,0.8126807,0.88859564
76,26,1,0.68049186,0.85107993,0.8085553000000001,0.78482532,0.89532062,0.62046768,0.66669486,0.62789684,0.85252664,0.82740681,0.71641597,0.79661405,0.80860695,0.6969344,0.79443423,0.92920616,0.7097525,0.91378931,0.83947389,0.89403089,0.89840497,0.81291853,0.83564484,0.74621266,0.97218846,0.90610626,0.61300843,0.91245648,0.7466636999999999,0.64892573,0.81524004,0.91131052,0.7739619000000001,0.83429493,0.62988251,0.74898156,0.73299879,0.79066865,0.89814626,0.83250418,0.79835944,0.85581331
77,26,2,0.68215354,0.75959554,0.77055588,0.71331101,0.83863951,0.63268523,0.70909689,0.75442312,0.7824682,0.75308713,0.65168978,0.6997941,0.73937711,0.63715512,0.73201628,0.8443128000000001,0.67262716,0.88725167,0.76520086,0.80548136,0.83403623,0.74323382,0.76844438,0.66519892,0.87080861,0.85860428,0.52948537,0.86946635,0.72342082,0.60330619,0.78960737,0.72280189,0.72755252,0.74899539,0.58373459,0.74329974,0.6480003000000001,0.83578009,0.81544103,0.78363653,0.74739461,0.82442006
78,27,0,0.7021768,0.70553033,0.718978,0.66314991,0.86457539,0.66224383,0.84773987,0.81192375,0.76583018,0.68991539,0.62983656,0.66560665,0.72090777,0.62746781,0.69663954,0.78998815,0.66240917,0.85133055,0.74395848,0.73597724,0.80666847,0.6745745,0.74413783,0.6166997,0.7943805,0.82815226,0.54987385,0.81453848,0.68160587,0.5892279,0.78591366,0.61898998,0.70219834,0.69735484,0.58792373,0.74833834,0.60876094,0.86811293,0.7982617,0.78432337,0.67699859,0.82025281
79,27,1,0.7570206,0.68521117,0.65558049,0.63257313,0.87582322,0.69802067,0.93590828,0.84039372,0.76438639,0.6237136999999999,0.59686788,0.6618394000000001,0.73708353,0.64917229,0.64419139,0.79940758,0.65883288,0.83681548,0.71859599,0.68650563,0.80309994,0.63858119,0.74706892,0.59316155,0.73282334,0.79714512,0.61402375,0.74483053,0.63039368,0.59065045,0.79415705,0.53347941,0.68510015,0.69811982,0.59702427,0.76254288,0.58790371,0.88517088,0.86582468,0.81797847,0.61552478,0.84213085
80,27,2,0.83491193,0.6812629,0.62009988,0.65790637,0.87261698,0.74277457,0.9649469,0.83067531,0.78996219,0.60976446,0.54871394,0.69453214,0.77734186,0.66272226,0.67412707,0.82168246,0.65349682,0.87992083,0.69531733,0.70920915,0.7740921,0.64827706,0.75285959,0.61895087,0.7035676,0.78785091,0.68464505,0.71257017,0.61838301,0.61360738,0.8139933000000001,0.51741792,0.65222277,0.74264516,0.63991718,0.81887864,0.58995623,0.8830312,0.86222584,0.8659921999999999,0.56781416,0.85893874
81,28,0,0.8810235999999999,0.65898335,0.59157499,0.70023375,0.8132669,0.74557716,0.86156376,0.80451034,0.79944998,0.63754859,0.49256365,0.64881415,0.77866972,0.66456162,0.72059596,0.80669431,0.58009764,0.90719155,0.6557642,0.75775171,0.69922502,0.66939872,0.73670289,0.63831233,0.67995281,0.80412371,0.69691096,0.64816315,0.60614991,0.59879329,0.82389282,0.57443656,0.60297997,0.74907834,0.69052388,0.84203473,0.57318141,0.82157504,0.77524275,0.84438463,0.50771868,0.87032921
82,28,1,0.85726155,0.5459967,0.51563405,0.70642492,0.70943674,0.67792083,0.71092003,0.69274857,0.69804056,0.64412303,0.37014391,0.52387707,0.70394737,0.68277131,0.73260698,0.73684834,0.45548933,0.84106737,0.63732668,0.76715829,0.67011805,0.62850167,0.66372605,0.55082826,0.60862229,0.78717684,0.6077267,0.50643075,0.5276746,0.51765918,0.77784704,0.57685031,0.51377626,0.67331797,0.66973228,0.69720197,0.49442348,0.733789,0.55878319,0.71322629,0.41061655,0.84511738
83,28,2,0.73840146,0.47023662,0.4532209,0.62971129,0.62438475,0.59458749,0.65084109,0.58245701,0.59546236,0.58718271,0.29763626,0.43263174,0.61329068,0.72452483,0.66139407,0.64300948,0.36959015,0.57212081,0.59718723,0.68865405,0.67235289,0.54508929,0.56532742,0.42931474,0.5091585,0.67935765,0.51370172,0.25304484,0.41650912,0.4631659000000001,0.68016375,0.5341610999999999,0.43357108,0.56376037,0.64432781,0.50655017,0.42442650000000004,0.64861813,0.48100088,0.59240765,0.29133329,0.51328657
