,measure_number,beat_number,pid1263b-08,pid5667203-04,pid5667207-03,pid58917-02,pid6100022-02,pid6100022-05,pid610003b-12,pid9048b-12,pid9049b-08,pid9050b-08,pid9054b-08,pid9055b-08,pid9058b-08,pid9059b-12,pid9060b-06,pid9061b-05,pid9062b-11,pid9063b-12,pid9064-19,pid9065-24,pid9066b-08,pid9068-17,pid9069-08,pid9070b-20,pid9072b-12,pid9073b-12,pid9074g-08,pid9075b-08,pid9079-07,pid9089-03,pid9090-19,pid9093b-14,pid9094b-08,pid9099b-12,pid9101c-02,pid9103-18,pid9104b-08,pid9111b-10,pid9118b-12,pid9119-12,pid9129-22,pid9133-08,pid9138b-08,pid9139b-08,pid9149-13,pid9153b-08,pid9157-11,pid9166l-02,pid9170b-08,pid9174b-08,pid917506-06,pid9179-10,pid918807-13,pid918821-10,pid918824-06,pid9192b-08
38,13,2,0.46824076,0.40060807,0.28199341,0.29082413,0.62278458,0.68631849,0.57922847,0.67029417,0.64628744,0.29188169,0.44141306,0.59403281,0.32498826,0.45925249999999995,0.47150678,0.63200483,0.30533546,0.45734102,0.53236447,0.36670928,0.72301914,0.67280335,0.281483,0.73649352,0.60048952,0.27973683,0.38136294,0.46059932,0.61053357,0.75842736,0.51402743,0.46839648,0.26813756,0.4665387,0.3535512,0.64321576,0.36153515,0.55423333,0.6551372,0.33528889,0.59408648,0.53899701,0.52725956,0.54538725,0.46014386,0.33123458,0.42561147,0.48968492,0.58183976,0.64379204,0.44668017,0.49537861,0.20092443,0.35592763,0.53738412,0.46029799
39,14,0,0.54804626,0.37974263,0.33903624,0.38677684,0.62416167,0.72864349,0.63638211,0.71031287,0.72367648,0.33778657,0.50641507,0.63601056,0.40193198,0.48561339,0.55641899,0.69875453,0.36199998,0.49004258,0.62361064,0.36738835,0.78263259,0.70276616,0.35743548,0.84830682,0.64082322,0.3361491,0.38961339,0.50048811,0.66523862,0.82663082,0.53972267,0.53921586,0.28373542,0.48974201,0.45086835,0.62993963,0.43652870000000005,0.69717778,0.68134613,0.46615873,0.62963853,0.5109375,0.62024942,0.61609556,0.51417874,0.36994289,0.47870641,0.49990305,0.66064442,0.66057081,0.48859882,0.56043927,0.19521629999999998,0.49320055,0.52754475,0.52740125
40,14,1,0.5657263000000001,0.38479106,0.37609555,0.38261403,0.59712063,0.72100729,0.58645613,0.70790682,0.68983975,0.35867122,0.51510926,0.64298643,0.42200979,0.47958261,0.56270111,0.69481431,0.39572211,0.45115369,0.61391067,0.30140609,0.79495283,0.67957539,0.38883654,0.85023813,0.63692774,0.36241464,0.35163888,0.49553290000000005,0.68273465,0.81577927,0.47518578,0.54889868,0.28448109,0.49071714,0.48668534,0.57106451,0.48309096,0.67808144,0.65458349,0.5408254,0.61694873,0.4478387,0.62555898,0.62949919,0.48209676,0.33307481,0.45416465,0.46047504,0.64918728,0.62671332,0.45601621,0.50668129,0.20220786,0.54851536,0.49444699,0.53357588
41,14,2,0.53014719,0.39563035,0.41169687,0.35401555,0.46973084,0.69518858,0.50806943,0.65854447,0.58069469,0.33666277,0.4981834,0.58535068,0.41767626,0.43032852,0.50961346,0.628125,0.40817946,0.41273177,0.54811626,0.26459215,0.74050563,0.59297226,0.38491397,0.77933608,0.59383618,0.34892385,0.32774198,0.44812481,0.67025675,0.73927186,0.37716234,0.51228194,0.25915431,0.50476044,0.49249922,0.51651732,0.49045693,0.62379317,0.59888028,0.61299471,0.5779868,0.42294162,0.58996032,0.57981044,0.44580747,0.29679898,0.40801571,0.40231701,0.60466772,0.54523723,0.3755611,0.4093712,0.22377491,0.54788064,0.48185406,0.49708247
42,15,0,0.46458735,0.40597469,0.44851729999999995,0.32997534,0.35360816,0.66826789,0.45737424,0.5778184000000001,0.41025254,0.30970062,0.45695804,0.51206637,0.45320319,0.40120616,0.45722011,0.52749094,0.4318813,0.39688916,0.48724855,0.27744667,0.68284327,0.50797304,0.37655674,0.6371983,0.49209873,0.33026504,0.35337582,0.36346617,0.63484526,0.62399506,0.29433081,0.44395595,0.243381,0.51631603,0.49334578,0.48970448,0.47949402,0.54525853,0.59320783,0.68956614,0.55455242,0.43558196,0.56242363,0.48917055,0.46686373,0.26691814,0.38175816,0.36767814,0.57505035,0.47299582,0.30470698,0.33754229999999996,0.25200144,0.53005763,0.48697568,0.46688843
43,15,1,0.41466620000000004,0.40515449,0.46936573,0.30304197,0.37432709999999997,0.64251901,0.49660387,0.54157456,0.32581592,0.30840601,0.39662823,0.45233786,0.52043335,0.39941279,0.41407304,0.46816123,0.48267419,0.3929886,0.47685817,0.3509547,0.60729138,0.4281497,0.37984433,0.488033,0.39413265,0.33225753,0.39915955,0.3078097,0.60842146,0.54241008,0.27473378,0.40582379,0.3091587,0.5181895000000001,0.49774043,0.47180807,0.44927287,0.50882373,0.6086994000000001,0.76753439,0.55684094,0.45320921,0.56311646,0.36955863,0.53235787,0.24267785,0.39406454,0.36282113,0.54938867,0.45295401,0.30070916,0.38521422,0.27764315,0.51815861,0.48546122,0.44060984
44,15,2,0.39253548,0.38936576,0.47198517,0.28434056,0.44949477,0.62259041,0.54830048,0.54378507,0.30109909,0.32741167,0.41479421,0.41576169,0.58410814,0.39669099999999996,0.40753722,0.41935386,0.52549846,0.39437577,0.4872656,0.41673724,0.54814509,0.39682318,0.38423802,0.36452066,0.39011307,0.35608435,0.43564225,0.30440531,0.58237215,0.53157616,0.30448173,0.43288987,0.34724976,0.51373618,0.50770619,0.4692469,0.41297651,0.50151068,0.59543497,0.82048677,0.55915233,0.44867141,0.57822637,0.32919074,0.58120012,0.22943665,0.40235951,0.35965099,0.53268843,0.47416833,0.30903990000000003,0.46612539,0.28241788,0.50876924,0.45567692,0.4082675
45,16,0,0.37763273,0.38172948,0.46981878,0.27795065,0.51192882,0.60015521,0.58549824,0.55038259,0.33089185,0.35413108,0.45290924,0.41743967,0.61599249,0.40561022,0.41114894,0.39859601,0.54533501,0.39643593,0.48904705,0.47710314,0.52450307,0.37758407,0.39071077,0.3027291,0.39440154,0.38652166,0.4401807,0.32849552,0.54767968,0.54375882,0.34601241,0.45651101,0.37669971,0.51503378,0.5247868,0.48450588,0.42282076,0.48495502,0.5530331,0.83843386,0.53847562,0.43407559999999995,0.60229262,0.35521283,0.58689526,0.20779807,0.39876226,0.35582162,0.52724396,0.48454826,0.31314682,0.52106045,0.28393466,0.50680674,0.41331804,0.36966043
46,16,1,0.37359383,0.38991727,0.47038715,0.27215394,0.56459805,0.55975477,0.61059186,0.54468628,0.3673043,0.37174323,0.5070854,0.44363688,0.62825518,0.42790827,0.41903999,0.39403684,0.55156935,0.39057135,0.47819639,0.52276104,0.57996702,0.3507051,0.39296395,0.27713682,0.40592249999999996,0.40172475,0.43405939,0.36130368,0.51024596,0.58474083,0.38978779,0.45690749,0.39457847,0.52269656,0.56224712,0.51668891,0.44521126,0.44907643,0.50879783,0.84681481,0.48059913,0.41598054,0.61978963,0.39614155,0.56116859,0.17081012,0.39391071,0.35046049,0.51685127,0.4833303,0.3186409,0.55977047,0.28847604,0.51332166,0.35110601,0.3108316
47,16,2,0.38410724,0.41269886,0.48168863,0.24945623,0.59748726,0.52570231,0.62700647,0.50326475,0.401334,0.37356828,0.59885373,0.48414404,0.63464144,0.47255991,0.41396622,0.38983998,0.51665703,0.37220849,0.45264235,0.53126947,0.64437116,0.28423214,0.38353134,0.26449741,0.42271098,0.39568502,0.42881356,0.40330553,0.446718,0.66450987,0.43875737,0.40671366,0.39842091,0.53529638,0.61225646,0.5378837,0.47342742,0.26150518,0.42922358,0.81773545,0.37299326,0.38704154,0.61981483,0.43583646,0.48430387,0.20504125,0.39068028,0.34059137,0.51646289,0.44252863,0.31949813,0.58838164,0.29327769,0.5286496,0.29793483,0.28903673
48,17,0,0.39767829,0.43106130000000004,0.49909390000000003,0.24417987,0.6315926,0.51179575,0.63513396,0.46466587,0.44126185,0.3699991,0.64863923,0.51145362,0.63015362,0.51804475,0.44541692,0.38668478,0.46064996,0.3496223,0.44497102,0.51640968,0.68968581,0.29023709999999997,0.38064318,0.2635267,0.44439465,0.38633486,0.44992296,0.44424467,0.39430479999999996,0.73196403,0.48198115,0.38275771,0.40176331,0.54886364,0.64133209,0.53885605,0.49611909,0.24488086,0.39144826,0.77240212,0.35113796,0.36536302,0.59887258,0.46033313,0.45638979,0.24183177,0.40667858,0.36255938,0.52968211,0.42709507,0.31589776,0.61097364,0.29576378,0.55360765,0.27955025,0.31859321
49,17,1,0.42442614,0.45348229,0.504514,0.26406769,0.6701243,0.50407419,0.64249224,0.44350451,0.51168722,0.37019689,0.68883228,0.52680995,0.60835178,0.57510713,0.50104813,0.39910175,0.42114689,0.32712539,0.46371463,0.50842055,0.72962352,0.35031768,0.44224703,0.26846113,0.47079426,0.38517258,0.48507494,0.50159407,0.39006561,0.78888399,0.53039148,0.41481057,0.44945171,0.54698249,0.66056645,0.53493486,0.50895792,0.36616082,0.39894179999999996,0.71144974,0.3847791,0.34040981,0.55439315,0.48167798,0.48732879999999995,0.29483889,0.45212936,0.40640814,0.55559551,0.43352118,0.30675655,0.64324982,0.28509244,0.58926826,0.28386416,0.36158004
50,17,2,0.44975469,0.46324684,0.48553542,0.27362133,0.70848609,0.49768741,0.65423355,0.44863969,0.58733115,0.38583116,0.69915538,0.52674397,0.581076,0.63238375,0.56424995,0.41891606,0.42197436,0.31470952,0.48632799,0.5015419,0.74547037,0.40949171,0.493517,0.27088789,0.48732763,0.40301156,0.51269786,0.5675502,0.41061745,0.80646157,0.58918256,0.46970925,0.47668217,0.52269656,0.66224712,0.52752463,0.49895018,0.42264643,0.44336163,0.65079365,0.44809081,0.31612088,0.49033193,0.49823341,0.53811213,0.30932102,0.49580518,0.44830829,0.57742376,0.455499,0.29544888,0.6848758,0.25091546,0.61141752,0.29313447,0.39394317
51,18,0,0.45804275,0.45448632,0.45481054,0.26670066,0.74817133,0.48600807,0.66945807,0.45390240000000004,0.64327544,0.40494471,0.69305537,0.51089744,0.55525592,0.6817648000000001,0.59878497,0.41350393,0.44166355,0.31125532,0.50666553,0.45967884,0.74041403,0.43880366,0.55595043,0.27554931,0.49842113,0.42318549,0.52088528,0.61146123,0.42159741,0.80188646,0.63377768,0.49808811,0.49890341,0.48452856,0.64575163,0.51532888,0.50786507,0.44549887,0.41367048,0.59716402,0.49239642,0.29728668,0.40984443,0.50683641,0.57098236,0.27783967,0.53341064,0.45743093,0.59104574,0.4658244000000001,0.287274,0.73178529,0.23059594,0.61673597,0.28815971,0.40413721
52,18,1,0.42998073,0.41970586,0.38869852,0.24567849,0.77838684,0.45659631,0.67225915,0.41531202,0.67201946,0.42088465,0.6653840999999999,0.47993967,0.48526196,0.7139581,0.60072769,0.39637681,0.46626087,0.29888752,0.51182237,0.38443717,0.67393057,0.43995816,0.6124744000000001,0.31287097,0.51103144,0.43940557,0.51124107,0.64683349,0.39367566,0.7618653000000001,0.64983529,0.47838767,0.50297395,0.4504223,0.59574852,0.49276772,0.53670941,0.44080203,0.38349945,0.54357672,0.50208827,0.27126684,0.33065441,0.51136784,0.57105134,0.22567158,0.55171639,0.44304411,0.59828107,0.44588257,0.28379052,0.75293268,0.21887453,0.57634056,0.26633318,0.38391545
53,18,2,0.35384615,0.37335784,0.33584843,0.17964595,0.77274434,0.40649542,0.64554004,0.36359463,0.65948486,0.44090623,0.62242258,0.43070324,0.38441001,0.71135534,0.56796849,0.37574728,0.47277859,0.28317539,0.464388,0.27826156,0.6084089,0.37432977,0.61127612,0.39359131,0.51591975,0.46011913,0.47484942,0.64257028,0.33643908,0.71096615,0.64443423,0.38975329999999997,0.51367664,0.45423065,0.53769686,0.48985065,0.54905774,0.37589782,0.47071490000000005,0.47568254,0.47020928,0.27838698,0.32717138,0.49811003,0.47808651,0.1878446,0.52397969,0.39474552,0.58700374,0.39809126,0.26626403,0.70592956,0.21671154,0.5009849000000001,0.24359798,0.34465696
54,19,0,0.29978973,0.33472389,0.29976112,0.16163139999999998,0.71838505,0.36490765,0.60181127,0.31599218,0.6268395,0.46321136,0.57100147,0.39620098,0.26633796,0.68013014,0.55459644,0.37136926,0.45477834,0.2670993,0.34260143,0.23617480000000002,0.5647797,0.31331939,0.58860098,0.42573587,0.47740623,0.48642618,0.45088248,0.60750695,0.31994667,0.68050952,0.63156363,0.36773568,0.54017019,0.51930283,0.49823841,0.49031459,0.53959212,0.31854014,0.56473483,0.42027513,0.46747451,0.31827283,0.38582856,0.46940721,0.39322101,0.17246704,0.46158397,0.35827436,0.55384062,0.35,0.2340399,0.62108586,0.21984383,0.43941782,0.23986232,0.35246708
55,19,1,0.27010689,0.28186382,0.2769687,0.17759577,0.59330233,0.34944901,0.5353981,0.28916001,0.64636295,0.48503102,0.48514546,0.35021682,0.23034145,0.64968259,0.556666,0.38177083,0.43601864,0.25444307,0.26441357,0.28081009999999995,0.54693597,0.30664807,0.58761778,0.43333974,0.38436293,0.51434175,0.45827147,0.58724127,0.32823032,0.67315762,0.63443653,0.41259912,0.58328801,0.60338606,0.45955182,0.5109946,0.49407108,0.34686534,0.64082687,0.36853333,0.51120799,0.36716879,0.46865277,0.42473221,0.31154794,0.16764436,0.41162479999999996,0.37522055,0.50573216,0.31530631,0.20660069,0.49109830000000004,0.21394723,0.41134457,0.25400642,0.37921691
56,19,2,0.28137375,0.24135615,0.25346787,0.18686842,0.47153715,0.35841223,0.47258425,0.30179391,0.70650222,0.48709880000000005,0.41480761,0.30621229,0.26672704,0.6932471,0.57963816,0.41927083,0.46884529,0.25598132,0.35132117,0.32489414,0.55213887,0.35863164,0.59749078,0.40892039,0.29194015,0.51755879,0.49922958,0.6321903,0.34527697,0.67255818,0.66326515,0.46924229,0.6089656999999999,0.64012592,0.41563648,0.53590721,0.41005077,0.36662776,0.67359419,0.34811852,0.56146373,0.38711639,0.49394092,0.37790365,0.27352449,0.1522527,0.41813298,0.44645662,0.4772943,0.31355208,0.22202307,0.37167775,0.18842219,0.43167725,0.2758972,0.40584893
57,20,0,0.27296303,0.20784133,0.21458814,0.17444244,0.43125279,0.34033059,0.39824679,0.27979085,0.73282994,0.46918997,0.32411181,0.28849925,0.27923123,0.75199175,0.61453368,0.384141,0.52352614,0.24482214,0.38568019,0.34709595,0.5486031,0.37869208,0.56262802,0.33033358,0.24311224,0.49682447,0.48133492,0.64053136,0.33753258,0.66419252,0.68583467,0.52102203,0.62399333,0.65902948,0.34187364,0.55415316,0.3461234,0.32962302,0.67064107,0.33397249,0.5655144,0.36182635,0.49367639,0.33655992,0.22191349,0.11858563,0.41615686,0.46707707,0.4477057,0.29861843,0.24074189999999998,0.29979535,0.14269431,0.41068797,0.27513538,0.40233541
58,20,1,0.29540915,0.19916566,0.16924217,0.11958705,0.36001967,0.30700761,0.3134597,0.26656181,0.74170652,0.44608469,0.2742928,0.27098416,0.25088884,0.81058562,0.63386074,0.33664704,0.55163737,0.23082681,0.35912888,0.32657985,0.37899606,0.39355339,0.48614297,0.36431843,0.25858384,0.47589299,0.39347248,0.63453815,0.30691453,0.59152856,0.68949667,0.41530396,0.55048688,0.60889896,0.22114535,0.52212901,0.27840978,0.19452036,0.65148271,0.25659259,0.44093921,0.28277507,0.49015557,0.29888397,0.16573061,0.08524994699999999,0.39372138,0.45419292,0.34129747,0.30674423,0.20687344,0.23196586,0.11068031,0.37847815,0.266067,0.32293832
59,20,2,0.35763974,0.2489288,0.17327842,0.085420808,0.33338102,0.30644886,0.33820499,0.2904183,0.68864838,0.42270969999999997,0.29044778,0.27446267,0.29733682,0.85272179,0.63022231,0.43197464,0.5481348,0.27183079,0.35429594,0.33324279,0.26050197,0.42161785,0.30875666,0.51831704,0.33275648,0.45499263,0.3349979,0.6257646,0.3507295,0.54307123,0.6691795,0.26723348,0.43964383,0.5410473000000001,0.23914099,0.48474738,0.24325789999999997,0.26952551,0.65518642,0.26896085,0.33228062,0.23754678,0.50221704,0.2911222,0.20500542,0.078114644,0.40660758,0.42028114,0.30301352,0.36537902,0.24011066,0.27290967,0.16432418,0.37148172,0.30194585,0.29948025
60,21,0,0.43378307,0.28558297,0.2171911,0.16288025,0.3724582,0.34348906,0.47824446,0.34091141,0.63587549,0.410285,0.34497252,0.31287707,0.36819615,0.84700841,0.61370585,0.53712258,0.53583614,0.33408872,0.40200307,0.41774387,0.38961253,0.4583527,0.19979517,0.65638998,0.39570463,0.44242544,0.3459238,0.59713315,0.42337997,0.60059944,0.62122884,0.32815859,0.35946136,0.57849355,0.40410209,0.43986654,0.32587557,0.42621713,0.70433124,0.34858413,0.3239962,0.29569611,0.52104932,0.31579833,0.36104050000000004,0.14032997,0.4300607,0.37036355,0.37133199,0.48427559,0.34766989,0.42738861,0.23916712,0.37577150000000004,0.36456173,0.33963271
61,21,1,0.50891011,0.31694124,0.25969522,0.24650064,0.42950908,0.41777898,0.59147775,0.41810917,0.65683363,0.42624292,0.40880145,0.35953054,0.44397934,0.83470878,0.60265038,0.61401721,0.53604017,0.39355858,0.46879475,0.50599984,0.4554548,0.49948086,0.24784924,0.76519005,0.44127827,0.45804363,0.40253537,0.59127587,0.50034453,0.68851375,0.59458362,0.42470485,0.34557417,0.6547758,0.5264239000000001,0.42338100000000006,0.41949918,0.52445925,0.75486649,0.44914286,0.36996098,0.38619012,0.54746489,0.35606528,0.46058725,0.24444758,0.48319114,0.36301503,0.45300633,0.58998364,0.4205346,0.56050615,0.29560223,0.40058364,0.44455255,0.40225918
62,21,2,0.59389346,0.33433501,0.3150659,0.35193414,0.53248681,0.51414714,0.67909495,0.50712464,0.70617501,0.47722737,0.48928141,0.41435709,0.51539545,0.85057927,0.60469991,0.64990187,0.54271659,0.44140915,0.53143539,0.58469282,0.49293762,0.54205796,0.36993036,0.86623457,0.47415196,0.50935016,0.45582014,0.59401915,0.57392372,0.79017102,0.59033172,0.50123348,0.39348188,0.74102426,0.60229069,0.42887194,0.51114362,0.5859713000000001,0.80084902,0.53875132,0.43327269,0.48806138,0.5673238,0.4158488,0.54708838,0.34846647,0.53828586,0.39006302,0.53150173,0.66985094,0.48277743,0.66271184,0.36778855,0.44479463,0.53983479,0.44565489
63,22,0,0.68287191,0.33318249,0.39670511,0.45283019,0.66100331,0.61759274,0.74526139,0.5974069000000001,0.76472019,0.5575744,0.55197748,0.47157805,0.59305695,0.88549437,0.61872622,0.63779438,0.55266887,0.48279769,0.58451244,0.62355996,0.51690025,0.56169224,0.47682302,0.94008918,0.50492967,0.58006268,0.50624737,0.59915972,0.63065101,0.89536319,0.60579943,0.58065198,0.46804106,0.79553133,0.65303455,0.46726406,0.59734102,0.63955916,0.82376031,0.63060317,0.49238497,0.58172717,0.57287901,0.51292693,0.63478175,0.44181767,0.57951224,0.43467765,0.59118959,0.75437193,0.53785848,0.73151777,0.46312152,0.4965638,0.63211565,0.45820513
64,22,1,0.73222359,0.30897971,0.48050247,0.53118463,0.7721631,0.6931088000000001,0.78494093,0.66537154,0.83189865,0.60415356,0.58649953,0.52972285,0.66462736,0.91056975,0.63575005,0.6196558000000001,0.55801907,0.5259099,0.58995056,0.63249181,0.51508656,0.55436231,0.57143589,0.97059567,0.51635411,0.61565762,0.54561563,0.61272783,0.65535217,0.95530677,0.62540412,0.6405022,0.54211773,0.8145730999999999,0.66299409,0.54359708,0.65780053,0.67854151,0.81796481,0.6845291,0.53313194,0.61558757,0.55824148,0.62931972,0.70423687,0.5151872000000001,0.59513188,0.47613185,0.6327244000000001,0.79967279,0.55843984,0.76691055,0.55674026,0.5309331,0.69959615,0.43085932
65,22,2,0.76089013,0.28158806,0.55318781,0.57134532,0.87771618,0.7410523,0.80774143,0.69299439,0.8783455,0.63335431,0.60270143,0.56652526,0.7200644,0.9024757999999999,0.65434275,0.61382095,0.55161469,0.55932564,0.55929935,0.60665495,0.45708528,0.53857896,0.62064728,0.9528196,0.51480281,0.63053901,0.5740649999999999,0.64467099,0.66330627,0.98422073,0.64140811,0.68885463,0.60578998,0.80297912,0.65795207,0.62155068,0.70394114,0.71667926,0.78262582,0.70573545,0.56721934,0.61447418,0.54706809,0.72460322,0.75453739,0.56623422,0.60909489,0.51012118,0.67892693,0.81484276,0.54377338,0.78904777,0.6265841,0.5621944999999999,0.72328591,0.38165627
66,23,0,0.76064482,0.25384996,0.60468699,0.55286245,0.97880712,0.77438305,0.82348843,0.68170379,0.93304807,0.67805448,0.61613487,0.59027149,0.78540283,0.88612919,0.70425262,0.60903533,0.54494962,0.64949183,0.47245141,0.56749221,0.41061647,0.5565241,0.59924211,0.89331325,0.52646167,0.65493659,0.59613391,0.73296262,0.69771413,0.99162553,0.67225925,0.73612335,0.70290376,0.73740018,0.65658263,0.75602161,0.72190001,0.7590469,0.72878061,0.74162963,0.61097571,0.57205277,0.56917554,0.83613931,0.80611883,0.57985617,0.6461796999999999,0.5605332,0.73209148,0.82105072,0.50755923,0.81036904,0.68452701,0.59584884,0.71208811,0.38060291
67,23,1,0.74469949,0.24838436,0.69592257,0.49728897,0.99222033,0.76271147,0.84061421,0.69023125,0.94663982,0.75086757,0.66614828,0.62318062,0.87536057,0.85581654,0.80185593,0.61303593,0.55885787,0.74055762,0.43914081,0.5773508,0.4077677,0.64580815,0.59390619,0.79377534,0.57661335,0.73310018,0.61683009,0.81526104,0.73622637,1.0,0.76045354,0.79828194,0.80133345,0.66269195,0.67102397,0.87511916,0.68987178,0.78864245,0.73241048,0.79691005,0.6903871,0.53804266,0.65509857,0.87337783,0.82891911,0.57420151,0.68590328,0.61844886,0.81163694,0.85,0.47983167,0.83928786,0.73710285,0.64111768,0.68342359,0.45657658
68,23,2,0.73972315,0.32780174,0.75928336,0.48123094,0.9541268,0.73255471,0.86152797,0.74754293,0.93279638,0.81744134,0.72885105,0.67132353,0.94526062,0.82169497,0.84391481,0.64308575,0.58662903,0.7921302,0.52044835,0.62533355,0.46037373,0.6988455,0.68130889,0.73734289,0.60884584,0.82510741,0.63008124,0.84423849,0.77129333,0.98325106,0.83819812,0.82677533,0.83282744,0.65653409,0.68671024,0.92259295,0.69263402,0.81178329,0.80214101,0.81659259,0.7472451999999999,0.5430857,0.72217673,0.85324435,0.81136073,0.5882888000000001,0.69470707,0.65319438,0.86025604,0.87929467,0.53050187,0.86920988,0.7458266,0.67720143,0.68806792,0.52539155
69,24,0,0.73447521,0.38980414,0.79507414,0.52006994,0.91227756,0.72606705,0.87104874,0.79631865,0.90930447,0.88658635,0.79581713,0.72777149,0.98510767,0.78722425,0.85720008,0.66991244,0.63310323,0.81245708,0.6021565,0.67577694,0.63574242,0.72491864,0.7451864,0.73264103,0.65295091,0.86961665,0.6453635,0.82335496,0.81365529,0.95028209,0.90415996,0.83555947,0.83016931,0.66031941,0.71129785,0.94369241,0.75023664,0.82888141,0.84240187,0.82814815,0.77122882,0.58048278,0.79309693,0.83012731,0.78019509,0.63507721,0.70791277,0.68854096,0.89499425,0.9071896,0.55864246,0.88968847,0.72547119,0.70312249,0.7248279000000001,0.59036729
