,,pid1263-22,pid50848-09,pid5667269b-36,pid9048-22,pid9049-22,pid9054-22,pid9055-22,pid9058-22,pid9059-22,pid9060-22,pid9061-22,pid9062-22,pid9063-22,pid9065-17,pid9066-22,pid9067-21,pid9068-14,pid9070b-05,pid9072-22,pid9073-24,pid9074f-22,pid9075-22,pid9080-05,pid9090-10,pid9092-02,pid9093-22,pid9094-22,pid9097-05,pid9099-22,pid9101b-04,pid9104-22,pid9105b-05,pid9111-22,pid9112-08,pid9114-30,pid9118-22,pid9133-11,pid9137-12,pid9138-22,pid9139-22,pid9153-22,pid9166g-01,pid9170-22,pid9174-22,pid917509-03,pid918713-18,pid918904-07,pid9192-22
46,1,0.20981594,0.4949235,0.29617143,0.47230906,0.54382319,0.38078491,0.18028107,0.49332219,0.41263369,0.50755884,0.32962183,0.31388023,0.3919591,0.54409285,0.52727474,0.34101256,0.3784856,0.2251357,0.26682669,0.57006797,0.6099057,0.4042721,0.57826344,0.51357746,0.42179411,0.38407298,0.42665044,0.41733471,0.26096562,0.5814626,0.38754915,0.38171556,0.41628288,0.43007013,0.30645208,0.75083369,0.35295531,0.36034331,0.28627904,0.24819088,0.47179309,0.44894086,0.1757305,0.43302552,0.19862201,0.24580027,0.22839109,0.41796466
46,2,0.29453403,0.33350087,0.20361634,0.35620301,0.37098722,0.38233039,0.18115942,0.33684674,0.25969994,0.27160414,0.30449241,0.34674853,0.2922313,0.31393711,0.4792037,0.32039246,0.35127231,0.18163653,0.27297803,0.5055889,0.52432869,0.27252711,0.40996372,0.49110442,0.48418957,0.33924063,0.36626925,0.18593225,0.30603752,0.55173076,0.35425076,0.40330223,0.4032316,0.46759935,0.28723482,0.69931395,0.32620311,0.26857505,0.29388152,0.2645563,0.39049644,0.40083497,0.208141,0.40096316,0.20506097,0.24411589,0.22272252,0.29229682
47,0,0.39566793,0.27758901,0.19161038,0.35353186,0.32791131,0.35987222,0.25757576,0.27993137,0.22823827,0.33753715,0.31671492,0.33694429,0.30040462,0.34489634,0.44947319,0.24872057,0.42308712,0.18330341,0.3207323,0.46583844,0.48537045,0.23277686,0.35137103,0.43566591,0.5144763,0.30859961,0.36541847,0.18044996,0.33249214,0.50750495,0.33741372,0.4490028,0.40900788,0.49820783,0.265406,0.6422265,0.31309508,0.32491954,0.26547865,0.26768529,0.28125325,0.41551818,0.21706047,0.37797637,0.23347252,0.26730049,0.28599341,0.27518021
47,1,0.415349,0.28376123,0.20239149,0.40798378,0.35214151,0.34088835,0.28081686,0.28533345,0.31651812,0.35121697,0.27225586,0.31363914,0.30724638,0.4278643,0.45615251,0.29250392,0.53004948,0.15951831,0.30633035,0.53466622,0.33315671,0.29309892,0.37624948,0.40089457,0.45793509,0.29784024,0.37275638,0.14735799,0.36214646,0.37705921,0.3386457,0.48214098,0.40044493,0.46356875,0.24573519,0.6577544,0.29155651,0.32610943,0.25735312,0.29371727,0.22038709,0.44776668,0.21867222,0.31266011,0.25217972,0.2992439,0.29435555,0.24959011
47,2,0.34759466,0.18192967,0.14100341,0.24563712,0.26803702,0.29652571,0.17227931,0.1836442,0.20037879,0.24759418,0.22813021,0.23591244,0.23474583,0.24197004,0.37353984,0.27229984,0.40022972,0.12911912,0.17561432,0.35362017,0.23350696,0.20365429,0.22863243,0.33936962,0.27969932,0.19601578,0.27820251,0.17653651,0.24616703,0.23586298,0.2060201,0.34470231,0.22523613,0.38824821,0.18668617,0.69537689,0.2132966,0.2136838,0.24579127,0.31212568,0.14285714,0.3821548,0.21661093,0.21004865,0.22792718,0.26375206,0.24095039,0.18008481
48,0,0.32673943,0.1659965,0.29936089,0.2117036,0.3310642,0.32004259,0.19838384,0.16703326,0.26653298,0.33880633,0.24760025,0.19925102,0.27746634,0.25100684,0.31377748,0.28193093,0.35264181,0.15329957,0.20847844,0.3367622,0.27007634,0.21245481,0.23870227,0.35638325,0.23140183,0.27510848,0.26507462,0.18318248,0.28797257,0.24150219,0.31562254,0.37686119,0.20725158,0.35450166,0.20585955,0.80094313,0.26524802,0.28931045,0.29512225,0.36574876,0.14855928,0.34430818,0.20173784,0.31237216,0.30982963,0.22366372,0.26093913,0.2715477
48,1,0.2668016,0.20704075,0.38670127,0.26305896,0.41037794,0.37650745,0.20352218,0.20872778,0.25556298,0.39877099,0.23914188,0.25542448,0.30893842,0.29182621,0.39191049,0.29607535,0.52306945,0.21540155,0.23679414,0.38832397,0.30653794,0.26602695,0.27510675,0.34021403,0.25200119,0.34806706,0.26442472,0.18232049,0.34452909,0.37462355,0.32477938,0.46775688,0.25561627,0.37340086,0.34921726,0.80840593,0.32897632,0.35062908,0.24934315,0.37016806,0.16780073,0.42952535,0.16675621,0.35377817,0.29432938,0.21236712,0.26286886,0.30857951
48,2,0.19541297,0.12641991,0.14841315,0.23896913,0.21268733,0.32296927,0.15948177,0.12723913,0.14780897,0.20070688,0.13744845,0.21860233,0.17148532,0.1949509,0.36741294,0.31901099,0.46139777,0.11060179,0.18886086,0.22949394,0.23221374,0.16159054,0.23103882,0.30215701,0.19121864,0.32825444,0.19997873,0.17028704,0.21827445,0.20514728,0.23641765,0.38778089,0.21041293,0.28728483,0.21389905,0.57378326,0.30508976,0.23490686,0.23797592,0.19989032,0.15202222,0.38220224,0.12199989,0.22298679,0.11879906,0.19161551,0.21757659,0.15123675
49,0,0.19072753,0.073677597,0.1703392,0.11136723,0.20586971,0.24101004,0.11717172,0.075106458,0.15426322,0.21771227,0.17521278,0.22752258,0.10856323,0.22468009,0.24901317,0.22803768,0.27986393,0.089676027,0.15328723,0.15428805,0.19667714,0.15946106,0.19140114,0.24221219,0.12587614,0.24183432,0.16462442,0.11847255,0.21303685,0.18058672,0.24649192,0.32575869,0.18796347,0.13874761,0.29697147,0.46793789,0.19588086,0.20706135,0.1735981,0.16187998,0.096198577,0.23210855,0.13384135,0.21813127,0.13260398,0.16271897,0.15449867,0.17139929
49,1,0.13255653,0.051628501,0.13153203,0.1013059,0.1251126,0.16399757,0.082119455,0.052579623,0.1155303,0.18729215,0.092059314,0.14700569,0.11819319,0.16296002,0.18151686,0.11031397,0.15709489,0.07673206,0.089788446,0.091942533,0.11209699,0.11058166,0.13362292,0.15257922,0.057449223,0.12457594,0.11349537,0.17084734,0.12347395,0.13406923,0.12646571,0.25478592,0.072030286,0.10210385,0.19764448,0.34606514,0.15867182,0.14913684,0.10573531,0.10754723,0.06548863,0.15860948,0.11198399,0.13309503,0.10565392,0.10902081,0.1316073,0.10254417
49,2,0.045638852,0.046409256,0.045934343,0.049921844,0.052998321,0.034972315,0.041688186,0.035261306,0.043064468,0.066888907,0.055791875,0.08237809,0.047528139,0.067535959,0.075030383,0.025043171,0.030326029,0.069944865,0.044912937,0.059827555,0.072253256,0.065022675,0.073839376,0.058017724,0.057066906,0.047645957,0.073185315,0.047732954,0.039720027,0.047687324,0.038750546,0.090661921,0.043829522,0.05788057,0.048495245,0.094134066,0.12242785,0.064560616,0.045575964,0.057624112,0.045719493,0.10303034,0.038133326,0.074944891,0.05775096,0.092618655,0.052225617,0.033142756
