,measure_number,beat_number,pid1263b-11,pid51495-01,pid52932-23,pid5667249-23,pid5667271-02,pid5667291-11,pid58917-05,pid610003b-15,pid9048b-15,pid9049b-11,pid9050b-11,pid9054b-11,pid9055b-11,pid9056-05,pid9058b-11,pid9059b-15,pid9060b-09,pid9061b-08,pid9062b-14,pid9063b-15,pid9064-20,pid9065-26,pid9066b-11,pid9068-19,pid9069-11,pid9070b-23,pid9072b-15,pid9073b-15,pid9074g-11,pid9075b-11,pid9088-21,pid9089-06,pid9090-20,pid9093b-17,pid9094b-11,pid9097-23,pid9099b-15,pid9101c-05,pid9103-19,pid9104b-11,pid9111b-13,pid9112-10,pid9113-11,pid9114-33,pid9116-18,pid9118b-15,pid9119-13,pid9127-07,pid9130-10,pid9138b-11,pid9139b-11,pid9153b-11,pid9158-13,pid9166l-09,pid9170b-11,pid9174b-11,pid9176-04,pid9185-04,pid9190-10,pid9192b-11
137,46,2,84.05959200000001,94.83959200000001,76.13959200000001,75.499592,95.579592,79.13959200000001,135.53959,99.05959200000001,85.77959200000001,81.159592,97.739592,88.999592,84.519592,76.019592,98.619592,80.359592,69.69959200000001,85.819592,96.939592,87.47959200000001,72.359592,74.599592,88.539592,79.299592,95.97959200000001,69.55959200000001,75.879592,98.239592,81.019592,70.69959200000001,88.97959200000001,88.619592,71.33959200000001,81.519592,91.219592,110.95958999999999,92.619592,82.259592,75.91959200000001,82.319592,87.33959200000001,70.47959200000001,78.619592,78.77959200000001,69.739592,89.83959200000001,65.69959200000001,74.319592,109.29959,73.899592,77.939592,80.69959200000001,86.63959200000001,75.97959200000001,76.319592,73.91959200000001,68.359592,81.619592,73.039592,73.899592
138,47,0,84.36653100000001,95.14653100000001,76.36653100000001,75.72653100000001,95.886531,79.346531,136.00653,99.56653100000001,86.326531,81.326531,98.22653100000001,89.246531,84.746531,76.326531,99.00653100000001,80.606531,69.886531,86.20653100000001,97.246531,87.806531,72.546531,74.92653100000001,88.72653100000001,79.828265,96.246531,69.768265,76.08653100000001,98.746531,81.22653100000001,70.886531,89.166531,89.01165300000001,71.526531,81.78653100000001,91.486531,111.46653,92.886531,82.526531,76.106531,82.50653100000001,87.58653100000001,70.606531,78.826531,79.00653100000001,69.906531,90.00653100000001,65.906531,74.666531,109.66653000000001,74.14653100000001,78.166531,80.906531,86.886531,76.36653100000001,76.606531,74.246531,68.606531,81.86653100000001,73.266531,74.106531
139,47,1,84.823673,95.763673,76.843673,76.103673,96.50367299999999,79.803673,136.96367,100.02367,86.783673,81.783673,98.683673,89.763673,85.383673,76.817347,99.557347,81.083673,70.343673,86.683673,97.723673,88.323673,72.963673,75.243673,89.36367299999999,79.963673,96.803673,70.123673,76.543673,99.243673,81.703673,71.323673,89.543673,89.283673,71.943673,82.303673,92.043673,112.06367,93.50367299999999,83.083673,76.543673,82.943673,88.083673,70.983673,79.263673,79.483673,70.263673,90.383673,66.36367299999999,74.943673,110.46367,74.64367299999999,78.623673,81.383673,87.383673,76.783673,77.103673,74.523673,69.077347,82.383673,73.683673,74.583673
140,47,2,85.457959,96.417959,77.397959,76.57795899999999,97.15795899999999,80.29795899999999,138.19796000000002,100.55796,87.29795899999999,82.317959,99.217959,90.357959,85.957959,77.457959,100.31796,81.737959,70.74398000000001,87.197959,98.397959,88.957959,73.497959,75.717959,90.137959,80.417959,97.397959,70.497959,77.097959,99.717959,82.17398,71.857959,90.057959,89.817959,72.43795899999999,82.817959,92.537959,112.81796000000001,94.257959,83.637959,77.037959,83.55398000000001,88.617959,71.537959,79.757959,79.997959,70.637959,90.777959,66.897959,75.43795899999999,111.13796,75.15795899999999,79.057959,81.917959,87.917959,77.337959,77.597959,75.037959,69.637959,82.93795899999999,74.13398000000001,75.07795899999999
141,48,0,86.096735,97.563367,78.416735,77.416735,98.316735,81.096735,139.63673,101.67673,88.236735,83.456735,100.31673,91.276735,86.89673499999999,78.336735,101.71674,82.61673499999999,71.496735,88.216735,99.736735,89.836735,74.416735,76.536735,90.916735,81.19891199999999,98.436735,71.11673499999999,77.936735,100.93674,82.903367,72.716735,91.416735,90.716735,73.236735,83.836735,93.436735,114.03673,95.156735,84.556735,78.25673499999999,84.25673499999999,89.61673499999999,72.356735,80.576735,81.156735,71.376735,91.516735,67.936735,76.276735,112.77673999999999,75.996735,79.783367,82.956735,88.856735,77.94336700000001,78.496735,75.856735,70.556735,84.11673499999999,74.916735,75.996735
142,48,1,86.725306,98.18530600000001,79.145306,78.12530600000001,99.04530600000001,81.885306,140.80531000000002,102.50531,88.865306,84.245306,101.24531,91.925306,87.585306,79.105306,102.52531,83.245306,72.32530600000001,88.925306,100.76531,90.525306,75.34530600000001,77.26530600000001,91.745306,81.865306,99.245306,71.645306,78.665306,101.86531,83.48530600000001,73.505306,92.385306,91.68530600000001,73.90530600000001,84.90530600000001,94.20530600000001,115.16531,96.145306,85.32530600000001,78.96530600000001,85.085306,90.645306,72.885306,81.425306,82.225306,72.18530600000001,94.085306,68.84530600000001,76.98530600000001,114.18531000000002,76.665306,80.585306,83.98530600000001,89.605306,78.425306,79.26530600000001,76.565306,71.385306,84.745306,75.645306,76.745306
143,48,2,87.402857,99.742857,79.842857,78.86285699999999,100.48286,82.78285699999999,142.20286000000002,103.60285999999999,89.542857,85.402857,102.26286,92.622857,88.30285699999999,79.982857,103.86286,84.00285699999999,73.062857,89.78285699999999,101.44286,91.322857,76.14285699999999,78.16285699999999,93.022857,82.742857,100.18285999999999,72.30285699999999,79.64285699999999,102.76286,84.322857,74.322857,93.28285699999999,92.36285699999999,74.78285699999999,85.542857,95.44285699999999,116.44286000000001,97.08285699999999,86.66285699999999,79.50285699999999,86.882857,91.982857,74.102857,82.242857,82.922857,73.042857,94.822857,69.522857,77.962857,115.30286000000001,77.66285699999999,81.262857,84.78285699999999,91.202857,79.042857,80.262857,77.462857,72.702857,85.72285699999999,76.482857,77.622857
144,49,0,88.692245,100.41225,80.752245,79.512022,101.15224,83.792245,143.07225,104.69225,90.212245,86.072245,103.35225,93.39224499999999,89.072245,80.992245,104.75225,84.992245,73.912245,90.43556099999999,102.95225,92.53224499999999,76.89224499999999,79.110748,93.512245,83.752245,100.97225,72.961122,80.632245,103.85225,85.23224499999999,75.292245,94.472245,93.212245,75.53224499999999,86.212245,96.112245,117.85225,98.132245,87.39224499999999,80.432245,87.612245,94.152245,75.012245,83.272245,83.772245,73.852245,95.492245,70.292245,78.632245,117.01223999999999,78.652245,82.37224499999999,85.792245,91.572245,79.752245,81.09224499999999,78.41112199999999,73.45224499999999,86.752245,77.492245,78.412245
145,49,1,89.868163,101.60816,81.608163,80.208163,102.34816,84.548163,144.42816000000002,105.66816000000001,91.208163,86.988163,104.34816,94.188163,89.888163,82.088163,105.80816000000002,85.948163,74.868163,91.368163,103.80816,93.548163,78.068163,80.028163,94.508163,84.688163,102.00816,73.588163,81.708163,104.82908,86.128163,76.168163,95.508163,94.168163,76.388163,87.208163,97.208163,119.20816,99.108163,88.428163,81.148163,89.168163,95.188163,76.028163,84.028163,84.448163,74.608163,96.868163,71.048163,79.408163,118.38816000000001,79.768163,83.30816300000001,86.508163,92.588163,80.408163,81.868163,79.348163,74.408163,87.648163,78.30816300000001,79.448163
146,49,2,90.411429,102.25143,82.191429,81.49142900000001,102.99143000000001,85.531429,145.04,106.45143,91.771429,87.551429,104.95143,94.751429,90.731429,82.871429,106.67143,86.511429,75.411429,91.951429,104.71143000000001,94.111429,79.292857,80.691429,95.49142900000001,85.631429,102.57143,74.731429,82.611429,105.41143000000001,86.831429,76.79142900000001,96.15142900000001,94.611429,76.951429,89.131429,97.751429,119.77143000000001,99.852857,89.07142900000001,81.71142900000001,89.971429,95.951429,76.451429,85.031429,85.07142900000001,75.131429,97.594286,71.631429,80.07142900000001,119.45143,80.311429,83.771429,87.411429,93.315714,80.897143,82.551429,79.99142900000001,75.011429,88.171429,78.871429,80.171429
147,50,0,90.92653100000001,103.34653,82.746531,82.466531,104.08653000000001,86.08653100000001,146.04653000000002,107.00653,92.326531,88.22653100000001,105.66653000000001,96.186531,91.306531,83.346531,107.50653,87.06653100000001,75.92653100000001,92.72653100000001,105.34653,94.86653100000001,80.00653100000001,81.08653100000001,95.886531,86.186531,103.58653000000001,75.326531,83.166531,106.12653,87.378265,77.28653100000001,96.70653100000001,95.14653100000001,77.546531,89.846531,98.28653100000001,121.00653,100.42653,89.64653100000001,82.106531,90.526531,96.50653100000001,77.20653100000001,85.58653100000001,85.626531,75.766531,98.186531,72.046531,80.70653100000001,120.24653,80.86653100000001,84.326531,88.20653100000001,93.92653100000001,81.42653100000001,83.08653100000001,80.406531,75.56653100000001,88.70653100000001,79.36653100000001,80.78653100000001
148,50,1,91.555102,104.4351,83.315102,83.155102,105.1751,86.795102,147.6751,107.7951,92.955102,88.995102,106.4351,96.975102,92.175102,83.995102,108.5951,88.095102,76.555102,93.555102,106.3151,95.675102,80.675102,81.715102,96.435102,86.855102,104.4751,76.135102,83.875102,106.9551,88.055102,77.995102,97.39510200000001,95.795102,78.075102,90.75510200000001,98.955102,122.2951,101.4751,90.195102,82.575102,91.175102,97.655102,77.735102,86.275102,86.455102,76.535102,98.935102,72.435102,81.39510200000001,121.3551,81.575102,85.135102,89.25510200000001,94.75510200000001,82.015102,83.585034,81.055102,76.215102,89.235102,80.035102,81.535102
149,50,2,91.932653,105.43265,83.772653,83.61265300000001,106.17265,87.272653,148.55265,108.53088000000001,93.632653,89.632653,107.15265,97.592653,92.75265300000001,84.512653,109.29265,88.692653,77.071327,94.172653,107.03265,96.372653,81.352653,82.11265300000001,96.912653,87.092653,105.17265,76.898531,84.452653,107.79265,88.632653,78.451327,97.932653,96.25265300000001,78.47265300000001,91.47265300000001,99.512653,123.07265,102.15265,90.61265300000001,83.072653,91.592653,98.292653,78.11265300000001,86.732653,86.872653,76.932653,99.312653,72.912653,81.711327,122.05265,82.052653,85.570531,89.912653,95.292653,82.47265300000001,84.052653,81.410663,76.772653,89.812653,80.451327,82.012653
150,51,0,92.410612,106.07061000000002,84.230612,84.270612,106.81061000000001,87.730612,149.47122,109.07061000000002,94.130612,90.130612,107.71061,98.110612,93.370612,85.010612,110.01061000000001,89.230612,77.410306,94.710612,107.61061000000001,96.850612,81.95061199999999,82.530612,97.350612,87.530612,105.71061,77.210612,84.89030600000001,108.47061000000001,89.090612,78.910612,98.330612,96.710612,78.910306,92.030612,100.11061,123.87061000000001,102.71061,91.130612,83.490306,92.030612,98.830612,78.490612,87.190612,87.370612,77.45061199999999,99.730612,73.310612,82.150612,122.69061,82.590612,86.030612,90.590612,95.790612,82.890612,84.510612,81.850612,77.170612,90.310612,80.910612,82.45061199999999
151,51,1,92.920408,106.78041,84.820408,85.02040799999999,107.52041000000001,88.16040799999999,150.00041000000002,109.96041000000001,94.620408,90.58040799999999,108.60041000000001,98.66040799999999,93.980408,85.680408,110.86041000000002,89.840408,77.960408,95.380408,108.16041000000001,97.480408,82.620408,82.900408,97.740408,88.08040799999999,106.34041,77.66040799999999,85.380408,109.12041,89.72040799999999,79.44040799999999,98.960408,97.320408,79.180408,92.700408,100.66041,124.80041000000001,103.22041,91.740408,84.060408,92.66040799999999,99.500408,78.980408,87.620408,88.060408,78.180408,100.30041,73.780408,82.740408,123.36041000000002,83.180408,86.80040799999999,91.340408,96.491633,83.52040799999999,85.060408,82.44040799999999,77.540408,90.820408,81.420408,82.94040799999999
152,51,2,93.45469399999999,107.63468999999999,85.414694,85.73469399999999,108.37468999999999,88.934694,151.55469,110.87468999999999,95.134694,91.15469399999999,109.51468999999999,99.214694,94.79469399999999,86.434694,111.51468999999999,90.53469399999999,78.59469399999999,96.354694,108.77468999999999,98.09469399999999,83.434694,83.81469399999999,98.73469399999999,88.614694,106.93468999999999,78.09469399999999,85.834694,110.03469,90.434694,80.09469399999999,99.67469399999999,97.934694,79.95469399999999,93.614694,101.53469,125.67468999999998,104.19469000000001,92.334694,84.67469399999999,93.51469399999999,100.09469,79.494694,88.394694,88.694694,78.73469399999999,100.95469,74.253438,83.254694,124.17468999999998,83.834694,87.334694,91.994694,97.09469399999999,83.994694,85.574694,83.134694,78.09469399999999,91.434694,81.894694,83.424898
153,52,0,93.900816,108.48082,86.120816,86.520816,109.22081999999999,89.440816,152.78082,111.60082,95.640816,91.700816,110.26082,99.780816,95.620816,87.18081600000001,112.32082,91.140816,79.092704,97.020816,109.32082,98.720816,84.060816,84.38081600000001,99.46081600000001,89.060816,107.50081999999999,78.700816,86.340816,110.80082,91.000816,80.60081600000001,100.28081999999999,98.60081600000001,80.46081600000001,94.160816,102.04082,126.54082,104.82082,93.020816,85.32081600000001,94.200816,100.62082,80.000816,88.900816,89.300816,79.200816,101.54082,74.560816,83.760816,124.78081999999999,84.46081600000001,87.900816,92.540816,97.780816,84.500816,85.980816,83.68081600000001,78.74081600000001,91.940816,82.360816,83.780816
154,52,1,94.622449,109.42245,86.722449,87.302449,110.16245,90.082449,154.18245,112.38245,96.242449,92.422449,111.02245,100.52245,96.642449,87.982449,113.28245,91.922449,79.562449,98.002449,110.0949,99.602449,84.802449,85.242449,100.42245,89.662449,108.5349,79.342449,87.122449,111.54245,91.622449,81.46244899999999,101.10245,99.214898,81.122449,95.074898,102.64245,127.44245,105.72245,93.862449,86.002449,94.942449,101.46245,80.46244899999999,89.542449,89.942449,79.902449,102.48735,75.122449,84.602449,125.70245,85.614898,88.562449,93.222449,98.542449,85.102449,86.722449,84.542449,79.46244899999999,92.562449,83.022449,84.382449
155,52,2,95.287755,110.46776000000001,87.39343199999999,87.958878,111.20776000000001,90.82775500000001,154.92775,113.40775,96.987755,93.227755,112.06776,101.40775,97.487755,89.04775500000001,114.14776,92.747755,80.207755,99.04775500000001,110.94776,100.44776,85.847755,85.987755,101.40775,90.40775500000001,109.28776,80.227755,87.748878,112.54776000000001,92.46775500000001,82.26775500000001,102.08776,99.96775500000001,81.867755,96.027755,103.21343,128.54776,106.62775,94.90775500000001,86.847755,96.18775500000001,102.18888000000001,81.007755,90.307755,90.387755,80.707755,103.62775,75.83151,85.235394,126.72776,86.707755,89.427755,93.895394,99.287755,85.45591800000001,87.46775500000001,85.268878,80.32775500000001,93.233776,83.642585,84.928878
156,53,0,96.36285699999999,111.84286000000002,88.182857,88.962857,112.58286000000001,91.80285699999999,156.66286000000002,114.32286,97.94285699999999,94.22285699999999,112.98286,102.48286,98.58285699999999,89.962857,115.34286000000002,93.66642900000001,80.902857,100.34286,112.08286000000001,101.54286,86.962857,86.762857,102.26286,91.156429,110.56286000000001,81.402857,88.382857,113.47643000000001,93.382857,83.14285699999999,103.28286,101.12286,82.72642900000001,97.36285699999999,104.00286,129.58286,107.68286,96.08285699999999,88.062857,97.602857,102.98286,81.886429,91.28285699999999,91.30285699999999,81.702857,105.38286000000001,76.256429,86.202857,128.10286000000002,87.80285699999999,90.102857,94.55642900000001,100.20286,86.16285699999999,88.28285699999999,86.062857,81.322857,93.962857,84.462857,85.482857
157,53,1,97.089388,112.80939,88.829388,89.729388,113.54938999999999,92.529388,158.12143,115.04938999999999,98.669388,95.04938800000001,113.70938999999998,103.14939,99.449388,90.789388,116.30878,94.409388,81.349878,100.98939,112.98938999999999,102.50816,87.54938800000001,87.529388,103.14939,91.769388,111.54816000000001,81.82969399999999,89.109388,114.20938999999998,94.009388,83.709388,104.30878,101.70939,83.249388,98.429388,104.90878000000001,130.80938999999998,108.64878,96.949388,88.629388,98.249388,103.62939,82.509388,92.24387800000001,92.108163,82.269388,106.06938999999998,76.849388,87.109388,129.16939,88.529388,90.749388,95.309388,101.10939,86.709388,88.909388,86.849388,81.989388,94.489388,85.289388,86.009694
158,53,2,97.629923,113.56938999999998,89.349388,90.209388,114.32938999999999,93.509388,159.26939,115.6698,99.469388,95.669388,114.32938999999999,103.68939,100.12939,91.41969399999999,116.90938999999999,95.069388,81.789388,101.58939000000001,113.58939,103.26939,88.129388,88.269388,104.18939,92.269388,112.32938999999999,82.189959,89.829388,114.82988,95.009388,84.269388,104.90938999999999,102.18939,83.909388,99.269388,105.70938999999998,131.68939,109.40938999999999,97.569388,89.04938800000001,98.749388,104.18939,83.249388,92.969796,92.709388,82.869388,106.58939,77.249388,87.689388,130.08938999999998,89.109388,91.249388,96.229388,101.76939,87.289932,89.429388,87.589388,82.509388,94.989388,85.829388,86.529388
159,54,0,98.223265,114.42327,89.88326500000001,90.723265,115.16327,93.923265,160.28327,116.32327,100.16327,96.10326500000001,114.98326999999999,104.29221,100.70663,92.043265,117.48326999999999,95.60326500000001,82.236633,102.00663,114.08327,103.82327,88.763265,88.74326500000001,104.80327,92.783265,113.02326000000001,82.563265,90.363265,115.48326999999999,95.503265,84.69663299999999,105.48326999999999,102.64327,84.363265,100.00327,106.32327,132.40327,109.95663,98.283265,89.443265,99.496531,104.72327,83.663265,93.403265,93.183265,83.323265,107.16327,77.654422,88.143265,130.80327,89.563265,91.723265,96.923265,102.32327,87.74326500000001,89.88326500000001,87.983265,83.10326500000001,95.52326500000001,86.303265,86.943265
160,54,1,98.78898000000001,115.44898,90.43779599999999,91.44983,116.18898,94.34898000000001,161.5849,117.00983000000001,101.24898,96.54898,115.66898,104.89633,101.36898000000001,92.74898,118.1498,96.20949,82.70898000000001,102.62949,114.94898,104.38975,89.50898000000001,89.10949000000001,105.44995,93.34898000000001,113.80898,83.20898000000001,90.82898,116.16975,96.089887,85.189872,106.40898,103.23271,84.94898,101.3849,107.04898,133.22898,110.68898,99.08949,90.10898,100.36898000000001,105.38983,84.40898,93.82898,93.749915,83.82898,107.92966000000001,78.16966,88.75949,131.50898,90.089907,92.20898000000001,97.85949000000001,103.16898,88.46898,90.34992199999999,88.409922,83.93949,96.34898000000001,86.909745,87.429936
161,54,2,99.385964,116.24596000000001,91.025964,92.045964,116.98596,94.829193,163.14596,117.76596,101.90596,97.145964,116.38596000000001,105.48596,101.94596,93.405964,119.00596000000002,96.845964,83.165964,103.20596,115.80596000000001,104.94798,90.305964,89.745964,106.08596000000001,93.905964,114.38193000000001,83.645964,91.345964,116.90596000000001,96.625964,85.725964,107.26596,103.78596,85.465964,102.49789,107.62596,134.14596,111.30596000000001,99.72192700000001,90.785964,100.86596,105.94596000000001,85.265964,94.305964,94.285964,84.333991,108.56596,78.625964,89.305964,132.38596,90.645964,92.725964,98.505964,103.90596,89.045964,90.829193,88.905964,84.545964,97.205964,87.485964,87.92596400000001
162,55,0,100.2698,117.2298,91.729796,92.509796,117.9698,95.349796,164.3098,118.5498,102.4898,97.709796,117.1898,106.1098,102.5898,94.189796,119.7098,97.52979599999999,83.689796,103.7898,116.7498,105.6098,91.069796,90.209796,106.6498,94.52979599999999,115.1898,84.08979599999999,91.94979599999999,117.6698,97.229796,86.38979599999999,107.9098,104.2298,85.94979599999999,103.2898,108.3898,134.9898,112.0898,100.5298,91.409796,101.5698,106.5698,85.74979599999999,94.80979599999999,94.829796,84.709796,109.4698,79.089898,89.74979599999999,133.6498,91.369796,93.369796,99.229796,104.6098,89.569796,91.329796,89.52979599999999,85.129796,97.829796,88.08979599999999,88.469796
163,55,1,101.25837,118.25837,92.518367,92.998367,118.99837,95.95836700000001,165.33837,119.41837,103.11837,98.39836700000001,118.07836999999999,106.83837,103.37836999999999,95.058367,120.51836999999999,98.378367,84.198367,104.65836999999999,117.73836999999999,106.29836999999999,91.966735,90.95836700000001,107.33837,95.17836700000001,116.09836999999999,84.59836700000001,92.638367,118.59836999999999,97.778367,87.078367,108.71837,104.83837,86.578367,104.25837,108.96673999999999,135.95837,112.93836999999999,101.41837,92.078367,102.31837,107.29836999999999,86.258367,95.39836700000001,95.478367,85.218367,110.65836999999999,79.638367,90.278367,134.66673,92.158367,94.138367,99.938367,105.53837,90.258367,91.838367,90.23836700000001,85.858367,98.378367,88.89836700000001,89.018367
164,55,2,101.73959,119.43959,93.359592,93.519592,120.17958999999999,96.619592,166.51959,120.31958999999999,103.77959,99.05959200000001,118.95958999999999,107.57959,104.15959000000001,95.83959200000001,121.33958999999999,99.079592,84.77959200000001,105.29959,118.67958999999999,106.99959,93.239592,91.459592,108.03958999999999,95.82479599999999,117.15959,85.19959200000001,93.399592,119.45958999999999,98.359592,87.719592,109.57959,105.4748,87.19959200000001,104.93959,109.69958999999999,136.87958999999998,113.69958999999999,102.37959000000001,92.78918399999999,102.81959,108.07959,86.835918,96.079592,96.119592,85.739592,111.31958999999999,80.159592,90.91959200000001,135.71958999999998,92.83959200000001,94.719592,100.73959,106.21959,90.69959200000001,92.399592,90.759592,86.599592,99.099592,89.55959200000001,89.619592
165,56,0,102.71674,121.23674,94.596735,94.296735,121.97673999999999,97.536735,167.95674,121.39674,104.63674,99.816735,120.07673999999999,108.63673999999999,105.59674,96.943469,122.47673999999999,99.97673499999999,85.44336700000001,106.23674,120.21673999999999,107.99673999999999,94.796735,92.156735,108.99673999999999,96.61673499999999,118.31673,85.956735,94.243367,120.57673999999999,99.196735,88.516735,110.81673,106.43673999999999,87.97673499999999,105.81673,110.59674,138.05674,114.81673,103.87674,94.576735,103.59674,109.47673999999999,87.545578,97.016735,97.216735,86.496735,112.37673999999998,80.916735,91.44336700000001,137.21674,93.776735,95.36336700000001,101.77674,107.23674,91.536735,93.065578,91.456735,87.563469,100.37674,90.496735,90.33336700000001
166,56,1,103.80530999999999,123.24531,96.065306,95.46530600000001,123.98531000000001,98.90530600000001,169.48531,122.61504,105.66531,100.84531,121.26177,110.24531,107.12531000000001,98.145306,123.70531000000001,101.10531,86.505306,107.58531,122.54531000000001,109.00531000000001,97.245306,93.34530600000001,111.48531000000001,97.745306,119.72531000000001,87.20530600000001,95.26530600000001,121.80531,100.70531,89.361769,112.48531000000001,107.58531,89.165306,107.36531000000001,111.74531,139.86531000000002,116.76531000000001,105.76531000000001,96.565306,104.78531,110.70531000000001,88.665306,98.365306,98.427653,87.605306,113.70531000000001,82.105306,92.447653,139.06531,94.967653,96.70530600000001,103.22531,108.64531000000001,92.425306,94.025306,92.645306,88.587653,101.78531,91.745306,91.425306
167,56,2,105.53397,124.47397,98.373968,99.733968,125.21396999999999,100.17397,171.33397,123.75397,106.89397,102.21396999999999,122.47397,113.29397,108.79397,101.13396999999999,125.07396999999999,102.97397,87.733968,110.23397,123.99396999999999,113.21396999999999,98.85396800000001,95.333968,113.31397,100.35396999999999,121.57396999999999,88.35396800000001,96.99396800000001,123.03397,103.61397,90.57396800000001,113.71396999999999,109.85396999999999,92.91396800000001,108.57396999999999,114.41396999999999,141.73397,121.21396999999999,108.51397,98.333968,106.55396999999999,112.13396999999999,90.05396800000001,99.593968,99.653968,90.153968,115.21396999999999,85.113968,93.693968,140.43397,97.253968,99.13396800000001,104.95397,110.57396999999999,93.893968,95.973968,94.113968,89.833968,103.01397,94.013968,92.653968
