,,pid1263-15,pid52932-08,pid6100021-11,pid9048-15,pid9049-15,pid9050-15,pid9054-15,pid9055-15,pid9058-15,pid9059-15,pid9060-15,pid9061-15,pid9062-15,pid9063-15,pid9065-10,pid9066-15,pid9067-15,pid9068-10,pid9070-23,pid9072-15,pid9074f-15,pid9075-15,pid9078-07,pid9081-03,pid9088-10,pid9089-08,pid9091-22,pid9093-15,pid9094-15,pid9098-02,pid9099-15,pid9100b-11,pid9101-15,pid9104-15,pid9105-15,pid9111-15,pid9116-06,pid9118-15,pid9126-03,pid9128-11,pid9137-09,pid9138-15,pid9139-15,pid9153-15,pid915410b-22,pid9161-13,pid9166e-08,pid9170-15,pid9173-20,pid9174-15,pid917509-04,pid917813-03,pid9179-07,pid9186c-15,pid918904-03,pid9192-15
47,1,42.993469,44.313469,51.013469,49.633469,47.673469,56.253469,39.451156,52.073469,46.973469,50.153469,61.033469,48.413469,49.273469,49.553469,51.273469,50.953469,50.273469,48.193469,39.353469,44.533469,54.673469,45.273469,47.433469,50.611156,47.321735,61.653469,61.513469,50.293469,47.813469,51.533469,48.153469,55.513469,52.393469,47.833469,40.293469,60.133469,46.193469,48.653469,47.353469,50.253469,36.813469,52.653469,43.813469,44.013469,56.093469,51.953469,44.173469,50.953469,46.913469,47.853469,51.213469,48.993469,44.973469,54.593469,59.013469,49.753469
47,2,43.279184,44.599184,51.339184,49.959184,47.979184,56.559184,39.699184,52.399184,47.259184,50.439184,61.359184,48.699184,49.559184,49.859184,51.559184,51.239184,50.579184,48.479184,39.639184,44.799184,54.999184,45.539184,47.739184,50.859184,47.599184,62.079184,61.839184,50.579184,48.099184,51.828367,48.459184,55.799184,52.659184,48.139184,40.619184,60.479184,46.459184,48.939184,47.659184,50.699184,37.059184,52.939184,44.099184,44.299184,56.399184,52.279184,44.459184,51.259184,47.199184,48.139184,51.559184,49.279184,45.239184,54.919184,59.339184,50.039184
48,0,43.507755,44.807755,51.567755,50.267755,48.227755,56.847755,39.907755,52.627755,47.487755,50.667755,61.667755,48.967755,49.787755,50.127755,51.847755,51.747755,50.807755,48.727755,39.847755,45.047755,55.307755,45.767755,48.007755,51.068878,47.847755,62.467755,62.127755,50.807755,48.327755,52.127755,48.727755,56.007755,52.887755,48.367755,40.867755,60.767755,46.687755,49.227755,47.887755,50.947755,37.287755,53.167755,44.327755,44.567755,56.667755,52.567755,44.687755,51.567755,47.427755,48.367755,51.787755,49.527755,45.467755,55.307755,59.627755,50.267755
48,1,43.822449,45.102449,51.902449,50.602449,48.562449,57.242449,40.203112,53.002449,47.802449,51.062449,62.142449,49.302449,50.122449,50.462449,52.222449,52.402449,51.142449,49.042449,40.182449,45.342449,55.682449,46.062449,48.322449,51.362449,48.182449,62.902449,62.534898,51.142449,48.682449,52.514898,49.082449,56.342449,53.242449,48.702449,41.202449,61.142449,47.022449,49.562449,48.242449,51.222449,37.562449,53.482449,44.642449,44.902449,57.022449,52.902449,45.022449,51.942449,47.722449,48.702449,52.202449,49.862449,45.762449,55.642449,60.042449,50.602449
48,2,44.10966,45.402993,52.22898,50.92898,48.88898,57.64898,40.50898,53.46898,48.06898,51.38898,62.52898,49.62898,50.44898,50.80898,52.62898,52.80898,51.40898,49.35949,40.50898,45.66898,56.10898,46.36898,48.62949,51.68898,48.50898,63.28898,62.90898,51.46898,49.00898,52.92898,49.44898,56.66898,53.58898,49.00898,41.58898,61.54898,47.36898,50.00898,48.64898,51.50966,37.82898,53.78898,44.84898,45.20949,57.38898,53.22898,45.34898,52.28898,48.02898,49.01949,52.60898,50.18898,46.06949,56.04898,60.38898,50.88966
49,0,44.412971,45.692971,52.532971,51.272971,49.212971,58.018912,40.792971,53.875941,48.372971,51.712971,62.912971,49.932971,50.752971,51.152971,52.932971,53.132971,51.712971,49.652971,40.812971,45.972971,56.492971,46.672971,48.932971,52.092971,48.932971,63.772971,63.292971,51.772971,49.292971,53.284853,49.752971,56.972971,53.872971,49.312971,41.932971,61.932971,47.712971,50.392971,48.972971,51.812971,38.092971,54.072971,45.131485,45.512971,57.692971,53.632971,45.652971,52.592971,48.332971,49.252971,52.952971,50.552971,46.332971,56.395941,60.752971,51.192971
49,1,44.713061,45.993061,52.833061,51.593061,49.513061,58.373061,41.073061,54.253061,48.661531,52.013061,63.393061,50.273061,51.053061,51.473061,53.233061,53.433061,52.013061,49.953061,41.093061,46.231531,56.853061,46.933061,49.253061,52.361531,49.253061,64.153061,63.673061,52.073061,49.573061,53.653061,50.073061,57.273061,54.173061,49.613061,42.233061,62.233061,48.053061,50.693061,49.293061,52.113061,38.313061,54.333061,45.393061,45.833061,57.973061,53.953061,45.953061,52.933061,48.613061,49.513061,53.293061,50.853061,46.613061,56.833061,61.133061,51.493061
49,2,44.980907,46.220907,53.100907,51.940907,49.780907,58.700907,41.360907,54.520907,48.920907,52.300907,63.740907,50.560907,51.320907,51.760907,53.560907,53.700907,52.300907,50.220907,41.360907,46.460907,57.180907,47.200907,49.520907,52.620907,49.520907,64.600907,64.000907,52.380907,49.840907,53.960907,50.400907,57.545454,54.440907,49.900907,42.540907,62.560907,48.320907,50.980907,49.580907,52.400907,38.575454,54.585454,45.625454,46.140907,58.240907,54.300907,46.220907,53.280907,48.865454,49.780907,53.640907,51.140907,46.880907,57.120907,61.420907,51.780907
50,0,45.26449,46.52449,53.40449,52.24449,50.08449,59.00449,41.62449,54.84449,49.22449,52.62449,64.06449,50.94449,51.62449,52.06449,53.88449,54.00449,52.60449,50.50449,41.66449,46.74449,57.54449,47.48449,49.82449,52.92449,49.80449,65.00449,64.34449,52.68449,50.14449,54.30449,50.72449,57.82449,54.72449,50.22449,42.84449,62.92449,48.62449,51.26449,49.88449,52.70449,38.84449,54.88449,45.92449,46.46449,58.54449,54.60449,46.52449,53.58449,49.16449,50.04449,53.96449,51.46449,47.16449,57.42449,61.72449,52.08449
50,1,45.537551,46.777551,53.677551,52.597551,50.357551,59.337551,41.873776,55.097551,49.497551,52.937551,64.457551,51.217551,51.877551,52.357551,54.197551,54.357551,52.897551,50.757551,41.957551,46.997551,57.857551,47.737551,50.097551,53.173776,50.057551,65.417551,64.677551,52.937551,50.397551,54.617551,51.017551,58.077551,54.977551,50.517551,43.097551,63.225102,48.897551,51.557551,50.157551,52.977551,39.097551,55.133776,46.177551,46.757551,58.857551,54.877551,46.817551,53.937551,49.417551,50.297551,54.297551,51.797551,47.413776,57.817551,62.077551,52.337551
50,2,45.789365,46.979683,53.903122,52.869365,50.609365,59.609365,42.089365,55.349365,49.729683,53.209365,64.709365,51.489365,52.129365,52.629365,54.449365,54.609365,53.159683,50.989365,42.189683,47.209683,58.109365,47.979683,50.349365,53.409365,50.299683,65.809365,64.969365,53.189365,50.649365,54.869365,51.309365,58.309683,55.229365,50.769365,43.329365,63.529365,49.139683,51.789683,50.429365,53.229365,39.309365,55.359683,46.389788,46.989683,59.089365,55.129365,47.059683,54.229365,49.669365,50.509365,54.549365,52.049365,47.623122,58.169365,62.329365,52.539683
51,0,46.092653,47.252653,54.172653,53.172653,50.912653,59.912653,42.332653,55.732653,50.032653,53.532653,65.055306,51.792653,52.432653,52.932653,54.752653,54.912653,53.452653,51.232653,42.452653,47.472653,58.412653,48.232653,50.652653,53.712653,50.512653,66.232653,65.272653,53.472653,50.932653,55.152653,51.612653,58.572653,55.472653,51.052653,43.792653,63.932653,49.432653,52.052653,50.732653,53.592653,39.552653,55.632653,46.672653,47.292653,59.392653,55.452653,47.352653,54.532653,49.932653,50.732653,54.852653,52.352653,47.832653,58.472653,62.632653,52.792653
51,1,46.353878,47.493878,54.433878,53.513878,51.173878,60.193878,42.593878,55.993878,50.293878,53.833878,65.373878,52.053878,52.693878,53.193878,55.053878,55.173878,53.713878,51.493878,42.713878,47.733878,58.693878,48.491293,50.913878,53.973878,50.773878,66.613878,65.593878,53.733878,51.193878,55.453878,51.933878,58.833878,55.733878,51.333878,44.113878,64.213878,49.713878,52.293878,50.993878,54.033878,39.793878,55.893878,46.933878,47.553878,59.673878,55.733878,47.613878,54.873878,50.193878,50.971293,55.173878,52.633878,48.093878,58.793878,62.933878,53.053878
51,2,46.688571,47.828571,54.768571,53.888571,51.508571,60.528571,42.859286,56.348571,50.628571,54.168571,65.788571,52.388571,53.028571,53.508571,55.388571,55.508571,54.028571,51.808571,43.019286,48.008571,59.048571,48.788571,51.268571,54.228571,51.048571,66.988571,65.948571,54.048571,51.488571,55.828571,52.288571,59.108571,56.028571,51.668571,44.408571,64.588571,50.008571,52.608571,51.328571,54.448571,40.068571,56.148571,47.268571,47.888571,60.008571,56.068571,47.948571,55.208571,50.488571,51.268571,55.528571,53.008571,48.368571,59.168571,63.288571,53.348571
52,0,46.932562,48.032562,55.032562,54.172562,51.732562,60.792562,43.092562,56.592562,50.892562,54.412562,66.112562,52.632562,53.272562,53.732562,55.672562,55.852562,54.272562,52.032562,43.241281,48.272562,59.332562,48.972562,51.512562,54.430641,51.281281,67.392562,66.212562,54.292562,51.692562,56.072562,52.552562,59.332562,56.272562,51.912562,44.652562,64.912562,50.252562,52.852562,51.572562,54.692562,40.292562,56.372562,47.492562,48.152562,60.272562,56.312562,48.172562,55.472562,50.732562,51.481281,55.772562,53.232562,48.592562,59.452562,63.532562,53.592562
52,1,47.240816,48.320816,55.280816,54.520816,52.060816,61.160816,43.372163,56.940816,51.200816,54.720816,66.520816,53.000816,53.640816,54.080816,56.060816,56.320816,54.505408,52.360816,43.480816,48.580816,59.700816,49.260816,51.820816,54.700816,51.620816,67.780816,66.580816,54.560816,52.000816,56.560816,52.880816,59.600816,56.580816,52.220816,44.940816,65.300816,50.520816,53.220816,51.940816,54.940816,40.620816,56.620816,47.740816,48.440816,60.640816,56.660816,48.440816,55.840816,51.060816,51.820816,56.140816,53.540816,48.880816,59.840816,63.880816,53.960816
52,2,47.576327,48.656582,55.616327,54.876327,52.396327,61.556327,43.636327,57.373163,51.556327,55.073163,66.916327,53.336327,54.016327,54.393163,56.456327,56.733163,54.876327,52.716327,43.872109,48.872109,60.056327,49.572109,52.156327,55.036327,52.016327,68.216327,66.982653,54.936327,52.276327,56.996327,53.256327,59.976327,56.956327,52.553163,45.233163,65.776327,50.891265,53.596327,52.296327,55.276327,40.832109,56.956327,48.032109,48.773163,61.076327,57.036327,48.736327,56.196327,51.516327,52.196327,56.516327,53.916327,49.192109,60.242653,64.256327,54.336327
53,0,47.93551,48.97551,55.83551,55.23551,52.75551,61.91551,43.95551,57.71551,51.91551,55.41551,67.306531,53.766531,54.37551,54.73551,56.81551,57.07551,55.23551,53.08102,44.19551,49.19551,60.437551,49.85551,52.51551,55.334252,52.42102,68.57551,67.35551,55.27551,52.59551,57.37551,53.643061,60.37551,57.31551,52.89551,45.53551,66.348571,51.073793,53.802755,52.65551,55.61551,41.16102,57.23551,48.31551,49.11551,61.43551,57.43551,49.03551,56.57551,51.954082,52.69551,56.87551,54.27551,49.51551,60.626531,64.63551,54.675102
53,1,48.265612,49.381224,56.121224,55.521224,53.041224,62.281224,44.201224,58.001224,52.185612,55.721224,67.681224,54.105612,54.661224,55.041224,57.101224,57.361224,55.645612,53.421224,44.481224,49.481224,60.781224,50.141224,52.821224,55.541224,52.741224,69.081224,67.701224,55.561224,52.881224,57.661224,54.001224,60.681224,57.601224,53.200408,45.780408,66.721224,51.181224,54.081224,52.961224,55.885612,41.481224,57.481224,48.576245,49.401224,61.841224,57.721224,49.305612,56.861224,52.361224,52.981224,57.241224,54.545612,49.801224,61.001224,64.921224,54.881224
53,2,48.622676,49.742676,56.482676,56.062676,53.462676,62.602676,44.482676,58.402676,52.522676,56.122676,68.062676,54.482676,55.022676,55.442676,57.482676,57.882676,56.002676,53.762676,44.882676,49.842676,61.182676,50.502676,53.162676,55.962676,53.062676,69.542676,68.162676,55.962676,53.242676,58.022676,54.442676,61.082676,58.002676,53.542676,46.122676,67.202676,51.407559,54.442676,53.322676,56.162676,41.822676,57.862676,48.862676,49.762676,62.282676,58.102676,49.642676,57.262676,52.782676,53.342676,57.642676,54.902676,50.122676,61.442676,65.322676,55.242676
54,0,48.874399,50.154399,56.734399,56.494399,53.774399,62.894399,44.674399,58.674399,52.798798,56.374399,68.334399,54.758798,55.294399,55.714399,57.754399,58.134399,56.274399,54.034399,45.154399,50.054399,61.474399,50.754399,53.434399,56.334399,53.318133,69.834399,68.434399,56.234399,53.474399,58.254399,54.714399,61.494399,58.274399,53.814399,46.394399,67.638798,51.674399,54.754399,53.614399,56.414399,42.034399,58.074399,49.058133,50.054399,62.554399,58.414399,49.894399,57.554399,53.054399,53.614399,57.954399,55.174399,50.374399,61.754399,65.594399,55.514399
54,1,49.22898,50.50898,57.02898,56.88898,54.14898,63.30898,45.02898,59.02898,53.16898,56.72898,68.76898,55.16898,55.64898,56.06898,58.10898,58.48898,56.565796,54.38898,45.50898,50.38898,61.90898,51.08898,53.78898,56.70898,53.64898,70.34898,68.82898,56.58898,53.769745,58.60898,55.06898,61.84898,58.56949,54.16898,46.64898,68.04898,52.00898,55.32898,53.96898,56.76898,42.34898,58.36898,49.38898,50.40898,62.96898,58.76898,50.24898,57.90898,53.44898,53.96898,58.34898,55.52898,50.70898,62.14898,65.92898,55.96898
54,2,49.514592,50.839184,57.339184,57.299184,54.479184,63.619184,45.254592,59.339184,53.439184,57.039184,69.099184,55.479184,55.959184,56.359184,58.439184,58.733061,56.859184,54.699184,45.839184,50.699184,62.259184,51.374592,54.084592,57.279184,53.884592,70.679184,69.199184,56.919184,54.079184,58.899184,55.379184,62.359184,58.844592,54.479184,46.899184,68.479184,52.279184,55.559184,54.279184,57.024592,42.604592,58.679184,49.624592,50.739184,63.279184,59.099184,50.475837,58.219184,53.759184,54.319184,58.679184,55.839184,51.014592,62.499184,66.239184,56.279184
55,0,49.813878,51.177755,57.893878,57.633878,54.813878,63.953878,45.531939,59.673878,53.773878,57.373878,69.453878,55.833878,56.293878,56.673878,58.773878,59.033878,57.193878,55.033878,46.173878,51.013878,62.593878,51.693878,54.413878,57.613878,54.213878,71.013878,69.513878,57.233878,54.413878,59.233878,55.753878,62.693878,59.153878,54.793878,47.153878,68.813878,52.673878,55.853878,54.613878,57.353878,42.933878,59.133878,49.853878,51.073878,63.613878,59.433878,50.733878,58.553878,54.093878,54.833878,58.993878,56.153878,51.333878,62.853878,66.573878,56.593878
55,1,50.132245,51.736735,58.376735,58.25449,55.23449,64.29449,45.832245,59.992245,54.11449,57.652245,69.872245,56.19449,56.612245,56.99449,59.092245,59.312245,57.51449,55.352245,46.51449,51.332245,63.052245,52.052245,54.77449,57.93449,54.532245,71.496735,69.97449,57.552245,54.75449,59.552245,56.072245,63.156735,59.452245,55.111122,47.451122,69.272245,52.972245,56.176735,54.931122,57.67449,43.332245,59.552245,50.152245,51.49449,63.952245,59.752245,51.052245,58.87449,54.45449,55.152245,59.312245,56.47449,51.65449,63.25449,66.99449,56.860374
55,2,50.467755,52.227755,58.807755,58.727755,55.727755,64.687755,46.127755,60.307755,54.507755,58.027755,70.427755,56.627755,56.987755,57.367755,59.50551,59.687755,57.927755,55.727755,46.907755,51.707755,63.487755,52.467755,55.18551,58.327755,54.867755,71.947755,70.367755,57.947755,55.147755,59.867755,56.467755,63.727755,59.787755,55.447755,47.767755,69.74551,53.307755,56.687755,55.287755,58.387755,43.607755,59.927755,50.447755,51.887755,64.347755,60.107755,51.347755,59.30551,54.907755,55.367755,59.867755,56.867755,52.047755,63.66551,67.387755,57.187755
56,0,50.786939,52.786939,59.386939,59.366939,56.146939,65.186939,46.478469,60.666939,54.946939,58.446939,71.026939,57.066939,57.346939,57.746939,59.886939,60.066939,58.406939,56.046939,47.306939,52.086939,64.006939,52.906939,55.626939,58.746939,55.286939,72.426939,70.906939,58.326939,55.486939,60.286939,56.946939,64.186939,60.166939,55.806939,48.106939,70.166939,53.604235,57.066939,55.666939,58.846939,44.006939,60.286939,50.786939,52.366939,64.686939,60.486939,51.686939,59.706939,55.386939,55.666939,60.326939,57.226939,52.426939,64.206939,67.886939,57.606939
56,1,51.211429,53.311429,59.851429,59.871429,56.671429,65.711429,46.851429,61.031429,55.431429,58.871429,71.731429,57.491429,57.771429,58.120714,60.291429,60.760714,58.851429,56.451429,47.754286,53.211429,64.491429,53.351429,56.151429,59.211429,55.691429,72.891429,71.391429,58.751429,55.851429,60.711429,57.391429,64.651429,60.711429,56.231429,48.553571,70.771429,54.011429,57.531429,56.057143,59.271429,44.411429,60.891429,51.131429,52.811429,65.111429,60.951429,51.991429,60.231429,55.871429,56.571429,60.751429,57.591429,52.777143,64.751429,68.851429,58.031429
56,2,51.693061,53.853061,60.456122,60.573061,57.213061,66.453061,47.373061,61.833061,56.153061,59.533061,72.693061,58.173061,58.253061,58.593061,60.853061,61.153061,59.553061,56.953061,48.296122,53.672883,65.313061,53.953061,56.773061,59.993061,56.273061,73.473061,72.233061,59.373061,56.633061,61.193061,58.053061,65.913061,61.153061,56.713061,48.873061,71.733061,54.533061,58.213061,56.513061,59.793061,44.813061,61.313061,51.693061,53.413061,65.513061,61.633061,52.393061,60.693061,56.533061,57.093061,61.153061,58.073061,53.233061,65.673061,70.073061,58.533061
57,0,52.24,54.62,61.56,61.84,57.96,67.58,48.22,62.72,56.72,60.22,73.76,59.06,58.8,59.22,61.86,61.62,60.46,57.82,48.84,54.1,66.19,54.78,57.6,61.22,57.18,74.78,73.44,60.16,57.44,61.8,58.7,66.58,61.84,57.28,49.48,72.9,55.34,59.1,57.1,61,45.36,61.8,52.22,54.02,65.96,62.24,53.3,61.92,57.5,58,61.62,58.6,53.7,66.36,70.72,59.26
57,1,52.736553,54.956553,62.096553,62.336553,58.456553,68.616553,48.524754,63.236553,57.216553,60.776553,74.256553,59.556553,59.296553,59.776553,62.396553,62.116553,60.976553,58.256553,49.236553,54.636553,66.896553,55.276553,58.096553,62.056553,57.716553,75.456553,73.996553,60.796553,58.136553,62.616553,59.216553,67.156553,62.336553,57.776553,49.956553,73.456553,55.936553,59.556553,57.716553,61.556553,45.836553,62.496553,52.696553,54.476553,66.456553,62.776553,53.656106,62.416553,58.096553,58.716553,62.076553,59.096553,54.176553,66.796553,71.316553,59.645819
57,2,53.195102,55.415102,62.535102,62.955102,58.912551,69.295102,48.915102,63.675102,57.598367,61.252551,74.735102,59.995102,59.755102,60.255102,63.055102,62.515102,61.455102,58.715102,49.615102,55.355102,67.375102,55.795102,58.555102,62.535102,58.07502,75.955102,74.455102,61.495102,58.592551,63.095102,59.655102,67.695102,62.775102,58.216276,50.195102,73.995102,56.415102,59.935102,58.215102,62.195102,46.195102,63.035102,52.935102,54.922551,66.818367,63.215102,53.775102,62.875102,58.395102,59.175102,62.516276,59.315102,54.598367,67.155102,71.775102,60.075102
58,0,53.484898,55.814966,63.084898,63.584898,59.384898,70.053061,49.224898,64.164898,57.984898,61.704898,75.164898,60.589592,60.244898,60.644898,63.444898,62.684898,61.944898,59.064898,50.024898,55.874694,67.864898,56.324898,59.024898,63.099796,58.317449,76.444898,74.884898,62.084898,58.964898,63.704898,60.184898,68.589592,63.144898,58.564898,50.448207,74.544898,56.864898,60.384898,58.809184,62.684898,46.507718,63.544898,53.304898,55.324898,67.244898,63.684898,54.108299,63.284898,58.837449,59.664898,62.904898,59.744898,54.944898,67.524898,72.184898,60.564898
58,1,53.803265,56.103265,63.443265,64.043265,59.743265,70.643265,49.503265,64.503265,58.303265,62.063265,75.443265,61.043265,60.563265,60.983265,63.756531,62.983265,62.276633,59.323265,50.343265,56.303265,68.483265,56.743265,59.343265,63.463265,58.623265,76.903265,75.323265,62.463265,59.323265,64.116531,60.563265,69.163265,63.443265,58.903265,50.743265,74.943265,57.203265,60.723265,59.243265,63.243265,46.843265,64.123265,53.603265,55.703265,67.663265,64.003265,54.423265,63.723265,59.183265,60.243061,63.223265,60.083265,55.223265,67.883265,72.563265,60.903265
